P-ID,S-ID,Closest School (km),Num Sec Schools < 5km
4437813,68081J,13.443621435984678,0.0
4445812,68081J,6.594292072725389,0.0
4450070,68081J,4.813711133274193,1.0
4448586,68081J,4.506114363193797,2.0
4467783,68081J,1.7843971265945042,2.0
4463368,68081J,0.458360121517865,3.0
4444383,68082L,5.869689212967784,0.0
4446703,68082L,0.6146605711192008,4.0
4431237,68082L,0.6075200904707103,4.0
4451257,68082L,0.6002084780624642,4.0
4356329,68082L,0.6632601266077748,4.0
4438076,68083N,9.968768440650662,0.0
4365164,68083N,9.77196389106526,0.0
4468518,68083N,2.529577264880498,4.0
4460372,68083N,10.077028142821323,0.0
4429148,68083N,1.6799133991881685,4.0
4313691,68083N,2.6319063912365994,4.0
4466204,68101M,1.1012836344218082,7.0
4420135,68101M,3.4880098237096386,1.0
4447418,68101M,2.45654640136722,5.0
4458059,68101M,1.1330572090580893,5.0
4449970,68101M,2.1119640688479686,7.0
4417166,68101M,1.5584421383294336,7.0
4436153,68101M,1.8995500839937511,2.0
4466286,68161H,0.8674994910568972,33.0
4465774,68161H,0.4901325287383152,36.0
4416171,68161H,0.6462523343686679,43.0
4466758,68161H,1.1827633516769902,28.0
4419885,68181N,1.3839291623616992,12.0
4435670,68181N,0.20396784609774468,14.0
4462613,68181N,0.5593020025766701,14.0
4458792,68241F,0.3219785511512331,12.0
4467509,68241F,1.070854805208449,12.0
4464190,68241F,1.251766230604333,12.0
4447910,68241F,2.7784119572751367,11.0
4460818,68241F,0.5157630461353727,18.0
4464689,68241F,0.23352138099902225,14.0
4435649,68262N,2.645746050568752,3.0
4466265,68263P,0.2878169287841149,20.0
4455627,68264R,15.413422927671153,0.0
4445463,68264R,14.42242293863976,0.0
4461246,68264R,0.6460034709956464,1.0
4459941,68264R,1.2894756178664637,1.0
4458982,68264R,2.0408429572486644,1.0
4409820,68264R,0.9389153813163512,1.0
4431579,68264R,0.9268654810844228,1.0
4432988,68264R,1.1579592192290042,1.0
4458007,68285C,2.858341770194366,6.0
4448121,68285C,1.0877543445408058,7.0
4451382,68285C,1.0877543445408058,7.0
4452182,68285C,3.1055423664108712,6.0
4444618,68285C,4.262299830282595,5.0
4461283,68285C,1.0877543445408058,7.0
4453417,68285C,1.781990779615375,7.0
4438417,68285C,0.2983857033612453,7.0
4456269,68285C,1.6701446991978193,7.0
4460270,68285C,2.7103370773180737,7.0
4463473,68285C,3.0193298074468777,6.0
4454404,68285C,0.3265478311516583,7.0
4460542,68285C,4.606115855936919,4.0
4445350,68285C,0.8386793072934744,7.0
4460569,68285C,1.7497439760966431,7.0
4417708,68305F,0.2368342263753387,41.0
4421876,68305F,0.2303275183713753,42.0
4449976,68305F,0.3754682188822608,41.0
4420093,68305F,0.5772930696841577,44.0
4455511,68305F,0.539341001763542,39.0
4351531,68305F,0.3932052210341305,40.0
4404580,68305F,0.4291826780432577,42.0
4451673,68305F,0.5761650751814736,44.0
4465140,68306H,1.8762417152955257,11.0
4463794,68306H,1.0095173287088794,13.0
4429540,68306H,0.6468055133628465,13.0
4466403,68306H,0.6468055133628465,13.0
4468881,68306H,2.0772745459794653,5.0
4417517,68306H,1.1068205769019108,7.0
4442394,68306H,1.5190892990891904,12.0
4454533,68306H,0.4482177532831656,11.0
4451786,68306H,2.1386617944028603,9.0
4466053,68306H,0.7162014577384794,9.0
4421495,68306H,0.650715755507683,8.0
4440407,68307J,1.5973089507542144,10.0
4460578,68307J,0.7981069898196085,11.0
4443419,68307J,1.5384748098823957,7.0
4454016,68307J,2.323576493151076,3.0
4463546,68307J,1.8112067536058207,16.0
4468555,68307J,0.6990168392339677,12.0
4442929,68307J,1.7542997112535823,16.0
4464253,68307J,2.225942475547715,4.0
4464798,68307J,0.90801822370511,8.0
4466031,68307J,4.042837777682734,3.0
4458939,68307J,2.956887304323955,5.0
4468556,68307J,0.5998295310400629,11.0
4464189,68307J,1.4426852358185396,16.0
4461730,68307J,2.7802657143679035,8.0
4423321,68307J,3.8226937919676165,3.0
4467933,68307J,2.7715914777026778,7.0
4450662,68307J,2.2100087484493227,4.0
4433286,68307J,0.7363315451495922,10.0
4466078,68308L,2.4526549955146804,3.0
4467539,68308L,4.21361971324861,2.0
4333590,68308L,2.0294469243722117,4.0
4447784,68308L,2.404054891940063,4.0
4324747,68308L,0.8991318149979652,1.0
4463680,68308L,2.0706535992664947,3.0
4364839,68308L,0.30492744868670624,2.0
4437340,68308L,2.3058491090346283,3.0
4435771,68308L,1.484812706314337,1.0
4450934,68308L,4.070067405124743,1.0
4462751,68308L,0.3539006575663001,2.0
4466421,68308L,0.3004987557649893,1.0
4466822,68308L,1.9265105486035048,3.0
4464230,68308L,1.544873333535849,3.0
4447060,68308L,1.9496289955781327,3.0
4411402,68308L,1.5554108847415324,3.0
4465115,68308L,2.1040586240513157,3.0
4414629,68308L,2.3597299167487167,4.0
4460552,68308L,0.6116320711440819,2.0
4431086,68309N,1.0709078287562093,8.0
4451300,68309N,3.214615636517857,1.0
4463240,68309N,1.2026412557711343,8.0
4468146,68309N,2.7632447747586983,8.0
4449725,68309N,2.4046640912126254,8.0
4459659,68325L,1.6661025458742345,1.0
4458124,68345R,1.557462759987779,2.0
4443102,68345R,1.6422435638346482,2.0
4458671,68346T,2.005741549785678,8.0
4456087,68346T,2.019552158113521,9.0
4468774,68346T,0.1638554578540324,11.0
4459859,68346T,0.37766390121332094,11.0
4454224,68346T,1.0214758800493466,15.0
4454067,68346T,2.343602613066614,7.0
4467304,68346T,0.5374275922981366,13.0
4467865,68346T,1.8927576207378127,9.0
4462245,68346T,1.9469615136862355,9.0
4467227,68346T,2.5487130515261374,6.0
4453486,68347V,0.5531324373437946,7.0
4454416,68348A,0.6380303168401966,1.0
4444387,68348A,2.293627999176315,2.0
4422056,60010P,4.488053504709982,2.0
4364028,60010P,6.325505394206853,0.0
4462067,60010P,0.60860074932807,4.0
4425002,60010P,1.254298014791112,3.0
4441646,60010P,4.774346547911517,1.0
4465082,60021U,0.7370122039434698,11.0
4434680,60021U,0.9178772794390192,11.0
4456107,60021U,1.280150135570102,11.0
4468253,60021U,1.3069937419844055,12.0
4460058,60021U,0.7958037213771161,11.0
4462942,60021U,0.2385738988035547,9.0
4461292,60021U,0.5711241427675318,11.0
4460768,60021U,1.1960240179700217,11.0
4441623,60021U,1.1450824669943185,11.0
4466848,60021U,1.1330106751604827,11.0
4464160,60041D,0.19570379048010755,33.0
4460453,60041D,0.5940357520044717,34.0
4457150,60042F,0.9956903709923984,37.0
4453329,60042F,0.7534471688824786,36.0
4451254,60042F,0.5270411332990838,34.0
4464728,60050E,0.28292146471186524,29.0
4462746,60050E,0.3030153334091601,30.0
4450265,60050E,0.42688415060864293,31.0
4414350,60050E,0.27278758019499216,32.0
4455367,60050E,1.3424325964614905,24.0
4420178,60050E,1.1209420921272868,25.0
4450277,60050E,0.4030336235580473,31.0
4461715,60050E,0.6203468568253793,27.0
4414332,60050E,0.27278758019499216,32.0
4459823,60070K,0.7645783300323644,25.0
4433725,60070K,0.6605013408351933,28.0
4406213,60081P,0.5941523953956114,20.0
4466644,60081P,0.4821434830286706,20.0
4459925,60081P,0.3734738971901165,24.0
4427504,60081P,1.2270162019269149,21.0
4450130,60081P,0.3804313827964678,19.0
4466663,60081P,0.6666735414492236,20.0
4467103,60081P,1.0545951093267314,21.0
4458031,60081P,0.786621643131831,20.0
4449477,60081P,0.2966970927505346,22.0
4463262,60081P,0.1871289605144176,21.0
4466091,60090Q,0.8675185416649037,9.0
4465384,60090Q,0.8970476962747864,11.0
4416639,60090Q,0.7377274047504121,9.0
4455491,60090Q,1.037397161338791,11.0
4451087,60090Q,0.3732540184963283,9.0
4466937,60092U,0.6009016656575701,14.0
4461660,60092U,0.7291361062323146,14.0
4461219,60092U,1.1415705096692763,16.0
4459434,60100Q,1.7520781545510935,11.0
4332636,60100Q,0.395658030173914,14.0
4457820,60100Q,1.4771102841041914,11.0
4468591,60100Q,1.7524673476673718,11.0
4461738,60100Q,0.3993926602438092,14.0
4455819,60100Q,1.2316567412298691,12.0
4333487,60100Q,0.3971041006281891,14.0
4323228,60120W,1.9331813541658425,20.0
4465711,60121B,1.2011781862676805,4.0
4468298,60121B,7.4476012656826525,0.0
4466474,60121B,4.467502475043097,2.0
4387753,60121B,4.944170294197215,1.0
4452483,60121B,5.721686773747315,0.0
4458944,60121B,5.804166875339793,0.0
4462996,60121B,6.808878906049338,0.0
4461817,60121B,6.723274853125784,0.0
4345771,60121B,5.0863113988224145,0.0
4462318,60121B,6.57672405489249,0.0
4374879,60121B,0.8613868235622132,8.0
4435659,60121B,3.0781669870962993,2.0
4443050,60121B,5.65183483267186,0.0
4468028,60121B,4.18130604211187,3.0
4445866,60121B,6.975351889502575,0.0
4464795,60121B,6.7877304127508165,0.0
4465670,60121B,2.222385289847484,5.0
4459907,60122D,0.8784272334313279,14.0
4454686,60122D,2.163520754565436,11.0
4413613,60122D,2.098000671482579,13.0
4459686,60122D,2.4336623452018498,15.0
4451001,60122D,0.7629907528015608,14.0
4463505,60122D,2.3402449469374953,11.0
4463582,60122D,0.8888236939942371,13.0
4468902,60122D,1.4172425142671712,14.0
4404057,60130C,0.5380487786986936,9.0
4456919,60130C,1.0243339667613682,9.0
4456075,60140F,0.3880373507549206,35.0
4382802,60140F,0.6032333850324735,38.0
4444236,60140F,0.6199421564796931,37.0
4456730,60180R,1.06661754518923,16.0
4466043,60180R,0.6611188354872776,16.0
4456721,60180R,0.3321045866764778,19.0
4460138,60180R,1.114356829406702,18.0
4462239,60180R,0.7995395904262612,17.0
4468451,60180R,1.2229273915079375,14.0
4468587,60240J,2.615190274841158,12.0
4465093,60240J,1.1735961651000664,23.0
4459645,60240J,2.428749197683845,15.0
4465779,60240J,0.3763461257480789,22.0
4455097,60240J,1.7586255664007149,14.0
4463769,60240J,1.7156205772914357,18.0
4454239,60250M,0.8834171553151411,10.0
4467564,60250M,0.5373154138092476,9.0
4468995,60250M,0.9832300182964204,10.0
4459093,60250M,1.6429937934528491,10.0
4450965,60260P,1.0483656045962568,11.0
4468625,60260P,0.7171459679266813,9.0
4462628,60261R,0.17786826104498615,33.0
4454048,60261R,0.29289273189241005,35.0
4460004,60261R,0.8068500356596264,36.0
4449864,60261R,0.5487872400494177,36.0
4459891,60261R,0.9378595073919672,27.0
4372784,60262T,0.3754273385114811,12.0
4466901,60262T,0.8747007670258998,11.0
4467880,60262T,1.0672780247809075,12.0
4454773,60262T,1.0165075877372738,13.0
4342628,60263V,2.575160736897244,2.0
4341296,60263V,2.6228377948171,2.0
4460868,60263V,1.4774735068800928,4.0
4446541,60263V,0.6404195919774117,6.0
4316849,60263V,2.6228377948171,2.0
4348811,60263V,2.6228377948171,2.0
4468090,60263V,2.6520516612771883,4.0
4468478,60263V,2.4766827653980337,5.0
4462381,60264A,0.9321901547221736,6.0
4454203,60264A,1.0025085831294815,10.0
4468181,60264A,1.1830223077592723,12.0
4460139,60264A,0.9178445544623702,9.0
4462569,60264A,1.053913114204043,10.0
4465698,60264A,0.2830175948619777,7.0
4355458,60264A,0.2830175948619777,7.0
4468193,60272W,1.8252483287524959,10.0
4462545,60272W,1.1711033146620715,10.0
4465130,60272W,1.7274613628283386,10.0
4466633,60272W,1.5349946177914122,10.0
4463960,60272W,1.7822246268721935,10.0
4467695,60290B,1.1763036991839184,18.0
4459642,60290B,0.7960398556684058,22.0
4413725,60290B,1.459985710503596,18.0
4435577,60291D,0.4476041657555526,15.0
4450356,60291D,0.24722972401275475,15.0
4467331,60291D,1.1079530386574308,16.0
4454595,60291D,0.8097739564235931,17.0
4467923,60291D,0.3492954221712209,16.0
4464900,60291D,1.1244671125349124,13.0
4461734,60291D,0.7477193682363715,16.0
4467082,60291D,1.0191291364628985,14.0
3820024,60300B,0.15684893555613694,16.0
4464766,60300B,0.6927121115502656,18.0
4455147,60310E,0.1529070251526265,45.0
4417035,60310E,0.22983220375476426,45.0
4441177,60310E,0.35704775539553485,47.0
4254109,60310E,0.3069755496925093,43.0
4457657,60310E,1.1656695490528115,39.0
4450896,60320H,0.5254956873251868,21.0
4432457,60340N,0.3802421276068201,31.0
4437316,60340N,0.7614237289589874,40.0
4434675,60340N,0.2934138157845321,32.0
4465365,60340N,0.5083345308346735,33.0
4463318,60340N,0.4014298016124028,32.0
4442080,60341P,0.6027128473680284,19.0
4354290,60341P,0.2864504337289417,20.0
4460531,60341P,0.9269074084378796,25.0
4415828,60341P,1.1301878314880167,17.0
4442298,60342R,1.3137456078776226,23.0
4451843,60342R,0.528665639411721,30.0
4455757,60343T,4.473022482925184,2.0
4468424,60343T,5.86934422774624,0.0
4461433,60343T,4.906322919480519,1.0
4465086,60343T,5.864163046604331,0.0
4466557,60343T,1.3035539984842257,1.0
4439375,60343T,4.872886591148016,1.0
4447134,60343T,4.6534810821023305,1.0
4462375,60343T,1.4898887296417855,1.0
4467363,60343T,5.37389336850162,0.0
4380883,60361V,1.2954930392116102,24.0
4355457,60361V,1.2954930392116102,24.0
4464680,60361V,0.31559705790039355,30.0
4467822,60361V,0.9902221496325841,25.0
4453217,60361V,0.6087056227815982,28.0
4467894,60361V,1.1073408234156823,24.0
4431030,60370W,0.21165788243619965,7.0
4450959,60370W,0.20862212290568746,7.0
4454423,60370W,0.306080945594124,7.0
4291134,60380C,1.8815401823962663,4.0
4454633,60381E,2.169017084986339,4.0
4431035,60381E,1.927026367952761,4.0
4453547,60381E,2.503598647053869,3.0
4459250,60381E,1.9237455207548488,4.0
4413579,60383I,1.6261573825551796,3.0
4467000,60383I,1.6255403318076287,3.0
4442889,60383I,1.0860998011083134,3.0
4467456,60383I,1.6478466231202402,3.0
4444302,60383I,1.4958492640744177,3.0
4446601,60383I,1.166117382733248,3.0
4466092,60383I,0.8909200373109052,3.0
4465865,60383I,1.1129614417361184,3.0
4465472,60383I,0.3194203706231755,2.0
4466762,60383I,2.0883369533666767,4.0
4456000,60383I,2.472793720918851,3.0
4457103,60390F,0.5022134524631137,38.0
4457959,60390F,1.0606587235730138,40.0
4440847,60390F,0.9494604023296777,41.0
4406086,60390F,0.6280684270580592,42.0
4466425,60390F,0.4175961064738934,39.0
4467814,60390F,0.8359644636310614,40.0
4452223,60390F,0.6214996618766427,41.0
4463194,60410I,0.4971405465990511,47.0
4462368,60410I,0.18333993950176075,45.0
4460148,60410I,0.34411414638257043,46.0
4420399,60410I,0.23304287615589714,45.0
4464741,60410I,0.6290567392556062,45.0
4450904,60410I,0.5203489880873262,46.0
4457590,60410I,0.4843583559655718,46.0
4434461,60410I,1.1051064805942772,42.0
4351205,60410I,0.6328156711038784,46.0
4462786,60410I,0.8546715125652724,44.0
4462427,60410I,0.34411414638257043,46.0
4324506,60420L,0.3422732220562692,35.0
4445725,60420L,0.15680198287158226,34.0
4459900,60420L,0.3371114570135427,33.0
4462080,60420L,0.2780162896678961,33.0
4462711,60430O,0.3294805482037801,44.0
4463241,60430O,0.4589253136824736,46.0
4466135,60430O,0.2456952607674021,43.0
4442403,60430O,0.6427730746798302,46.0
4452160,60440R,0.4396767488801411,40.0
4466436,60440R,0.10733749455518374,42.0
4430320,60440R,0.7217179797250308,43.0
4460566,60440R,0.4463193049935776,42.0
4461531,60440R,0.2257335986546232,43.0
4418610,60440R,0.6096731212465324,43.0
4464772,60440R,0.5870564555663089,43.0
4467661,60440R,0.6576921973193145,41.0
4451474,60440R,0.9547985411117488,40.0
4395053,60440R,1.082039295585008,41.0
4458067,60450U,0.6773548482280952,40.0
4454321,60450U,0.2678660564638882,39.0
4457241,60450U,0.31175896808492826,38.0
4465696,60450U,0.2678660564638882,39.0
4465790,60450U,0.5237780472610404,38.0
4462355,60450U,0.3109599696076115,39.0
4455556,60471F,0.6470993128243508,27.0
4468120,60471F,0.7315975891899509,27.0
4452716,60471F,0.620246288982166,22.0
4449661,60471F,0.4287194534033662,24.0
4417753,60480G,1.3362114249602266,21.0
4451700,60480G,1.286392439351038,23.0
4443421,60480G,1.2690035563631648,22.0
4450304,60480G,0.5074662540769229,37.0
4444320,60480G,0.5629904793790338,38.0
4464197,60480G,1.0864150382911053,29.0
4394806,60481I,2.3140367058289533,15.0
4461053,60481I,0.815102513300209,25.0
4449865,60481I,1.1094029265145615,25.0
4455986,60481I,0.3478307750777997,27.0
4426812,60481I,0.781883803631204,25.0
4465090,60481I,1.2447068710327078,23.0
4432736,60481I,0.4872712550183341,26.0
4430310,60490J,0.741477976317494,43.0
4400421,60490J,0.3706623649358022,42.0
4452954,60490J,0.8575117751734291,41.0
4442405,60490J,0.961258740442813,42.0
4453731,60490J,0.42009903688543737,42.0
4468102,60490J,0.42009903688543737,42.0
4458519,60490J,0.9905710094965856,44.0
4465429,60490J,1.1515756665084529,44.0
4435119,60490J,0.42009903688543737,42.0
4438391,60490J,0.7757490718192602,42.0
4420628,60490J,0.8851178849895602,44.0
4461611,60490J,0.7121038859770082,41.0
4408883,60490J,0.8513526636984151,43.0
4468782,60490J,0.8575117751734291,41.0
4373023,60491L,0.3342839433412034,35.0
4327268,60500J,0.387265900947065,44.0
4396729,60500J,0.4795227527031104,40.0
4461051,60500J,0.4340096102903042,40.0
4457798,60500J,0.9064404234768814,43.0
4441231,60500J,0.53217460010701,43.0
4463101,60500J,0.9179272516419826,44.0
4466656,60500J,0.25142086075354136,44.0
4454636,60500J,0.9384681041253864,43.0
4468413,60500J,0.7877044739546724,41.0
4374206,60500J,0.8592973178730445,39.0
4461521,60500J,0.11229546708636456,42.0
4416318,60500J,0.7900850998723511,39.0
4466057,60510M,0.2533853614822401,19.0
4465632,60510M,0.4001196909717926,19.0
4466359,60511O,1.3989789348403818,13.0
4429869,60511O,1.5472754799282975,13.0
4463479,60511O,1.8178791785747284,11.0
4458669,60511O,1.859730175868333,13.0
4452528,60511O,1.9222683801135847,12.0
4465543,60511O,1.9394202905885232,12.0
4427407,60511O,1.68395122684294,12.0
4419220,60511O,0.5741544577900873,21.0
4452953,60511O,0.5160108951427922,21.0
4415975,60511O,1.4795919584216963,13.0
4447792,60511O,1.8148340902223568,13.0
4464492,60511O,0.40274610855090703,21.0
4440343,60511O,1.7855378915071043,12.0
4334843,60511O,0.534939925325014,21.0
4453889,60511O,1.6689467323254223,12.0
4462747,60520P,0.5541326250897808,42.0
4460028,60520P,0.5075995921330931,41.0
4467105,60520P,0.5535715201931924,42.0
4467864,60520P,0.6165542200191267,42.0
4435629,60520P,0.5175260470804248,42.0
4437653,60520P,0.4486882062973914,42.0
4433735,60520P,0.6475028833854873,41.0
4459643,60520P,0.5828830509988155,40.0
4464356,60530S,0.3734072135146672,49.0
4455116,60530S,0.2902480819015373,48.0
4449094,60530S,0.3452654376633929,47.0
4460090,60530S,0.4113405955249256,47.0
4467193,60530S,0.5933015217014795,52.0
4450021,60540V,0.4628178822323568,49.0
4447183,60550B,0.1956384372476914,19.0
4270967,60550B,0.09578477500892482,18.0
4444304,60550B,0.3323331083342237,18.0
4465280,60550B,1.5194772522632776,17.0
4451691,60550B,0.2047358708195362,19.0
4442164,60550B,0.4532768274282649,20.0
4454046,60550B,0.6974339455671811,16.0
4467377,60550B,0.5253974373218574,20.0
4460548,60560E,0.5159430776551112,45.0
4461966,60560E,0.4193217046457566,47.0
4444974,60560E,0.32292063711447866,45.0
4431796,60560E,0.5183019354364631,47.0
4089752,60560E,0.6121116046190197,47.0
4418869,60561G,0.3786304652639335,37.0
4458308,60561G,0.6802323815098453,35.0
4445845,60561G,0.5580927684774936,36.0
4456062,60561G,0.40976907482440544,38.0
4455238,60561G,0.5313568960799021,34.0
4460581,60562I,0.6378138656644837,29.0
4457124,60562I,0.7349509256413073,25.0
4443510,60562I,0.6904805831875722,26.0
4466920,60562I,0.5475349058415966,32.0
4460282,60562I,0.7791459114725986,24.0
4442818,60570H,0.7007056561417541,37.0
4442406,60581M,0.27476217102422906,25.0
4457661,60581M,0.3920950774194043,22.0
4355887,60581M,0.7358309141147404,25.0
4468909,60581M,0.3199209946138782,22.0
4434537,60590N,0.5162836586890445,46.0
4447046,60590N,0.6827237494865133,44.0
4378429,60590N,0.2819812845607949,46.0
4463829,60590N,0.19282176175659896,46.0
4452124,60590N,0.06546186388213174,46.0
4441590,60590N,0.333264292919555,46.0
4461571,60590N,0.35035942304776224,45.0
4456763,60590N,0.29378662014939416,46.0
4467414,60630W,0.2560959404013171,42.0
4427154,60640C,0.6292537793675828,46.0
4400827,60640C,0.439534805371648,46.0
4400828,60640C,0.439534805371648,46.0
4437734,60640C,0.2888239437359781,46.0
4438918,60640C,0.3226778987494418,49.0
4463980,60650F,0.0645398699755216,27.0
4461771,60660I,0.2237538417769156,46.0
4466813,60660I,0.16292321169573068,46.0
4435821,60660I,0.8317624586316769,43.0
4416706,60660I,0.6598063753476626,44.0
4449146,60670L,0.7166108196244142,46.0
4465381,60670L,0.4755704203191433,45.0
4462705,60670L,0.7204182104121102,50.0
4456193,60670L,0.5077991581266776,45.0
4450755,60690R,0.36659342159725605,34.0
4432876,60700R,0.4077941034813013,33.0
4463150,60700R,0.9246830430367576,38.0
4464868,60700R,0.27000124200825365,33.0
4414937,60700R,0.3655177928752448,33.0
4454705,60700R,0.14389711571669708,33.0
4454474,60700R,0.6623191326175337,37.0
4463298,60710U,0.22853130502541186,47.0
4441391,60710U,0.4734759413596504,46.0
4467151,60710U,0.3719034894085624,47.0
4464877,60720A,0.7850552692854941,27.0
4454258,60720A,0.5995774649663812,25.0
4468614,60720A,0.5722809508996504,26.0
4396136,60720A,0.7446914239880359,24.0
4466163,60720A,0.8301891070064997,22.0
4466885,60731F,1.535772492116445,22.0
4450545,60731F,1.031985379341524,32.0
4468486,60731F,1.2517782564158064,27.0
4464367,60731F,1.1538232334502136,26.0
4465474,60731F,0.7911343892828244,24.0
4454820,60732H,0.5155965863690212,22.0
4341322,60741I,0.8455270684609822,21.0
4468058,60741I,1.0081264139725592,23.0
4414737,60741I,1.1426103349595542,23.0
4443246,60741I,0.6600089702138238,17.0
4436546,60750J,1.1325595680024645,17.0
4453935,60750J,0.5900837685837979,21.0
4465034,60750J,0.7371540907463496,31.0
4462661,60750J,0.4111483741540053,23.0
4462476,60791A,0.2066997372112708,18.0
4466401,60791A,0.4829076053524269,20.0
4437085,60791A,0.3435323857934123,21.0
4433880,60792C,0.40319404494705213,46.0
4420068,60792C,0.7145786842256023,48.0
4454961,60792C,0.2216085938410144,48.0
4454436,60792C,0.24090121875039214,49.0
4451112,60800V,0.23691603344346945,44.0
4446210,60800V,0.6971612015418008,47.0
4456935,60800V,0.6589208764678699,47.0
4404289,60800V,0.5452927373344489,45.0
4462556,60800V,0.2700672110810121,44.0
4457093,60800V,0.8391918931258912,47.0
4450393,60810B,0.8314883282559079,2.0
4437701,60810B,2.002689434748739,2.0
4446226,60810B,5.729602365640364,0.0
4460910,60810B,9.166591631794551,0.0
4457762,60810B,1.0005623346726331,2.0
4458822,60810B,0.30107729680501194,2.0
4462826,60810B,0.9816646618911226,2.0
4418250,60810B,2.460323097968184,2.0
4446227,60810B,5.729602365640364,0.0
4446225,60810B,5.729602365640364,0.0
4412858,60810B,1.9218624531165702,2.0
4451072,60820E,0.4420251909331524,44.0
4461190,60840K,0.4257401441369133,29.0
4436212,60840K,0.4606220547161973,28.0
4448594,60840K,0.3280145199637638,29.0
4368192,60840K,0.3213066114362711,32.0
4423333,60841M,0.8911248524410408,41.0
4451649,60841M,0.8871500443665592,41.0
4437934,60841M,0.7042492782910947,40.0
4437933,60841M,0.7769225114499166,39.0
4452700,60841M,1.2362289034781282,43.0
4442853,60841M,0.3226522879508532,37.0
4454679,60841M,0.8907045431207914,39.0
4440203,60841M,0.7378625267160385,36.0
4456698,60841M,0.7753911821378013,44.0
4447903,60841M,0.6849778710760522,36.0
4464648,60841M,0.7929177174452207,43.0
4448954,60841M,0.3856167900118321,38.0
4466418,60841M,0.4687522146856387,40.0
4467900,60841M,0.7010174954542261,36.0
4451186,60841M,0.5931928898646524,40.0
4421577,60841M,0.5669355563824486,39.0
4467219,60841M,0.4857020469189725,39.0
4461273,60843Q,0.5902981798137056,44.0
4417731,60843Q,0.8911578269427639,38.0
4465019,60843Q,0.7789010418336945,41.0
4427780,60843Q,0.8760180693120815,44.0
4467570,60843Q,0.7880701104769251,41.0
4466874,60851P,0.598969804658791,33.0
4446407,60851P,0.6483684315974997,29.0
4456236,60851P,0.8210643794221202,35.0
4468255,60851P,0.5993038251649658,29.0
4449091,60853T,0.6760077318918876,44.0
4456567,60853T,0.2621863549041756,46.0
4461202,60860Q,0.5576640581993293,39.0
4467411,60860Q,0.43416353064550667,34.0
4461201,60860Q,0.9298649606932926,27.0
4467860,60870T,1.5003175439497876,21.0
4451956,60870T,1.9331305893183337,19.0
4446647,60870T,0.8857696604977606,21.0
4459773,60870T,0.113740364584765,23.0
4446648,60870T,0.5696562909879413,23.0
4437485,60870T,0.4313362092639907,29.0
4468459,60871V,0.5549971575916514,18.0
4460452,60871V,0.6290808898618714,19.0
4417981,60872A,0.8410486864369459,39.0
4451143,60872A,0.8518878952433702,32.0
4466767,60872A,0.6236831588611396,38.0
4458553,60890C,0.4204611577659984,49.0
4436043,60890C,0.734569803126548,46.0
4465479,60890C,0.685023829207419,44.0
4431657,60890C,0.7796153311523119,44.0
4467081,60891E,0.7241574036227739,42.0
4454308,60891E,0.8895232086138017,45.0
4430863,60891E,0.17864160748074592,42.0
4413116,60891E,0.6223671339602509,45.0
4326261,60891E,0.9801849223159932,40.0
4450539,60892G,0.3934053709412192,38.0
4444852,60902G,0.5864500170558781,30.0
4455260,60902G,0.34829632098032753,29.0
4465028,60902G,1.80857339488796,18.0
4458908,60902G,0.7224253980540418,22.0
4465686,60902G,1.9021807237717776,17.0
4379918,60910F,0.4861444260455946,48.0
4390264,60910F,0.6673797589670382,50.0
4433256,60910F,0.6669721809145288,49.0
4456545,60910F,0.5526982713375291,49.0
4451208,60910F,0.1326806459438098,46.0
4448952,60910F,0.6311021587305448,44.0
4449715,60910F,0.15917824757264235,47.0
4466670,60930L,0.2828809891938044,15.0
4460689,60991I,0.3969611094298573,40.0
4437707,60991I,0.6699705208727013,40.0
4428053,60991I,0.2470389930233486,38.0
4450387,61010U,0.24552717733055324,33.0
4454645,61010U,1.1164042064223554,23.0
4461425,61010U,0.660365138291294,32.0
4459459,61010U,0.9976743193492909,37.0
4459852,61010U,1.004423560777409,25.0
4434631,61010U,0.9566980133077104,36.0
4453591,61010U,0.8145059127526251,36.0
4416329,61010U,0.481906977766944,30.0
4448392,61010U,0.5977167226053687,29.0
4445370,61010U,1.093036102821224,24.0
4434948,61010U,0.3239851868935679,34.0
4291429,61010U,0.9881726446857386,25.0
4318706,61020A,0.34580202877264976,50.0
4454804,61020A,0.5449433898173933,43.0
4455840,61020A,0.34580202877264976,50.0
4429711,61020A,0.9319825617586984,42.0
4438135,61020A,0.2453591696744828,48.0
4262647,61020A,0.6013796476854073,46.0
4444817,61020A,0.5528069825240529,42.0
4466807,61020A,1.0941108515439706,42.0
4434406,61051L,0.9173016659273808,1.0
2582283,61051L,0.5971942563918815,1.0
4307133,61051L,8.711277965207053,0.0
4466757,61051L,7.752335142924237,0.0
4309462,61051L,7.787538420260215,0.0
4461906,61060M,4.4021608001912265,1.0
4450063,61070P,1.5401293904814346,3.0
4416782,61080S,0.7817801168441624,3.0
4467469,61080S,1.2071226651605873,3.0
4366486,61141M,0.4645732092791043,5.0
4439047,61141M,0.4347795986044871,5.0
4441280,61141M,0.33157792380023915,5.0
4459564,61150N,4.672409835842911,1.0
4453783,61150N,4.6780041440909015,1.0
4416489,61150N,11.158312708133824,0.0
4462148,61220I,2.705400775528686,1.0
4444708,61320M,0.5905758346093425,2.0
4454660,61340S,1.0625012946664687,2.0
4457082,61340S,19.728803887233962,0.0
