id06,ed_english,pop2016,hpindex2016,unemploy,larent,hlprof
9028,KNOCKANBAUN,169,-6.25171741,14.28571429,3.57142857,35.50295858
9029,LISLEA,145,-15.44723241,21.875,4.08163265,28.27586207
9030,MEATHAS TRUIM,2335,-14.52416793,27.38509483,16.60334129,18.50107066
9031,MILLTOWN,344,-9.19684905,16.49484536,8.62068966,33.13953488
9032,MOATFARRELL,217,-7.88541273,17.30769231,0.00E+00,37.78801843
9033,MOYNE,326,-4.58885309,9.48221002,4.40841861,37.42331288
9034,MULLANALAGHTA,298,-8.52383314,12.04819277,1.94174757,31.20805369
9036,SONNAGH,245,-11.06118022,9.98550003,10.6122449,22.44897959
9037,AGHABOY,681,-10.29133761,17.13598594,8.10937251,30.10279001
9038,ARDAGH EAST,670,-3.89117411,11.76954389,4.30558475,43.43283582
9039,ARDAGH WEST,450,-3.41186364,12.48955723,5.23592085,46.44444444
9040,BALLINAMUCK EAST,599,-8.31500254,14.21817994,4.44006943,25.37562604
9041,BALLINAMUCK WEST,437,-12.01571269,19.96383479,12.23860469,29.5194508
9042,BREANRISK,839,-8.95291391,14.26716684,8.91743964,29.55899881
9043,CALDRAGH,2172,-1.26102351,10.21292854,6.83322428,40.33149171
9044,CLOONDARA,687,-6.53020412,18.39379208,3.84538137,35.80786026
9045,CLOONEE,738,-4.2135418,12.32039874,4.62706332,38.21138211
9046,CORBOY,388,-7.90680424,15.62711864,2.95138889,38.40206186
9047,DRUMGORT,422,-9.11026896,10.52770689,2.83460316,33.41232227
9048,DRUMLISH,1475,-8.8913524,14.33488658,10.52023093,28.88135593
9049,KILLASHEE,437,-9.05502457,15.61850353,18.44427344,25.62929062
9050,KILLOE,274,-14.01500674,11.5942029,3.88349515,19.34306569
9051,LONGFORD RURAL,5704,-14.36860931,28.8494362,19.78806131,20.45932679
9052,MOUNTDAVIS,252,-0.08502312,8.06451613,2.4691358,50.3968254
9053,MOYDOW,730,-3.72845084,11.2861903,1.17082071,38.35616438
9054,NEWTOWN FORBES,897,-12.36046279,22.14395837,14.66606984,24.303233
9055,RATHCLINE,1443,-8.03959548,15.56308996,10.23256426,30.28413028
9701,Firry/Newgrove,196,-8.97617985,15.90909091,6.32911392,38.26530612
10001,FAIR GATE,10424,-11.63804145,23.63726209,10.96501034,25.02877974
10002,ST. LAURENCE GATE,4068,-5.3676266,13.46913942,5.0105616,32.5712881
10003,WEST GATE,6305,-13.33305625,23.8601072,12.73623617,22.60111023
10004,DUNDALK URBAN NO.1,2176,-16.51820508,27.32426471,7.30194363,18.24448529
10005,DUNDALK URBAN NO.2,1140,-16.4084025,28.80246568,8.33877499,15.61403509
10006,DUNDALK URBAN NO.3,1710,-5.32682384,16.89462242,4.74897142,26.31578947
10007,DUNDALK URBAN NO.4,6130,-8.17345749,18.68319489,6.13067912,28.27079935
10008,ARDEE RURAL,2935,-3.87757022,10.59820137,0.90289582,40
10009,ARDEE URBAN,4919,-11.44569377,23.81376111,13.6442381,25.81825574
10010,CASTLEBELLINGHAM,1716,-6.59118796,17.12226324,8.50101222,34.44055944
10011,CLONKEEN,677,-4.02526867,10.36259444,0.00E+00,36.63220089
10012,COLLON,1881,-2.67184112,10.51818176,7.0620882,38.17118554
10013,DROMIN,626,0.0410714,6.81846135,0.00E+00,46.16613419
10014,DROMISKIN,2229,-5.06966203,15.85390571,4.96895588,38.0439659
10015,DRUMCAR,1447,-7.08849629,14.45872675,1.93407817,35.59087768
10016,DUNLEER,2855,-5.52951021,11.3515323,7.09275727,32.3642732
10017,STABANNAN,619,0.54157119,5.09000692,0.49811524,46.84975767
10018,TALLANSTOWN,1036,-8.11451988,12.45278047,9.77794222,35.42471042
10019,BALLYMASCANLAN,2200,-4.46108818,14.06748149,0.13411897,40.68181818
10020,BARRONSTOWN,747,-5.07122545,14.07029831,0.00E+00,42.30254351
10021,CARLINGFORD,2185,-3.67238224,15.42077713,14.54060436,35.33180778
10022,CASTLERING,1031,-2.21448683,11.04711088,1.26668039,43.06498545
10023,CASTLETOWN (PT.),4264,-12.63776059,25.98098814,19.08988904,25.1641651
10024,CREGGAN UPPER,846,-8.32440127,16.03837234,0.00E+00,31.678487
10025,DARVER,675,1.45360574,6.63513825,0.00E+00,38.51851852
10026,DRUMMULLAGH,1356,-8.08779096,18.23829681,7.34682127,31.19469027
10027,DUNDALK RURAL (PT.),19265,-11.1961463,25.22599216,18.37585899,24.02283935
10028,FAUGHART,953,-8.98916819,14.97803386,0.64458764,30.11542497
10029,GREENORE,1200,-3.49474893,7.23304233,1.76908478,32
10030,HAGGARDSTOWN (PT.),6932,1.62372747,11.22243584,6.81935559,49.9422966
10031,JENKINSTOWN,1281,-2.24342794,9.74601548,0.96362889,42.31069477
10032,KILLANNY,820,-5.03190943,11.69181132,0.38088874,34.75609756
10033,LOUTH,1573,-5.48617142,13.35109963,7.4883898,36.04577241
10034,MANSFIELDSTOWN,857,-2.87306901,10.32401769,1.742615,40.37339557
10035,RATHCOR,1374,-6.75523254,13.59180046,2.57754677,33.47889374
10036,RAVENSDALE,1016,-2.67460603,10.05499313,0.94629479,42.42125984
10037,CLOGHER,3237,-3.78063761,13.2825987,9.46415311,36.05189991
10038,DYSART,924,-0.09989049,9.04221002,0.68385259,46.64502165
10039,MONASTERBOICE,1373,1.56121445,7.5647824,0.24233596,47.85142025
10040,MULLARY,1757,0.10758763,8.44383559,1.29343832,43.767786
10041,ST. PETER'S (PT.),9721,-5.81760865,15.95880282,12.6134906,32.24976854
10042,TERMONFECKIN,3545,1.08420142,9.28162902,6.52952759,46.03667137
10047,ST. MARY'S (LOUTH PT.),6859,-6.92518524,21.16546698,17.02863914,34.10118093
11001,CEANNANUS MOR (KELLS) URBAN,2133,-15.58734792,27.82338444,22.8030283,19.50304735
11002,NAVAN URBAN/RURAL (PT.),3619,-8.91128598,21.62963969,8.11590374,22.63056093
11003,TRIM URBAN/RURAL (PT.),1386,-8.59112048,16.37065739,5.79969009,23.95382395
11004,DRUMCONDRA,1303,-8.86724463,14.61373288,5.93843268,30.92862625
11005,GRANGEGEETH,659,-5.83065806,11.96055069,2.30872177,36.41881639
11006,KILLARY,1248,-7.55096361,12.58083343,1.19016439,34.13461538
11007,CULMULLIN,1142,4.82465664,4.34582181,0.61433472,49.91243433
11008,DONAGHMORE,11758,0.66650114,8.54963168,3.10661276,37.40432046
11009,DUNBOYNE,10094,4.33008895,7.39568575,4.31947054,46.6217555
11010,DUNSHAUGHLIN,5840,2.40458495,9.0203103,4.17541113,47.75684932
11011,KILBREW,3635,3.03040066,5.55841625,2.24561628,38.92709766
11012,KILLEEN,1160,2.89646239,7.16477828,3.87924116,44.05172414
11013,KILMESSAN,1560,1.1133333,8.55965331,2.46019906,40.25641026
11014,KILMORE,1589,1.68780736,7.21660672,0.1957905,46.94776589
11015,RATHFEIGH,988,2.2566964,7.09687202,0.97965978,49.39271255
11016,RATOATH,11082,4.41286624,5.80022083,2.71037205,49.85562173
11017,RODANSTOWN,1123,1.08471924,8.11791605,0.00E+00,47.99643811
11018,SKREEN,1481,2.36832947,7.19783241,2.43123204,45.71235652
11019,ARDAGH,644,-9.28059328,11.76912542,1.74463862,27.48447205
11020,BALLINLOUGH,215,-9.10812343,10.71428571,0.00E+00,37.6744186
11021,BALRATHBOYNE,526,-4.96095575,11.08751649,9.64467435,37.26235741
11022,BOHERBOY,317,-4.52468249,9.89010989,0.98039216,38.80126183
11023,BURRY,272,-0.6315633,4.22535211,0.00E+00,39.33823529
11024,CARRICKLECK,458,-9.78975262,13.54238751,1.28680896,30.56768559
11025,CASTLEKEERAN,480,-8.32634581,11.52625555,14.68812596,29.16666667
11026,CEANNANUS MOR (KELLS) RURAL (PT.),4653,-5.85412325,12.67349746,3.10437477,31.27014829
11027,CRUICETOWN,402,-3.39101344,9.00900901,0.78740157,35.07462687
11028,GIRLEY,364,-5.07536362,11.11111111,0.76335878,39.28571429
11029,KILMAINHAM,778,-11.14608662,13.02773383,7.18414115,28.14910026
11030,KILSKEER,427,-5.65567784,12.5,0.00E+00,43.55971897
11031,LOUGHAN,399,-8.54867099,14.0137578,1.46541157,38.84711779
11032,MAPERATH,472,-4.37690108,15.42331237,0.57875155,43.6440678
11033,MARTRY,708,-2.90053701,9.58281021,0.44984095,35.4519774
11034,MOYBOLGUE,245,-4.40697973,5.71428571,0.00E+00,29.79591837
11035,MOYNALTY,635,-4.8446544,11.26668949,8.13420062,37.95275591
11036,NEWCASTLE,442,-6.6144895,10.27776467,0.00E+00,34.38914027
11037,NEWTOWN,911,-7.21328805,15.64189972,5.32260032,31.61361142
11038,NOBBER,763,-7.50881938,11.90214776,13.5883906,28.04718218
11039,POSSECKSTOWN,222,0.24592605,5.26315789,1.5625,29.27927928
11040,STAHOLMOG,408,-10.60197128,15.04424779,0.72992701,32.10784314
11041,TELTOWN,913,-4.20648471,9.59297688,0.62270504,35.26834611
11042,TROHANNY,323,-9.36678485,10.75268817,1.78571429,30.95975232
11043,ARDCATH,1949,-6.51565324,12.61641069,3.55629586,30.32324269
11044,DULEEK,5565,-7.17367565,12.06897556,9.75343907,27.4034142
11045,JULIANSTOWN,10176,-1.99431662,13.14870322,4.66219291,38.93474843
11046,MELLIFONT,541,-2.7411683,8.4005625,0.00E+00,39.92606285
11047,ST. MARY'S (MEATH PT.),11864,1.00371176,9.37790487,1.74220994,44.63924477
11048,STAMULLIN,5009,-0.53452795,8.42508888,1.16472083,39.50888401
11049,ARDBRACCAN,2076,-3.67882863,10.51181874,1.19204078,37.04238921
11050,ARDMULCHAN,979,0.61963024,7.54817188,0.29201466,43.20735444
11051,BECTIVE,1119,0.52389296,7.72767924,2.44479655,45.57640751
11052,CASTLETOWN,995,-7.26790733,11.4374859,4.53991166,29.64824121
11053,DONAGHPATRICK,1800,-1.65427222,7.90483668,1.68589606,37.55555556
11054,KENTSTOWN,2152,-2.54318803,8.89563218,1.72779208,37.17472119
11055,NAVAN RURAL (PT.),28117,-5.6662902,15.92906931,9.03578227,33.57399438
11056,PAINESTOWN,1185,-3.02811145,8.45040356,0.80104548,36.03375527
11057,RATHKENNY,635,-3.53820854,8.84720871,1.37563687,41.57480315
11058,SLANE,1853,-4.64080541,14.02292134,6.15742042,36.80518079
11059,STACKALLAN,661,-1.47945595,9.04278277,0.46776914,37.8214826
11060,TARA,1227,1.68365739,6.71888637,0.00E+00,52.48573757
11061,CROSSAKEEL,511,-1.52162213,9.88873883,4.29317893,36.98630137
11062,CROSSKEYS,325,-6.17499908,10.11235955,1.66666667,36
11063,KILLALLON,301,-4.11800041,11.23595506,0.94339623,41.86046512
11064,KILLEAGH,427,-5.37165045,10.43235453,4.5842162,38.40749415
11065,KNOCKLOUGH,212,-6.84837032,7.01754386,2.66666667,34.43396226
11066,MOYLAGH,395,-6.71547774,8.62900686,3.29801777,30.12658228
11067,OLDCASTLE,2297,-11.27245887,17.68873899,15.05774069,26.12102743
11068,STONEFIELD,216,-4.86450084,9.09090909,1.28205128,39.35185185
11069,ARDNAMULLAN,864,-7.667317,14.25370194,8.40346482,31.13425926
11070,ATHBOY,2588,-6.72000984,14.0813506,9.11681928,30.0618238
11071,BALLYBOGGAN,528,-9.47760207,12.4137931,0.66225166,32.95454545
11072,BALLYCONNELL,743,-4.60034959,10.28057843,0.41030198,39.03095559
11073,CASTLEJORDAN,427,-13.22954087,15.91502679,4.33589829,25.99531616
11074,CASTLERICKARD,2122,-0.31203598,9.47506012,1.10625487,40.00942507
11075,CLOGHBRACK,502,-8.00560587,12.01353676,1.92950676,29.88047809
11076,CLONMACDUFF,480,0.45941552,5.26315789,0.68965517,47.08333333
11077,GALLOW,961,1.82737407,6.25483737,0.31134896,44.43288241
11078,GALTRIM,736,2.27434157,8.30776481,0.44954375,45.38043478
11079,GRENNANSTOWN,1259,-3.57691345,9.61128798,1.65765948,32.88324067
11080,HILL OF DOWN,550,-5.47505759,9.25405743,0.00E+00,36.72727273
11081,INNFIELD,4343,0.42361179,8.22216843,5.58659704,41.69928621
11082,KILBRIDE,468,1.05680796,7.08661417,0.00E+00,47.22222222
11083,KILCOOLY,359,0.21337807,7.52688172,0.00E+00,50.13927577
11084,KILDALKEY,1299,-3.28015808,10.31194159,1.56995387,41.18552733
11085,KILLACONNIGAN,2234,-10.32954546,18.39637782,14.4059098,30.30438675
11086,KILLYON,532,-6.91913783,13.4116599,0.52166934,33.64661654
11087,LARACOR,631,5.7355448,4.16557877,0.00E+00,47.38510301
11088,RAHINSTOWN,496,-3.55593523,11.45240354,1.2532694,34.87903226
11089,RATHMOLYON,1407,-2.80416077,9.90558393,3.85261347,37.24235963
11090,RATHMORE,1024,-1.03971395,9.83903377,0.95616982,44.921875
11091,SUMMERHILL,1334,-5.39154927,13.91155345,15.16911399,35.53223388
11092,TRIM RURAL (PT.),8793,-1.19388794,12.60975415,8.59083033,39.25850108
12001,BIRR URBAN,4415,-12.64111047,22.1742971,18.36940918,24.53001133
12002,TULLAMORE URBAN,11437,-10.58598437,23.45195595,15.88852177,28.23292822
12003,BALLYCUMBER,741,-9.52931823,15.82661511,7.17900521,27.93522267
12004,BANAGHER,2106,-12.27519716,19.71525438,12.45224086,24.73884141
12005,BIRR RURAL,1227,-10.58907204,19.02917343,12.04502651,28.2803586
12006,BROUGHAL,117,-1.92984953,7.31707317,0.00E+00,31.62393162
12007,CLOGHAN,980,-9.7105532,13.81980226,14.02286122,26.53061224
12008,CLONMACNOISE,341,-2.16751839,4.44444444,0.88495575,34.01759531
12009,DERRINBOY,305,-4.85890254,16.85393258,0.00E+00,41.63934426
12010,DERRYAD,252,-2.98354265,11.11111111,3.40909091,41.66666667
12011,DOON,465,-2.40031157,10.09730129,0.00E+00,38.06451613
12012,DROMOYLE,337,-5.90270954,10.22727273,0.00E+00,40.65281899
12013,DRUMCULLEN,397,3.48762812,5.08474576,1.48148148,46.59949622
12014,EGLISH,147,1.04959555,2.38095238,0.00E+00,41.49659864
12015,FERBANE,1223,-8.01389488,11.86478558,2.40760031,27.55519215
12016,GALLEN,543,-17.04150614,21.74798642,14.4719507,16.02209945
12017,HINDS,307,-0.59011233,7.95454545,0.00E+00,33.8762215
12018,HUNTSTON,357,-8.6885966,16.20311103,0.00E+00,31.65266106
12019,KILCOLMAN,377,-3.98817742,9.34579439,0.00E+00,41.11405836
12020,KILCORMAC,1385,-13.55868203,25.65306209,11.23763131,23.89891697
12021,KILLYON,258,-2.88086104,8.75,0.00E+00,41.86046512
12022,KINNITTY,544,-7.14102472,13.13623366,5.81727256,28.30882353
12023,KNOCKBARRON,199,0.22906595,7.40740741,3.07692308,37.68844221
12024,LEA,342,-13.15958666,14.28571429,0.00E+00,19.88304094
12025,LETTER,158,-6.65686839,7.69230769,0.00E+00,40.50632911
12026,LUMCLOON,349,-9.03349014,12.38095238,10,26.07449857
12027,LUSMAGH,538,-6.94766246,12.17034338,0.52221632,32.71375465
12028,MOUNTERIN,249,-1.35989193,3.27868852,5.12820513,41.76706827
12029,MOYCLARE,635,-5.69017356,10.3881605,1.78359728,32.5984252
12030,SEIRKIERAN,466,-4.55117104,9.30818438,0.00E+00,33.47639485
12031,SHANNONBRIDGE,267,-11.30681012,9.5890411,7.47663551,24.34456929
12032,SHANNONHARBOUR,324,-7.62058618,11.95652174,1.86915888,33.02469136
12033,SRAH,704,-18.56780743,26.19025392,9.58316613,17.75568182
12035,BALLYBURLY,1364,-12.42505751,18.81392772,7.2029586,24.19354839
12036,BALLYMACWILLIAM,636,-8.8525128,15.6445278,0.48530479,32.54716981
12037,BRACKNAGH,1050,-8.26309248,12.74521436,1.53469388,31.04761905
12038,CLONBULLOGE,772,-10.84757625,14.67596498,8.11135637,26.55440415
12039,CLONMORE,433,-8.4261421,19.93210414,1.31552022,33.25635104
12040,CROGHAN,547,-7.90804337,11.54868275,1.22026481,29.79890311
12041,EDENDERRY RURAL,816,-5.62010143,12.37629588,0.00E+00,42.76960784
12042,EDENDERRY URBAN,7001,-13.2574146,20.92607932,12.45103906,19.34009427
12044,KNOCKDRIN,204,-12.11587401,15.38461538,0.00E+00,23.03921569
12045,MONASTERORIS,806,-4.7303409,13.05172105,0.00E+00,35.73200993
12046,AGHANCON,378,-6.42179287,11.15079365,1.53920154,37.03703704
12047,BALLINCOR,156,-2.29159965,8.5106383,1.72413793,46.79487179
12048,BARNA,165,-6.51079843,9.30232558,5.17241379,40.60606061
12049,CANGORT,202,-8.30260579,12,1.61290323,36.63366337
12050,CULLENWAINE,680,-6.55914405,13.50569227,4.01363023,33.67647059
12051,DUNKERRIN,357,-2.41572936,4.81927711,3.30578512,44.81792717
12052,ETTAGH,523,-3.87390262,12.20558567,1.8309147,39.00573614
12053,GORTEEN,282,-8.52071992,17.94871795,1.04166667,36.87943262
12054,MOUNTHEATON,693,-4.72517033,8.33776549,0.00E+00,26.40692641
12055,ROSCOMROE,153,-6.4591904,5.26315789,2.17391304,34.64052288
12056,SHINRONE,965,-14.59665508,20.20415854,12.4147901,24.24870466
12057,TEMPLEHARRY,229,-10.17209225,10.60606061,0.00E+00,25.32751092
12058,TULLA,109,-10.76628175,13.33333333,0.00E+00,25.68807339
12059,BALLYCOMMON,599,-0.88583258,5.8032552,1.02363311,37.72954925
12060,BALLYSHEAR,396,-8.52881687,16.36363636,1.57480315,30.80808081
12061,BAWN,369,-8.79910199,11.45833333,3.73831776,27.100271
12062,CAPPANCUR,1531,-2.22377532,8.50009631,4.04134933,40.16982364
12063,CLARA,3956,-13.56706854,20.43367159,13.40347956,23.50859454
12064,CLONYGOWAN,567,-6.1770278,11.73611064,3.0643739,33.86243386
12065,DAINGEAN,1486,-13.00530069,18.06903492,11.56183296,23.0820996
12066,DERRYCOOLEY,261,-10.15610551,12,1.1627907,24.5210728
12067,DURROW,759,4.6336492,4.46026658,1.71220211,48.8801054
12068,GEASHILL,1607,-4.87657464,11.50030489,4.27925581,36.02986932
12069,GORTEEN,356,-0.9931324,8.23529412,3.57142857,46.62921348
12070,HAMMERLANE,555,-2.98917523,8.27350427,0.00E+00,38.01801802
12071,KILCLONFERT,368,-2.22405864,9.67741935,0.86956522,43.75
12072,KILCUMRERAGH,532,1.11556118,6.83167522,0.00E+00,44.36090226
12073,KILLEIGH,1231,-4.55324186,10.3367087,2.1707293,36.31194151
12074,KILLOOLY,270,-1.04576118,4.05405405,0.00E+00,41.48148148
12075,KILLOUGHY,711,-3.40953379,13.04691717,5.08055816,37.69338959
12076,MOUNTBRISCOE,244,-11.18347139,13.88888889,1.4084507,27.45901639
12077,O'DEMPSEY,166,-7.60769042,10.81081081,2.04081633,28.91566265
12078,PORTARLINGTON NORTH,2404,-11.27247585,15.75157134,8.01727717,25.04159734
12079,RAHAN,714,-6.37553225,13.76470087,3.04840686,36.41456583
12080,RAHEENAKEERAN,399,-16.39000165,18.5840708,5.51724138,19.54887218
12081,RATHFESTON,432,-3.28571253,5.40540541,0.6993007,38.19444444
12082,RATHROBIN,404,-6.10963476,9.74655158,3.08312281,32.92079208
12083,SCREGGAN,1457,-2.96339295,10.65036924,3.81242862,42.69045985
12084,SILVERBROOK,772,1.67596966,7.3177142,0.42171491,43.9119171
12085,TINAMUCK,277,-5.8582079,14.47368421,1.11111111,37.54512635
12086,TINNYCROSS,433,-1.60209688,7.5807031,0.00E+00,41.33949192
12087,TULLAMORE RURAL,3218,-2.25367418,13.2235996,5.98968737,36.94841516
12701,Esker/Ballaghassaan,474,-4.4551783,9.02255639,0.00E+00,34.59915612
13001,ATHLONE EAST URBAN,4382,-7.47442761,20.83870669,9.35753928,28.06937471
13002,ATHLONE WEST URBAN,3260,-13.77075835,28.62332443,18.73213598,20.76687117
13003,ATHLONE EAST RURAL,7560,-6.75047965,21.05108669,12.72736493,26.85185185
13004,AUBURN,724,0.34967554,10.89656519,1.15837994,43.78453039
13005,BALLYBRODER,249,-4.42811444,10.52631579,0.00E+00,40.16064257
13006,BELLANALACK,579,-1.90823893,10.15227203,2.57389889,43.69602763
13007,CARN,774,-2.16976481,10.04119938,0.00E+00,38.24289406
13008,CASTLEDALY,715,-3.26646361,10.91625784,2.62357341,35.38461538
13009,GLASSAN,846,4.20746612,10.1138618,0.69504616,54.72813239
13010,KILCUMRERAGH,362,-2.97482478,8.08080808,0.00E+00,37.29281768
13011,KILLINURE,416,5.09150938,4.91803279,0.00E+00,44.71153846
13012,MOATE,3088,-5.76428769,15.11817024,9.9808075,31.89766839
13013,MOUNT TEMPLE,651,-1.25162961,9.17051665,0.9660093,38.70967742
13014,MOYDRUM,2922,2.65778328,8.77044211,2.82239781,46.2696783
13015,MUCKANAGH,170,-5.31878922,13.95348837,0.00E+00,37.64705882
13016,TUBBRIT,689,-3.42384289,6.89077556,0.00E+00,37.15529753
13017,UMMA,272,-3.34650555,11.84210526,1.05263158,39.70588235
13018,ARDNAGRAGH,412,-7.27114664,12.29508197,0.00E+00,34.46601942
13019,BALLYMORE,734,-8.49178512,15.27191561,15.79581921,30.24523161
13020,DOONIS,234,5.33773444,1.61290323,1.1627907,43.58974359
13021,DRUMRANEY,273,-3.94935228,7.57575758,1.17647059,35.8974359
13022,NOUGHAVAL,398,-4.37590284,9.90990991,2.41935484,39.44723618
13023,PIERCETOWN,111,-9.62316984,13.79310345,0.00E+00,36.03603604
13024,TEMPLEPATRICK,185,-9.13336202,12.06896552,9.85915493,31.89189189
13025,WINETOWN,132,-11.99198836,23.80952381,2.3255814,31.81818182
13026,BOHERQUILL,152,-12.74250117,26.31578947,1.85185185,31.57894737
13027,COOLE,239,-8.84912208,12.5,2.3255814,33.05439331
13028,COOLURE,301,-4.87961505,10.34482759,0.86956522,36.87707641
13029,FINNEA,265,-14.00950505,16.66666667,10.41666667,19.62264151
13030,GLORE,182,-5.03591292,6.81818182,4.6875,34.61538462
13031,KNOCKARROW,109,-8.59989242,13.79310345,2.27272727,44.03669725
13032,RATHOWEN,363,-10.08370492,16.66656255,16.08297719,27.54820937
13033,STREET,269,-15.18983669,28.57142857,4.85436893,36.80297398
13034,BALLINLOUGH,163,-1.6230117,7.69230769,0.00E+00,39.26380368
13035,BALLYHEALY,293,-11.19587417,19.31818182,1,22.18430034
13036,BALLYNASKEAGH,282,-7.88440074,12.32876712,0.00E+00,34.39716312
13037,BRACKLIN,259,-8.50167767,17.64705882,2.29885057,38.996139
13038,CLONARNEY,504,-10.30648953,16.85397418,2.51978471,29.36507937
13039,COLLINSTOWN,501,-8.96807925,18.15868263,10.63239375,28.14371257
13040,COPPERALLEY,278,-9.55988145,11.68831169,0.00E+00,25.89928058
13041,DELVIN,1072,-11.22116728,22.67760289,12.14122004,27.33208955
13042,FAUGHALSTOWN,237,-4.80279677,10.16949153,0.00E+00,34.17721519
13043,FORE EAST,392,-8.23045858,11.01391028,0.00E+00,33.92857143
13044,FORE WEST,386,-5.29946317,11.9266055,3.0075188,36.01036269
13045,HILLTOWN,268,-10.21041895,15,1.02040816,34.32835821
13046,KILCUMNY,202,-12.696922,19.60784314,7.59493671,25.24752475
13047,KILLUA,1046,-6.38206096,10.436936,7.57110112,32.21797323
13048,KILLULAGH,469,-5.35785153,17.22414712,0.6663113,36.24733475
13049,KILPATRICK,212,1.65664794,7.69230769,0.00E+00,50.94339623
13050,KINTURK,1344,-13.40373164,24.75990066,13.54575445,22.61904762
13051,RIVERDALE,461,-2.60456956,9.25756222,0.00E+00,37.74403471
13052,ROSMEAD,312,-5.19315952,15.11627907,1.92307692,36.21794872
13053,ARDNAGLEW,276,-1.05441963,7.8125,0.00E+00,47.10144928
13055,BALLYKILMORE,732,-7.56726756,17.88594719,3.75071559,35.38251366
13056,BALLYMORIN,326,-1.94441529,12.63157895,0.96153846,46.3190184
13057,BALLYNAGORE,511,-6.4592296,11.69615584,0.00E+00,35.22504892
13058,BELVIDERE,707,-0.73798674,13.99527908,1.21884622,47.24186704
13059,CARRICK,332,0.72502957,6.25,0.89285714,40.96385542
13060,CASTLE,876,3.64866449,9.14366836,2.96604188,55.3652968
13061,CASTLELOST,1692,-11.5434224,18.72760663,8.656476,26.65484634
13062,CASTLETOWN,737,-6.29562525,11.69370431,6.29016154,39.34871099
13063,CHURCHTOWN,341,2.41907846,3.40909091,0.98039216,41.05571848
13064,CLOGHAN,359,-5.77257045,15.78947368,0.00E+00,32.03342618
13065,CLONFAD,638,-6.96189515,15.2101593,7.98254719,35.73667712
13066,CLONLOST,448,-5.38680329,11.95962256,0.00E+00,41.74107143
13067,DERRYMORE,272,-2.9257696,10.66666667,1.04166667,38.60294118
13068,DYSART,239,-5.83006944,12.28070175,0.00E+00,34.30962343
13069,EMPER,210,-2.1784055,9.83606557,2.77777778,48.0952381
13070,ENNISCOFFEY,446,-1.53533421,11.20689655,1.4084507,41.92825112
13071,GAYBROOK,439,6.51602365,2.75229358,0.78125,51.02505695
13072,GLENLOUGH,171,-2.74651377,8.33333333,1.44927536,36.25730994
13073,GREENPARK,256,-5.47746167,9.375,2.24719101,33.59375
13074,GRIFFINSTOWN,574,-0.74288805,8.35608669,2.33323265,43.55400697
13075,HEATHSTOWN,703,-0.04256458,10.22521009,0.00E+00,45.80369844
13076,HOPESTOWN,560,0.1761042,8.2099763,1.13597246,53.75
13077,HUNTINGDON,432,-2.97011879,12.39669421,0.00E+00,36.80555556
13078,JAMESTOWN,127,3.22471731,0.00E+00,2.08333333,38.58267717
13079,KILBEGGAN,1604,-7.51010547,14.13785241,13.14002288,28.9276808
13080,KILBIXY,603,-14.32102958,25.7822711,22.52512945,31.84079602
13081,KILLARE,361,-5.109683,11.21495327,0.00E+00,40.99722992
13082,KILLUCAN,1826,-7.27939792,12.29073612,7.89073969,31.59912377
13083,KINNEGAD,2915,-8.53098417,14.53718055,9.1464808,28.54202401
13084,KNOCKDRIM,588,0.12498627,7.54648526,0.51986704,46.08843537
13086,LAUREE,205,-7.0356995,13.46153846,0.00E+00,40.97560976
13087,MIDDLETON,362,-3.51182258,11.45833333,0.00E+00,40.60773481
13088,MILLTOWN,299,-12.46516157,20.51282051,10.98901099,24.08026756
13089,MULLINGAR RURAL,10783,-4.82409918,16.32819736,6.73664767,36.49262728
13090,MULLINGAR NORTH URBAN,5610,-17.32625772,35.4959743,24.40105566,18.41354724
13091,MULLINGAR SOUTH URBAN,4422,-5.21796632,18.07780074,5.43489811,36.52193578
13092,MULTYFARNHAM,629,-1.79591025,9.7418432,5.16660532,39.42766296
13093,NEWTOWN,229,-1.65591971,6.89655172,0.00E+00,37.99126638
13094,OWEL,440,3.53944067,5.18461538,0.64705882,48.18181818
13095,PORTLOMAN,318,-3.45514261,8.43373494,0.00E+00,44.65408805
13096,RAHARNEY,506,-6.61842574,13.85309266,10.55625181,36.36363636
13097,RAHUGH,273,-4.51921512,9.87654321,1,39.92673993
13098,RATHCONRATH,351,-4.62548252,10.98901099,0.81300813,36.75213675
13099,RUSSELLSTOWN,495,-0.36150888,7.74337215,0.00E+00,38.98989899
13100,SKEAGH,243,-6.20650406,9.52380952,2.29885057,34.56790123
13101,SONNA,322,-6.20454016,18.3908046,6.42201835,31.67701863
13102,STONEHALL,213,-0.51639985,7.14285714,0.00E+00,41.78403756
13103,STREAMSTOWN,378,-6.04924781,13.33333333,0.00E+00,25.13227513
13104,TAGHMON,392,-5.43969694,18.2361516,2.1274096,41.83673469
13105,TULLAGHAN,417,0.44076209,11.32075472,0.7751938,53.95683453
13106,WOODLAND,284,0.87171391,10.25641026,0.00E+00,51.05633803
13701,Ballinalack/Lackan,599,-8.22983322,12.57053611,3.43523662,27.71285476
14001,ENNISCORTHY URBAN,2666,-20.1057895,35.94886368,14.12467348,15.60390098
14002,NEW ROSS URBAN,3768,-18.59049258,29.41539634,24.17426433,16.90552017
14003,ROSBERCON URBAN,643,-12.45986235,29.98916912,16.08384516,19.75116641
