id,l_id,dateofsale,price,notfullprice,vatexcl,description,sizedesc
424590,11988,26/05/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
424591,12109,26/05/2020,257000,No,No,Second-Hand Dwelling house /Apartment,NULL
424592,12537,26/05/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
424593,12668,26/05/2020,172000,No,No,Second-Hand Dwelling house /Apartment,NULL
424594,28903,26/05/2020,391189.42,No,Yes,New Dwelling house /Apartment,NULL
424595,14587,26/05/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
424597,28034,26/05/2020,248000,No,No,Second-Hand Dwelling house /Apartment,NULL
424598,15285,26/05/2020,429000,No,No,Second-Hand Dwelling house /Apartment,NULL
424599,19382,26/05/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
424600,16584,26/05/2020,190000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424601,16639,26/05/2020,121000,No,No,Second-Hand Dwelling house /Apartment,NULL
424602,16841,26/05/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
424603,17634,26/05/2020,172000,No,No,Second-Hand Dwelling house /Apartment,NULL
424604,17846,26/05/2020,1950010,No,No,Second-Hand Dwelling house /Apartment,NULL
424605,11741,26/05/2020,208000,No,No,Second-Hand Dwelling house /Apartment,NULL
424607,18088,26/05/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
424608,20365,26/05/2020,270000,No,No,Second-Hand Dwelling house /Apartment,NULL
424610,6574,26/05/2020,150000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424611,21568,26/05/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
424612,28521,26/05/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
424613,20185,26/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424614,19921,26/05/2020,425000,No,No,Second-Hand Dwelling house /Apartment,NULL
424615,20036,26/05/2020,142500,No,No,Second-Hand Dwelling house /Apartment,NULL
424616,20316,26/05/2020,10000,No,No,Second-Hand Dwelling house /Apartment,NULL
424617,20352,26/05/2020,140000,No,No,Second-Hand Dwelling house /Apartment,NULL
424619,28568,26/05/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
424620,20215,26/05/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
424621,25845,26/05/2020,20000,No,No,Second-Hand Dwelling house /Apartment,NULL
424622,22348,26/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424623,28309,26/05/2020,240000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424624,25154,26/05/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
424625,25653,26/05/2020,52500,No,No,Second-Hand Dwelling house /Apartment,NULL
424626,26311,26/05/2020,70000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424627,12981,26/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424628,17866,26/05/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
424629,12486,26/05/2020,126000,No,No,Second-Hand Dwelling house /Apartment,NULL
424630,22173,26/05/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
424631,27433,26/05/2020,390000,No,No,Second-Hand Dwelling house /Apartment,NULL
424633,27800,26/05/2020,570000,No,No,Second-Hand Dwelling house /Apartment,NULL
424636,19201,27/05/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
424637,5556,27/05/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
424639,327,27/05/2020,237000,No,No,Second-Hand Dwelling house /Apartment,NULL
424640,18529,27/05/2020,245000,No,No,Second-Hand Dwelling house /Apartment,NULL
424642,19419,27/05/2020,790000,No,No,Second-Hand Dwelling house /Apartment,NULL
424643,928,27/05/2020,90000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424644,964,27/05/2020,16550,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424645,999,27/05/2020,333500,No,No,Second-Hand Dwelling house /Apartment,NULL
424646,28504,27/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424647,1515,27/05/2020,203000,No,No,Second-Hand Dwelling house /Apartment,NULL
424649,19201,27/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424650,2179,27/05/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
424651,2212,27/05/2020,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
424652,2241,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424653,2781,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424654,2524,27/05/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
424655,3241,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424656,3721,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424657,3808,27/05/2020,455000,No,No,Second-Hand Dwelling house /Apartment,NULL
424658,3862,27/05/2020,335000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424659,28246,27/05/2020,98000,No,No,Second-Hand Dwelling house /Apartment,NULL
424660,3526,27/05/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
424661,4103,27/05/2020,380000,No,No,Second-Hand Dwelling house /Apartment,NULL
424662,4109,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424663,4436,27/05/2020,140000,No,No,Second-Hand Dwelling house /Apartment,NULL
424664,4533,27/05/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
424665,19353,27/05/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
424667,20477,27/05/2020,536500,No,No,Second-Hand Dwelling house /Apartment,NULL
424668,8877,27/05/2020,159000,No,No,Second-Hand Dwelling house /Apartment,NULL
424669,9012,27/05/2020,65981.86,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424670,5782,27/05/2020,212995,No,Yes,New Dwelling house /Apartment,NULL
424672,5902,27/05/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
424673,5696,27/05/2020,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
424674,6147,27/05/2020,107000,No,No,Second-Hand Dwelling house /Apartment,NULL
424675,6244,27/05/2020,580000,No,No,Second-Hand Dwelling house /Apartment,NULL
424676,6293,27/05/2020,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
424677,6684,27/05/2020,265000,No,No,Second-Hand Dwelling house /Apartment,NULL
424678,7103,27/05/2020,283000,No,No,Second-Hand Dwelling house /Apartment,NULL
424679,7113,27/05/2020,237000,No,No,Second-Hand Dwelling house /Apartment,NULL
424680,27516,27/05/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
424681,19450,27/05/2020,278000,No,No,Second-Hand Dwelling house /Apartment,NULL
424682,7311,27/05/2020,182500,No,No,Second-Hand Dwelling house /Apartment,NULL
424683,7544,27/05/2020,325000,No,No,Second-Hand Dwelling house /Apartment,NULL
424684,21555,27/05/2020,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
424685,8350,27/05/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
424686,11143,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424687,9394,27/05/2020,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
424688,9466,27/05/2020,341000,No,No,Second-Hand Dwelling house /Apartment,NULL
424689,1778,27/05/2020,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
424690,9505,27/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424691,9701,27/05/2020,251000,No,No,Second-Hand Dwelling house /Apartment,NULL
424692,24305,27/05/2020,295154.17,No,Yes,New Dwelling house /Apartment,NULL
424693,10067,27/05/2020,87500,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424695,13286,27/05/2020,201000,No,No,Second-Hand Dwelling house /Apartment,NULL
424696,19616,27/05/2020,183000,No,No,Second-Hand Dwelling house /Apartment,NULL
424697,22315,27/05/2020,132000,No,No,Second-Hand Dwelling house /Apartment,NULL
424698,21341,27/05/2020,415000,No,No,Second-Hand Dwelling house /Apartment,NULL
424699,11881,27/05/2020,450000,No,No,Second-Hand Dwelling house /Apartment,NULL
424700,12168,27/05/2020,277000,No,No,Second-Hand Dwelling house /Apartment,NULL
424703,14283,27/05/2020,157000,No,No,Second-Hand Dwelling house /Apartment,NULL
424706,14732,27/05/2020,317000,No,No,Second-Hand Dwelling house /Apartment,NULL
424708,3848,27/05/2020,475000,No,No,Second-Hand Dwelling house /Apartment,NULL
424709,15759,27/05/2020,132500,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424710,15785,27/05/2020,910000,No,No,Second-Hand Dwelling house /Apartment,NULL
424711,14883,27/05/2020,205000,No,No,Second-Hand Dwelling house /Apartment,NULL
424712,14865,27/05/2020,405000,No,No,Second-Hand Dwelling house /Apartment,NULL
424713,28267,27/05/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
424714,17025,27/05/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
424715,16482,27/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424716,23711,27/05/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
424717,17692,27/05/2020,84000,No,No,Second-Hand Dwelling house /Apartment,NULL
424718,19198,27/05/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
424719,17174,27/05/2020,217000,No,No,Second-Hand Dwelling house /Apartment,NULL
424720,17299,27/05/2020,177000,No,No,Second-Hand Dwelling house /Apartment,NULL
424721,18101,27/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424724,28783,27/05/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
424725,20400,27/05/2020,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
424726,29106,27/05/2020,416000,No,No,Second-Hand Dwelling house /Apartment,NULL
424727,21158,27/05/2020,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
424728,21240,27/05/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
424729,22002,27/05/2020,162500,No,No,Second-Hand Dwelling house /Apartment,NULL
424730,28736,27/05/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
424731,23427,27/05/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
424732,1485,27/05/2020,212000,No,No,Second-Hand Dwelling house /Apartment,NULL
424733,24229,27/05/2020,193000,No,No,Second-Hand Dwelling house /Apartment,NULL
424734,24243,27/05/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
424735,19742,27/05/2020,1013216,No,Yes,New Dwelling house /Apartment,NULL
424736,24401,27/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424737,24434,27/05/2020,69000,No,No,Second-Hand Dwelling house /Apartment,NULL
424738,20380,27/05/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
424739,24985,27/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424740,25651,27/05/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
424741,26274,27/05/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
424742,24413,27/05/2020,351000,No,No,Second-Hand Dwelling house /Apartment,NULL
424753,22100,27/05/2020,240000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424754,27807,27/05/2020,260000,Yes,Yes,New Dwelling house /Apartment,NULL
424756,21943,27/05/2020,42000,No,No,Second-Hand Dwelling house /Apartment,NULL
424757,28353,27/05/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
424758,28465,27/05/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
424759,26571,27/05/2020,455000,No,No,Second-Hand Dwelling house /Apartment,NULL
424761,29060,27/05/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
424762,5067,28/05/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
424763,27590,28/05/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
424764,29126,28/05/2020,349000,No,No,Second-Hand Dwelling house /Apartment,NULL
424766,285,28/05/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
424767,445,28/05/2020,500000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424768,19027,28/05/2020,118000,No,No,Second-Hand Dwelling house /Apartment,NULL
424769,906,28/05/2020,395000,No,No,Second-Hand Dwelling house /Apartment,NULL
424770,1007,28/05/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
424771,23861,28/05/2020,57000,No,No,Second-Hand Dwelling house /Apartment,NULL
424772,1205,28/05/2020,675000,No,No,Second-Hand Dwelling house /Apartment,NULL
424773,773,28/05/2020,454000,No,No,Second-Hand Dwelling house /Apartment,NULL
424775,1696,28/05/2020,62000,No,No,Second-Hand Dwelling house /Apartment,NULL
424776,1572,28/05/2020,127000,No,No,Second-Hand Dwelling house /Apartment,NULL
424777,1323,28/05/2020,90000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424778,28592,28/05/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
424779,2102,28/05/2020,295500,No,No,Second-Hand Dwelling house /Apartment,NULL
424780,1963,28/05/2020,256000,No,No,Second-Hand Dwelling house /Apartment,NULL
424782,2616,28/05/2020,327000,No,No,Second-Hand Dwelling house /Apartment,NULL
424783,23464,28/05/2020,238325,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424784,2363,28/05/2020,247000,No,No,Second-Hand Dwelling house /Apartment,NULL
424785,2490,28/05/2020,355000,No,No,Second-Hand Dwelling house /Apartment,NULL
424786,2771,28/05/2020,119163,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424787,2771,28/05/2020,119163,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424788,3724,28/05/2020,227000,No,No,Second-Hand Dwelling house /Apartment,NULL
424789,3751,28/05/2020,10000,No,No,Second-Hand Dwelling house /Apartment,NULL
424790,3751,28/05/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
424791,3829,28/05/2020,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
424792,26028,28/05/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
424794,5580,28/05/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
424795,20854,28/05/2020,120000,No,No,Second-Hand Dwelling house /Apartment,NULL
424796,8635,28/05/2020,332000,No,No,Second-Hand Dwelling house /Apartment,NULL
424798,21951,28/05/2020,143000,No,No,Second-Hand Dwelling house /Apartment,NULL
424801,5863,28/05/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
424802,6281,28/05/2020,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
424803,23505,28/05/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
424804,6939,28/05/2020,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
424805,6707,28/05/2020,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
424806,7234,28/05/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
424807,7346,28/05/2020,450000,No,No,Second-Hand Dwelling house /Apartment,NULL
424808,7745,28/05/2020,257000,No,No,Second-Hand Dwelling house /Apartment,NULL
424809,7811,28/05/2020,272000,No,No,Second-Hand Dwelling house /Apartment,NULL
424810,8210,28/05/2020,435000,No,No,Second-Hand Dwelling house /Apartment,NULL
424811,19116,28/05/2020,115000,No,No,Second-Hand Dwelling house /Apartment,NULL
424814,11153,28/05/2020,2450000,No,No,Second-Hand Dwelling house /Apartment,NULL
424816,9118,28/05/2020,282000,No,No,Second-Hand Dwelling house /Apartment,NULL
424817,9320,28/05/2020,276000,No,No,Second-Hand Dwelling house /Apartment,NULL
424818,9733,28/05/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
424819,9797,28/05/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
424820,9911,28/05/2020,223500,No,No,Second-Hand Dwelling house /Apartment,NULL
424821,9930,28/05/2020,126000,No,No,Second-Hand Dwelling house /Apartment,NULL
424822,10052,28/05/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
424823,10130,28/05/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
424824,10350,28/05/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
424825,10690,28/05/2020,950000,No,No,Second-Hand Dwelling house /Apartment,NULL
424827,2922,28/05/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
424829,12767,28/05/2020,228000,No,No,Second-Hand Dwelling house /Apartment,NULL
424832,11987,28/05/2020,129000,No,No,Second-Hand Dwelling house /Apartment,NULL
424834,12614,28/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424835,12649,28/05/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
424836,2922,28/05/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
424838,14336,28/05/2020,600000,No,No,Second-Hand Dwelling house /Apartment,NULL
424839,18525,28/05/2020,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
424840,19048,28/05/2020,87500,No,No,Second-Hand Dwelling house /Apartment,NULL
424841,14677,28/05/2020,96500,No,No,Second-Hand Dwelling house /Apartment,NULL
424843,13478,28/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424845,13782,28/05/2020,529500,No,No,Second-Hand Dwelling house /Apartment,NULL
424846,13897,28/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424847,14026,28/05/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
424848,14130,28/05/2020,380000,No,No,Second-Hand Dwelling house /Apartment,NULL
424849,14174,28/05/2020,415000,No,No,Second-Hand Dwelling house /Apartment,NULL
424850,15550,28/05/2020,381000,No,No,Second-Hand Dwelling house /Apartment,NULL
424851,26187,28/05/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
424852,15116,28/05/2020,160000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424853,28544,28/05/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
424854,15261,28/05/2020,205000,No,No,Second-Hand Dwelling house /Apartment,NULL
424855,15398,28/05/2020,645000,No,No,Second-Hand Dwelling house /Apartment,NULL
424856,15400,28/05/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
424857,15469,28/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424858,26497,28/05/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
424860,17100,28/05/2020,327000,No,No,Second-Hand Dwelling house /Apartment,NULL
424861,16134,28/05/2020,269500,No,No,Second-Hand Dwelling house /Apartment,NULL
424862,7180,28/05/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
424863,16291,28/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424864,25725,28/05/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
424866,16546,28/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424868,17493,28/05/2020,570000,No,No,Second-Hand Dwelling house /Apartment,NULL
424869,18338,28/05/2020,720000,No,No,Second-Hand Dwelling house /Apartment,NULL
424870,18505,28/05/2020,142500,No,No,Second-Hand Dwelling house /Apartment,NULL
424871,18727,28/05/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
424873,18316,28/05/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
424874,26690,28/05/2020,221000,No,No,Second-Hand Dwelling house /Apartment,NULL
424875,19078,28/05/2020,293000,No,No,Second-Hand Dwelling house /Apartment,NULL
424876,23296,28/05/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
424877,681,28/05/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
424878,6633,28/05/2020,173000,No,No,Second-Hand Dwelling house /Apartment,NULL
424879,11761,28/05/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
424880,11761,28/05/2020,181149.55,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424881,8999,28/05/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
424882,19531,28/05/2020,45000,No,No,Second-Hand Dwelling house /Apartment,NULL
424883,19723,28/05/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
424884,19905,28/05/2020,440000,No,No,Second-Hand Dwelling house /Apartment,NULL
424885,19969,28/05/2020,45000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424886,20003,28/05/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
424887,25286,28/05/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
424888,20539,28/05/2020,120000,No,No,Second-Hand Dwelling house /Apartment,NULL
424889,1814,28/05/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
424890,22367,28/05/2020,390000,No,No,Second-Hand Dwelling house /Apartment,NULL
424891,25231,28/05/2020,140000,No,No,Second-Hand Dwelling house /Apartment,NULL
424892,19860,28/05/2020,96000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424893,19625,28/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424894,23915,28/05/2020,30000,No,No,Second-Hand Dwelling house /Apartment,NULL
424895,25679,28/05/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
424896,24702,28/05/2020,500000,No,No,Second-Hand Dwelling house /Apartment,NULL
424899,26004,28/05/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
424901,12907,28/05/2020,620000,No,No,Second-Hand Dwelling house /Apartment,NULL
424903,27662,28/05/2020,52000,No,No,Second-Hand Dwelling house /Apartment,NULL
424905,28588,28/05/2020,820000,No,No,Second-Hand Dwelling house /Apartment,NULL
424906,28812,28/05/2020,51428.57,No,No,Second-Hand Dwelling house /Apartment,NULL
424907,24982,28/05/2020,55000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424908,29008,28/05/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
424909,23341,29/05/2020,998000,No,No,Second-Hand Dwelling house /Apartment,NULL
424910,5179,29/05/2020,270000,No,No,Second-Hand Dwelling house /Apartment,NULL
424911,23309,29/05/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
424912,5344,29/05/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
424913,5588,29/05/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
424914,535,29/05/2020,352000,No,No,Second-Hand Dwelling house /Apartment,NULL
424915,28303,29/05/2020,414096,No,Yes,New Dwelling house /Apartment,NULL
424916,141,29/05/2020,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
424917,224,29/05/2020,413000,No,No,Second-Hand Dwelling house /Apartment,NULL
424918,233,29/05/2020,265000,No,No,Second-Hand Dwelling house /Apartment,NULL
424919,249,29/05/2020,120000,No,No,Second-Hand Dwelling house /Apartment,NULL
424920,1003,29/05/2020,540000,No,No,Second-Hand Dwelling house /Apartment,NULL
424921,1199,29/05/2020,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
424922,1259,29/05/2020,243051,No,No,Second-Hand Dwelling house /Apartment,NULL
424923,19386,29/05/2020,88000,No,No,Second-Hand Dwelling house /Apartment,NULL
424924,803,29/05/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
424925,877,29/05/2020,305000,No,No,Second-Hand Dwelling house /Apartment,NULL
424926,1611,29/05/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
424927,1686,29/05/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
424928,1353,29/05/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
424929,1388,29/05/2020,148000,No,No,Second-Hand Dwelling house /Apartment,NULL
424931,2120,29/05/2020,227500,No,No,Second-Hand Dwelling house /Apartment,NULL
424932,25993,29/05/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
424933,21937,29/05/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
424934,2514,29/05/2020,55000,No,No,Second-Hand Dwelling house /Apartment,NULL
424935,2519,29/05/2020,115000,No,No,Second-Hand Dwelling house /Apartment,NULL
424936,2575,29/05/2020,172000,No,No,Second-Hand Dwelling house /Apartment,NULL
424937,3355,29/05/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
424938,3400,29/05/2020,178000,No,No,Second-Hand Dwelling house /Apartment,NULL
424941,3035,29/05/2020,253000,No,No,Second-Hand Dwelling house /Apartment,NULL
424942,3067,29/05/2020,244000,No,No,Second-Hand Dwelling house /Apartment,NULL
424944,3711,29/05/2020,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
424945,3832,29/05/2020,288000,No,No,Second-Hand Dwelling house /Apartment,NULL
424946,3560,29/05/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
424947,4027,29/05/2020,2475000,No,No,Second-Hand Dwelling house /Apartment,NULL
424948,4119,29/05/2020,350000,No,No,Second-Hand Dwelling house /Apartment,NULL
424949,4188,29/05/2020,625000,No,No,Second-Hand Dwelling house /Apartment,NULL
424950,3950,29/05/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
424951,3974,29/05/2020,24000,No,No,Second-Hand Dwelling house /Apartment,NULL
424952,15107,29/05/2020,318000,No,No,Second-Hand Dwelling house /Apartment,NULL
424953,4178,29/05/2020,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
424954,4585,29/05/2020,137000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424955,29068,29/05/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
424956,22616,29/05/2020,211000,No,No,Second-Hand Dwelling house /Apartment,NULL
424958,26079,29/05/2020,150000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424960,4726,29/05/2020,265000,No,No,Second-Hand Dwelling house /Apartment,NULL
424961,8565,29/05/2020,247000,No,No,Second-Hand Dwelling house /Apartment,NULL
424962,8880,29/05/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
424964,25967,29/05/2020,475000,No,No,Second-Hand Dwelling house /Apartment,NULL
424965,5846,29/05/2020,125000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424966,5924,29/05/2020,51000,No,No,Second-Hand Dwelling house /Apartment,NULL
424967,6181,29/05/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
424968,6193,29/05/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
424969,6564,29/05/2020,205000,No,No,Second-Hand Dwelling house /Apartment,NULL
424971,6771,29/05/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
424972,25164,29/05/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
424974,6703,29/05/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
424975,7186,29/05/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
424976,7569,29/05/2020,253000,No,No,Second-Hand Dwelling house /Apartment,NULL
424977,7758,29/05/2020,354000,No,No,Second-Hand Dwelling house /Apartment,NULL
424978,7798,29/05/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
424979,26355,29/05/2020,263500,No,No,Second-Hand Dwelling house /Apartment,NULL
424981,7996,29/05/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
424982,8113,29/05/2020,8115,Yes,No,Second-Hand Dwelling house /Apartment,NULL
424983,27253,29/05/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
424984,8233,29/05/2020,525000,No,No,Second-Hand Dwelling house /Apartment,NULL
424985,8261,29/05/2020,282000,No,No,Second-Hand Dwelling house /Apartment,NULL
424986,21746,29/05/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
424987,21418,29/05/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
424989,11447,29/05/2020,515000,No,No,Second-Hand Dwelling house /Apartment,NULL
424990,16047,29/05/2020,608000,No,No,Second-Hand Dwelling house /Apartment,NULL
