P-ID,S-ID,Closest Sec School (km),Num Sec Schools < 5km,PrS-ID,Closest Pri School (km),Num Pri Schools < 5km
4415842,62370J,21.43339934347,0.0,17794L,1.2485458373263063,6.0
4468803,62380M,20.252696655652862,0.0,10724B,3.0191704857956623,6.0
4466651,62380M,8.166027009569913,0.0,13647B,0.10184197328607061,3.0
4466344,62380M,8.721861192990794,0.0,13647B,1.6230188920517254,4.0
4466054,62380M,8.90220138890475,0.0,13647B,1.5654055811040164,4.0
4460852,62380M,8.131543130560553,0.0,13647B,1.235371271893477,4.0
4458293,62380M,15.645150085735224,0.0,15516T,4.3869105374741615,1.0
4459812,62380M,15.755162329959951,0.0,15516T,4.191423812884743,1.0
4458453,62380M,21.41737415492455,0.0,10724B,0.9384666568300543,6.0
4457026,62380M,8.784785137269097,0.0,13647B,1.4067412356706048,3.0
4456431,62380M,10.52701990532145,0.0,17950W,3.511440597129566,3.0
4456085,62380M,15.86218062735273,0.0,15516T,4.327667661767616,1.0
4454278,62380M,4.970023487628726,1.0,15165Q,0.0794606513968444,6.0
4453877,62380M,8.786120423790782,0.0,13647B,1.3718131741964004,3.0
4453084,62380M,8.319291603904608,0.0,13647B,0.30772554936880697,3.0
4422312,62380M,12.293908267126811,0.0,17950W,1.9013380475725514,2.0
4441831,62380M,5.853142874714317,0.0,15165Q,0.9373288753307802,3.0
4434785,62380M,12.571542346716635,0.0,17950W,2.2495146078900334,2.0
4423183,62380M,15.791226207225284,0.0,15516T,4.290292806999405,1.0
4414021,62380M,8.919349532115717,0.0,17950W,2.594877801479003,4.0
4463204,62420V,1.2375341043475987,2.0,17639W,1.223909999894449,6.0
4463027,62420V,8.31026129214057,0.0,18196T,2.243213858151677,4.0
4459060,62420V,10.941866847761851,0.0,19526T,0.17518582058268944,2.0
4453576,62420V,0.6579226047757553,2.0,17639W,0.6046667533015102,4.0
4453342,62420V,4.203752257586867,2.0,12446J,1.6654577121920942,6.0
4450979,62420V,0.3130121576542271,2.0,02114B,0.3130121576542271,4.0
4447095,62420V,0.11825606544231748,2.0,02114B,0.11825606544231748,4.0
4446675,62420V,0.5274442652179766,2.0,02114B,0.5274442652179766,4.0
4445112,62420V,0.4008117563049225,2.0,02114B,0.4008117563049225,4.0
4443985,62420V,8.336214148900089,0.0,11809O,3.1887495374840826,1.0
4441222,62420V,0.14158698886796936,2.0,02114B,0.14158698886796936,4.0
4440216,62420V,0.3130121576542271,2.0,02114B,0.3130121576542271,4.0
4432462,62420V,0.5760424897237317,2.0,02114B,0.5760424897237317,4.0
4427513,62420V,10.960534934462082,0.0,19526T,0.15096818508031307,2.0
4427133,62420V,0.34232494044838085,2.0,02114B,0.34232494044838085,4.0
4422377,62420V,0.34542798890247517,2.0,02114B,0.34542798890247517,4.0
4422374,62420V,10.941866847761851,0.0,19526T,0.17518582058268944,2.0
4420375,62420V,0.3268705373705205,2.0,17639W,0.27546317601514686,4.0
4460411,62421A,0.834815882644659,2.0,17639W,0.7082717181751594,4.0
4465453,62421A,0.32407400470661285,1.0,16128P,0.25989905174932365,2.0
4464818,62421A,18.681940612808,0.0,19540N,0.15390082883143766,1.0
4463513,62421A,0.32407400470661285,1.0,16128P,0.25989905174932365,2.0
4462948,62421A,0.32407400470661285,1.0,16128P,0.25989905174932365,2.0
4462725,62421A,10.047615122859193,0.0,20129Q,2.6742393675398235,3.0
4459894,62421A,18.441442856612653,0.0,19540N,0.6295699549319727,1.0
4458863,62421A,15.407682962134702,0.0,19540N,3.7512386556879345,4.0
4458371,62421A,18.401884000032315,0.0,19540N,0.910339133985392,1.0
4452113,62421A,13.644141540514408,0.0,17783G,0.11700872954061688,2.0
4451366,62421A,7.4223179665314225,0.0,20129Q,6.230339477937785,0.0
4450814,62421A,11.161833208295025,0.0,20129Q,2.3478258275132013,2.0
4450259,62421A,0.6333570678227652,2.0,17639W,0.3701657371476581,4.0
4450205,62421A,0.7587938873544146,2.0,17639W,0.561515478062408,4.0
4449576,62421A,15.158854009126314,0.0,17783G,2.6899928350582463,4.0
4447803,62421A,0.7494527254361247,2.0,16128P,0.7176317431589478,4.0
4443580,62421A,18.4310397572043,0.0,19540N,0.8120954724421876,1.0
4443561,62421A,18.521974036232088,0.0,19540N,1.1129143353888495,1.0
4441794,62421A,9.744978269950515,0.0,20129Q,1.5904299125195636,1.0
4345864,62421A,15.103622548469843,0.0,17783G,2.661565363085689,4.0
4436018,62421A,4.114161470628909,2.0,16128P,4.087486125785228,4.0
4435752,62421A,4.114161470628909,2.0,16128P,4.087486125785228,4.0
4432845,62421A,0.497088223227479,2.0,17639W,0.23692267330119382,4.0
4431592,62421A,10.869368465293956,0.0,20129Q,1.7969206962157234,1.0
4460815,62440E,7.923722703143036,0.0,08572P,0.9402627197256974,2.0
4456012,62440E,8.018354748490367,0.0,08572P,0.6558654603618475,2.0
4452999,62440E,8.308162612556654,0.0,08572P,0.3870824121643254,2.0
4434052,62440E,3.490631531294718,2.0,17112F,1.646560457595056,3.0
4419538,62440E,1.1157000182377368,2.0,16681Q,1.1157000182377368,4.0
4465085,62450H,17.801600100130273,0.0,20094A,0.18699418922445002,1.0
4442996,62450H,1.030893675926569,2.0,13031I,0.9976990452161872,2.0
4458768,62450H,15.200936147185196,0.0,19966B,0.532971063068034,3.0
4458737,62450H,0.983187417920574,2.0,13031I,0.953803158270182,2.0
4448395,62450H,10.676471644244383,0.0,19323F,1.6798073644309752,1.0
4434073,62450H,7.897131079077719,0.0,11262R,2.278529552696916,3.0
4432977,62450H,0.24397431041176068,2.0,13031I,0.18810238584200847,2.0
4422604,62450H,0.24397431041176068,2.0,13031I,0.18810238584200847,2.0
4413243,62450H,6.929452300864183,0.0,08572P,3.680480599160653,2.0
4468933,62470N,46.895215611766574,0.0,15410D,0.3777907916107492,1.0
4468928,62470N,26.20311869894699,0.0,15563F,4.393409175855438,1.0
4468537,62470N,16.785234164296124,0.0,13728B,3.9473063821486822,2.0
4231570,62470N,40.20598076666838,0.0,20088F,4.313929106629906,1.0
4467120,62470N,46.56521048469813,0.0,15410D,0.3051879767145046,1.0
4467901,62470N,30.607966428127565,0.0,16087E,0.12824247014997098,2.0
4467811,62470N,16.209841258421836,0.0,18296A,2.566125730843614,3.0
4466838,62470N,1.861079844516718,1.0,12598J,2.026737183936768,4.0
4467371,62470N,16.61374105928452,0.0,20477Q,0.20443350699481047,5.0
4467034,62470N,5.523467571574683,0.0,17765E,1.1846583431588158,1.0
4467027,62470N,31.10368506432288,0.0,14430E,0.08812868853044156,8.0
4323955,62470N,8.493792132087494,0.0,12383L,1.3955646119965308,3.0
4466541,62470N,2.639488229311611,1.0,12598J,2.6717829334820644,3.0
4466526,62470N,24.02013641329779,0.0,19557H,4.864063512278315,1.0
4465820,62470N,18.246823741164217,0.0,18296A,0.24394573482648937,5.0
4464294,62470N,30.881155703788313,0.0,20001N,2.8016008415626716,8.0
4459863,62470N,36.75415188028797,0.0,20088F,0.33228894467023473,1.0
4463006,62470N,36.76208601922273,0.0,20088F,0.33630606569593935,1.0
4463954,62470N,21.03587716557483,0.0,19381T,4.276874331747075,2.0
4463579,62470N,5.103910452227473,0.0,01272O,0.4303992586401399,4.0
4463571,62470N,0.7879987487103903,1.0,12598J,0.39748404841426493,3.0
4463220,62470N,11.285545418745459,0.0,13728B,2.2413971369728958,3.0
4463205,62470N,22.019292409799625,0.0,14227H,4.511061968594751,1.0
4462655,62470N,30.337119175255644,0.0,13976U,0.32000440080001474,2.0
4462770,62470N,18.948951178465265,0.0,18461M,3.2121768851924446,7.0
4462644,62470N,12.147300226008188,0.0,13728B,1.3899489008812795,2.0
4462616,62470N,21.26217211573018,0.0,13543M,0.437617551632464,3.0
4450554,62470N,16.75876764295406,0.0,19557H,3.356956067299681,1.0
4462589,62470N,8.650007707931978,0.0,12383L,0.6610511089334724,3.0
4457920,62470N,35.111192765045544,0.0,20088F,1.54962375033029,1.0
4461633,62470N,24.707655710262458,0.0,14227H,1.2250189924875736,2.0
4432381,62470N,31.901289974117777,0.0,13976U,1.301575334205252,2.0
4461304,62470N,40.20598076666838,0.0,20088F,4.313929106629906,1.0
4461332,62470N,0.9551724236795011,1.0,12598J,0.5560375784857261,3.0
4461171,62470N,33.37696529057143,0.0,15646J,1.304686994236919,1.0
4460777,62470N,6.429275788746369,0.0,17765E,1.5502332324159163,1.0
4460380,62470N,26.4446979750902,0.0,15563F,5.415118810909099,0.0
4460044,62470N,16.724703824727133,0.0,14433K,0.5806508960449502,8.0
4459915,62470N,36.64145013171984,0.0,20088F,0.27848343373787454,1.0
4430284,62470N,36.71124840817728,0.0,20088F,0.3297877338677411,1.0
4459381,62470N,46.81738857349997,0.0,15410D,0.02510370029559638,1.0
4456320,62470N,36.854670799707776,0.0,20088F,0.4709556990363712,1.0
4459278,62470N,38.57486825263924,0.0,12685E,3.390877876505861,2.0
4459117,62470N,17.749518092516013,0.0,19978I,0.5485205408417492,7.0
4458833,62470N,16.75377360578687,0.0,19978I,0.617970657751228,8.0
4458364,62470N,21.582048246748382,0.0,14227H,4.134132458493054,1.0
4423013,62470N,1.9439269669218897,1.0,12598J,2.32203363893739,4.0
4457889,62470N,46.69809217461098,0.0,15410D,0.8319638230955543,1.0
4456238,62470N,43.13633468155399,0.0,05656G,5.46668461066571,0.0
4457530,62470N,31.40727201161537,0.0,13976U,3.8277581777973415,3.0
4363245,62470N,7.9580327054118705,0.0,12383L,3.0962069152591583,2.0
4456618,62470N,16.510361547680482,0.0,18461M,0.10580438162214607,7.0
4456632,62470N,54.73175042713266,0.0,05656G,6.702096274255252,0.0
4456506,62470N,21.004133604538374,0.0,19557H,1.5174796166602493,1.0
4456349,62470N,31.79374996086353,0.0,16087E,1.3090831195344121,2.0
4456080,62470N,46.79618091275131,0.0,15410D,0.14671440851709908,1.0
4455973,62470N,11.207436497911074,0.0,13728B,2.328399049952964,3.0
4455945,62470N,18.510988138146697,0.0,18468D,2.997275615204898,3.0
4455782,62470N,28.665589263926968,0.0,13976U,4.217309160669881,2.0
4455758,62470N,1.0360009989891088,1.0,12598J,0.6523768566010258,3.0
4455652,62470N,14.558888616612858,0.0,18461M,2.419619168127899,7.0
4454608,62470N,46.8133660295082,0.0,15410D,0.12609812230128875,1.0
4454546,62470N,46.820636853923524,0.0,15410D,0.03066486076764991,1.0
4454406,62470N,8.373929656162165,0.0,12383L,0.5697513381541399,3.0
4449186,62470N,40.22174956331527,0.0,20088F,4.386258496788594,1.0
4450791,62470N,11.594049499466363,0.0,13728B,1.847198212166285,3.0
4452909,62470N,46.826059878564244,0.0,15410D,0.037397973586333816,1.0
4450701,62470N,7.096947531922027,0.0,01272O,3.6530379859029116,2.0
4451687,62470N,11.960189937241877,0.0,13728B,1.5253613853414831,2.0
4451259,62470N,15.933412065981994,0.0,05636A,0.27986344790389617,5.0
4451215,62470N,21.714526819250192,0.0,14227H,3.6483582755378134,4.0
4451214,62470N,32.19840891561244,0.0,15646J,2.937418548124032,9.0
4450915,62470N,46.56521048469813,0.0,15410D,0.3051879767145046,1.0
4450881,62470N,0.6884067391799417,1.0,12598J,0.3922343024604064,3.0
4450546,62470N,17.472369540294014,0.0,19381T,0.1961409198828038,7.0
4436752,62470N,31.69167340860567,0.0,15646J,2.6262656948762393,2.0
4433528,62470N,29.31053173351811,0.0,20001N,4.5750404094023835,3.0
4449929,62470N,30.72603959852327,0.0,16087E,0.2433809588250441,2.0
4449478,62470N,34.747790406488924,0.0,16286K,0.1098502048875856,1.0
4449335,62470N,22.550810759046517,0.0,15563F,2.3345821984138095,3.0
4449172,62470N,25.9702564628367,0.0,15563F,5.372035270549597,0.0
4449171,62470N,25.9702564628367,0.0,15563F,5.372035270549597,0.0
4449149,62470N,28.995807143652478,0.0,14225D,2.613457242819772,4.0
4448420,62470N,31.053766991001687,0.0,14430E,0.28570653140383157,8.0
4448327,62470N,33.94430501270852,0.0,15646J,1.035754599260194,1.0
4447620,62470N,31.682044052815066,0.0,14225D,3.4658344703177355,3.0
4447467,62470N,17.30843679933468,0.0,19801P,2.4680837174456496,4.0
4447466,62470N,12.182923100242512,0.0,13728B,1.9065761887331476,7.0
4446339,62470N,46.83737861223167,0.0,15410D,0.12036694057065954,1.0
4443863,62470N,36.63488663215393,0.0,14303U,0.05749535043913853,1.0
4445689,62470N,6.963505695536443,0.0,17765E,3.4358101541379438,3.0
4445291,62470N,12.183915076292525,0.0,13728B,1.331337632708032,2.0
4445051,62470N,8.167465251409698,0.0,12383L,2.18875700266812,2.0
4381054,62470N,50.09273026973683,0.0,05656G,3.050183173170827,1.0
4443361,62470N,36.613663571289145,0.0,20088F,0.3958945470615455,1.0
4444544,62470N,35.88359895140518,0.0,16286K,2.652653810638767,1.0
4444064,62470N,16.996921676242614,0.0,19978I,0.27783673267620196,7.0
4443743,62470N,31.067501088423843,0.0,16286K,3.787350013667345,2.0
4442534,62470N,12.33272954182944,0.0,13728B,1.3019475664319746,2.0
4442398,62470N,16.391599357711996,0.0,13728B,3.520173347793809,4.0
4442390,62470N,17.73730743473005,0.0,19557H,1.8269376596879208,3.0
4441841,62470N,0.922933967949104,1.0,12598J,0.5239528061422865,3.0
4441556,62470N,18.30952522520136,0.0,18296A,0.18155353566350227,5.0
4441502,62470N,30.25880007322805,0.0,15563F,5.977520969908974,0.0
4441453,62470N,16.61374105928452,0.0,20477Q,0.20443350699481047,5.0
4441439,62470N,30.336554218455163,0.0,13976U,0.30454753036977084,2.0
4441418,62470N,7.467464397295024,0.0,12383L,1.831790611033274,2.0
4440691,62470N,16.95383910379868,0.0,19978I,0.3220340591324576,7.0
4440115,62470N,36.64145013171984,0.0,20088F,0.27848343373787454,1.0
4439539,62470N,49.82075895840629,0.0,05656G,2.0339701589891344,1.0
4439315,62470N,31.499096656403157,0.0,13095L,0.1454469684321727,8.0
4438590,62470N,38.57486825263924,0.0,12685E,3.390877876505861,2.0
4438377,62470N,33.414309698940926,0.0,16286K,1.5447224690747925,1.0
4341337,62470N,6.178943720881659,0.0,01272O,1.7425119990552376,2.0
4432817,62470N,37.9071623054687,0.0,12685E,3.556567742036972,2.0
4438038,62470N,17.4521454443888,0.0,19978I,0.5853977229364962,7.0
4438030,62470N,17.451372647809276,0.0,19978I,0.595185421103081,7.0
4438029,62470N,17.44932702314188,0.0,19978I,0.605068092519643,7.0
4438025,62470N,17.447769656908488,0.0,19978I,0.6153780621851396,7.0
4438019,62470N,17.48009462975723,0.0,19978I,0.6108862478381992,7.0
4436881,62470N,18.314805431538964,0.0,18296A,0.17840421878502674,5.0
4349045,62470N,17.47602183260108,0.0,19978I,0.6291632352896491,7.0
4436079,62470N,21.08224688019973,0.0,19381T,3.4142283330913763,7.0
4435636,62470N,22.79108629940556,0.0,14227H,3.143310538192985,1.0
4434208,62470N,21.72847730587959,0.0,14227H,4.808696985997982,2.0
4433859,62470N,47.04951826857677,0.0,15410D,0.4235404538617532,1.0
4433525,62470N,28.990377668395514,0.0,17011W,2.506584608553753,2.0
4431960,62470N,29.02985989652602,0.0,13976U,4.262651776424062,2.0
4431835,62470N,17.606394557106682,0.0,19978I,0.41014754925465213,7.0
4430811,62470N,16.473767473484838,0.0,20477Q,0.4178059335384146,8.0
4430715,62470N,18.88928508559172,0.0,19381T,4.478554000580487,2.0
4430195,62470N,26.307104429354197,0.0,15563F,5.390622023828303,0.0
4427460,62470N,30.58182247498457,0.0,20001N,0.08876293053638476,8.0
4426993,62470N,24.43952809781348,0.0,19557H,5.349433128868756,0.0
4423204,62470N,12.245654547032371,0.0,13728B,1.2931717358675832,2.0
4409896,62470N,13.341696158910898,0.0,13728B,0.268277289066533,4.0
4414690,62470N,17.310759239762053,0.0,19978I,0.1538352480660118,7.0
4416758,62470N,28.579824179560212,0.0,15135H,2.1885747308137464,8.0
4416335,62470N,17.40559945673092,0.0,19381T,0.3191762926953838,7.0
4415208,62470N,29.959142662843956,0.0,15135H,0.6182878464300074,8.0
4414960,62470N,18.13905995327637,0.0,19978I,0.9384703654331289,7.0
4348124,62470N,17.618820104095757,0.0,19978I,0.4047515509251942,7.0
4412831,62470N,26.51193519069676,0.0,14227H,5.353478801750651,0.0
4467651,62530F,0.22875368277683825,19.0,20140E,0.32691713816624773,50.0
4464828,62531H,0.7395988053122814,19.0,19909M,0.45493670749463316,48.0
4426966,62531H,0.38194547286224184,19.0,18786R,0.3335454518493577,47.0
4450687,62531H,0.9055730558210036,20.0,19909M,0.6024765214844864,48.0
4433356,62531H,0.6124867821084927,19.0,19909M,0.3027955704037443,47.0
4430924,62531H,0.5830809377058228,19.0,19909M,0.2643608056902374,47.0
4414528,62531H,0.7393028890924833,19.0,19909M,0.45463251518096937,48.0
4466903,62540I,0.3910930829067204,19.0,14000C,0.39053676541320753,52.0
4466069,62540I,0.45627335571030986,19.0,14000C,0.6168488239145324,52.0
4457999,62540I,0.28242969837279774,19.0,20388R,0.18147428536197813,51.0
4458969,62540I,0.48844083169924796,19.0,14000C,0.6270896817187159,53.0
4458495,62540I,0.24909205059236889,19.0,20388R,0.4526458126322344,51.0
4376820,62540I,0.2257728663112574,19.0,18292P,0.4829229547716941,50.0
4451409,62540I,0.2778945171905338,19.0,12473M,0.5038148809213809,51.0
4450512,62540I,0.3028569469541758,19.0,20388R,0.33833479960719864,51.0
4402422,62540I,0.5918838633362783,19.0,14000C,0.6876376932820888,53.0
4430948,62540I,0.45977278324510573,19.0,14000C,0.514333026768108,52.0
4430901,62540I,0.41899483970673523,19.0,14000C,0.3455016804081249,51.0
4430545,62540I,0.5344743038059298,19.0,12473M,0.1825109142853937,49.0
4428823,62540I,0.44759819332653256,19.0,14000C,0.5857107437731129,53.0
4428218,62540I,0.10946143510540758,19.0,12473M,0.4194778727924948,51.0
4417974,62540I,0.30852872946825904,19.0,20388R,0.5391379952179421,51.0
4423360,62540I,0.48844083169924796,19.0,14000C,0.6270896817187159,53.0
4468540,62560O,0.5699371618329964,19.0,20388R,0.6434016940322899,52.0
4467820,62560O,0.53688424160257,20.0,17313P,0.42825717534080854,51.0
4466393,62560O,0.812298954518504,20.0,17313P,0.5526202850688904,53.0
4339616,62560O,0.8412468296068505,20.0,17313P,0.4755371986443451,53.0
4457009,62560O,0.8149351658620577,20.0,17313P,0.8189929158685686,52.0
4455115,62560O,0.06978323240996974,19.0,20388R,0.2511410523782028,53.0
4431619,62560O,0.7378029502612726,20.0,17313P,0.13936455030303385,53.0
4430856,62560O,0.7741835749950369,20.0,17313P,0.7872959227110071,51.0
4414740,62560O,0.8387562297629559,20.0,17313P,0.20444395775017854,53.0
4420181,62560O,0.6989469400037095,20.0,17313P,0.04518717213899556,52.0
4392525,62560O,0.7872621313869896,20.0,17313P,0.8007855584588222,52.0
4414733,62560O,0.8387562297629559,20.0,17313P,0.20444395775017854,53.0
4468479,62570R,0.13795390230604024,19.0,18356P,0.3846536731247594,50.0
4468462,62570R,0.41804796522428855,18.0,18356P,0.38857071597086446,49.0
4468452,62570R,0.42304699382064376,18.0,18356P,0.38957345935915455,49.0
4466801,62570R,0.5026449956902982,19.0,16680O,0.06834696835680713,50.0
4466086,62570R,0.27699454084106195,19.0,16680O,0.23589900831702995,50.0
4465697,62570R,1.2471629039230274,18.0,02707F,0.13923378211822257,43.0
4463264,62570R,0.6165451353213801,18.0,01197D,0.5637872390475082,50.0
4463102,62570R,0.32011676829912483,19.0,16680O,0.23231095292120804,50.0
4461482,62570R,0.5094749486292506,18.0,16680O,0.3733600686458631,49.0
4460850,62570R,0.7624052404359143,18.0,16339F,0.14065249752341152,48.0
4457760,62570R,1.080673786302817,18.0,01197D,0.13436857035316133,45.0
4455462,62570R,0.32011676829912483,19.0,16680O,0.23231095292120804,50.0
4444657,62570R,0.5400192005840434,19.0,16680O,0.20891107563042305,49.0
4431586,62570R,1.1842029735169552,18.0,17105I,0.3285376423648554,47.0
4441580,62570R,0.5916140227024324,18.0,16680O,0.44110264248798636,49.0
4439927,62570R,0.9370168220645926,18.0,18217B,0.3246623852268596,48.0
4432719,62570R,1.2602361016168664,18.0,02707F,0.28817679576782945,44.0
4431129,62570R,0.32011676829912483,19.0,16680O,0.23231095292120804,50.0
4423091,62570R,0.4312545239420768,19.0,16680O,0.19345774938161323,50.0
4422005,62570R,1.0934138477477446,18.0,16339F,0.3739157575204194,45.0
4415292,62570R,0.431093890446745,19.0,16680O,0.19990876806020014,50.0
4441650,62580U,2.8236099145220783,8.0,13980L,2.1122280635468584,21.0
4468863,62580U,10.194220142618295,0.0,15550T,0.9596758596207318,2.0
4468567,62580U,3.987151969613948,2.0,19839R,0.3885870723847944,12.0
4468003,62580U,3.8461424265288535,2.0,19839R,0.40644156378362994,12.0
4468228,62580U,1.2166945505083602,18.0,13980L,0.5871267694014116,42.0
4467696,62580U,1.332574700459393,18.0,17993R,0.11353167781837589,46.0
4467180,62580U,7.113940625417479,0.0,12263B,0.7443534817767282,3.0
4466766,62580U,1.400979839194966,18.0,13980L,0.3411615850572894,42.0
4460070,62580U,0.6479769564011485,17.0,19852J,0.2154020355807913,38.0
4465143,62580U,10.608440238993662,0.0,18020F,1.7646381841344374,4.0
4465008,62580U,1.6051583503544498,17.0,13980L,0.5495893269027705,38.0
4464904,62580U,3.575248653363804,2.0,18428O,1.5693627098885847,14.0
4464169,62580U,3.739796360894041,2.0,18428O,1.5633650442654647,13.0
4463704,62580U,1.4353433128870496,17.0,19852J,0.820644077504058,38.0
4463733,62580U,1.281658799730506,17.0,19852J,0.6516396868988199,37.0
4463702,62580U,1.2620038166402654,17.0,19852J,0.6324545454663876,39.0
4462931,62580U,1.7842845476680302,6.0,20077A,0.8432415622385927,28.0
4462745,62580U,4.535039563896857,2.0,18428O,1.0970221548266117,11.0
4461923,62580U,6.133602558906564,0.0,19771J,0.8706667254758018,9.0
4461578,62580U,1.2941422147582675,18.0,13980L,0.4934541966958574,42.0
4461103,62580U,0.18540804769351343,16.0,19852J,0.5047269675097681,37.0
4461153,62580U,1.3242589487573733,16.0,19852J,0.7316601412101588,37.0
4460263,62580U,1.753261724037877,6.0,20077A,0.826906269683196,28.0
4459618,62580U,1.4899522255956439,6.0,20077A,0.5724913939967821,29.0
4459609,62580U,8.893902324299216,0.0,17251T,1.5093575299498525,8.0
4445953,62580U,1.447307622661258,18.0,13980L,0.2778090166595981,42.0
4457583,62580U,0.5440795915334526,17.0,19852J,0.2803024955428645,37.0
4456915,62580U,3.610738454151832,2.0,18428O,1.6181859948401418,13.0
4455699,62580U,0.9101061025155697,15.0,19000E,0.051790591693728294,33.0
4455424,62580U,2.866181329700265,2.0,18428O,1.933689913787339,16.0
4455450,62580U,7.841207147542226,0.0,15550T,4.042474654030302,3.0
4453012,62580U,0.5324480876307436,18.0,18253F,0.4065395778286424,43.0
4455208,62580U,7.743545693031375,0.0,18428O,2.9858120219926203,7.0
4454796,62580U,6.487895076209939,0.0,12263B,2.377884076169744,3.0
4453315,62580U,4.574736330873418,2.0,17754W,0.4827921479235212,12.0
4450769,62580U,1.4285148924525444,8.0,20077A,0.5258706020020033,28.0
4450535,62580U,0.7257138610197355,18.0,19852J,0.5726012843120888,44.0
4450192,62580U,0.6570094525009565,15.0,19000E,0.38423009386035595,36.0
4449067,62580U,4.811274022360038,2.0,17754W,0.26017099983101316,11.0
4447874,62580U,5.345201266336631,0.0,17755B,0.43982698770706086,11.0
4447457,62580U,2.6826033820024695,2.0,20077A,1.7400799041564259,20.0
4446572,62580U,3.4954060129049322,2.0,18428O,1.6980822933328084,13.0
4446095,62580U,6.517833517237395,0.0,20500I,0.8209353512586678,9.0
4438220,62580U,7.469324938309426,0.0,12263B,0.693110359539184,3.0
4434913,62580U,0.5313786679598076,15.0,19852J,0.5459292979809883,35.0
4436369,62580U,0.9466352187730991,15.0,19852J,0.5098023282410811,36.0
4434058,62580U,6.219652684481202,0.0,12263B,2.702025638051718,3.0
4432250,62580U,0.54762618377823,17.0,19852J,0.13930103863337828,39.0
4430675,62580U,0.42374009856908285,17.0,19852J,0.3029291699403827,38.0
4430291,62580U,0.4970872076515751,16.0,19852J,0.4613857459170692,35.0
4422546,62580U,11.762460879271723,0.0,18020F,1.9082845219968592,4.0
4417833,62580U,0.9102934943503315,15.0,20077A,0.3531980673791223,34.0
4415699,62580U,7.4503443767375686,0.0,20500I,0.7721280981112266,8.0
4468735,62590A,0.22347653243292548,19.0,20140E,0.26218827894966606,51.0
4467540,62590A,0.35315030673343617,19.0,20036J,0.20275580234248639,51.0
4463409,62590A,0.23005767802906046,19.0,13696O,0.2566719058379108,51.0
4462249,62590A,0.2273983600230409,19.0,20036J,0.03388021984792844,51.0
4453434,62590A,0.30218836345724776,19.0,20140E,0.32939547625074184,50.0
4454624,62590A,0.3822829026933941,19.0,13696O,0.279304006515729,51.0
4452589,62590A,0.1706789271813962,19.0,13696O,0.054464556353493114,51.0
4449395,62590A,0.3191169428637654,19.0,13696O,0.26997363504639504,51.0
4467571,62621I,0.2665233886040771,18.0,18786R,0.13445363404098296,46.0
4446028,62621I,2.678594727455452,13.0,17360B,0.4729849893786428,29.0
4433518,62621I,1.7274629283022398,17.0,17360B,1.232019367664038,38.0
4432089,62621I,0.8348938897701275,18.0,20038N,0.8204316266877069,41.0
4444325,62621I,1.0420794460019998,18.0,20038N,1.0755564146358487,38.0
4465338,62630J,0.22785256581365917,19.0,19906G,0.15155536223119753,50.0
4466917,62630J,0.10244472145859981,19.0,14000C,0.12578971024314028,50.0
4460555,62630J,0.4462523532780409,19.0,12473M,0.09167518062934951,50.0
4463878,62630J,0.13439774765166082,19.0,18356P,0.23793154003443576,50.0
4455776,62630J,0.13439774765166082,19.0,18356P,0.23793154003443576,50.0
4462905,62630J,0.3934059739955713,19.0,14000C,0.25652875352360893,50.0
4462532,62630J,1.1058398975578185,18.0,17105I,0.4336617905765856,47.0
4462129,62630J,0.40305160411921076,19.0,14000C,0.26838956156490174,50.0
4462008,62630J,0.2274990054313015,19.0,14000C,0.09127420412199985,50.0
4459616,62630J,0.11312023603326908,19.0,14000C,0.14594477895359728,50.0
4456998,62630J,0.28286516275257073,19.0,19906G,0.08322842829152774,50.0
4456178,62630J,0.2391652334934947,19.0,14000C,0.10080706773890848,50.0
4455775,62630J,0.13439774765166082,19.0,18356P,0.23793154003443576,50.0
4455661,62630J,0.13439774765166082,19.0,18356P,0.23793154003443576,50.0
4449435,62630J,0.5448545904721562,19.0,18356P,0.31813533121405446,50.0
4448034,62630J,0.5400850498606378,19.0,18356P,0.3662361822537475,49.0
4447840,62630J,0.42661895293800517,19.0,18356P,0.2698088695513272,50.0
4414931,62630J,0.3668320674483603,19.0,12473M,0.14230811967516954,50.0
4441603,62630J,0.48441241352652625,19.0,18356P,0.2631996604656768,50.0
4441575,62630J,0.5708170531437524,19.0,19906G,0.21651159544121285,51.0
4438654,62630J,0.7350272780321454,18.0,12473M,0.5072939147313009,48.0
4384272,62630J,0.10967383042625012,19.0,18356P,0.2306825675785814,50.0
4437035,62630J,0.9901377122280831,18.0,17105I,0.5344852317743135,47.0
4417417,62630J,0.5299857073394176,19.0,19906G,0.2749277662987941,51.0
4468658,62640M,0.2701090163873862,19.0,20036J,0.4943309699031041,53.0
4466116,62640M,0.24870692437845127,19.0,20036J,0.4540347503091388,53.0
4464968,62640M,0.39685319026495786,19.0,20036J,0.348073529234721,51.0
4463750,62640M,0.46095007255528403,19.0,19906G,0.4857532370057735,53.0
4463210,62640M,0.2753484391263696,19.0,20036J,0.34843617688363443,53.0
4462653,62640M,0.11544825220583496,19.0,20036J,0.37325383045863925,53.0
4213440,62640M,0.2838547992623602,19.0,20036J,0.4280810633455482,53.0
4456036,62640M,0.24870692437845127,19.0,20036J,0.4540347503091388,53.0
4434384,62640M,0.41659093377823553,19.0,19906G,0.3883703763264764,53.0
