P-ID,G-ID,Closest Garda Station (km),Num Garda Stations < 5km
4459446,20206,1.2753710706554784,2
4459443,20206,0.8209312262964182,2
4459439,20206,0.9102796726410872,2
4459433,20206,0.5528244235778919,2
4459413,20206,4.867397628927021,2
4444740,20206,3.8099033252678645,2
4443245,20206,4.2531098929921365,2
4458679,20206,2.312145103838277,2
4458651,20206,2.24133202170945,2
4458623,20206,0.2423731441745604,2
4458621,20206,3.8187449838665413,2
4457962,20206,1.9507317901655155,2
4455324,20206,0.4691506764638766,2
4450086,20206,0.8588481244797174,2
4456138,20206,3.4187539938695384,2
4455689,20206,0.2423731441745604,2
4455169,20206,2.194689844084132,2
4454844,20206,1.7094578188122023,2
4454337,20206,1.1122043335780758,2
4453569,20206,0.4519088155166639,2
4452054,20206,2.962707370841695,2
4112945,20206,0.29912834109862446,2
4450704,20206,3.9293629540040245,2
4450155,20206,0.7326266283457941,2
4449109,20206,0.5988975753877758,2
4449107,20206,2.758147063262937,2
4448795,20206,2.2321057749924167,2
4448575,20206,0.6738436401849719,2
4444403,20206,1.2903175734587045,2
4444307,20206,0.7119020238191806,2
4443324,20206,0.701428265056087,2
4443266,20206,0.701428265056087,2
4442897,20206,1.2753710706554784,2
4442896,20206,1.2753710706554784,2
4441314,20206,2.1228182053342692,2
4439261,20206,1.118909809726447,2
4440712,20206,0.775871660233266,2
4439868,20206,3.028606442498095,2
4438862,20206,1.1275401581841507,2
4437860,20206,4.48833674585626,2
4437902,20206,3.9680182625671105,2
4437717,20206,2.2274735112217585,2
4437868,20206,4.48833674585626,2
4433432,20206,0.7048115966049039,2
4432900,20206,2.0158335221850114,2
4432921,20206,1.0861292819760484,2
4433148,20206,3.5844340799258716,2
4433003,20206,1.7921777409094355,2
4430879,20206,4.080273885997641,2
4429795,20206,0.23046172570333676,2
4425096,20206,1.6714285440677763,2
4422259,20206,2.1316963420434165,2
4420451,20206,2.7456347022251477,2
4419460,20206,0.4418874936399063,2
4417929,20206,2.205784329874047,2
4416779,20206,0.4768870005147476,2
4416146,20206,1.5443278438764576,2
4460523,2045,1.3416999829775205,4
4463866,2045,1.2078096004333825,10
4462227,2045,0.2655661530605465,6
4454525,2045,0.845136713916028,5
4452390,2045,0.997555733989959,6
4447543,2045,0.21175656423439712,6
4467976,2045,1.3276461061425329,4
4432075,2045,2.7793603209444666,2
4326261,2045,0.35811100540000834,6
4213603,2045,0.35811100540000834,6
4465320,2045,1.4860196217957595,7
4464950,2045,1.333652712755094,8
4468822,2045,0.5227018509887305,6
4468773,2045,0.5167429410141349,6
4468738,2045,1.9564675472651427,3
4464831,2045,1.6226769520350195,11
4438720,2045,0.5169063457590268,6
4452071,2045,1.0372823506046642,7
4448553,2045,1.0347674238163298,7
4466764,2045,1.7149387571265033,3
4468554,2045,1.5126760548390252,7
4468560,2045,2.0740096164266006,3
4468254,2045,1.1591036971572761,7
4468196,2045,2.242169710448543,3
4468001,2045,2.7624207661666635,3
4467776,2045,0.5469537325334568,6
4467916,2045,3.3717047916124554,3
4467770,2045,2.6004470359181697,5
4467681,2045,1.556675953577307,9
4467655,2045,2.2134161957453755,2
4452951,2045,0.5782223335132071,6
4467414,2045,1.5647438993500722,8
4443200,2045,0.5166047941536769,6
4420386,2045,1.2151953824966355,9
4460854,2045,0.6310192636444728,6
4467146,2045,1.1051549365174498,5
4454579,2045,1.4634736998754836,8
4459891,2045,2.084013637364197,3
4460509,2045,1.7070603105553124,2
4467081,2045,0.8196788984259967,8
4467061,2045,2.0189236415743177,7
4453206,2045,1.1879075315135514,6
4448952,2045,1.7257207992564547,11
4458288,2045,1.2952960659658472,8
4466700,2045,2.3545811486655928,2
4466670,2045,3.4364712962160326,2
4466669,2045,3.3555838775313984,2
4466574,2045,0.2956112276575671,6
4434130,2045,0.1988015461824819,6
4446385,2045,0.5953233678693322,6
4459143,2045,2.1537699859823487,3
4432705,2045,1.1965347926770842,5
4466313,2045,1.854868703360539,2
4466280,2045,1.6221950219458916,7
4464689,2045,3.8688307816907694,2
4451900,2045,1.1180538622918557,9
4466232,2045,3.5129405517819166,2
4416329,2045,1.6157992495485378,3
4327817,2045,1.619227937404512,5
4450896,2045,2.56724822525574,3
4460004,2045,0.8414924200018844,6
4462723,2045,1.2449303189120695,6
4465870,2045,3.5559848789884896,2
4449864,2045,0.9945194452948961,6
4465771,2045,1.3989002091358502,7
4465714,2045,0.9652926943573313,6
4449705,2045,1.0345361529645813,6
4463221,2045,2.123918552481722,3
4465726,2045,2.8312047249208643,2
4465678,2045,2.046019310504084,3
4456063,2045,0.528672355232368,6
4465556,2045,1.0016961686631771,6
4465539,2045,0.9852527514294568,6
4465492,2045,3.8431537847602155,2
4463312,2045,1.4955307974511123,8
4465404,2045,1.0158433790129853,7
4450247,2045,0.9936436847284067,7
4455823,2045,0.5474510359549036,6
4459156,2045,0.6744545781200754,6
4447419,2045,2.164226226966257,3
4453715,2045,1.7519669727718166,3
4451779,2045,2.9361887035386887,1
4454305,2045,1.772517812261076,5
4464911,2045,2.8904008254768794,1
4464905,2045,1.5400975961609804,4
4454658,2045,3.719570226548387,3
4464825,2045,0.43126750207455883,6
4464680,2045,2.067005848553296,4
2428267,2045,0.6458724957851056,7
4448292,2045,1.809899763067986,3
4464204,2045,1.1608190800751297,6
4457159,2045,2.109285920939855,3
4458205,2045,1.270916068278762,5
4463614,2045,0.5382358880687051,6
4463591,2045,1.6820219505978287,11
4463212,2045,1.623505779966105,7
4462887,2045,2.047985259675091,3
4459852,2045,1.8678475915169683,3
4462648,2045,2.2896556538340542,3
4448392,2045,1.5434966770595187,3
4462628,2045,1.3028761202122194,5
4458950,2045,2.2699379261989683,3
4462410,2045,3.34655881550934,3
4462317,2045,0.9756097111327258,6
4462314,2045,0.0957444373823014,6
4434631,2045,0.5820696478884134,6
4460659,2045,0.8014686286337827,6
4433368,2045,1.1150851426436323,7
4453392,2045,1.773620109761358,10
4453176,2045,1.5342763432057671,8
4440972,2045,0.5199744574106516,6
4461506,2045,3.2158710861741047,3
4461425,2045,1.4520370765644874,4
4460986,2045,1.4283343444740648,5
4460865,2045,2.060382992808572,4
4460818,2045,3.222669236329817,2
4460172,2045,1.748950495039065,4
4116281,2045,0.7790875595352211,6
4460597,2045,2.166513262209729,4
4435787,2045,0.9661113970263828,6
4435660,2045,1.1591036971572761,7
4460034,2045,0.8977427447117257,6
4459685,2045,0.8136537366558064,6
4459459,2045,0.5809852790203586,5
4269383,2045,2.2465639989551276,3
4459182,2045,2.285852503065188,5
4459049,2045,0.8251837563807847,6
4454308,2045,1.2175477049557273,10
4458792,2045,3.9161816667209335,2
4458620,2045,3.5237761093992557,2
4445370,2045,2.2265557097584536,2
4453941,2045,1.308534755988232,10
4457823,2045,1.7070603105553124,2
4457657,2045,0.544972899847605,6
4457656,2045,1.6137563626739286,11
4445299,2045,1.5801331841781896,10
4454048,2045,1.3303853176172815,5
4456075,2045,1.4946113482612227,5
4455803,2045,0.5997493914030403,5
4455560,2045,1.1311246592361983,6
4455337,2045,1.8311671099395308,13
4454645,2045,2.3089585910185777,2
4438522,2045,1.4041640733703136,8
4454578,2045,1.5390197820184177,7
4453611,2045,3.535828968879909,2
4453591,2045,0.8592289579273105,6
4448470,2045,2.0364353559583708,3
4453329,2045,2.089956800206604,6
4453217,2045,2.1276746397258637,4
4452681,2045,3.1485048126926736,2
4452529,2045,1.4417608412792282,11
4450387,2045,1.2291320502666951,5
4449926,2045,1.0125669118577734,5
4125972,2045,1.1783525409645395,7
4441205,2045,0.8541746107530355,7
4448048,2045,3.6211842174616193,2
4447132,2045,3.6211842174616193,2
4430863,2045,1.2775479772730982,8
4445957,2045,1.3504012830053842,5
4411459,2045,1.8607673128180449,4
4444898,2045,1.219125008101484,7
4443731,2045,1.847179874193511,5
4437145,2045,3.5464774069743386,2
4412044,2045,2.091845791060973,2
4413116,2045,1.0832211725004461,9
4434948,2045,0.9489294401137974,6
4291461,2045,1.5507634822385594,7
4382802,2045,0.8983970887102795,6
4422354,2045,0.43429059548759036,6
4339522,2045,0.2433179311604901,6
4291429,2045,2.1863305419132413,2
4340515,2045,1.273018211849575,7
4240955,2045,1.3266017947005124,5
4415042,2045,0.5016849516171682,6
4414326,2045,2.106113776662124,4
4414332,2045,2.106113776662124,4
4414347,2045,2.106113776662124,4
4414350,2045,2.106113776662124,4
4414357,2045,2.106113776662124,4
4414362,2045,2.106113776662124,4
4413818,2045,3.0366277714874754,3
4450351,2030,1.4373634503998107,11
4462225,2030,1.7938371283908743,8
4458572,2030,1.065435144412304,7
4468380,2030,0.9395906286917295,5
4466359,2030,1.4443215187019343,6
4468095,2030,1.3283151454873356,7
4468058,2030,1.4739349048435804,11
4467974,2030,1.7504213346768653,12
4461467,2030,0.9569757552137418,6
4464573,2030,1.2282125161637794,10
4466090,2030,1.581192166163464,5
4467553,2030,1.7187620137556214,12
4467276,2030,1.1789396693263405,6
4467143,2030,1.5051202923299634,5
4466614,2030,1.174741481269834,6
4466993,2030,1.2653749401465029,6
4466924,2030,1.8219713957838612,5
4462498,2030,0.7854828520986044,7
4466606,2030,1.5156297808582566,6
4462613,2030,0.9081339863430314,5
4466336,2030,1.5562833316519866,12
4465916,2030,1.1033845450548203,8
4456984,2030,2.0575040446090553,5
4465543,2030,1.9567272877052668,5
4440105,2030,2.1439522182175272,5
4457076,2030,1.2286489562444753,8
4409046,2030,1.3848641958736085,11
4448170,2030,1.3262321740589673,7
4464657,2030,0.7629578710985835,6
4464492,2030,1.1859273232121674,6
4464156,2030,1.8849858491787321,5
4464108,2030,1.9189129052139806,5
4463479,2030,1.630096638297867,5
4462886,2030,0.5102968116150807,7
4462140,2030,0.938745716768371,6
4462033,2030,3.0990058718636635,2
4461953,2030,1.507977059944145,12
4461616,2030,1.644227370095574,5
4461019,2030,0.21403520375901278,7
4460730,2030,0.5835818964456979,6
4458526,2030,1.5098533472884694,6
4458076,2030,2.0761801658867696,5
4457544,2030,0.5673096891338606,6
4456975,2030,2.05480855757624,5
4456807,2030,1.1977398325646993,10
4456571,2030,2.0407806686090546,5
4430919,2030,1.6925910868731604,5
4440879,2030,1.1251411736881454,10
4446254,2030,1.121313222088369,10
4455930,2030,0.608291982651186,6
4435670,2030,1.0463205904440214,6
4257739,2030,0.6872467536203793,6
4443246,2030,0.5291499821198802,6
4453889,2030,1.5155875110486214,5
4452191,2030,1.1519290399777198,10
4451763,2030,1.6348902893264012,6
4429540,2030,2.5088895593121947,3
4448798,2030,1.2993791472275351,11
4448200,2030,1.4892750271854889,6
4447792,2030,2.108717661612842,5
4446211,2030,1.8176555896084619,12
4443975,2030,1.0481423883117884,9
4440343,2030,1.9491126844539133,5
4436646,2030,0.07127392079308194,7
4301569,2030,1.3320503012293299,7
4436751,2030,1.6687731395645597,6
4435569,2030,1.9111406339284864,5
4351587,2030,1.8108273119625449,6
4407608,2030,1.5146786706944344,6
4427407,2030,1.5003028949045552,5
4429869,2030,1.8150908658012546,6
4348073,2030,0.784285866415126,6
4415878,2030,0.6253588504261359,6
4415673,2030,0.6253588504261359,6
4423928,2030,1.2185400785970857,5
4418856,2030,1.5608495527969097,5
4418842,2030,1.5608495527969097,5
4341322,2030,0.8030726545813616,9
4414737,2030,1.1119391507303844,10
4415975,2030,1.5932989477837392,6
4467209,20320,0.09576935520072144,1
4463370,20320,0.391766010267844,1
4462584,20320,1.1418950685849056,1
4462266,20320,1.036126128676053,1
4459947,20320,2.130401494535113,1
4457716,20320,4.130002953470561,1
4456227,20320,0.5449228673607776,1
4453593,20320,0.7480676832394406,1
4455707,20320,1.026921756654701,1
4452250,20320,0.21925427133789688,1
4450706,20320,0.46753511612223203,1
4450424,20320,1.0057190447884665,1
4449230,20320,1.016203029619636,1
4446303,20320,3.858063596998063,1
4444791,20320,0.6220772172163832,1
4441591,20320,0.8560083362794184,1
4441576,20320,0.7400892752548591,1
4438807,20320,0.5449228673607776,1
4436688,20320,0.9752522393846219,1
4430679,20320,1.4490799738499065,1
4420583,20320,0.5574861911541592,1
4342299,2051,1.9121486638474934,1
4468987,2051,3.5696794269718866,2
4431547,2051,1.9121486638474934,1
4447818,2051,1.7047533228092893,1
4211412,2051,3.7637807624127984,2
4468418,2051,1.397049072836053,1
4468346,2051,1.397049072836053,1
4362230,2051,2.180299161070862,1
4362234,2051,2.180299161070862,1
4465933,2051,2.8605785271970916,1
4462215,2051,2.054889864753549,1
4462010,2051,1.937368257932609,1
4461013,2051,3.9517402671939124,2
4460851,2051,0.5976014974768719,1
4460747,2051,0.9013519865051426,1
4460745,2051,0.8360135048707454,1
4460739,2051,2.236126985863801,1
4460728,2051,1.7396203063919629,1
4460496,2051,1.155899711213488,1
4411213,2051,3.62175959978173,2
4458566,2051,1.6583600492268438,1
4456102,2051,3.5696794269718866,2
4454419,2051,3.587991686302767,1
4454416,2051,0.6276098306788735,1
4368086,2051,3.7637807624127984,2
4452615,2051,0.983580546128151,1
4449291,2051,0.947369377442904,1
4447097,2051,1.6966625895793568,1
4444387,2051,1.3538920311164937,1
4443311,2051,4.156265465454105,1
4441897,2051,3.7637807624127984,2
4439531,2051,3.301032010925146,1
4438235,2051,3.3473900403244277,1
4437173,2051,1.6989796846114502,1
4434218,2051,0.9006150060869342,1
4430007,2051,3.7457634793576196,2
4420639,2051,0.9270487617682506,1
4417238,2051,1.6989796846114502,1
4416250,2051,3.62175959978173,2
4416244,2051,3.62175959978173,2
4416219,2051,3.62175959978173,2
4416207,2051,3.62175959978173,2
4416196,2051,3.62175959978173,2
4415800,2051,3.62175959978173,2
4414010,2051,3.8461095221438457,1
4412884,2051,1.0303371341751615,1
4418510,2019,0.7340937514786109,12
4468707,2019,1.6595856456093003,9
4468500,2019,0.30324506774244675,12
4432736,2019,0.24789534402028976,13
4462534,2019,0.5805077492205845,13
4467860,2019,1.7970196681191812,8
4463161,2019,0.4914933149207476,13
4437675,2019,1.5506222136191932,12
4450066,2019,1.7171193972023546,15
4450012,2019,1.6526914889379867,14
4434733,2019,0.9488543077280787,13
4451956,2019,1.6715830437443553,7
4466986,2019,1.6617543936396677,13
4447560,2019,1.8679036779709106,6
4459478,2019,1.6952132212202726,14
4466604,2019,1.7260119581237747,11
4466435,2019,1.6287131172930238,9
4466547,2019,1.9038890476414427,11
4447308,2019,1.237854106844941,10
4460091,2019,0.2888319344872414,12
4436212,2019,1.5216104352457922,12
4456772,2019,1.159287631250567,11
4465330,2019,1.8325257803239294,8
4454805,2019,0.8130414849314346,12
4448597,2019,0.7660849141788356,10
4464872,2019,1.1149128179488823,9
4464853,2019,1.1149128179488823,9
4464843,2019,1.1149128179488823,9
4457688,2019,1.7149440168602776,11
4455040,2019,0.763986384623823,10
4463772,2019,0.5414046604096506,10
4443297,2019,1.1805841034801856,9
4450755,2019,1.582814124735122,14
4368192,2019,1.707759428542515,14
4463279,2019,1.2219360045722458,10
4459884,2019,0.41144280979559195,10
4463060,2019,1.6813452258844948,14
4446418,2019,0.9479539279184483,11
4436004,2019,0.742328094205332,12
4446614,2019,1.6850766784859543,11
4459112,2019,0.7491421773147721,10
4462957,2019,0.9987835130883832,10
4427291,2019,1.3874140658999943,10
4462400,2019,1.5000398437607145,9
4455986,2019,0.5079226787526765,13
4462066,2019,1.5164573223875757,14
4462063,2019,0.9379171294889531,11
4460547,2019,1.5506222136191932,12
4461720,2019,0.18120653604620857,13
4461710,2019,1.582088270049227,10
4461190,2019,1.5962995270270797,12
4461053,2019,0.400299830013152,10
4457174,2019,0.8870826392299082,11
4456381,2019,0.7380996542452334,12
4446584,2019,0.8686118241727807,12
4432876,2019,1.6932771892648395,13
4439291,2019,1.5163967995200682,12
4448594,2019,1.5867192938942243,14
4454397,2019,0.4316495516215314,13
4453989,2019,1.5477761227437805,12
4441360,2019,1.5503303422137065,8
4442499,2019,1.612697988275569,12
4451790,2019,1.0497701450437222,11
4449370,2019,0.43299393393502034,10
4448766,2019,0.8974370657905233,9
4437472,2019,1.7341121696300943,8
4447374,2019,0.8108688333684861,12
4437990,2019,0.6946927952776586,12
4446648,2019,1.041652886508903,10
4446637,2019,1.5528701508828302,9
4445067,2019,1.5622990327459971,9
4437485,2019,1.0404587756011527,11
4436719,2019,0.39377479213196964,12
4312224,2019,1.2643951910230107,12
4426812,2019,0.616227216153263,12
4422630,2019,1.5981344117032448,9
4421537,2019,1.5358254977360564,14
4285530,2019,1.5561764325182168,14
4464271,20141,0.9178476685641302,1
4447636,20141,1.017980918588957,1
4464886,20141,3.583394987094489,1
4443526,20141,1.5526906421042417,1
4459630,20141,0.7226275603129817,1
4465331,20141,1.5617450675957711,1
4459632,20141,0.7226275603129817,1
4465944,20141,2.4963943343281643,1
4459629,20141,0.7226275603129817,1
4445324,20141,3.4829798505354472,1
4466808,20141,1.2150499398110155,1
4442961,20141,4.4973170887071605,1
4466113,20141,1.664601508188432,1
4459636,20141,0.7226275603129817,1
4468523,20141,4.383484225207723,2
4461882,20141,1.5526906421042417,1
4465221,20141,4.6126178082589195,2
4468183,20141,4.0957027471776275,1
4461194,20141,3.58987927762548,1
4467684,20141,3.6917245340772795,1
4467596,20141,0.3796896946397417,1
4456496,20141,1.0840670601239502,1
4446778,20141,4.471963207418754,2
4457983,20141,1.6222714519545816,1
4466653,20141,1.2057791340283501,1
4413487,20141,4.023085210666847,1
4465766,20141,4.131605917253945,1
4423456,20141,0.6543063291145699,1
4419314,20141,1.1488490597371865,1
4458556,20141,4.243927884477784,1
4441838,20141,1.8755787744632204,1
4457976,20141,1.7799251162965537,1
4444730,20141,1.2176910551206888,1
4379951,20141,2.4388062852771863,1
4443577,20141,1.6305297766932598,1
4452932,20141,0.7854724980339757,1
4462137,20141,1.5526906421042417,1
4373945,20141,2.374574087268598,1
4443506,20141,1.5526906421042417,1
4443548,20141,1.5526906421042417,1
4443553,20141,1.6305297766932598,1
4443581,20141,1.6305297766932598,1
4428760,20141,1.5526906421042417,1
4457170,20141,1.9105753926040256,1
4378168,20141,0.8905092665772352,1
4456203,20141,1.6405480602578697,1
4343010,20141,3.844937693215926,1
4454426,20141,4.481963014125433,1
4334530,20141,1.5526906421042417,1
4450253,20141,0.6543063291145699,1
4423455,20141,0.6543063291145699,1
4423433,20141,0.6543063291145699,1
4415037,20141,4.481963014125433,1
4309130,20141,1.6305297766932598,1
4443517,20141,1.5526906421042417,1
4442931,20141,3.8190976765182416,1
4440641,20141,0.7807029494832378,1
4333553,20141,1.6305297766932598,1
4333554,20141,1.6305297766932598,1
4351608,20141,1.5526906421042417,1
4348508,20141,4.054886511073028,1
4260229,20141,4.059310307221998,1
4309129,20141,1.6305297766932598,1
4309131,20141,1.6305297766932598,1
3847850,20141,1.3641042924573676,1
4348095,20141,4.059310307221998,1
4333555,20141,1.6305297766932598,1
4415039,20141,4.481963014125433,1
4460413,20192,2.33666504855549,1
4457365,20192,0.6888508566371444,1
4468708,20192,1.3297560989223676,1
4467698,20192,1.0171128954067623,1
4466870,20192,0.9946045156274634,1
4466869,20192,0.9997104565144451,1
4466868,20192,1.0137000138347014,1
4466681,20192,0.4150546418026948,1
4466409,20192,0.5722180394133842,1
4466406,20192,1.4771420535638318,1
4343488,20192,3.0142638854564283,2
4464317,20192,4.4360365710173655,1
4463923,20192,1.4589598283989273,1
4459554,20192,3.56913745431344,1
4459197,20192,0.8333160938912842,1
4454356,20192,0.5430827145067404,1
4443606,20192,2.048943276383885,1
4436655,20192,1.0378709194305848,1
4448955,20192,1.498617031644875,1
4448186,20192,0.7701198081762568,1
4446219,20192,1.1032383046260885,1
4444605,20192,1.1462368638242124,1
4443258,20192,0.7054793645450852,1
4440784,20192,0.4202092423920613,1
4415678,20192,1.0358357458003746,1
4435817,20192,0.7076345135057566,1
4421516,20192,0.6893115583684102,1
4419458,20192,1.096329261721882,1
4417089,20192,2.0894681571642275,1
4414599,20192,0.6888508566371444,1
4451301,2032,0.759739647718919,15
4468932,2032,0.3893209935284496,15
4467450,2032,1.1276569072244385,17
4408883,2032,0.6682036960559641,14
4468598,2032,0.8045438149765133,17
4452954,2032,1.1643894800893402,12
4465980,2032,0.6104202808873048,16
4409388,2032,0.6287971257368835,14
4467018,2032,0.2595330556315394,15
4467814,2032,1.3116298310268988,14
4447288,2032,0.6205466413477336,14
4437039,2032,1.1563840199303201,15
4458170,2032,1.144275087934422,17
4455982,2032,1.0575170118804285,13
4459664,2032,0.532664920680248,14
4451840,2032,1.1643894800893402,12
4443628,2032,0.2626423496403063,16
4444533,2032,0.3245844177130317,15
4466006,2032,1.1391320353952705,15
4457173,2032,1.018035582866126,13
4456124,2032,0.8556747925439423,14
4464772,2032,0.3540143098273477,15
4464682,2032,0.740394977174613,15
4464203,2032,0.911212793924415,14
4463749,2032,1.098291726760269,13
4463474,2032,1.0286328367515287,14
4463203,2032,1.2241299309377647,16
4446737,2032,0.9621581951440628,14
4461611,2032,0.5974372884894447,14
4460950,2032,0.9015768579995456,14
4435832,2032,1.163095431556065,12
4455744,2032,0.6044229692529524,14
4460175,2032,0.2829545796961056,15
4458891,2032,1.1596484654748471,12
4447651,2032,0.7630257496122249,15
4447998,2032,0.43070405822075764,15
4458732,2032,0.8045438149765133,17
4458565,2032,1.3747421770208619,15
4446269,2032,1.098291726760269,13
4456948,2032,0.892184536677848,14
4456176,2032,0.9663788984022398,14
4430310,2032,1.1664299892841412,12
4455500,2032,0.5867136018259728,14
4447353,2032,0.26863047151179564,15
4453298,2032,0.4279305984887483,15
4438391,2032,1.0575170118804285,13
4440847,2032,1.1881299184307703,17
4423969,2032,0.9456866547191245,17
4379861,2032,0.5107192678661157,14
4384375,2032,0.7275139367402653,14
4445101,2032,0.46530189578917086,14
4448862,2032,0.7725385329478021,15
4448287,2032,0.9456866547191245,17
4325622,2032,1.1622197812565092,12
4320223,2032,1.1622197812565092,12
4444541,2032,1.336136649895693,14
4443948,2032,0.8045438149765133,17
4359081,2032,0.30232530902125204,15
4412849,2032,0.5876703695082875,15
4374660,2032,1.1643894800893402,12
4430320,2032,0.2855952682445369,15
4418610,2032,0.3540143098273477,15
4419868,2032,1.0862162600734306,16
4419855,2032,1.0862162600734306,16
4420902,2032,0.26517949762675813,16
4333914,2032,1.2880454443339175,14
4420845,2032,1.1352172412170811,17
4395053,2032,0.9954986041505418,16
4366486,20154,1.8354352154426519,1
4467589,20154,1.2031732973481717,1
4452791,20154,1.3258122480402421,1
4460297,20154,1.7464154116818964,1
4467574,20154,3.472096830508591,1
4467110,20154,1.9481080283382872,1
4466562,20154,1.7269306649258338,1
4466969,20154,4.691517053339358,2
4466968,20154,4.691517053339358,2
4464167,20154,2.217267180185742,1
4466213,20154,1.6530246814832368,1
4465943,20154,0.8967213548771976,1
4465981,20154,2.507659296799292,1
4465957,20154,2.507659296799292,1
4464669,20154,2.2885823729249695,1
4463526,20154,4.712662480024712,1
4463512,20154,2.199353782260038,1
4460960,20154,2.3031610857226843,1
4463172,20154,1.5776286349301067,1
4461342,20154,0.7441932308637537,1
4461172,20154,1.8098650142957209,1
4460368,20154,1.8168523764422604,1
4459039,20154,0.9725383827888748,1
231598,20154,1.7039889238336952,1
4460235,20154,4.998806116580636,1
4459847,20154,1.147188823479826,1
4459583,20154,2.465721608524347,1
4459582,20154,2.5424679556531666,1
4459580,20154,2.465721608524347,1
4459579,20154,2.544744335560029,1
4459578,20154,2.543704925862496,1
4459577,20154,2.465721608524347,1
4459576,20154,2.465721608524347,1
4458738,20154,0.7655808657608917,1
4457592,20154,1.815683985691862,1
4454934,20154,0.6394198193192628,1
4453337,20154,1.6956786682125131,1
4451411,20154,2.089715561805401,1
4449022,20154,1.7333530751660435,1
4446696,20154,0.4662599453007322,1
4443618,20154,1.770753561922027,1
4439047,20154,1.8005402865156017,1
4441280,20154,1.7559239568503504,1
4440607,20154,3.261623673588779,1
4440581,20154,3.261623673588779,1
4432694,20154,1.15408580844909,1
4429904,20154,2.3298027025442187,1
4432566,20154,1.6037682060996743,1
4431481,20154,0.6873266653706611,1
4430223,20154,2.0995478678612445,1
4419462,20154,1.9053320150161583,1
4430024,20154,3.574431637733549,1
4425474,20154,4.691517053339358,2
4420119,20154,1.8072181140928498,1
4420094,20154,1.8082756896463363,1
4422371,20154,0.8878124964068839,1
4419099,20154,0.8138417798202835,1
4418227,20154,0.8684123638668313,1
4418173,20154,0.9171451893132355,1
4415804,20154,1.592647525074688,1
4415267,20154,0.860947250105693,1
4412788,20154,2.2547671207457096,1
4412806,20154,0.9072053553274282,1
4468995,2042,1.2575395814550532,2
4468492,2042,1.2884872545513286,2
4467879,2042,0.32639153624438405,3
4449016,2042,1.449426017606404,2
4467678,2042,0.7348407574461033,3
4467144,2042,1.4661478556071428,4
4464692,2042,2.0911322807020714,3
4416367,2042,0.2871646541880657,3
4465927,2042,0.7898299421480721,4
4465926,2042,0.7907604536549437,4
4465924,2042,0.7924034881768178,4
4460291,2042,2.0196270655113313,3
4420869,2042,2.373483962110308,3
4460293,2042,1.92710455091038,3
4464732,2042,1.4803103578000947,3
4463658,2042,0.8843511081279505,4
4463638,2042,0.9129674943945852,3
4455234,2042,1.9011916859204232,3
4459662,2042,0.8913685923800887,4
4399667,2042,1.2932963484840592,2
4442846,2042,0.5804980147249638,3
4459093,2042,0.6524590249644422,3
4433297,2042,0.37729190891426784,3
4457492,2042,0.5029768592759957,3
4456700,2042,2.0331466568416174,3
4454503,2042,1.4371029935534083,3
4454239,2042,1.423735324212158,3
4449058,2042,0.6435647508351702,3
4447416,2042,2.0066676271759882,3
4444488,2042,1.6982644116271586,3
4444364,2042,1.735626024915702,4
4299018,2042,1.7581940855468567,4
4442939,2042,1.1112296757359215,2
4441950,2042,0.8340830720786464,4
4434012,2042,0.8980222548289406,4
4430929,2042,0.9256684911146154,3
4428737,2042,1.6982644116271586,3
4317085,2042,0.18548522840764192,3
4320697,2042,1.2091779370432356,2
4275707,2042,0.32602980542437776,3
4381002,2042,0.3541434824703237,3
4318994,2042,2.2198480822555755,2
4463441,20590,1.1632349385156446,1
4466278,20590,0.19066109178756616,1
4435998,20590,0.1721584038702662,1
4448763,20590,0.16473580586489478,1
4454307,20590,4.678945669067829,1
4229610,20590,2.2734670131974286,1
4380027,20590,0.37212883403466634,1
4314886,20590,0.6073134272116438,1
4442713,20590,4.535019501983886,1
4369565,20590,0.5295340539043865,1
4375156,20590,1.8505664450522163,1
4275958,20590,4.501446664747816,1
4464594,2012,1.0642290502093983,5
4468902,2012,1.6057503401879074,5
4468783,2012,1.633791099221862,6
4468754,2012,1.5562671051167376,4
4468553,2012,1.522914007067548,4
4467993,2012,1.3697331129235653,5
4467896,2012,0.3615845760073628,5
4467474,2012,0.5913384811262891,5
4457732,2012,0.8979842434128837,5
4466873,2012,0.5674479226593888,5
4466789,2012,3.2080295912643457,4
4466266,2012,0.2030604623961148,4
4462952,2012,1.2930230759382264,4
4465711,2012,1.5562531888397793,4
4376262,2012,1.6359304520063098,6
4465417,2012,0.6388662316554113,5
4434465,2012,2.3754006008726587,5
4465022,2012,0.893691693252623,5
4459907,2012,0.5674479226593888,5
4464875,2012,1.633791099221862,6
4463582,2012,0.9503517458618582,5
4463356,2012,0.5671077159731641,5
4462796,2012,1.1335743510562353,5
4461806,2012,2.3481356006895506,6
4461647,2012,0.5962447531252325,5
4460344,2012,0.9070249139671774,4
4459686,2012,2.5536775383195804,4
4459482,2012,0.8575498048862857,4
4458961,2012,3.2567834366740285,4
4458712,2012,1.522914007067548,4
4458175,2012,0.9376558951748444,5
4457678,2012,1.0954705681459684,5
4457132,2012,1.0764944915293566,5
4244821,2012,0.04643516689547903,4
4455657,2012,1.0007413370069576,5
4455084,2012,1.2141495645731502,5
4454273,2012,0.6839098972210308,5
4444245,2012,1.6500549033679917,4
4452603,2012,1.3938294172952714,4
