P-ID,Lat_(WGS84_GPS),Long_(WGS84_GPS),Address,Eircode,Routing_Key
4456469,53.283779,-9.094814999999999," 3 bed mid terrace, fanan, letteragh road, galway",,H91
4309129,53.209318,-6.6416341," 3 bed semi detached homes, longstone, blessington road, naas, co. kildare",,W91
4366343,53.14067920000001,-6.0866352999999975," 3 bed semi detached house, eastmount, chapel road, delgany, co wicklow",,A67
4446226,53.4764985,-6.323260599999999," 3 bed semi detached, chapel hill, glebe road, kilternan, dublin 18",,D18
4448961,53.26224740000001,-8.9251921," 3 bed semi detached, coill clocha, oranmore, co. galway",,H91
4434140,53.283779,-9.094814999999999," 3 bed semi detached, fanan, letteragh road, galway",,H91
4321939,52.6345691,-8.671348599999998," 3 bed semi detached, mungret gate, mungret, limerick city, limerick",,V94
4414527,53.7289937,-6.3258218," 3 bed semi-detached @ beaulieu village, termonfeckin road, drogheda, louth",,A92
4466692,52.396108700000006,-6.9582510000000015," 3 bed terrace - chestnut close, castlehyde, rosbercon, new ross, co. wexford",,Y34
4318706,53.30846529999999,-6.2695361," 3 bedroom apartment marianella , rathgar, dublin 6",,D06
4437934,53.31443620000001,-6.299653599999999," 3 bedroom end of terrace homes, ravensdale court, ravensdale park, kimmage, d12",,D6W
4342628,53.3476431,-6.475759099999999," 3 bedroom homes (type c) eot, hallwell, adamstown, lucan, co dublin",,K78
4341296,53.3463854,-6.4754611," 3 bedroom homes (type c) terraced, hallwell, adamstown, lucan, co dublin",,K78
4400827,53.3252667,-6.2549962," 3 bedroom house, annesley gardens, ranelagh, dublin 6",,D06
4437933,53.3141399,-6.298628400000001," 3 bedroom mid terrace homes, ravensdale court, ravensdale park, kimmage, dublin 12",,D12
4396729,53.3297323,-6.231692499999999," 3 bedroom penthouse, 19 feldberg, upper glenageary road, glenageary, co. dublin",,A96
4279855,52.67031970000001,-8.5793857," 3 bedroom semi - type a, castlebrook manor, walkers road, castletroy, limerick",,V94
4414184,53.1330694,-6.0825236," 3 bedroom semi detached, ashcroft, delgany, co wicklow",,A67
4380883,53.28156310000001,-6.1898201," 3 bedroom semi detached, beechpark, cabinteely, dublin 18",,D18
4377133,53.13824570000001,-6.081853199999999," 3 bedroom semi-detached the raleigh, churchlands, delgany, co wicklow",,A67
4355457,53.28156310000001,-6.1898201," 3 bedroom terraced homes, beechpark, cabinteely, dublin 18",,D18
4330030,53.2045,-6.109280000000001," 3 belmont house, vevay road, bray, co. wicklow, a98 pw73",A98 PW73,A98
4362607,51.89456850000001,-8.4366484," 3 blackrock road, ballintemple, cork city, cork, t12 hhn8",T12 HHN8,T12
4297482,52.98143670000001,-6.0401905," 3 bond street, wicklow, wicklow",A67 PY82,A67
4433880,53.33960150000001,-6.2781638," 3 brabazon street, the liberties, dublin 8, dublin",,D08
4442692,52.6525009,-7.2531966999999975," 3 breagagh house, mayfield, kilkenny, kilkenny",,R95
4460185,53.193472,-6.120053299999999," 3 brickfield cottages, brickfield lane, killarney road, bray, wicklow",A98 HV57,A98
4453964,51.8852781,-8.427284799999999," 3 brickfield downs, skehard road, blackrock, cork",T12H92E,T12
4468298,53.278509,-6.485024999999999," 3 broadfield heights, broadfield manor, rathcoole, co. dublin",,D24
4442522,53.6208128,-7.8138096999999975," 3 brookfield park, keenagh, longford",N39 HY84,N39
4466937,53.2649236,-6.1535185," 3 cabinteely avenue, cabinteely, dublin 18, d18f6y0",D18F6Y0,D18
4459087,53.97586150000001,-6.7220105," 3 carraig brooke, carrickmacross, monaghan",A81DX66,A81
4430250,52.2717062,-9.7101061," 3 carraig geal, abbeydorney, kerry",V92T851,V92
4450212,52.2198846,-6.7211640999999975," 3 carrick mor, cullenstown, duncormick, wexford",Y35WK74,Y35
4461174,53.2788486,-6.3413179," 3 carriglea view, firhouse, dublin 24",D24NFY9,D24
4404208,54.9558392,-7.7342787," 3 carrygawley, letterkenny, donegal",F92C1F1,F92
4466651,51.91093559999999,-8.0502875," 3 castlemanor crescent, castlemartyr, midleton, co cork, p25 wk79",P25 WK79,P25
3120466,51.86219060000001,-8.1180413," 3 cathedral court , cloyne, cork",P25 E281,P25
4465694,53.3462125,-6.5383331," 3 cedarwood castletown, celbridge, co. kildare",W23WD27,W23
4460068,53.33463649999999,-6.552172800000001," 3 celbridge abbey, clane road, celbridge, kildare",W23K657,W23
4463479,53.4037282,-6.2999817," 3 charlestown way, finglas,   dublin 11",D11FF22,D11
4461906,54.044439,-7.3190098," 3 church view, ballyhaise, cavan",H12 CH70,H12
4410207,51.9020172,-8.343852499999999," 3 clash road, little island, cork",T45P766,T45
4457705,52.66847070000001,-8.6501295," 3 cliftonville  , ennis road, limerick",V94NPOY,V94
4455757,53.49504169999999,-6.1438935," 3 cois inbhir, donabate, county dublin",,
4445903,51.624322,-8.8802831," 3 convent road, clonakilty, west cork",P85 T328,P85
4461955,52.7112866,-8.502357400000001," 3 coolbane woods, castleconnell, co limerick",,V94
4460256,51.7065441,-8.5252588," 3 cork street, kinsale, cork",P17 Y478,P17
4449171,51.4789661,-9.3791849," 3 cove view, baltimore, cork",,
4466874,53.31912269999999,-6.324996800000001," 3 crotty avenue, walkinstown,   dublin 12",,D12
4442080,53.2839128,-6.3117953," 3 dargle lodge, knocklyon, dublin 16",,D16
4460910,53.5238172,-6.3199267999999975," 3 daws meadow, swords, county dublin",,K67
4454820,53.3511921,-6.3519045," 3 deerpark, lucan road, chapelizod, dublin 20",,D20
4461771,53.3408943,-6.2728496," 3 dillon place south, christchurch, dublin 8",D08X3P8,D08
4438710,53.4885585,-10.021807," 3 dooneen cottages, clifden, galway",H71XR25,H71
4465413,54.1234155,-6.901437400000002," 3 dromore view, ballybay, monaghan",A75XY92,A75
4430856,51.89627660000001,-8.460303099999999," 3 elizabeth terrace, albert road, city centre sth,   cork city",T12 AX6T,T12
4457715,53.3994921,-6.1698944," 3 elmfield walk, clarehall, dublin 13",D13 R5D0,D13
4465751,53.903645,-7.8408744000000015," 3 errew drive , mohill, leitrim",N41 CA48,N41
4446803,53.76034809999999,-8.755602699999999," 3 esker pines, ballyhaunis, co. mayo",,F35
4461051,53.33040579999999,-6.2318763," 3 estate cottages, shelbourne road, ballsbridge, dublin 4., do4 n7p9",DO4 N7P9,DO4
4332636,53.3679114,-6.3624544," 3 farmleigh avenue, farmleigh woods, castleknock, dublin 15",,D15
4465093,53.27625920000001,-6.191759999999999," 3 fey yerra wood, leopardstown road, foxrock, dublin 18, d18 cf59",D18 CF59,D18
4427780,53.3516956,-6.2950164000000015," 3 findlater street, stoneybatter,   dublin 7",D07V229,D07
4448436,52.64839929999999,-6.2331055," 3 forest park, courtown, co. wexford",Y25V580,Y25
4450265,53.29651550000001,-6.2032576," 3 fortwilliam, blackrock, county dublin",,A94
4432558,53.7186104,-6.877449299999999," 3 gardenrath lower, kells, meath",A82K0H3,A82
4414749,53.7291902,-7.7982334," 3 geraldine terrace, chapel lane, longford, n39 a2r9",N39 A2R9,N39
4463598,52.670111,-7.2501585," 3 glendine court, kilkenny, kilkenny",R95 H7KC,R95
4433518,51.92117409999999,-8.5058297," 3 glensprings, lower killeens, killeens, cork",T23 V259,T23
4468845,53.6681396,-6.6849758," 3 glenveigh, navan, meath",C15F6AH,C15
4465340,54.7971949,-7.787764200000002," 3 glenview park, ballybofey, donegal",F93AE48,F93
4467928,52.9765153,-6.0413780999999975," 3 glenview road, wicklow town, co. wicklow, a67 ev10",A67 EV10,A67
4436797,53.6332999,-6.2558485999999975," 3 glenview, gormanston road, stamullen, meath",,
4468424,53.5721515,-6.1073172," 3 golf links road, skerries, co. dublin",,K34
4434748,52.264523,-6.395441," 3 grange lough, rosslare strand, co. wexford., y35 fe00",Y35 FE00,Y35
4468315,52.8125148,-8.4357039," 3 grange road upper, ballina, tipperary",V94WC5H,V94
4465229,52.95694770000001,-7.798822500000001," 3 green street, roscrea, tipperary",E53R768,E53
4416818,53.60867409999999,-6.202012799999999," 3 hampton gardens avenue, balbriggan, county dublin",K32WK68,K32
4458669,53.406092,-6.2889763," 3 hampton wood green, finglas,   dublin 11",D11KV78,D11
4433669,51.93348289999999,-8.394438699999998," 3 hazelwood gardens, glanmire, cork",T45YV25,T45
4468008,54.119426,-6.7341698," 3 henry street, castleblayney, monaghan",A75WD52,A75
4468781,51.7445946,-8.741902399999999," 3 hewitt's bridge, clancoolmore, bandon, cork",P72 XR15,P72
4453666,53.4315976,-6.135981200000002," 3 hillcourt, portmarnock, co dublin d13 yn83",D13 YN83,D13
4445960,51.8965389,-8.166587300000002," 3 hillside court, ballinacurra, midleton, cork",P25EE62,P25
4444250,51.6272719,-8.888238900000003," 3 inis sioda, clonakilty,   west cork",P85 FY99,P85
4392139,51.8527092,-8.2945078," 3 john o'connell street, cobh, cork",P24DA26,P24
4443859,52.85012,-7.5851338," 3 johnstown road, rathdowney, co laois, r32 a623",R32 A623,R32
4452610,51.7482243,-8.739579599999999," 3 kilbrogan hill, bandon, cork",P72 DH26,P72
4432313,53.50523079999999,-7.1375242," 3 killucan manor close, rathwire, killucan, westmeath",N91PF83,N91
4467857,53.506423100000006,-7.1361113," 3 killucan manor lawns, rathwire, co. westmeath, n91dx08",N91DX08,N91
4417981,53.3411114,-6.3108989," 3 kilmainham orchard, turvey avenue, kilmainham, dublin 8",D08AH74,D08
4366875,53.2002298,-6.1137862," 3 king edward lawn, king edward road, bray, wicklow",,A98
4277379,53.1984561,-6.101299099999999," 3 kingdom lane, sidmonton road, bray, co. wicklow, a98 w622",A98 W622,A98
4457843,52.24201679999999,-6.9513715," 3 kingsbay, arthurstown, wexford",Y34K092,Y34
4468143,54.95378470000001,-7.6227177," 3 lagan court, manorcunningham, co. donegal",,F94
4462254,51.9154475,-8.4299233," 3 lagan grove, mayfield, cork",,T23
4465432,51.8439792,-8.1857036," 3 lakeview, rostellan, midleton, cork",P25 KP90,P25
4451971,53.2366225,-8.7261618," 3 lana an bhaile, ballymore lane, craughwell, galway",,H91
4466644,53.2860081,-6.1558162," 3 lanesville grove, monkstown, co. dublin",,A96
4452700,53.3186011,-6.2888335," 3 larkfield park, harold's cross,   dublin 6w",,D6W
4459653,52.24399940000001,-6.3870963," 3 laurel grove, tagoat, wexford, y35 p283",Y35 P283,Y35
4453164,53.2598363,-9.076980700000002," 3 lenaboy avenue, salthill, galway city",H91 HXA0,H91
4468181,53.3530416,-6.4159788," 3 liffey terrace, lucan, co. dublin",,K78
4444852,53.31149929999999,-6.3227248," 3 limekiln lane, perrystown, dublin 12",D12YF88,D12
4426985,53.6799393,-7.2873875," 3 lir park, castlepollard, westmeath",N91X6C2,N91
4466578,53.2937469,-6.279864799999999," 3 loreto terrace, rathfarnham, dublin 14",D14W1C6,D14
4376680,53.14366860000001,-6.0781915," 3 lower kindlestown, greystones, wicklow",A63 A589,A63
4454744,53.3261203,-6.223635400000001," 3 lynton court, merrion road, ballsbridge, dublin 4",,D04
4452763,51.8924157,-8.435133," 3 marble hill, ballintemple, cork city",T12 NWX0,T12
4466381,51.84958169999999,-8.315462700000001," 3 martello, rushbrooke, co. cork",,
4452528,53.40668460000001,-6.285177399999999," 3 mayeston rise, finglas,   dublin 11",D11C8P8,D11
4456743,53.28057219999999,-9.046752699999999," 3 montpelier terrace, sea road, galway city, galway",H91 NDY8,H91
4418264,53.42177170000001,-6.3938945," 3 mount garrett rise, tyrrelstown,   dublin 15",D15WT25,D15
4433756,52.47167169999999,-8.154459," 3 mountain view, bansha road, tipperary, co tipperary, e34 f768",E34 F768,E34
4449146,53.30389029999999,-6.2627107," 3 newtown court, eaton brae, rathgar, dublin 14, dublin",,D14
4459753,52.8028576,-7.8254306," 3 oakdale, templemore, tipperary",E41EP40,E41
4454804,53.31294770000001,-6.280463699999999," 3 oaklands terrace, rathgar, dublin 6",,D06
4463056,52.6369772,-7.2455178," 3 oakwood, kilfera, kilkenny, kilkenny",R95KHY4,R95
4419630,55.17821,-7.9494599999999975," 3 ocean heights, dunfanaghy, donegal",F92AX24,F92
4453547,53.3809878,-6.0560497," 3 old cannon rock cottages, upper cliff road, howth, co dublin d13 xn56",D13 XN56,D13
4454645,53.268897,-6.246627999999999," 3 oldfield hall, ticknock hill, sandyford, dublin 18",,D18
4463750,51.89901949999999,-8.4725402," 3 opera lane apartment development, 18 academy street, cork city centre, cork city, co. cork",,
4466393,51.8947985,-8.4563173," 3 park villas, victoria road, cork city, t12 ekt1",T12 EKT1,T12
4444325,51.92082139999999,-8.490492199999998," 3 parklands drive, commons road, blackpool, cork",,
4345891,53.2045,-6.109280000000001," 3 parknasilla, bray, co. wicklow, a98p718",A98P718,A98
4447810,53.4077723,-6.163727199999999," 3 parkside green, balgriffin, dublin 13, d13 ap9e",D13 AP9E,D13
4459224,52.147227,-6.998931499999999," 3 pine hill, coxtown, dunmore east, waterford",X91 X9X8,X91
4459893,53.7059649,-6.3544094000000015," 3 platin road, drogheda, louth",,A92
4455224,52.3798869,-6.4471876," 3 rectory hall, castlebridge, co wexford, y35 a663",Y35 A663,Y35
4446070,52.3447334,-6.4709841999999975," 3 redmond cove, redmond road, wexford town, wexford",Y35D2V0,Y35
4467936,52.6657246,-8.600197399999999," 3 rhebogue hill, rhebogue, rhebogue, co. limerick",,V94
4466436,53.35840570000001,-6.2485915," 3 richmond cottages , north circular road, dublin 1",D01E9N4,D01
4432723,52.64820539999999,-7.2615073999999975," 3 rioch terrace, kilkenny, kilkenny",R95TH6K,R95
4452382,54.1226373,-9.139560099999999," 3 riverside grove, ballina, mayo",F26C9T0,F26
4466288,53.39703979999999,-6.6655948," 3 rochford court, kilcock, co. kildare, kilcock, kildare",W23DP96,W23
4455795,51.8970683,-8.4248722," 3 rockcliffe village, blackrock road, cork",,
4461297,53.2839438,-9.0080435," 3 rocklands avenue, ballybane, galway city",H91 Y05V,H91
3530152,51.7135542,-8.630436699999999," 3 rosan, ballinadee, cork",,
4462636,53.9423006,-8.0785657," 3 rosebank cove, attyrory, carrick-on-shannon",,N41
4437403,53.9423006,-8.0785657," 3 rosebank cove, carrick-on-shannon, leitrim",N41V0N8,N41
4465543,53.4059818,-6.295901199999999," 3 seagrave drive, finglas, dublin 11",D11YW86,D11
4465924,53.2267395,-6.124927400000002," 3 sherrington lodge, shankill, dublin 18",D18HRP7,D18
4455398,52.6718734,-7.811202400000001," 3 slievenamon road, thurles, tipperary",E41YD71,E41
4455787,52.9743581,-6.0526711," 3 springfield,, wicklow town, wicklow",A67PF22,A67
4448010,52.33882759999999,-6.894889699999999," 3 st brigid’s terrace, terrerath, new ross, wexford",Y34FP82,Y34
4445725,53.3680299,-6.2293403," 3 st declan's road, marino,   dublin 3",,D03
4462368,53.342045,-6.2899663," 3 st james avenue, south city centre - d8, dublin 8",,D08
4453353,53.32937,-6.2275049000000005," 3 st james's terrace, sandymount, dublin 4, d04 yv78",D04 YV78,D04
4450061,52.3358334,-6.462278899999999," 3 st peters square, wexford town, y35 x8aw",Y35 X8AW,Y35
4466091,53.279477,-6.1180233999999984," 3 st. catherine's view, rush,   county dublin",,K56
4444874,52.3229838,-6.654669900000001," 3 st. munns, taghmon, wexford",Y35 EW21,Y35
4460148,53.34348050000001,-6.2903194," 3 steeven's gate, 126/127 st. james street, dublin 8, dublin 8",,D08
4414350,53.2931252,-6.2066813," 3 stone park, trees road, mount merrion, county dublin",,A94
4460427,53.1927708,-6.1120069," 3 sugarloaf crescent, bray, co. wicklow, a98 c3x7",A98 C3X7,A98
4450403,53.711316,-6.3445538999999975," 3 sunnyside cottages, drogheda, louth",A92E7FA,A92
4468253,53.3874033,-6.138281999999999," 3 sutton court, sutton, dublin 13",D13Y092,D13
4457820,53.37664299999999,-6.3857007," 3 sycamore view, castleknock, dublin 15",,D15
4422544,52.6817323,-7.8006343," 3 tarmon close, thurles, tipperary",E41RPR2,E41
4462995,52.19680379999999,-6.3558632999999976," 3 the anchorage, carne, our lady's island, wexford",Y35VY20,Y35
4460868,53.352925000000006,-6.461613099999999," 3 the arch, wenthworth court, dodsborough road, lucan, dublin",K78T025,K78
4436369,51.8744295,-8.516049699999998," 3 the avenue, garrane darra, wilton, cork, t12hr23",T12HR23,T12
4420397,53.11402389999999,-6.0614384," 3 the bently, kilcoole, wicklow",,A67
4441152,53.71693240000001,-6.359109300000001," 3 the courtyard, trinity street, drogheda, louth",A92Y670,A92
4460394,53.71207279999999,-6.3456252," 3 the dale, drogheda, louth",,A92
4442166,51.8757074,-8.4331171," 3 the gardens, douglas east, douglas, cork",T12YK27,T12
4466301,53.39017809999999,-6.433049599999999," 3 the park hansfield wood, clonsilla,   dublin 15",,D15
4461433,53.52156590000001,-6.1652483," 3 the park, orylnn park , lusk, dublin",K45 R721,K45
4443762,52.2717429,-7.003400000000001," 3 the rookery, cheekpoint, waterford",X91 CF83,X91
4457798,53.3410589,-6.2245487," 3 the square, beggar's bush, ballsbridge, dublin 4",D04HC52,D04
4404057,53.2833765,-6.1044944," 3 tower hill, harbour road, dalkey, county dublin",,
4341322,53.3833502,-6.312789," 3 virginia park, finglas, dublin 11",D11W8W2,D11
4465338,51.8977178,-8.4809232," 3 washington court, off anne street, city centre sth, cork city",T12 D79H,T12
4460581,53.3071894,-6.3200477999999976," 3 wellington road, terenure, dublin 6w, d6w h425",D6W H425,D6W
4435974,53.6898892,-8.7543776," 3 west view, cloonfad, co. roscommon",,F42
4446741,53.40090179999999,-6.3699775," 3 westway close, blanchardstown,   dublin 15",D15V4PD,D15
4464442,54.9340247,-7.738757100000001," 3 woodpark, letterkenny, donegal",F92 DTA4,F92
4463298,53.32304770000001,-6.2398026," 3 woods way, off mount eden road, donnybrook, dublin 4, d04 t6k7",D04 T6K7,D04
4458553,53.31872190000001,-6.2663038," 3 york road, rathmines, dublin 6",,D06
4035767,53.6242756,-9.223155199999999," 3 apts + 1 office unit, bridge street, ballinrobe, mayo",,F31
4443581,53.209318,-6.6416341," 3 bed semi-detached, longstone, naas, kildare",,R51
4445845,53.32246869999999,-6.2093963," 3 martello mews, balbriggan, dublin",K32PK23,K32
4457081,54.95477,-7.6218499999999985," 3 na hinseain, manorcunningham, donegal",F92 YV74,F92
4400627,53.271504500000006,-9.0508334," 3, hynes yard, merchants road, city centre, galway city",,H91
4447565,52.34033779999999,-6.4713625000000015," 3, st enda's terrace, wexford town, wexford",Y35X2W6,Y35
4453415,53.0146749,-8.907253599999997," 3.31 acre site, attyslany south, tubber, clare",,
4447390,52.7846734,-6.972798099999999," 3.6 acres, development site at, milford park, ballinabranna, co carlow",,R93
4454494,52.6525574,-8.6485448," 30 alandale orchard, ashbourne avenue, sth circ rd, limerick city",V94PY63,V94
4446622,54.0024691,-6.4141011," 30 ard easmuinn, dundalk, louth",A91E2C9,A91
4461425,53.2780706,-6.2321022999999975," 30 ballawley court, dundrum, dublin 16",,D16
4468468,53.1798751,-6.782694599999999," 30 baroda court , newbridge, kildare",,R51
4467953,51.89172429999999,-8.445444," 30 belfield abbey, ballinlough, cork",T12ATK2,T12
4459925,53.2866311,-6.1683445999999975," 30 brookville park, blackrock, county dublin",A94W258,A94
4270967,53.3870051,-6.2043792," 30 chanel road, artane,   dublin 5",D05 R2K0,D05
4460217,53.1230936,-6.0753217999999976," 30 church drive, eden gate",,A63
4418034,51.629656,-8.702018299999999," 30 clearwater, courtmacsherry, west cork",P72VR74,P72
4467997,53.26749160000001,-8.9229494," 30 clochog, oranmore, co. galway, h91 e7n8",H91 E7N8,H91
4417856,52.26946359999999,-6.394429," 30 cluain aoibhinn, rosslare strand, co. wexford, y35 wo28",Y35 WO28,Y35
4450897,53.2213632,-7.887127099999999," 30 cluian na spideoga, cloghan, co. offaly",R42 H922,R42
4466043,53.29492310000001,-6.142807299999999," 30 cumberland street, dun laoghaire, county dublin",A96 W215,A96
4461235,53.2733409,-6.338123899999999," 30 daletree avenue, ballycullen, dublin 24",D24A8P8,D24
4463380,53.138296,-6.837460099999999," 30 derby lodge, curragh, kildare",R56 PH93,R56
4420654,53.4143065,-6.1525145," 30 drumnigh wood, portmarnock, co dublin d13 ec59",D13 EC59,D13
4428406,54.98542639999999,-7.7229793," 30 errigal view, letterkenny, donegal",F92 XCW2,F92
4455668,52.9867868,-6.9943297000000015," 30 forest park, athy, co. kildare.",,R14
4466474,53.28337850000001,-6.424114299999999," 30 fortunes lawn, citywest, dublin 24",,D24
4436043,53.32490600000001,-6.2800721999999976," 30 gandon close, harold's cross, dublin 6w",D6W RX81,D6W
4410144,53.2625807,-6.2072093000000015," 30 glencairn dale, the gallops, leopardstown, dublin 18",D18E7V0,D18
4465750,52.107235,-9.6235433," 30 killarney country club, faha, killarney, co. kerry, v93 dh95",V93 DH95,V93
4459169,53.6278277,-6.539121," 30 laganara view, kentstown, meath",,C15
4464680,53.28216020000001,-6.2140258," 30 lakelands crescent, stillorgan, co. dublin",A94D963,A94
4463336,52.1464447,-7.0041745," 30 laoi na mara, dunmore east, waterford",X91WC61,X91
4465381,53.3046403,-6.279798899999999," 30 lower dodder road, dublin 14, rathfarnham, dublin 14",,D14
4466878,51.8688407,-8.4861615," 30 manor road, lehenaghmore, cork",T12V2CY,T12
4427407,53.40245179999999,-6.299651799999999," 30 melville cove, finglas, dublin 11",D11E304,D11
4444708,52.0660203,-9.519829800000002," 30 millwood, st margaret's road, killarney, co . kerry, v93 e3fy",V93 E3FY,V93
4459619,53.6100358,-6.2028325," 30 moylaragh rise, balbriggan, county dublin",K32K651,K32
4459004,53.7054303,-6.3027365," 30 park court, grange rath, drogheda, louth",,A92
4453397,53.7059095,-6.300095400000001," 30 park ridge, grange rath, drogheda, louth",,A92
4455255,52.53988520000001,-7.389562400000001," 30 roselawn, bolton woods, callan, kilkenny",R95EC61,R95
4465186,53.33454769999999,-8.198422299999999," 30 st brendans, ballinasloe, galway",H53 VD80,H53
4459250,53.3839264,-6.0667513," 30 st nessan's terrace, howth, county dublin",,D13
4461323,52.6709939,-8.6370869," 30 stenson park, farranshone,   limerick city",V94X8YC,V94
4387753,53.28389,-6.440211199999999," 30 swiftwood, saggart, county dublin",,
4427504,53.2973569,-6.169978599999999," 30 temple park avenue, blackrock, co. dublin",,A94
4464895,53.56345049999999,-6.8043745," 30 the belfry, athboy road, trim, co meath, c15x0a4",C15X0A4,C15
4466670,53.2613316,-6.2245135000000005," 30 the belfry, belarmine copse, stepaside, dublin 18",D18T697,D18
4089421,52.5427912,-7.392840000000001," 30 the meadows, callan, kilkenny",R95Y437,R95
4400421,53.3431908,-6.2433992," 30 the pine, wintergarden, pearse street, dublin 2, dublin",D02 WD60,D02
4463963,53.45087900000001,-6.182410099999999," 30 the warren, malahide,   county dublin",,K36
4467100,53.38796989999999,-6.393220599999999," 30 verdemont, blanchardstown, dublin 15",D15 RW2P,D15
4461312,51.86948599999999,-8.4331189," 30 wheatridge, maryborough woods, douglas, cork",T12WN4F,T12
4459799,51.8881133,-8.497885499999999," 30,kilcrea park, magazine road, cork city, cork",T12 V2W0,T12
4468830,53.18567210000001,-8.9096455," 30.9 acres of land, ballinderreen, galway",,H91
4420068,53.33239529999999,-6.2867526000000025," 300, south circular road,   dublin 8",,D08
4454321,53.3621926,-6.2938724000000015," 301 carnlough road, cabra, dublin 7",,D07
4452954,53.3451256,-6.236618399999999," 304 longboat quay north, grand canal dock, dublin 2",D02 HP76,D02
4417217,51.8970648,-8.515144300000001," 304 river towers, lee road, shanakiel, cork city",T23 WV67,T23
4450755,53.376076,-6.244793," 307 hampton lodge, drumcondra, dublin 9",,D09
4436212,53.380151100000006,-6.235223500000001," 308 collins avenue, dublin 9, d09 a363",D09 A363,D09
4459459,53.2863467,-6.2494836," 31 ailesbury grove, dundrum, dublin 16, d16 yw80",D16 YW80,D16
4462197,53.2517952,-9.1531416," 31 an leac lian, barna, co galway, h91 axf4",H91 AXF4,H91
4450130,53.28851419999999,-6.1575311999999975," 31 ashton park, monkstown, co dublin",,A94
4459852,53.2727792,-6.2536184," 31 ballintyre demense, ballinteer, dublin 16",D16X735,D16
4449315,54.95352239999999,-7.710541300000001," 31 ballyraine park, letterkenny, co donegal, f92 y60h",F92 Y60H,F92
4444304,53.3905683,-6.2061170999999975," 31 beechlawn grove, artane, dublin 5",,D05
4450841,51.8548458,-8.2808041," 31 belmont place, cobh, cork",P24 E927,P24
4354290,53.2822241,-6.3029664000000025," 31 boden heath, ballyboden way, rathfarnham, dublin 14",D16 HY86,D16
4420923,53.61249399999999,-6.211320499999999," 31 bremore pastures park, balbriggan,   county dublin",,K32
4466813,53.3400909,-6.2698493," 31 canon court, bride street, south city centre, dublin 8",D08KNY6,D08
4462219,52.86874820000001,-8.217667200000001," 31 carrig rua, nenagh, tipperary",E45DA27,E45
4422565,53.415547200000006,-7.2945113999999975," 31 castlelost vale, rochfortbridge, westmeath",N91W299,N91
4464171,52.70814220000001,-8.5007665," 31 castlerock mews, castleconnell, co. limerick",,V94
4439927,51.9042655,-8.4934133," 31 chapelfield, gurranabraher, cork city",T23 C7XC,T23
4435817,52.3902253,-6.9413293000000005," 31 charlton hill, new ross, co. wexford, y34 a394",Y34 A394,Y34
4442405,53.34936479999999,-6.239463400000001," 31 cloncurry house, spencer dock, dublin 1, d01 rr25",,D01
4467469,53.9897733,-7.3778951," 31 cluain aoibhinn, cavan, cavan",H12 DF24,H12
4467695,53.36579949999999,-6.1804371," 31 dollymount avenue, clontarf, dublin 3",D03XT59,D03
4460070,51.877278,-8.5146129," 31 donscourt, bishopstown,   cork city",T12HRW0,T12
4452483,53.2792207,-6.4493569000000015," 31 drury mills, saggart, co. dublin",,D24
4442406,53.38292970000001,-6.278403099999999," 31 glasanaon road, glasnevin,   dublin 11",D11P2Y6,D11
4468486,53.37702370000001,-6.2911126999999984," 31 glasnevin court, glasnevin, dublin 11",D11X4K0,D11
4453731,53.3393522,-6.251456999999999," 31 hanbury lane, south city centre,   dublin 8",D08DNW4,D08
4464994,52.1788459,-8.9028692," 31 highfield crescent, kanturk, cork",P51Y1K8,P51
4462011,53.45182120000001,-6.1686326," 31 inbhir ide, malahide, county dublin",K36D320,K36
4464656,53.55885670000001,-6.776704799999999," 31 lackanash, navan road, trim, co meath, c15 d921",C15 D921,C15
4417035,53.29876070000001,-6.264403499999999," 31 landscape crescent, churchtown, dublin 14",,D14
4441231,53.3344306,-6.2347066," 31 lansdowne park, ballsbridge, dublin 4",D04E3X4,D04
4457762,53.4630573,-6.2411347999999975," 31 lios cian, swords, co. dublin",,K67
4466134,53.275553,-9.0053605," 31 lurgan park, renmore, galway, h91 c4hw",H91 C4HW,H91
3820024,53.3790427,-6.1752128," 31 main street, raheny, dublin 5",,D05
4421046,51.9108238,-8.2496833," 31 maple road, fota rock, carrigtwohill, cork",T45X971,T45
4459819,53.1909034,-6.0992225," 31 newcourt road, bray, wicklow",A98 H306,A98
4451956,53.40246759999999,-6.2381927," 31 oak rise, royal oak, santry, dublin 9",D09C2W4,D09
4435546,53.7063661,-6.3039426," 31 park gate grangerath, drogheda, meath",A92P2VW,A92
4437944,53.3258769,-6.216652499999999," 31 park lane, sandymount, dublin 4, d04 y162",D04 Y162,D04
4446944,53.70981670000001,-6.317666399999999," 31 parkwood, roschoill, drogheda, louth",,A92
4451239,52.8561825,-6.3329035000000005," 31 rathmore, aughrim, co wicklow, y14 yv02",Y14 YV02,Y14
4459962,51.8173049,-8.3803992," 31 rockboro heights, waterpark, carrigaline, cork",P43RF30,P43
4449342,53.39964879999999,-6.4339303," 31 rosedale crescent, clonee, dublin 15",D15A3K7,D15
4448575,52.25509570000001,-7.1082832," 31 south parade, waterford city, waterford",X91 F9RW,X91
4454836,52.2721116,-9.704808900000002," 31 st johns park, tralee, kerry",V92T6NT,V92
4446992,52.79319870000001,-6.1609096," 31 summerfield, arklow, co. wicklow, y14 kx89",Y14 KX89,Y14
