P-ID,P-Lat,P-Long,S-ID,S-Lat,S-Long,Closest School (km),# Sec Schools < 5km
4437701,53.470707499999996,-6.2323095,60810B,53.4543605,-6.2450791,2.002689434748739,2.0
4446226,53.4764985,-6.3232605999999985,60810B,53.4543605,-6.2450791,5.729602365640364,0.0
4460910,53.5238172,-6.3199267999999975,60810B,53.4543605,-6.2450791,9.166591631794553,0.0
4457762,53.463057299999996,-6.2411347999999975,60810B,53.4543605,-6.2450791,1.0005623346726331,2.0
4458822,53.45175379999999,-6.2463276,60810B,53.4543605,-6.2450791,0.30107729680501194,2.0
4462826,53.44567929999999,-6.2422914,60810B,53.4543605,-6.2450791,0.9816646618911226,2.0
4418250,53.476001600000004,-6.2371377,60810B,53.4543605,-6.2450791,2.460323097968184,2.0
4446227,53.4764985,-6.3232605999999985,60810B,53.4543605,-6.2450791,5.729602365640364,0.0
4446225,53.4764985,-6.3232605999999985,60810B,53.4543605,-6.2450791,5.729602365640364,0.0
4412858,53.4702159,-6.233449999999999,60810B,53.4543605,-6.2450791,1.9218624531165704,2.0
4451072,53.340540000000004,-6.2587550000000025,60820E,53.33682829999999,-6.2563519,0.4420251909331524,44.0
4461190,53.379796400000004,-6.2342314000000005,60840K,53.37600379999999,-6.235165,0.4257401441369133,29.0
4436212,53.380151100000006,-6.235223500000001,60840K,53.37600379999999,-6.235165,0.4606220547161973,28.0
4448594,53.37891550000001,-6.2359934999999975,60840K,53.37600379999999,-6.235165,0.3280145199637638,29.0
4368192,53.3758245,-6.2399993999999985,60840K,53.37600379999999,-6.235165,0.3213066114362711,32.0
4423333,53.31620419999999,-6.2947142,60841M,53.31873760000001,-6.3074433,0.8911248524410408,41.0
4451649,53.316148,-6.2948090999999975,60841M,53.31873760000001,-6.3074433,0.8871500443665592,41.0
4437934,53.31443620000001,-6.299653599999999,60841M,53.31873760000001,-6.3074433,0.7042492782910947,40.0
4437933,53.3141399,-6.298628400000001,60841M,53.31873760000001,-6.3074433,0.7769225114499166,39.0
4452700,53.3186011,-6.2888335,60841M,53.31873760000001,-6.3074433,1.2362289034781282,43.0
4442853,53.31679570000001,-6.3038305,60841M,53.31873760000001,-6.3074433,0.3226522879508532,37.0
4454679,53.3142821,-6.2962941999999975,60841M,53.31873760000001,-6.3074433,0.8907045431207914,39.0
4440203,53.322025399999994,-6.3170965,60841M,53.31873760000001,-6.3074433,0.7378625267160385,36.0
4456698,53.32212850000001,-6.2972388,60841M,53.31873760000001,-6.3074433,0.7753911821378013,44.0
4447903,53.312571999999996,-6.307182599999999,60841M,53.31873760000001,-6.3074433,0.6849778710760522,36.0
4464648,53.31869200000001,-6.2955062999999996,60841M,53.31873760000001,-6.3074433,0.7929177174452207,43.0
4448954,53.320407700000004,-6.3125331,60841M,53.31873760000001,-6.3074433,0.3856167900118321,38.0
4466418,53.32219910000001,-6.3114813,60841M,53.31873760000001,-6.3074433,0.4687522146856387,40.0
4467900,53.321496999999994,-6.3169353999999975,60841M,53.31873760000001,-6.3074433,0.7010174954542261,36.0
4451186,53.3146356,-6.301724099999999,60841M,53.31873760000001,-6.3074433,0.5931928898646524,40.0
4421577,53.322509499999995,-6.313194599999999,60841M,53.31873760000001,-6.3074433,0.5669355563824486,39.0
4467219,53.315697899999996,-6.302186400000001,60841M,53.31873760000001,-6.3074433,0.4857020469189725,39.0
4461273,53.352605000000004,-6.2907987,60843Q,53.3526,-6.2819047999999995,0.5902981798137056,44.0
4417731,53.3600435,-6.2768902,60843Q,53.3526,-6.2819047999999995,0.8911578269427639,38.0
4465019,53.3589279,-6.286964999999999,60843Q,53.3526,-6.2819047999999995,0.7789010418336945,41.0
4427780,53.3516956,-6.2950164000000015,60843Q,53.3526,-6.2819047999999995,0.8760180693120815,44.0
4467570,53.35866239999999,-6.2757339000000005,60843Q,53.3526,-6.2819047999999995,0.7880701104769251,41.0
4466874,53.31912269999999,-6.324996800000001,60851P,53.3225312,-6.3319852999999995,0.598969804658791,33.0
4446407,53.31685970000001,-6.3296711,60851P,53.3225312,-6.3319852999999995,0.6483684315974997,29.0
4456236,53.31893179999999,-6.3211878,60851P,53.3225312,-6.3319852999999995,0.8210643794221202,35.0
4468255,53.31734350000001,-6.3295017,60851P,53.3225312,-6.3319852999999995,0.5993038251649658,29.0
4449091,53.34653100000001,-6.2643435,60853T,53.3520287,-6.2687145,0.6760077318918876,44.0
4456567,53.34989720000001,-6.2704125,60853T,53.3520287,-6.2687145,0.2621863549041756,46.0
4461202,53.2990275,-6.2881262000000016,60860Q,53.3004921,-6.2961531,0.5576640581993293,39.0
4467411,53.300861899999994,-6.3026573,60860Q,53.3004921,-6.2961531,0.43416353064550667,34.0
4461201,53.293727000000004,-6.3043967000000025,60860Q,53.3004921,-6.2961531,0.9298649606932926,27.0
4467860,53.399178000000006,-6.2296225,60870T,53.3856792,-6.2304959,1.5003175439497876,21.0
4451956,53.40246759999999,-6.2381927,60870T,53.3856792,-6.2304959,1.9331305893183337,19.0
4446647,53.389345299999995,-6.218634,60870T,53.3856792,-6.2304959,0.8857696604977606,21.0
4459773,53.38634039999999,-6.2291862,60870T,53.3856792,-6.2304959,0.11374036458476501,23.0
4446648,53.389657400000004,-6.235918099999999,60870T,53.3856792,-6.2304959,0.5696562909879413,23.0
4437485,53.3868098,-6.2367181999999985,60870T,53.3856792,-6.2304959,0.4313362092639907,29.0
4468459,53.3876734,-6.191599099999999,60871V,53.3862514,-6.1996219,0.5549971575916514,18.0
4460452,53.383012300000004,-6.1918405,60871V,53.3862514,-6.1996219,0.6290808898618714,19.0
4417981,53.341111399999996,-6.3108989,60872A,53.3373353,-6.321879599999999,0.8410486864369459,39.0
4451143,53.34361850000001,-6.3292395999999975,60872A,53.3373353,-6.321879599999999,0.8518878952433702,32.0
4466767,53.33656600000001,-6.3125747,60872A,53.3373353,-6.321879599999999,0.6236831588611396,38.0
4458553,53.31872190000001,-6.2663038,60890C,53.3215157,-6.2705757,0.4204611577659984,49.0
4436043,53.32490600000001,-6.2800721999999976,60890C,53.3215157,-6.2705757,0.734569803126548,46.0
4465479,53.3169706,-6.2775475,60890C,53.3215157,-6.2705757,0.685023829207419,44.0
4431657,53.3222051,-6.2822568,60890C,53.3215157,-6.2705757,0.7796153311523119,44.0
4467081,53.29688340000001,-6.2438835999999975,60891E,53.30071650000001,-6.2350684,0.7241574036227739,42.0
4454308,53.29994000000001,-6.248391199999999,60891E,53.30071650000001,-6.2350684,0.8895232086138017,45.0
4430863,53.2997351,-6.2329385,60891E,53.30071650000001,-6.2350684,0.17864160748074592,42.0
4413116,53.299255,-6.244109799999999,60891E,53.30071650000001,-6.2350684,0.6223671339602509,45.0
4326261,53.2926095,-6.2408978999999976,60891E,53.30071650000001,-6.2350684,0.9801849223159932,40.0
4450539,53.3168378,-6.2229778,60892G,53.314922700000004,-6.2279599,0.3934053709412192,38.0
4444852,53.31149929999999,-6.3227248,60902G,53.30898979999999,-6.3304914000000005,0.5864500170558781,30.0
4455260,53.3085907,-6.3252916999999975,60902G,53.30898979999999,-6.3304914000000005,0.34829632098032753,29.0
4465028,53.304838000000004,-6.3568121,60902G,53.30898979999999,-6.3304914000000005,1.8085733948879599,18.0
4458908,53.30531089999999,-6.3394584,60902G,53.30898979999999,-6.3304914000000005,0.7224253980540418,22.0
4465686,53.3022731,-6.3568264,60902G,53.30898979999999,-6.3304914000000005,1.9021807237717776,17.0
4379918,53.309893599999995,-6.2554339999999975,60910F,53.310934499999995,-6.2483265,0.4861444260455946,48.0
4390264,53.31097809999999,-6.2583717000000005,60910F,53.310934499999995,-6.2483265,0.6673797589670382,50.0
4433256,53.31189129999999,-6.2582377000000005,60910F,53.310934499999995,-6.2483265,0.6669721809145288,49.0
4456545,53.3124905,-6.2562288,60910F,53.310934499999995,-6.2483265,0.5526982713375291,49.0
4451208,53.311921100000006,-6.2494527,60910F,53.310934499999995,-6.2483265,0.1326806459438098,46.0
4448952,53.3060676,-6.253229699999999,60910F,53.310934499999995,-6.2483265,0.6311021587305448,44.0
4449715,53.312273,-6.2491832,60910F,53.310934499999995,-6.2483265,0.15917824757264235,47.0
4466670,53.2613316,-6.2245135000000005,60930L,53.26106479999999,-6.2287431,0.2828809891938044,15.0
4460689,53.3315291,-6.3137724,60991I,53.330720400000004,-6.3195953000000005,0.3969611094298573,40.0
4437707,53.3250334,-6.3162303999999985,60991I,53.330720400000004,-6.3195953000000005,0.6699705208727013,40.0
4428053,53.3285554,-6.3204489,60991I,53.330720400000004,-6.3195953000000005,0.2470389930233486,38.0
4450387,53.27863620000001,-6.2456916,61010U,53.27855989999999,-6.2420009000000025,0.24552717733055324,33.0
4454645,53.268896999999996,-6.2466279999999985,61010U,53.27855989999999,-6.2420009000000025,1.1164042064223554,23.0
4461425,53.2780706,-6.2321022999999975,61010U,53.27855989999999,-6.2420009000000025,0.660365138291294,32.0
4459459,53.2863467,-6.2494836,61010U,53.27855989999999,-6.2420009000000025,0.9976743193492909,37.0
4459852,53.2727792,-6.2536184,61010U,53.27855989999999,-6.2420009000000025,1.004423560777409,25.0
4434631,53.2863024,-6.2356929,61010U,53.27855989999999,-6.2420009000000025,0.9566980133077104,36.0
4453591,53.2839353,-6.2336665,61010U,53.27855989999999,-6.2420009000000025,0.8145059127526251,36.0
4416329,53.2751961,-6.2465793,61010U,53.27855989999999,-6.2420009000000025,0.48190697776694397,30.0
4448392,53.27643029999999,-6.250257,61010U,53.27855989999999,-6.2420009000000025,0.5977167226053687,29.0
4445370,53.2700194,-6.2501699,61010U,53.27855989999999,-6.2420009000000025,1.093036102821224,24.0
4434948,53.28107610000001,-6.2444666,61010U,53.27855989999999,-6.2420009000000025,0.3239851868935679,34.0
4291429,53.2701083,-6.2373549000000015,61010U,53.27855989999999,-6.2420009000000025,0.9881726446857386,25.0
4318706,53.30846529999999,-6.2695361,61020A,53.30970110000001,-6.2743134000000005,0.34580202877264976,50.0
4454804,53.31294770000001,-6.2804636999999985,61020A,53.30970110000001,-6.2743134000000005,0.5449433898173933,43.0
4455840,53.30846529999999,-6.2695361,61020A,53.30970110000001,-6.2743134000000005,0.34580202877264976,50.0
4429711,53.31662739999999,-6.2822337999999975,61020A,53.30970110000001,-6.2743134000000005,0.9319825617586984,42.0
4438135,53.3113175,-6.2717959,61020A,53.30970110000001,-6.2743134000000005,0.2453591696744828,48.0
4262647,53.3150002,-6.2724517,61020A,53.30970110000001,-6.2743134000000005,0.6013796476854073,46.0
4444817,53.31111749999999,-6.2822902,61020A,53.30970110000001,-6.2743134000000005,0.5528069825240529,42.0
4466807,53.313829500000004,-6.2892665,61020A,53.30970110000001,-6.2743134000000005,1.0941108515439706,42.0
4434406,53.8585721,-7.2056589,61051L,53.8653275,-7.197611,0.9173016659273808,1.0
2582283,53.86525129999999,-7.206717800000002,61051L,53.8653275,-7.197611,0.5971942563918815,1.0
4307133,53.82400999999999,-7.084739999999999,61051L,53.8653275,-7.197611,8.711277965207053,0.0
4466757,53.83756959999999,-7.0891680999999975,61051L,53.8653275,-7.197611,7.752335142924237,0.0
4309462,53.838410700000004,-7.0879793000000015,61051L,53.8653275,-7.197611,7.787538420260215,0.0
4461906,54.044439000000004,-7.3190098,61060M,54.0097605,-7.351646899999999,4.4021608001912265,1.0
4450063,54.0039851,-7.3919424,61070P,54.0127666,-7.3737017000000025,1.5401293904814346,3.0
4416782,53.99110349999999,-7.365867,61080S,53.984493500000006,-7.361756599999999,0.7817801168441624,3.0
4467469,53.9897733,-7.3778951,61080S,53.984493500000006,-7.361756599999999,1.2071226651605873,3.0
4366486,52.838475,-6.9022033999999985,61141M,52.837017700000004,-6.908686500000001,0.4645732092791043,5.0
4439047,52.83852460000001,-6.902712400000001,61141M,52.837017700000004,-6.908686500000001,0.4347795986044871,5.0
4441280,52.836851,-6.9037579,61141M,52.837017700000004,-6.908686500000001,0.33157792380023915,5.0
4459564,52.6839833,-7.033585800000001,61150N,52.700904599999994,-6.9701113,4.672409835842911,1.0
4453783,52.68392530000001,-7.0336343999999995,61150N,52.700904599999994,-6.9701113,4.6780041440909015,1.0
4416489,52.60327579999999,-6.9310273,61150N,52.700904599999994,-6.9701113,11.158312708133824,0.0
4462148,52.495059899999994,-9.657544,61220I,52.5172998,-9.6738562,2.705400775528686,1.0
4444708,52.0660203,-9.519829800000002,61320M,52.0610117,-9.516926300000002,0.5905758346093425,2.0
4454660,52.0582237,-9.500376900000001,61340S,52.0585011,-9.515911000000001,1.0625012946664687,2.0
4457082,51.883429,-9.5648195,61340S,52.0585011,-9.515911000000001,19.728803887233962,0.0
4431528,51.8792191,-9.581223,61340S,52.0585011,-9.515911000000001,20.406311402806068,0.0
4467901,51.7521576,-9.522107,61340S,52.0585011,-9.515911000000001,34.022822686920485,0.0
4357307,51.88562260000001,-9.5777061,61340S,52.0585011,-9.515911000000001,19.659761181982148,0.0
4465750,52.107234999999996,-9.6235433,61410N,52.1443087,-9.714081599999998,7.426439623528732,0.0
4430250,52.271706200000004,-9.7101061,61440W,52.26459129999999,-9.704812400000002,0.8683816299595494,3.0
4432177,52.2662088,-9.7194825,61440W,52.26459129999999,-9.704812400000002,1.0143603186424088,3.0
4264183,52.2816092,-9.6817056,61450C,52.2660639,-9.700018199999999,2.129042617119655,3.0
4434370,52.26873870000001,-9.6954852,61450C,52.2660639,-9.700018199999999,0.4282393177646889,3.0
4454836,52.2721116,-9.704808900000002,61450C,52.2660639,-9.700018199999999,0.7465582378358292,3.0
4462827,52.256666100000004,-9.6859491,61450C,52.2660639,-9.700018199999999,1.4163620820199434,3.0
4457084,52.279816,-9.68057,61450C,52.2660639,-9.700018199999999,2.0207592218935537,3.0
4444078,52.28143970000001,-9.698170300000001,61450C,52.2660639,-9.700018199999999,1.7121770319149932,3.0
4466955,52.5365591,-7.234174200000001,61510R,52.549377799999995,-7.3859701,10.363454451116093,0.0
4455255,52.53988520000001,-7.389562400000001,61520U,52.5480079,-7.3889226,0.9031145557171936,2.0
4089421,52.5427912,-7.392840000000001,61520U,52.5480079,-7.3889226,0.6370367111992199,2.0
4465806,52.54408000000001,-7.386817400000001,61520U,52.5480079,-7.3889226,0.4588586032327888,2.0
4449990,52.539254099999994,-7.388947999999999,61520U,52.5480079,-7.3889226,0.9721667785293842,2.0
4442692,52.6525009,-7.253196699999997,61550G,52.65302610000001,-7.2561542,0.20785224699184845,5.0
4432723,52.64820539999999,-7.261507399999997,61560J,52.6475799,-7.2549442,0.4481915039148021,5.0
4379382,52.650527600000004,-7.2519662,61560J,52.6475799,-7.2549442,0.3840929312551548,5.0
4458894,52.64655870000001,-7.2644337,61560J,52.6475799,-7.2549442,0.6501731880998588,5.0
4468804,52.8032754,-7.210430400000001,61570M,52.6677089,-7.247508099999999,15.261243145291704,0.0
4462078,52.6672781,-7.232806,61570M,52.6677089,-7.247508099999999,0.9925619717677692,5.0
4463598,52.670111,-7.2501585,61570M,52.6677089,-7.247508099999999,0.32110257310890106,5.0
4468099,52.661385100000004,-7.246304099999999,61570M,52.6677089,-7.247508099999999,0.7069810583981138,5.0
4463433,52.66298099999999,-7.2534129,61570M,52.6677089,-7.247508099999999,0.6589820319287576,5.0
4454788,52.65840890000001,-7.239764900000001,61570M,52.6677089,-7.247508099999999,1.1573391273585374,5.0
4434679,52.6754348,-7.253582599999999,61570M,52.6677089,-7.247508099999999,0.9507636336501964,5.0
4467694,52.657059200000006,-7.256243400000002,61580P,52.6589207,-7.2615104000000015,0.4110220152385321,5.0
4463056,52.6369772,-7.2455178,61590S,52.638977000000004,-7.247210499999999,0.2497422079066503,5.0
4455120,52.5339963,-7.1399113,61590S,52.638977000000004,-7.247210499999999,13.72859933641577,0.0
4146267,53.3654044,-6.5234787,61661P,53.3583155,-6.552336799999999,2.0704576653615048,1.0
4352443,53.38125260000001,-6.592510400000001,61661P,53.3583155,-6.552336799999999,3.6868913932508938,1.0
4465694,53.3462125,-6.5383331,61661P,53.3583155,-6.552336799999999,1.6342226356357419,1.0
4460068,53.33463649999999,-6.552172800000001,61661P,53.3583155,-6.552336799999999,2.6298451575099566,1.0
4449480,53.3371282,-6.556288700000001,61661P,53.3583155,-6.552336799999999,2.3676677471407435,1.0
4467747,53.37574220000001,-6.5915075,61661P,53.3583155,-6.552336799999999,3.2404174748214283,1.0
4348994,53.33780480000001,-6.552200599999999,61661P,53.3583155,-6.552336799999999,2.2779649710629792,1.0
4444174,53.3649284,-6.5063638,61661P,53.3583155,-6.552336799999999,3.1377953575396766,4.0
4146268,53.3636906,-6.505686499999999,61661P,53.3583155,-6.552336799999999,3.152656098902708,3.0
4352444,53.38125260000001,-6.592510400000001,61661P,53.3583155,-6.552336799999999,3.6868913932508938,1.0
4447128,53.37869770000001,-6.588275200000001,61661P,53.3583155,-6.552336799999999,3.287781586691588,1.0
4447400,53.37869770000001,-6.588275200000001,61661P,53.3583155,-6.552336799999999,3.287781586691588,1.0
4444090,53.3792845,-6.587565,61661P,53.3583155,-6.552336799999999,3.2994320618092576,1.0
4458355,53.330186899999994,-6.5464039000000005,61661P,53.3583155,-6.552336799999999,3.1487298972505484,1.0
4466875,53.1900947,-6.795163499999999,61680T,53.188628,-6.7934194,0.20009119673499973,3.0
4431772,53.25170019999999,-6.8408991,61680T,53.188628,-6.7934194,7.685052524339103,0.0
4467484,53.18146489999999,-6.8127213000000015,61681V,53.1845071,-6.7925469,1.3861274472394136,3.0
4448573,53.167588699999996,-6.9022318999999985,61681V,53.1845071,-6.7925469,7.547653095324692,0.0
4428653,53.1772522,-6.8023935,61681V,53.1845071,-6.7925469,1.0391095824392595,3.0
4468468,53.179875100000004,-6.782694599999999,61682A,53.1832238,-6.7899728,0.6111782415203177,3.0
4463380,53.138296,-6.837460099999999,61682A,53.1832238,-6.7899728,5.909336818670063,0.0
4468287,53.1368186,-6.8416111000000015,61682A,53.1832238,-6.7899728,6.197896240672487,0.0
4376395,53.15116620000001,-6.777203099999999,61690W,53.130205200000006,-6.7467934000000005,3.0876277264191123,4.0
4427001,53.1350126,-6.736284200000001,61690W,53.130205200000006,-6.7467934000000005,0.8812511770881726,1.0
4427002,53.139452799999994,-6.7357447,61690W,53.130205200000006,-6.7467934000000005,1.2641438669757223,1.0
4466288,53.39703979999999,-6.6655948,61691B,53.40298470000001,-6.6704329,0.7340390828851946,1.0
4459078,53.51071409999999,-6.5498502,61691B,53.40298470000001,-6.6704329,14.383701069196913,0.0
4451139,53.1398211,-7.052283900000001,61702D,53.1425507,-7.0665546,0.998961727573386,1.0
4309129,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4443581,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4464271,53.214558,-6.6537992,61710C,53.216208400000006,-6.662163799999999,0.5863392896120694,3.0
4309131,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4309130,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4333555,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4451385,53.168437600000004,-6.5349768,61710C,53.216208400000006,-6.662163799999999,9.997181648985036,0.0
4443553,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4443577,53.209318,-6.6416341,61710C,53.216208400000006,-6.662163799999999,1.5666592175747622,3.0
4430040,53.289532200000004,-6.7542208000000015,61720F,53.311435700000004,-6.6841631999999995,5.252731577539543,0.0
4380866,53.2905284,-6.6813633,61720F,53.311435700000004,-6.6841631999999995,2.3294301623118137,1.0
4450261,53.289658100000004,-6.6762896,61720F,53.311435700000004,-6.6841631999999995,2.4745901109716155,1.0
4373945,53.2320866,-6.6673437999999985,61730I,53.220220499999996,-6.6637766,1.339079417558715,3.0
4457976,53.22576960000001,-6.656806200000001,61730I,53.220220499999996,-6.6637766,0.7714536186516964,3.0
4468183,53.2476973,-6.6593725999999975,61730I,53.220220499999996,-6.6637766,3.065636915769433,3.0
4348508,53.234047,-6.6190642,61730I,53.220220499999996,-6.6637766,3.3491190342073707,3.0
4468523,53.2509407,-6.6669785999999975,61730I,53.220220499999996,-6.6637766,3.4184556340570817,3.0
4458556,53.2349255,-6.6166781000000015,61730I,53.220220499999996,-6.6637766,3.5350069164358566,3.0
4465856,53.2470923,-6.5892478,61730I,53.220220499999996,-6.6637766,5.788930439364883,0.0
4452505,53.241782900000004,-6.5940803999999975,61730I,53.220220499999996,-6.6637766,5.220637891409711,0.0
4451239,52.856182499999996,-6.3329035000000005,61770U,52.7975306,-6.1660971,12.962661044305305,0.0
4304212,52.7640147,-6.2338954000000015,61770U,52.7975306,-6.1660971,5.8862796921218274,0.0
4456588,52.796546,-6.1777986999999985,61770U,52.7975306,-6.1660971,0.7942967168389209,2.0
4453883,52.681702400000006,-6.2899666,61770U,52.7975306,-6.1660971,15.330127337555973,0.0
4302399,52.7872458,-6.1744580000000004,61770U,52.7975306,-6.1660971,1.273065683437763,2.0
4427148,52.667929,-6.2974424,61770U,52.7975306,-6.1660971,16.893123848701368,0.0
4435369,52.67413209999999,-6.301210999999999,61770U,52.7975306,-6.1660971,16.448771121002526,0.0
4440915,52.677780799999994,-6.2826806,61770U,52.7975306,-6.1660971,15.44255899665644,0.0
4454015,52.6676829,-6.2973970999999995,61770U,52.7975306,-6.1660971,16.914835149113046,0.0
4459969,52.793374,-6.1579017999999985,61780A,52.7952681,-6.1579569,0.2103874993156783,2.0
4436517,52.7964032,-6.145110499999999,61780A,52.7952681,-6.1579569,0.8728771968830543,2.0
4442927,52.7964032,-6.145110499999999,61780A,52.7952681,-6.1579569,0.8728771968830543,2.0
4448436,52.64839929999999,-6.2331055,61780A,52.7952681,-6.1579569,17.078068421368496,0.0
4446992,52.79319870000001,-6.1609096,61780A,52.7952681,-6.1579569,0.30369981821946346,2.0
4422638,52.7964032,-6.145110499999999,61780A,52.7952681,-6.1579569,0.8728771968830543,2.0
4465924,53.2267395,-6.1249274000000025,61790D,53.2159155,-6.1208981,1.2316864872200912,9.0
4467678,53.226921499999996,-6.1215584000000005,61790D,53.2159155,-6.1208981,1.2231232879378136,9.0
4416367,53.231066500000004,-6.1254202000000015,61790D,53.2159155,-6.1208981,1.7093970560937293,10.0
4457492,53.22962760000001,-6.1248432,61790D,53.2159155,-6.1208981,1.5453557801585076,10.0
4442525,53.1891215,-6.109195099999999,61800D,53.1923006,-6.1020267,0.5939210396499964,7.0
4459819,53.190903399999996,-6.0992225,61800D,53.1923006,-6.1020267,0.2428591798535611,7.0
4418555,53.18456629999999,-6.1275337,61800D,53.1923006,-6.1020267,1.9041889771278733,7.0
4454545,53.1864673,-6.1101975,61800D,53.1923006,-6.1020267,0.8462012434612709,7.0
4452823,53.187256999999995,-6.106509,61800D,53.1923006,-6.1020267,0.6347768343012044,7.0
4467434,53.1846454,-6.1269459,61800D,53.1923006,-6.1020267,1.865298648680341,7.0
4467872,53.1892702,-6.1726389,61811I,53.20457,-6.135569,2.9974925928551874,6.0
4376792,53.1928907,-6.1873708,61811I,53.20457,-6.135569,3.6862885118461297,2.0
4460814,53.1907022,-6.1733563999999985,61811I,53.20457,-6.135569,2.9509143973279377,6.0
4467542,53.2024632,-6.0999633,61820J,53.1968412,-6.1065022,0.7612859054249494,6.0
4433652,53.20382470000001,-6.1011441999999985,61820J,53.1968412,-6.1065022,0.8537612316146664,6.0
4413900,53.2014304,-6.1116435,61820J,53.1968412,-6.1065022,0.6140454939148495,6.0
4330030,53.2045,-6.109280000000001,61820J,53.1968412,-6.1065022,0.8704806215793931,6.0
4460185,53.193472,-6.120053299999999,61820J,53.1968412,-6.1065022,0.9771989598477666,6.0
4366875,53.200229799999995,-6.1137862,61820J,53.1968412,-6.1065022,0.6140385007487035,6.0
4277379,53.1984561,-6.1012990999999985,61820J,53.1968412,-6.1065022,0.3902451642754535,6.0
4345891,53.2045,-6.109280000000001,61820J,53.1968412,-6.1065022,0.8704806215793931,6.0
4460427,53.1927708,-6.1120069,61820J,53.1968412,-6.1065022,0.5820914167130625,7.0
4433671,53.20378510000001,-6.1011263,61820J,53.1968412,-6.1065022,0.8502694013355754,6.0
4369506,53.2043917,-6.110411599999999,61820J,53.1968412,-6.1065022,0.8780616022689958,6.0
4441752,53.202368799999995,-6.100846700000001,61820J,53.1968412,-6.1065022,0.7202632537275021,6.0
4461149,53.202368799999995,-6.100846700000001,61820J,53.1968412,-6.1065022,0.7202632537275021,6.0
4419694,53.12872629999999,-6.0682082,61830M,53.1467248,-6.0609531,2.0566650903309016,2.0
4463038,53.1296725,-6.0766142,61830M,53.1467248,-6.0609531,2.162849224833637,2.0
4414184,53.133069400000004,-6.0825236,61830M,53.1467248,-6.0609531,2.0904798186181424,2.0
4420397,53.11402389999999,-6.0614384,61830M,53.1467248,-6.0609531,3.631907642817467,2.0
4460217,53.1230936,-6.0753217999999976,61830M,53.1467248,-6.0609531,2.794045122727775,2.0
4379764,53.12657420000001,-6.0722125999999985,61830M,53.1467248,-6.0609531,2.3606033342153467,2.0
4462300,53.13370399999999,-6.080518,61830M,53.1467248,-6.0609531,1.9478751305955149,2.0
4414185,53.133069400000004,-6.0825236,61830M,53.1467248,-6.0609531,2.0904798186181424,2.0
4467928,52.976515299999996,-6.0413780999999975,61860V,52.9771426,-6.0395438,0.141198820377572,2.0
4455787,52.9743581,-6.0526710999999995,61860V,52.9771426,-6.0395438,0.9317713616230924,2.0
4455407,53.0058081,-6.1039392999999995,61860V,52.9771426,-6.0395438,5.35838234659699,0.0
4466543,53.01572909999999,-6.115351,61860V,52.9771426,-6.0395438,6.641039073197232,0.0
4301627,53.01572909999999,-6.115351,61860V,52.9771426,-6.0395438,6.641039073197232,0.0
4301628,53.0115373,-6.108042699999999,61860V,52.9771426,-6.0395438,5.967292732435629,0.0
4418597,52.97532729999999,-6.0513758,61860V,52.9771426,-6.0395438,0.8174698920492687,2.0
4431074,52.9699531,-6.0610053,61860V,52.9771426,-6.0395438,1.6439814841849751,2.0
4452677,52.98352660000001,-6.0659844000000005,61860V,52.9771426,-6.0395438,1.9068882232353848,2.0
4468581,52.900316000000004,-8.597139,62020F,52.863721,-8.761016,11.723416131365225,0.0
4468781,51.7445946,-8.741902399999999,62050O,51.746973,-8.7442525,0.3097415484817678,3.0
4452610,51.7482243,-8.739579599999999,62050O,51.746973,-8.7442525,0.35042924667830383,3.0
4418034,51.629656,-8.702018299999999,62060R,51.7337153,-8.7480502,11.983754673674753,0.0
4460256,51.7065441,-8.5252588,62061T,51.740204,-8.731043,14.659155436295087,0.0
3530152,51.713554200000004,-8.630436699999999,62061T,51.740204,-8.731043,7.534839820543898,0.0
4464165,51.70179719999999,-8.529256,62061T,51.740204,-8.731043,14.539613600543804,0.0
4452858,51.709091,-8.5362659,62061T,51.740204,-8.731043,13.853786748833576,0.0
4436637,51.920272600000004,-8.6180077,62090D,51.9325413,-8.559821300000001,4.2161152352816185,1.0
4456104,51.9138984,-8.251099199999999,62140P,51.9100172,-8.2593248,0.7100130676715667,1.0
4421046,51.910823799999996,-8.2496833,62140P,51.9100172,-8.2593248,0.6674013492810635,1.0
4445903,51.624322,-8.8802831,62170B,51.6269542,-8.8799914,0.293000078291509,1.0
4444250,51.6272719,-8.888238900000003,62170B,51.6269542,-8.8799914,0.5703950996733524,1.0
4448000,51.8570808,-8.320018600000001,62180E,51.854785299999996,-8.2937925,1.8191226925845592,1.0
4392139,51.8527092,-8.2945078,62180E,51.854785299999996,-8.2937925,0.2357312928549734,1.0
4466381,51.84958169999999,-8.315462700000001,62180E,51.854785299999996,-8.2937925,1.5966462909647283,1.0
4450841,51.8548458,-8.2808041,62180E,51.854785299999996,-8.2937925,0.8920730375136756,1.0
