P-ID,P-Lat,P-Long,S-ID,S-Lat,S-Long,Closest School (km)
4463786,52.6794119,-7.8090011000000015,18135W,52.68040309999999,-7.811646700000002,0.20958631339682676
4455759,53.45245809999999,-6.1687039000000015,17928G,53.45078520000001,-6.1680499000000015,0.1907758632824973
4426966,51.90776349999999,-8.485712800000002,18786R,51.9107495,-8.4851698,0.3336878760081947
4463287,53.2824208,-6.315403400000001,19474D,53.2838476,-6.3165684,0.17637569036486392
4444824,53.76541640000001,-7.165103999999999,12488C,53.7690196,-7.158718799999999,0.5798815586928001
4466893,53.3560336,-6.410213099999999,70042L,53.3526453,-6.405275700000002,0.4989866831619356
4467494,53.6101064,-6.2004544999999975,15315J,53.6072119,-6.2039158,0.3943183133203712
4447655,53.3139806,-6.2601992,12755W,53.3185555,-6.2634534,0.5521669441811131
4466170,53.33192460000001,-6.2380247,20103V,53.3344637,-6.2373238,0.2858105086880645
4466598,53.4020057,-6.1411428999999975,20437E,53.39654350000001,-6.1329645,0.8136402256465949
4441864,53.27537270000001,-9.1005198,19994G,53.2731995,-9.0961702,0.37669673970350576
4460344,53.3181355,-6.405738599999999,70100W,53.3213719,-6.408982900000002,0.4190865517398965
4451790,53.3876041,-6.2362014000000014,60870T,53.3856792,-6.2304959,0.4345948968397644
4430999,53.32300499999999,-6.214036699999999,60561G,53.3200019,-6.2167167,0.3780561056268588
4467112,53.3870142,-6.3919611,91315O,53.3886899,-6.39567,0.3084344592287621
4461144,53.4898015,-8.570509500000002,18332B,53.4874616,-8.5627043,0.5780901635651684
4445067,53.3884706,-6.2281613,19496N,53.3877761,-6.2263069,0.1451635765673517
4465870,53.25968810000001,-6.2232557,60930L,53.26106479999999,-6.2287431,0.3957233827239076
4467024,52.3319104,-6.4529043,11361T,52.3310718,-6.4541107,0.12406973916939527
4458365,53.29071219999999,-6.1624763,60081P,53.287178,-6.162801,0.39310483319295103
4454125,53.27419490000001,-9.0913526,19994G,53.2731995,-9.0961702,0.33888000658250106
4437435,53.3796469,-6.1671024,60300B,53.3785542,-6.1729941,0.4092048534043373
4438613,53.3451256,-6.236618399999999,20507W,53.3501184,-6.2422707000000015,0.6695133968724439
4468534,54.05557959999999,-8.044048700000001,71570S,54.0485338,-8.0464014,0.7974748037006616
4464159,53.2799235,-6.1860366,19259W,53.2795586,-6.175429900000001,0.706344652351395
4446109,53.28389,-6.440211199999999,20402I,53.286345,-6.4341943,0.4840710132401818
4420902,53.35001219999999,-6.256174,00752A,53.3513517,-6.2558235999999985,0.15057374506202054
4467753,53.3451256,-6.236618399999999,20507W,53.3501184,-6.2422707000000015,0.6695133968724439
4460303,53.3412891,-6.225596599999999,15253N,53.3433566,-6.225549299999999,0.22964080911023946
4460301,53.3412891,-6.225596599999999,15253N,53.3433566,-6.225549299999999,0.22964080911023946
4465664,53.4526778,-6.1542549000000015,68308L,53.4509236,-6.1501378,0.335079825965106
4308859,53.3764493,-6.277410400000001,16577V,53.3769985,-6.2753977,0.14678271917482658
4437225,52.70932510000001,-8.8618204,19698C,52.7111088,-8.8641262,0.2517337414817489
4449361,53.3751823,-6.225812299999999,20064O,53.37420329999999,-6.2170628,0.5905092882838199
4431759,53.35820940000001,-6.2440506,14463T,53.3587102,-6.242332599999999,0.1268534256695903
4440105,53.4072233,-6.2934934,19583I,53.40224050000001,-6.2719014,1.5345877461175568
4452913,51.87795080000001,-8.419767599999998,12012W,51.8738833,-8.4364725,1.232515987478134
4442082,53.4025365,-6.2777815000000015,19583I,53.40224050000001,-6.2719014,0.3911964634099776
4466686,53.2623762,-6.202289299999999,20190T,53.2618279,-6.1969666,0.3592220560206388
4458557,53.2901733,-6.286172800000001,60340N,53.29210790000001,-6.2832087,0.2915112268709487
4468246,53.3388077,-6.2198199,18282M,53.3367752,-6.221118700000001,0.2416424648230997
4454117,53.31514740000001,-6.3112824,60841M,53.31873760000001,-6.3074433,0.4733090676557008
4463962,54.4804565,-8.27719,76083J,54.4755152,-8.2778962,0.5507154253962979
4441380,53.3105309,-6.315981499999999,19943M,53.3143529,-6.3214432999999985,0.5584242580837623
4441433,53.4618174,-6.218681,70121H,53.460698,-6.216774,0.17718473310517993
4462253,52.4740869,-8.169251599999999,17276M,52.4783088,-8.163693400000001,0.6012880408877257
4448348,53.3349941,-6.2911038,20430N,53.33990890000001,-6.289453599999999,0.5567318008197211
4430340,51.83531079999999,-9.907050900000002,08251S,51.8385167,-9.9043117,0.402705755000877
4463732,53.3229774,-6.213997099999999,60561G,53.3200019,-6.2167167,0.3766090877004521
4434574,53.4041775,-6.246395099999999,20015B,53.39820600000001,-6.255974,0.9182118204648204
4463634,53.3425074,-6.227784,15253N,53.3433566,-6.225549299999999,0.17579435263189996
4462526,53.29401239999999,-6.1337128,05600C,53.29233979999999,-6.1379416,0.3369012471500202
4463554,53.3432875,-6.338878500000001,17891J,53.3428446,-6.343071299999999,0.282655941211701
4435660,53.29839079999999,-6.2315228,19374W,53.3006942,-6.2338977,0.30058327496213594
4375196,53.37968979999999,-6.1661619000000005,60300B,53.3785542,-6.1729941,0.4704012473901628
4468516,53.3425113,-6.3093144,19589U,53.3440417,-6.3118291,0.2382396808530944
4457761,53.6993704,-7.6148387999999985,13313S,53.69568620000001,-7.608492999999998,0.5847679163337246
4467899,53.3918201,-6.4334884999999975,20231H,53.3932465,-6.4409598,0.5201260615733861
4467426,52.2428204,-7.1427217,19511G,52.2399313,-7.145691,0.3792337178996394
4441591,52.14559509999999,-8.6401151,18883P,52.1436805,-8.642485800000001,0.267167123580671
4468527,53.0308623,-7.328841899999999,71510A,53.0356948,-7.3137246,1.144492975111561
4467157,53.0308623,-7.328841899999999,71510A,53.0356948,-7.3137246,1.144492975111561
4449392,51.8241581,-8.400657500000001,13512B,51.819619,-8.397267999999999,0.5553047190018495
4448446,53.39450400000001,-6.2815574,60511O,53.38940110000001,-6.286723,0.6622061857782889
4459197,52.3874487,-6.938525200000001,71660T,52.3912839,-6.9329681,0.5688776104903839
4447889,53.3354303,-6.368062699999999,20092T,53.3370747,-6.373516,0.4055312343956835
4447761,53.4065465,-6.171390199999999,20304I,53.4051578,-6.1703728,0.16833210848514368
4460095,53.3210303,-6.293283600000001,18386B,53.3262223,-6.292886599999999,0.5772325177845177
4456913,53.37026779999999,-6.3842596,20130B,53.3687084,-6.3865133,0.22880371213766496
4421110,53.52446759999999,-7.3471701,18381O,53.5263156,-7.3471845,0.2052457110131724
4467571,51.9095486,-8.4854355,18786R,51.9107495,-8.4851698,0.1346024823388218
4463849,53.0388593,-7.2791193,20270R,53.0299005,-7.2769671,1.0053126760888416
4442532,53.31943279999999,-6.320886900000001,19943M,53.3143529,-6.3214432999999985,0.565389147374614
4443579,53.45640590000001,-6.2191145,12358M,53.4573267,-6.2232707000000005,0.2935648947655656
4380997,53.35242359999999,-6.3642613999999975,18323A,53.35243520000001,-6.368378400000001,0.2732539679852021
4466367,53.70473489999999,-6.3108282,20258E,53.7110252,-6.2983678,1.077330510245336
4452075,53.3435596,-6.2267154,15253N,53.3433566,-6.225549299999999,0.08062819026837836
4455774,53.34038520000001,-6.2325456,15253N,53.3433566,-6.225549299999999,0.5697687765189315
4458890,53.61894270000001,-6.9301508,17623H,53.6206416,-6.9243204,0.4283377023552054
4455295,53.7155722,-6.368455,18069M,53.71789820000001,-6.3670644,0.2740615788908619
4436236,54.2588206,-8.4759155,65170Q,54.26600179999999,-8.479505900000001,0.8309822769943014
4460964,53.28025820000001,-9.0156852,19225F,53.2826113,-9.0136522,0.29421914705842817
4410390,53.38186760000001,-6.1662602,60300B,53.3785542,-6.1729941,0.5787149625116933
4455650,53.3878442,-6.1986857,18361I,53.3882315,-6.199216000000002,0.055560371833742885
4361729,53.35719889999999,-6.2666790999999975,20436C,53.3547902,-6.2673453000000015,0.27114270396655754
4422046,52.79471700000001,-6.1655142,61770U,52.7975306,-6.1660971,0.3149207706785198
4456063,53.2916424,-6.235427099999999,15284B,53.288738,-6.2381874,0.3710938661841693
4444568,53.34989359999999,-6.3455737,10653E,53.350269,-6.3450544,0.05409565046132234
4456817,53.6452158,-6.666715299999999,20352T,53.6382005,-6.6712246,0.8339193785312391
4440891,53.2808277,-6.106834399999999,14647G,53.2834255,-6.1045968,0.32460623048173576
4439936,53.3454249,-6.3805029000000015,91302F,53.34889129999999,-6.376863200000002,0.4545144890689088
4466304,53.2885263,-6.158699899999999,20503O,53.28715450000001,-6.1551011,0.2836147385252193
4455739,53.2905219,-6.1625555,60081P,53.287178,-6.162801,0.3717353150817017
4445502,53.3731297,-6.493879199999999,70691C,53.3728402,-6.4983019,0.2951555234214348
4456139,51.8551969,-8.3257329,17323S,51.848544200000006,-8.3325695,0.8753945446346431
4436630,53.69930840000001,-7.614770299999999,13313S,53.69568620000001,-7.608492999999998,0.5767308629858607
4449735,53.40556360000001,-6.171901399999999,20304I,53.4051578,-6.1703728,0.1109000388557031
4451459,53.6003662,-6.1756626999999975,20282B,53.6006247,-6.178302099999999,0.1765099684885865
4466305,53.3012004,-6.1984391,60041D,53.3025696,-6.2049226,0.4568776721707618
4465742,51.7005667,-8.5288676,91499E,51.7044281,-8.5304429,0.4423404620048909
4410070,53.36412490000001,-6.2849092,16988T,53.3635813,-6.2852414,0.06427110988121452
4466653,53.22054929999999,-6.673700200000001,68072I,53.2158046,-6.6691701,0.6071630854628891
4434677,53.3186765,-6.387280500000001,17156C,53.317277,-6.3916974,0.33202066841768546
4436341,53.28337850000001,-6.424114299999999,20422O,53.2845948,-6.418143799999998,0.41926376804944415
4325324,53.39813419999999,-6.1822346,19618B,53.3952284,-6.1836657,0.3363828467621294
4421378,53.3454906,-6.25191,11578V,53.34669570000001,-6.2509863,0.1472170134700751
4348073,53.3922103,-6.295750599999999,18683H,53.38950429999999,-6.2965672,0.30537226401668965
4453163,53.5280467,-6.0970900000000015,20334R,53.53199300000001,-6.105555000000002,0.7107205934697078
4213440,51.9012931,-8.4730844,62640M,51.90289050000001,-8.4701155,0.2701090163873886
4373038,53.36209010000001,-6.2875127,16989V,53.3636989,-6.2858989,0.2083073300858359
4464973,53.6548841,-6.681066499999999,64370T,53.6520087,-6.6762401,0.4507245581403953
4451674,52.6492254,-7.2696837,17867M,52.6501441,-7.260134700000001,0.6522108548576726
4459439,52.25505769999999,-7.1241132,19955T,52.2543488,-7.1263584,0.17191267217732534
4116281,53.28328730000001,-6.2444957,91343T,53.2816791,-6.2387565,0.42127924440601616
4429314,53.4085066,-6.4448659999999975,20247W,53.3975581,-6.4370744,1.321118928436129
4467938,52.66588549999999,-7.266744099999999,19626A,52.6600889,-7.261934399999999,0.7208552420676385
4455661,51.89592639999999,-8.483806800000002,62630J,51.8957282,-8.4818746,0.1343977811817433
4463384,51.8784436,-8.3937227,20413N,51.8688627,-8.3970479,1.0881931767561428
4457032,53.0533757,-7.2776827000000015,63430G,53.0499161,-7.279241000000002,0.39808854189708304
4450726,53.3654148,-6.19286,17730I,53.36541460000001,-6.1894696,0.22495693335158828
4274714,53.1900299,-6.1147949,20466L,53.189379,-6.1251653,0.6946938834888167
4464000,53.70467239999999,-6.3494338999999975,63841E,53.70851070000001,-6.3473845,0.4471272970323912
4437675,53.3803154,-6.234364999999999,60840K,53.37600379999999,-6.235165,0.4817844188617447
4429677,53.3920833,-6.4302731,19644C,53.3937662,-6.4206077000000015,0.6675939344125695
4454975,53.3752495,-6.2262926,60840K,53.37600379999999,-6.235165,0.5944850283667212
4450525,53.6613844,-6.671564900000001,19476H,53.6626935,-6.6780326,0.4502659117937552
4451543,53.3676462,-6.2707051,17214N,53.3675723,-6.2732106,0.16643675885652948
4452153,53.7039863,-7.6152085,13313S,53.69568620000001,-7.608492999999998,1.0223589944478912
4466384,52.2638094,-7.1345762000000015,64971W,52.260354,-7.1273478,0.6239094191617883
4467536,53.2993585,-6.179563799999999,14586M,53.297112,-6.183017,0.33898805575249025
4461398,52.17393999999999,-8.240812300000002,20204E,52.17301320000001,-8.2405618,0.1043328110214734
4447893,52.1038723,-8.6932817,13779S,52.1056038,-8.6908349,0.2547579540768851
4465155,53.2993409,-6.3123482000000015,19494J,53.298067,-6.3186092,0.4394712180150995
4232410,53.2691665,-6.373923899999999,19617W,53.2750624,-6.3713273,0.6771863770303665
4464147,53.338339100000006,-6.2282398,18282M,53.3367752,-6.221118700000001,0.5036958825381161
4464968,51.90230310000001,-8.4758257,20036J,51.9054377,-8.475712800000002,0.3481908436520945
4428823,51.893727,-8.4719494,71120K,51.8956432,-8.4694212,0.27455371941766754
4455444,54.0539205,-8.7123919,20019J,54.0530714,-8.725080300000002,0.8335846184502219
4461723,53.36466619999999,-6.286117099999999,16989V,53.3636989,-6.2858989,0.10840099336747593
4455325,53.28085179999999,-6.272623299999999,19574H,53.2841086,-6.273189,0.363653312567055
4468742,53.16181210000001,-6.8110287,20177E,53.1587657,-6.810312,0.3416913440673794
4257739,53.39161110000001,-6.2969404,18683H,53.38950429999999,-6.2965672,0.23528980368167876
4447998,53.3515035,-6.2581547,19831B,53.35132629999999,-6.2576071,0.04133197528142408
4442838,53.3550984,-6.2687095999999976,20436C,53.3547902,-6.2673453000000015,0.09679908227199398
4442833,53.3498575,-6.2593514999999975,19831B,53.35132629999999,-6.2576071,0.2000404034942256
4456868,53.3837823,-6.150041799999999,19954R,53.3852569,-6.1522828,0.22115794648172155
4467816,53.28043960000001,-6.406676399999999,19702N,53.2789161,-6.4032982,0.28120004546459965
4462691,53.3996105,-6.1468547,70020B,53.3993106,-6.1558248,0.5956327166632935
4451750,51.8896211,-8.5926606,17755B,51.886554,-8.5929551,0.3412074896116073
4460960,52.84786010000001,-6.8972409,61141M,52.8370177,-6.908686500000001,1.4285923429348972
4455775,51.89592639999999,-8.483806800000002,62630J,51.8957282,-8.4818746,0.1343977811817433
4467361,53.3380062,-6.2867959,20430N,53.33990890000001,-6.289453599999999,0.27529897110140306
4463337,53.61469810000001,-6.2057923,20202A,53.6115353,-6.2064365,0.3538312210890737
4421740,53.27611169999999,-6.3332542,20411J,53.277002,-6.335996400000001,0.20741271489643
4466253,53.45353670000001,-7.0240234,16067V,53.4515329,-7.0231073,0.2306651411195069
4467160,52.2660561,-7.1081182,18235D,52.26711810000001,-7.1035588,0.33192744684583025
4465165,53.33803220000001,-6.455884600000001,20268H,53.33609050000001,-6.4600183,0.3490433434141532
4444990,53.3374062,-6.382064,20092T,53.3370747,-6.373516,0.5687375122687915
4447097,53.7016505,-6.2589291,18762D,53.7076593,-6.275419599999998,1.2741785415722664
4466515,51.8852331,-8.632164699999999,20500I,51.8825498,-8.6239326,0.6387810113564155
4412671,53.39037510000001,-6.209178400000001,60550B,53.387844,-6.2040440000000014,0.4415325246313741
4459090,53.5123618,-6.409204,20396Q,53.51088539999999,-6.4113633000000005,0.21742371252733397
4462511,53.7072057,-6.3537541,63841E,53.70851070000001,-6.3473845,0.4435733343072759
4446427,53.35587779999999,-6.2581526,12448N,53.357882,-6.25894,0.228640862292717
4442841,53.3551075,-6.2686953,20436C,53.3547902,-6.2673453000000015,0.09627716772003976
4442836,53.3550243,-6.268815,20436C,53.3547902,-6.2673453000000015,0.10094597870229516
4462815,53.167588,-7.2189277,68068R,53.1620053,-7.2038984,1.178229518100442
4452697,53.32628570000001,-6.220852199999999,68305F,53.32599980000001,-6.2258889,0.33600247491990565
4445931,53.2809804,-6.1334167,60090Q,53.2773709,-6.130588200000001,0.4427918660154049
4450103,53.3827644,-6.3771328,18046A,53.38446329999999,-6.3763638,0.1954541915737123
4433003,52.2443211,-7.108852099999999,18462O,52.24310360000001,-7.1060274,0.2350925383868185
4463243,53.5104605,-6.4721061,00885T,53.503127600000006,-6.4662755,0.9010749009843521
4455776,51.89592639999999,-8.483806800000002,62630J,51.8957282,-8.4818746,0.1343977811817433
4466266,53.32103249999999,-6.3936892,60122D,53.32045260000001,-6.3931241,0.07454370933245127
4461568,53.7171451,-6.3610981,17856H,53.71785600000001,-6.3560985,0.33832350260097105
4461008,54.2380119,-6.9697686,64820B,54.2449085,-6.9727512,0.7901220586624973
4418755,53.3297451,-6.2420588,60590N,53.3279611,-6.2403492,0.2283553124758021
4450229,53.27439990000001,-9.0910483,19994G,53.2731995,-9.0961702,0.3657381410142002
4327817,53.28289359999999,-6.265674,19437U,53.282284,-6.2612611,0.3010806466063109
4462553,53.3326922,-6.229456799999999,60500J,53.3330343,-6.2270398,0.16492915111729636
4466095,53.40173859999999,-6.143350799999999,70020B,53.3993106,-6.1558248,0.8698359085983987
4422536,53.265766000000006,-8.9268754,04506F,53.2640706,-8.9309954,0.3324697984665601
4438549,52.65583880000001,-8.5703807,17937H,52.6585184,-8.5493752,1.4477161696226961
4414555,53.3648658,-6.204600599999999,19006Q,53.3640752,-6.2001748,0.3065093134141482
4462418,51.9032253,-8.354182999999999,18497K,51.9008815,-8.3626381,0.6358078036874371
4436174,53.3580505,-6.2437403,14463T,53.3587102,-6.242332599999999,0.11872238184747493
4376393,53.36319049999999,-6.276031,20091R,53.3617686,-6.276634099999999,0.16291022343336872
4423210,52.8614726,-8.2015447,65380E,52.8650613,-8.2017081,0.3987060986839181
4463269,51.92141210000001,-8.405291199999999,13663W,51.9199733,-8.412823699999999,0.5407236754919398
4467222,53.32988029999999,-6.254792999999999,18817C,53.3274806,-6.2539703,0.2720559976588971
4446614,53.3820849,-6.2296792000000005,60870T,53.3856792,-6.2304959,0.4028468515141788
4462362,53.3893406,-6.1005292,60380C,53.3874264,-6.1004037,0.21275705965970654
4436754,53.2785231,-6.1763768999999975,19259W,53.2795586,-6.175429900000001,0.13111068549100094
4421023,53.3507827,-6.2643217,60853T,53.3520287,-6.2687145,0.32273637823225143
4468594,52.3519406,-7.711635100000001,16728Q,52.3521307,-7.712036200000001,0.03446499626201468
4468001,53.2686765,-6.2198093,02872U,53.2641698,-6.2294117,0.8113818150557955
4443288,53.4012317,-6.141399400000001,20437E,53.39654350000001,-6.1329645,0.7640943178304133
4461515,53.70841460000001,-6.350174299999999,63841E,53.70851070000001,-6.3473845,0.1839226453957684
4412806,52.8378392,-6.9420696,19958C,52.8373718,-6.9454360999999984,0.2320102356662486
4465893,53.38266329999999,-6.170369,60300B,53.3785542,-6.1729941,0.4884504475813386
4462446,53.03982569999999,-7.2938408999999975,14838N,53.03450079999999,-7.2927694,0.595704167326404
4430901,51.89341870000001,-8.475898800000001,14000C,51.8949983,-8.480233300000002,0.3453094878923941
4463614,53.2921106,-6.2356972,15284B,53.288738,-6.2381874,0.4095055734718553
4414943,53.2905284,-6.6813633,19797E,53.29069989999999,-6.694368400000001,0.8646273694179818
4437211,53.4168324,-6.1482568,10296G,53.42197779999999,-6.1352029,1.0367561588623144
4437147,53.4168324,-6.1482568,10296G,53.42197779999999,-6.1352029,1.0367561588623144
4466669,53.2613316,-6.2245135000000005,60930L,53.26106479999999,-6.2287431,0.2828809891938044
4459156,53.2854281,-6.2344713,15284B,53.288738,-6.2381874,0.4428876978169981
4444598,53.3399149,-6.278603899999999,16786H,53.3389068,-6.274971400000001,0.2658891927826061
4467527,53.3894184,-6.146158799999999,19393D,53.3893965,-6.1466559,0.03305422454597365
4428871,53.343927,-6.2482467,60490J,53.342825,-6.248949,0.1309689695430525
4380963,53.35839960000001,-6.2538735,17881G,53.3584422,-6.2502078,0.2433093077937499
4463985,53.3375771,-6.4592719,20268H,53.33609050000001,-6.4600183,0.17238102653777962
4467544,53.5251904,-7.3681656,20188J,53.52572120000001,-7.3643043000000015,0.2619578460425533
4460646,53.31456859999999,-6.2309945,60892G,53.3149227,-6.2279599,0.20538875939523796
4461447,53.3683355,-6.191059699999999,17730I,53.36541460000001,-6.1894696,0.3411240208204086
4363144,53.3072539,-6.2784716,14917J,53.3078865,-6.2746433,0.26388155919660355
4425166,53.578243500000006,-6.107667500000002,15569R,53.5781665,-6.1063279,0.08885193942098231
4460475,53.7173298,-6.3423941999999975,17059E,53.71807370000001,-6.3498106,0.4949529195195875
4371082,53.1857188,-6.1184363,91376L,53.18546679999999,-6.1267977999999985,0.5578364947643791
4464025,53.337905000000006,-6.3103718,07546J,53.336641500000006,-6.319056400000001,0.5934431204453504
4468960,53.3615108,-6.3037480000000015,20152L,53.3636665,-6.2997165,0.3590020903495074
4444400,53.40504839999999,-6.2867197,19583I,53.40224050000001,-6.2719014,1.0306407034088678
4468504,53.7188916,-6.3384135000000015,17059E,53.71807370000001,-6.3498106,0.7554112872615943
4453206,53.2849353,-6.2265583,19319O,53.2827824,-6.2265672,0.23910394922406425
4443948,53.35181899999999,-6.264150799999999,19926M,53.3536461,-6.262046400000001,0.24634248079566154
4446771,52.815149,-8.444282399999999,18207V,52.811933,-8.436082699999998,0.6567007232419515
4468651,53.387584200000006,-6.409085,19643A,53.3896645,-6.4071174000000015,0.265340488459591
4455413,53.28423429999999,-6.2013858,16794G,53.2853247,-6.196664299999999,0.3364216191030597
4465933,53.71428179999999,-6.253876999999999,18762D,53.7076593,-6.275419599999998,1.597192241707004
4466201,53.3291595,-6.3263608,60991I,53.3307204,-6.3195953000000005,0.4815576644739357
4460339,53.6368,-6.6715863,20352T,53.6382005,-6.6712246,0.15736122019089713
4466890,52.09305360000001,-9.473131,17231N,52.098022,-9.4888829,1.209263564294456
4447368,53.3089988,-6.297136099999999,60570H,53.3038,-6.2942162,0.6091072848843547
4407729,53.40718570000001,-6.398064700000001,19850F,53.40545940000001,-6.390877400000001,0.5135582107911268
4460374,53.2913422,-6.196155,60050E,53.2926895,-6.2026420999999985,0.4563939800984978
4466928,53.4638163,-6.241349,19456B,53.4589186,-6.2366444,0.6268035646698402
4315643,53.29118640000001,-6.168485599999999,19335M,53.2925023,-6.1714005,0.2426806338935913
4454347,53.30767049999999,-6.2073747999999975,17970F,53.3053299,-6.2002400999999985,0.5406450578840641
4422417,53.3341089,-6.3055051,17683C,53.32792,-6.307713400000001,0.7028157135100166
4466427,53.312273,-6.2491832,60910F,53.3109345,-6.2483265,0.15917824757264235
4435329,55.14474789999999,-7.4571372999999985,76107U,55.1440137,-7.4527558,0.2901369588416407
4468407,53.3055294,-6.310402099999999,60562I,53.3041375,-6.3119162000000015,0.1844402193528343
4468924,52.64681479999999,-8.589908699999999,19475F,52.6567723,-8.5984646,1.2474039438420437
4468398,53.356606000000006,-6.385841,60272W,53.3588868,-6.387131,0.2673840397287321
4461984,53.3252725,-6.288781999999999,18386B,53.3262223,-6.292886599999999,0.2922963952652989
4456772,53.38364139999999,-6.2374278000000025,70321P,53.38384420000001,-6.2400965,0.1784224137707146
4468117,53.354547,-6.2573849999999975,19946S,53.3533716,-6.2545964000000005,0.2264827111940058
4462902,52.055526,-9.500091,19512I,52.0554059,-9.4929023,0.4916987448140086
4460175,53.35231829999999,-6.2551283,00752A,53.3513517,-6.2558235999999985,0.11685090492953068
4427117,53.3190947,-6.2712936999999975,60890C,53.3215157,-6.2705757,0.2730758563413837
4464169,51.8578991,-8.553556500000001,18428O,51.8602863,-8.575988,1.5631015186376829
4450440,53.3454906,-6.25191,11578V,53.34669570000001,-6.2509863,0.1472170134700751
4459404,53.3130578,-6.3043266,60841M,53.31873760000001,-6.3074433,0.6639123875167953
4466296,53.34905420000001,-6.3749724,91302F,53.34889129999999,-6.376863200000002,0.12680248392062632
4461279,54.2554358,-6.966766499999999,07751K,54.2511178,-6.972170200000001,0.5943265273845927
4436241,52.7951419,-6.165356699999999,61770U,52.7975306,-6.1660971,0.2699143158130485
4462806,52.46889969999999,-7.694587400000001,65350S,52.4684524,-7.698132000000001,0.24519416223128895
4465440,53.3140952,-6.6058829,18644U,53.3148529,-6.6122600999999985,0.4319172309696607
4455732,53.4511061,-6.1584993,11583O,53.44892779999999,-6.1529895,0.4377758113929859
4468016,52.6701801,-6.2992389000000015,19419S,52.6739155,-6.2980683,0.4222848094758685
4465089,53.3895512,-6.186926199999999,18969C,53.38931089999999,-6.1808277999999985,0.4052873751897226
4060129,53.2995691,-6.2884378,60860Q,53.3004921,-6.2961531,0.5228516630787133
4467773,53.3488066,-6.4669911,19817H,53.3537206,-6.4609069,0.6789153686821631
4446701,53.721869700000006,-7.7985121,63760E,53.7254726,-7.7956046,0.4435234741660136
4466349,52.044281,-9.4947966,19512I,52.0554059,-9.4929023,1.242228813993843
4456807,53.38514470000001,-6.2903185,20220C,53.387154,-6.29081,0.2255241426849582
4463442,53.2071285,-6.1214698,18464S,53.2068644,-6.11874,0.18414905521017488
4467984,53.449036,-6.241689399999999,19877C,53.45180720000001,-6.2414595,0.30815139393325397
4459806,52.67640229999999,-6.302173799999999,19419S,52.6739155,-6.2980683,0.3910125896123609
4431113,53.2731891,-7.4786565,10353P,53.2733025,-7.481496400000001,0.1892575503363088
4442499,53.3803971,-6.233001499999999,60840K,53.37600379999999,-6.235165,0.5085931943960761
4434480,53.3998271,-6.206580499999999,19913D,53.3981061,-6.2031846,0.2953360790923394
4450247,53.2963309,-6.2328239000000005,19374W,53.3006942,-6.2338977,0.4898187742393304
4461745,53.32962070000001,-6.4310288,19707A,53.32345279999999,-6.4261758,0.7570467324837715
4467553,53.38198000000001,-6.284212399999999,60581M,53.3853781,-6.277809099999999,0.5681427014789334
4449195,53.98975229999999,-6.3715262999999975,19598V,53.995292000000006,-6.373925700000001,0.6349471292370195
4464615,53.3429814,-6.274888400000001,20104A,53.344314,-6.2744539,0.15078497268936464
4415009,52.5311068,-7.1368478,20272V,52.5285616,-7.136365700000002,0.28453552370221485
4452514,51.81837960000001,-8.4054655,13512B,51.819619,-8.397267999999999,0.5800221891080513
4455084,53.32235850000001,-6.3767155,19991A,53.323677,-6.3928964000000015,1.0846198369847286
4454670,53.270042,-6.338879299999999,68307J,53.2764338,-6.3380697,0.7119176016063349
4313049,53.33791899999999,-9.1769105,19529C,53.339705,-9.1762813,0.20270669775923575
4448956,52.5018253,-6.5701285,20003R,52.5053372,-6.5728525,0.4314029598010104
4468108,53.2829297,-6.406821,19782O,53.2871095,-6.404283,0.4939219016550741
4464277,52.7870263,-7.3326784000000025,20506U,52.78627420000001,-7.3354979999999985,0.2071973439389361
4468343,52.79638420000001,-6.1625914,61770U,52.7975306,-6.1660971,0.26788749956130914
4454189,53.3160704,-6.2931934,19924I,53.3172808,-6.285743599999999,0.512801523162628
4456491,53.7232809,-7.7955714999999985,63760E,53.7254726,-7.7956046,0.2434281281084313
4468897,52.2425781,-6.9523132,18387D,52.2420168,-6.9513715,0.0894245035382772
4414326,53.2931252,-6.2066813,17954H,53.291268,-6.2050374,0.2334147205396848
4378569,54.95401589999999,-7.7147436,19411C,54.9515553,-7.7125019,0.3085181312385399
4423464,53.29804059999999,-6.1812207999999975,14586M,53.297112,-6.183017,0.15775034247487255
4467526,53.3920539,-6.4325654000000005,20231H,53.3932465,-6.4409598,0.5721639344505274
4329721,53.3885066,-6.072089099999999,18080A,53.384338,-6.0677420999999985,0.5453911350901752
4441576,52.13579650000001,-8.636236300000002,17887S,52.1390278,-8.6411648,0.4918442537040253
4458783,53.4405318,-6.1606821,91325R,53.438265,-6.152653400000001,0.5883698444081799
4467976,53.2803598,-6.2297861,19319O,53.2827824,-6.2265672,0.34378237273155293
4404616,53.32332220000001,-6.3271907,19837N,53.3243324,-6.3309735,0.27515095858461125
4438832,53.23928000000001,-6.855670000000001,16654N,53.2050114,-6.8619204,3.828571941585418
4464077,52.1978224,-6.3694066,19741A,52.2193316,-6.387583900000001,2.6907104403138207
4468705,53.29828879999999,-6.1744483,14586M,53.297112,-6.183017,0.5842522499322582
4463945,53.6792331,-8.5704011,10967E,53.7323948,-8.5524374,6.0215543055921135
4443978,52.48111300000001,-6.429725599999999,14668O,52.4813346,-6.428579,0.08145462591959128
4468513,53.32066460000001,-6.2541882000000015,20048Q,53.3221655,-6.256637,0.2328962185646253
