Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_Property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Cultural_Amenity_to_Property,Culture_Amenity_id,Nearest_Cultural_Amenity_to_Property,Number_culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_Property,Number_indoor_Amenity_to_Property
4420331,54.9482341,-7.6296097000000005,0.9590276032016232,-0.1331618099070968,3.832889184444371,Act915,Browns on the Green,5.0,3.9267294504464063,Act3949,Letterkenny Golf Club,2.0,6.164757961308006,Act3951,Letterkenny Shopping Centre,0.0,1.219312690382854,Act4206,Manorcunningham View,2.0,3.789425715285615,Act2021,Donegal Motor Club,1.0
4462431,52.63738379999999,-6.2385644000000005,0.9186956569459241,-0.10888348937770453,0.26797681912061005,Act3405,Jimmyz Bar,3.0,0.731962447805121,Act4926,Pirates Cove Adventure Park,5.0,5.69805352922826,Act4222,Market House Design,0.0,1.038119203732066,Act5341,Seal Rescue Ireland,3.0,0.731962447805121,Act4926,Pirates Cove Adventure Park,4.0
4466619,52.6811961,-7.815553200000001,0.9194603258337959,-0.1364071362047789,0.6227754591050594,Act6582,Thurles Farmers Market,2.0,0.45017013653306037,Act3578,Kilcommon Pilgrim Loop,2.0,18.91811971553077,Act5187,Rossa Pottery,0.0,0.4711317955855441,Act6617,Tipperary Studies at Tipperary Libraries,8.0,5.855638114421594,Act2458,Farney Castle,0.0
4451413,52.7935193,-6.1559868999999985,0.921420735500172,-0.10744224011463889,0.548842218448281,Act6819,Victorian Tea Times,3.0,0.6025845877495027,Act265,Arklow Golf Club,1.0,8.404599724365015,Act6246,The Mill at Avoca Village,0.0,0.7095790246830224,Act267,Arklow Maritime Museum,1.0,9.997511099341594,Act6980,DUPLICATE Wexford Lavender Farm,0.0
4454844,52.2558594,-7.1377817,0.9120367999892285,-0.12457779195359814,1.4711599346632656,Act6140,The Imperial Garden Chinese Restaurant,31.0,1.5330458455187916,Act6892,Duplicate Waterford Greenway,10.0,1.3817137045397594,Act138,Altitude Cycle & Outdoor Store,5.0,1.4317603653126345,Act6018,The Edmund Rice International Heritage Centre,27.0,0.8902962235202629,Act5571,South Coast Charter Angling - Boat trips,13.0
4467959,53.6215221,-6.9216688999999985,0.9358721105759041,-0.1208059120378941,11.267171060571254,Act836,Bounty Bar,0.0,5.893051757978866,Act2082,Drewstown Woods - Girley Bog Loop,0.0,15.882018773694172,Act4586,Navan Shopping Centre,0.0,4.761045894212196,Act4303,Mellowes Adventure & Childcare,1.0,8.6368291253313,Act4174,Majestic Irish Travels,0.0
4454005,53.514148899999995,-8.8537731,0.9339980947075016,-0.15452749181950515,0.06433454092967349,Act1752,Cré na Cille,3.0,2.5219144792186206,Act6726,Tuam Golf Club,1.0,0.1730822942879286,Act6727,Tuam Shopping Centre,1.0,14.642796798196128,Act630,Beechmount Art Studio,0.0,0.08615054298995908,Act4914,Photo One Studios - Galway City Photo Tours,1.0
4452190,54.33950600000001,-6.960290700000001,0.948403293607214,-0.12147998961094089,4.9134824606334435,Act7285,Castle Leslie Restaurant,1.0,2.585787827695491,Act2114,Drumlin Trails Bike Hire,2.0,0.8081396946917495,Act5445,Silver Hill Farm,2.0,4.918531460369259,Act1220,Castle Leslie Estate,2.0,4.901805231980194,Act6219,The Victorian Treatment Rooms at Castle Leslie Estate,1.0
4445359,52.644862399999994,-6.2286169000000005,0.9188261831393639,-0.10870987275036241,0.8044477625980475,Act3405,Jimmyz Bar,3.0,0.3519154352219155,Act4926,Pirates Cove Adventure Park,5.0,5.623943160039261,Act4222,Market House Design,0.0,0.05210263132596168,Act5341,Seal Rescue Ireland,2.0,0.3519154352219155,Act4926,Pirates Cove Adventure Park,4.0
4362272,53.5860378,-6.288974199999998,0.9352527927081387,-0.10976330636297635,6.225108579886576,Act1727,Courtlough Outdoor Adventures,0.0,3.995262042040894,Act3091,Hollywood Lakes Golf Club,1.0,11.071477768756216,Act1353,Chez Emily Fine Handmade Chocolates,0.0,8.41741882668188,Act242,Ardgillan Castle and Victorian Gardens,0.0,0.06048644040438555,Act6412,The Seamus Ennis Arts Centre,1.0
4462655,51.562218200000004,-9.4631596,0.8999304772217441,-0.16516329266170957,0.1736602926354645,Act5104,Restaurant Chestnut,2.0,0.052854089728237644,Act2470,Fastnet Trails - The Kilcoe Linear Walk,2.0,6.318882020220074,Act330,Atlantic Boating Services,0.0,0.13049004361782904,Act7120,Working Artists Studios,1.0,0.1535831319055227,Act1321,Celtic Stone Monument Tour,1.0
4465697,51.897462899999994,-8.4999874,0.9057816010366045,-0.14835276650803225,0.6703538487034262,Act7127,Wylam Chinese Restaurant,54.0,0.4651059119263744,Act2531,Fitzgerald's Park,11.0,1.6890028833008355,Act22,53 Degrees North,8.0,0.17073756946235516,Act1667,Cork City Gaol Heritage Centre,36.0,0.4674614439339966,Act1682,Cork Photo Gallery,22.0
4465927,53.2267395,-6.124927400000001,0.9289818543763203,-0.10690014957561575,0.3677690518712444,Act850,Brady's of Shankill,5.0,1.4282671005871252,Act7105,Woodbrook Golf Club,13.0,2.7006214442226555,Act7026,Wicklow Wolf Brewing Co.,2.0,0.9024232018587232,Act5064,Rathmichael Lodge,7.0,2.703507002875881,Act7024,Wicklow Tours MT Cabs,5.0
4451395,52.3438414,-6.475999,0.9135723755717182,-0.11302750490586026,0.8620396114720487,Act2925,Greenacres,19.0,0.22498911734110072,Act6983,Wexford Walking Tours,6.0,0.9178379905368114,Act795,Blue Egg Gallery & Craft,4.0,0.7124030063171668,Act6945,West Gate Heritage Tower,3.0,0.06217164999640283,Act592,Bass Angling Ireland,12.0
4438796,53.976120900000005,-6.7159207,0.9420610271595251,-0.11721492851784233,0.2205597869434057,Act6033,The Fiddlers Elbow,3.0,0.07506882406597487,Act2960,Guided Walking Tour of the Heritage Town of Carrickmacross,3.0,0.27149254020967273,Act1163,Carrickmacross Lace Gallery,1.0,0.09546998345572617,Act5633,St Josephs Church Carrickmacross,2.0,0.648619064984519,Act1165,Carrickmacross Workhouse,1.0
4467133,52.6027464,-6.925070900000001,0.9180911202715941,-0.120865288139047,0.22613209851804486,Act1304,Cellar Restaurant,2.0,0.26317858388939486,Act6442,The South Leinster Way,3.0,0.318784531908591,Act6479,The Store at Borris House,2.0,0.27296617343624674,Act5665,St. Moling's Trail - Driving Route,2.0,9.958216768549455,Act2981,Hang Gliding & Paragliding at Mount Leinster,0.0
4450067,53.344968099999996,-6.2619346,0.9310453327163436,-0.10929137631455411,2.8787379742313702e-05,Act6253,The Mongolian Barbeque,391.0,0.0862142148292401,Act2164,Dublino Nascosta,89.0,0.08682998270182582,Act1311,Celtic Designs,66.0,0.07221075848507234,Act2302,Edmund Burke,167.0,0.03060097575038854,Act2895,Graphic Studio Gallery,236.0
4414362,53.2931252,-6.2066813,0.9301405034175615,-0.10832702430696192,0.26804290616065557,Act617,Beaufield Mews,54.0,1.0111333653905155,Act75,Adams & Butler,20.0,0.5953068311958164,Act5698,Stillorgan Village Centre,13.0,1.3167512905477616,Act2141,Dublin Garden Trail,13.0,1.7964456498586086,Act7155,Zero Latency Dublin,16.0
4467070,51.9030626,-8.448862499999999,0.9058793342387286,-0.1474604686732794,1.2798731114168225,Act11366,Artisan Food Roads,61.0,1.516165083652948,Act1671,Cork City Walks,13.0,1.5784026913735962,Act2263,Eason,8.0,0.5027552755582203,Act4334,Michael O’Sullivan Photography,39.0,1.0513070823305588,Act4372,Mod Tours,24.0
4419739,52.599597200000005,-9.7094769,0.9180361563627903,-0.16946234055133222,0.4979063252573046,Act6221,The Long Dock,2.0,1.1640888367638054,Act1175,Carrigaholt Sea Angling Centre,1.0,10.103011953488446,Act1800,Cullotycraft,0.0,0.5068889777827847,Act1174,Carrigaholt Bay,1.0,8.314640968584934,Act5003,Purecamping Retreat,0.0
4301569,53.39299920000001,-6.2874837,0.9318836335546986,-0.1097372922304754,1.6152007542455775,Act521,Ballymun Market,38.0,2.6455031318738005,Act2762,Glasnevin Cemetery Museum,17.0,2.724357902860913,Act4765,Omni Park Shopping Centre,2.0,2.1184724344748904,Act1864,DCU Language Services  -Dublin City University,22.0,1.0386256919760342,Act4616,Newgrange & Boyne Valley - Day Tours Unplugged,30.0
4458197,53.295839,-6.1432059,0.9301878681628022,-0.10721916958294152,0.33780403670255693,Act6351,The Purty Kitchen,39.0,0.2532839934541878,Act3285,Irish National Sailing School,12.0,0.41847124384386775,Act791,Bloomfields Shopping Centre,6.0,0.8509820701132242,Act4570,National Maritime Museum of Ireland,13.0,0.14106924829671402,Act2992,Harbour Splash,9.0
4468601,53.32947799999999,-6.546186799999999,0.9307749794698803,-0.11425251311059152,1.2314730644082283,Act4336,Michelangelo Restaurant,3.0,1.0677234742725532,Act4109,Love Fishing Ireland,6.0,10.598400971662935,Act3961,Liffey Valley Shopping Centre,0.0,2.4264285387435263,Act1257,Castletown House Parkland,1.0,3.6387048402855022,Act589,Base Entertainment Centre,6.0
4462232,54.46704339999999,-8.451019500000001,0.9506292411566466,-0.14749811542524494,0.19034546508225594,Act2315,"Eithna's By the Sea, Seafood Restaurant",2.0,0.09908587440691126,Act5541,Sligo District Fisheries,5.0,11.704121472689692,Act948,Bundoran Surf Co.,0.0,0.13107425588268734,Act2599,Freedive Ireland,2.0,0.13107425588268734,Act3192,Inishmurray Island Trips,3.0
4466101,52.3255001,-6.4944957,0.9132522594976221,-0.11335033322161389,0.4104420619749389,Act5361,Seasons Restaurant,19.0,1.9204383931980398,Act6974,Wexford Golf Club,7.0,0.8231104951275873,Act3472,Kates Farm Shop,3.0,2.545877240162126,Act6432,The Slaney Language Centre,3.0,1.0108631626196383,Act6971,Wexford Discovery Tours,11.0
4459125,51.7000968,-8.532473399999999,0.9023369127597842,-0.14891975416883513,0.8268508536237369,Act3755,Kinsale Good Food Circle,27.0,0.650840140378043,Act3757,Kinsale Heritage Town Walk,11.0,0.8660459524703855,Act3750,Kinsale Crystal,4.0,0.7973054662381033,Act5642,St Multose Church,10.0,0.8526962114638073,Act6051,The Gallery Kinsale,9.0
4464161,52.7192196,-7.584305900000001,0.9201239611019281,-0.13237110943343183,16.57401478185429,Act6582,Thurles Farmers Market,0.0,6.731577824438568,Act2888,Grange Loop,0.0,23.135319872953346,Act3607,Kilkenny Crystal,0.0,5.458233442540683,Act3580,Kilcooley Abbey,0.0,17.64946899301025,Act1994,Donaghmore Famine Workhouse Museum,0.0
4380284,52.210453,-6.784547700000001,0.911244308807751,-0.11841269562360851,8.892237569197661,Act6126,The Hollow Bar and Seafood Restaurant,0.0,3.3734651295996665,Act2885,Grange Beach,4.0,4.7499745068336505,Act686,Bevel Furniture,1.0,11.020504832499123,Act4027,Loftus Hall,0.0,4.679920664861258,Act6606,Tintern Abbey,1.0
4359003,53.313863100000006,-6.2074264999999995,0.930502448052511,-0.10834003050054779,0.9097315942475975,Act4746,Old Punch Bowl Bar,241.0,0.6511372122371801,Act2324,Elm Park Golf & Sports Club,42.0,2.341878052152042,Act6305,The Organic Supermarket,45.0,1.0901831268938582,Act4566,National Folklore Collection,102.0,1.8823490491363386,Act6453,The Spa at InterContinental Dublin,103.0
4467850,53.2937046,-6.153956,0.9301506158552476,-0.10740679422286016,0.03883955908544755,Act5357,Seapoint Fish & Grill,39.0,0.5295794985445156,Act3285,Irish National Sailing School,15.0,0.9946853296401238,Act791,Bloomfields Shopping Centre,6.0,0.4259392533398473,Act5990,The Dillon Garden,16.0,0.778413145095617,Act2992,Harbour Splash,14.0
4435022,53.2695666,-6.1426178,0.9297293282804011,-0.10720890530161054,1.591296764558771,Act403,Bakers Corner,39.0,0.9912038592113155,Act3678,Killiney Golf Club,12.0,2.579253189174986,Act6591,Tierneys Gift Shop,7.0,1.967546444261837,Act4413,Mornington Garden,15.0,1.618356535753921,Act3271,Irish Golf Classics,13.0
4433746,53.34906360000001,-6.2725668,0.9311168126758593,-0.10947694321128465,0.23294659555673225,Act3121,Hughes,391.0,0.27043337387127114,Act2607,From Norsemen To Normans Historical Walking Tour,90.0,0.4652418993432623,Act2310,Eily O Connell - Jeweller,66.0,0.2591175846113574,Act5664,St. Michan's Church,167.0,0.1567198773557785,Act94,Adventure Rooms Dublin,236.0
4457003,54.2527282,-6.9707539,0.9468887352795767,-0.12166260690123555,0.5631938109434333,Act172,Andy's Bar & Restaurant,1.0,0.39283401276065893,Act3855,Lakes Loop,7.0,8.586598070985987,Act998,Busy Bee Ceramics,0.0,0.5532862884585196,Act4381,Monaghan County Museum,1.0,0.8949162181348789,Act4382,Monaghan Leisure Complex,3.0
4443561,52.280142600000005,-7.994150599999998,0.9124606217821489,-0.13952424887028017,11.422105503126945,Act1065,Cahir Farmers Market,0.0,0.3467176655589183,Act7733,Blackwater Way - Avondhu,1.0,11.679693630603508,Act1740,Craft Granary,0.0,1.5760095324067398,Act454,"Ballyboy House, Garden & Woodlands",1.0,9.832444159567629,Act5755,Swiss Cottage,0.0
4455722,52.6301082,-7.070409799999998,0.9185686737708664,-0.12340193047527374,1.1473557666080207,Act2878,Gowran Park Racecourse,1.0,5.2618886179307065,Act2863,Goresbridge Horse Sales,0.0,8.922562132194368,Act4420,DUPLICATE Moth to a Flame Candles,0.0,0.39766447036957,Act5263,Saint Mary's Church,2.0,0.26079141200640543,Act0,"""A Rural Experience"" Day Tours",1.0
4422832,52.442161600000006,-9.484117900000001,0.9152883867829377,-0.16552908400233032,0.3415199453003156,Act4007,Listowel Farmers Market,4.0,0.40235890312594874,Act4010,Listowel Self Guided  Historic Town Walk,3.0,0.5515167335800172,Act3286,Irish Originals,3.0,0.31553412412551285,Act5353,Seanchaí – Kerry Literary & Cultural Centre,3.0,0.30356208524300016,Act4006,Listowel Community Centre & Sports Complex,5.0
4417181,53.41302220000001,-6.8166621,0.9322331008308253,-0.11897319764091097,6.846756161928825,Act2617,Furey's Bar & Restaurant,0.0,4.39543291973662,Act5056,Rathcore Golf and Country Club,1.0,22.052601409803522,Act3275,Irish Horse Gateway,0.0,10.695560690907751,Act1635,Coolcarrigan House,0.0,1.600354937624886,Act6463,The Spa at The Johnstown Estate,1.0
4422252,53.280970200000006,-6.302286799999999,0.9299283586469818,-0.10999565506497735,1.551235499126818,Act6288,The Old Orchard Inn,20.0,1.0623789923396632,Act2301,Edmondstown Golf Club,21.0,2.1547847058585496,Act5028,Rachel Swan,6.0,0.6550109790111676,Act4535,My Irish Landscape,5.0,2.1485821212212097,Act10984,Studio ID-11,7.0
4453948,52.9527422,-7.7980911,0.9241996993497458,-0.13610236506546639,8.327907069806825,Act2497,Fiacri Country House Restaurant,0.0,0.6405853606247438,Act2836,Go with the Flow - River Adventures,6.0,8.063710978051809,Act685,Bevans Glass,0.0,0.27213250529358063,Act1500,Cloncannon Biofarm,6.0,0.26397534039215126,Act5172,Roscrea Castle and Damer House,3.0
4465943,52.833520400000005,-6.939296799999999,0.9221188863995916,-0.12111357693310644,0.40023760808139397,Act6920,Weeping Thaiger Restaurant,10.0,0.36177747517823683,Act6379,The River Barrow Navigation,7.0,10.445563669874492,Act226,Arboretum Inspirational Gardens,0.0,0.3788842587134869,Act1128,Carlow Castle,17.0,0.2304418780168096,Act2881,Graiguecullen Swimming Pool,4.0
4461778,52.6650111,-8.529960899999999,0.9191778442943607,-0.14887590277137877,0.3834308896525618,Act1646,Copper and Spice Restaurant,5.0,2.632271654267281,Act1260,Castletroy Golf Club,3.0,1.842277087634483,Act4780,Orchard Pottery,1.0,3.135749985480824,Act6783,University of Limerick Language Centre,1.0,2.5487980049347008,Act6777,University Arena,8.0
4411913,53.06527560000001,-6.230725199999998,0.9261637776982096,-0.10874666952698217,0.4042333952132453,Act6396,The Roundwood Inn,2.0,2.800884795752135,Act157,An Irish Anglers World Wicklow,8.0,8.34886380796316,Act2795,Glendalough Woollen Mills,0.0,2.424033617442052,Act6821,Victor's Way,1.0,4.363767116214045,Act4100,Loughdan House Adventure Tours,1.0
4458495,51.8918398,-8.4730976,0.9056834594274358,-0.14788345096282948,0.4268740923936844,Act5007,Quay Co-op,59.0,0.5189537051799857,Act5878,The Blackwater Way,13.0,0.6559279235573758,Act6409,The Sandwich Stall,8.0,0.25511149200709693,Act5081,Red Abbey,37.0,0.21756636755920317,Act4552,Nano Nagle Place,24.0
4448659,53.3164144,-6.2529343,0.930546976637717,-0.10913429144588686,0.7926379923913254,Act7926,Birchalls,389.0,1.0891251734571459,Act4357,Milltown Golf Club,95.0,0.5526871840453319,Act4417,Mortons,71.0,0.513273335887275,Act2330,Emerald Cultural Institute,165.0,1.0354095110002954,Act6061,"The Gerard Byrne Studio, Art Gallery",228.0
4450124,52.5053174,-9.3592611,0.9163906634346686,-0.16334992174882626,10.689335533519598,Act129,"Allo's Restaurant, Bar & Bistro",0.0,8.764349921492125,Act2826,Glin Heritage Trails - Knight's Walk,0.0,10.521656417495326,Act104,Aidi MacDáibhi Celtic Jewellery,0.0,8.29311036215018,Act5774,Tarbert House,0.0,7.117024824651256,Act9367,Tarbert Bridewell Visitor Centre,0.0
4449700,52.5053174,-9.3592611,0.9163906634346686,-0.16334992174882626,10.689335533519598,Act129,"Allo's Restaurant, Bar & Bistro",0.0,8.764349921492125,Act2826,Glin Heritage Trails - Knight's Walk,0.0,10.521656417495326,Act104,Aidi MacDáibhi Celtic Jewellery,0.0,8.29311036215018,Act5774,Tarbert House,0.0,7.117024824651256,Act9367,Tarbert Bridewell Visitor Centre,0.0
4468462,51.894564700000004,-8.488755900000001,0.9057310179042235,-0.14815673985309452,0.39356100567043795,Act6779,University College Cork -UCC,56.0,0.3703257351412336,Act2531,Fitzgerald's Park,12.0,1.020886324001359,Act6409,The Sandwich Stall,8.0,0.16916585949308766,Act3866,Language Centre (EFL) University College Cork,36.0,0.10992413523505885,Act6067,The Glucksman Gallery,22.0
4423918,52.5139341,-7.882811200000001,0.9165410532203252,-0.13758100975308524,0.481839946711517,Act4347,Mikey Ryan’s Bar and Kitchen,1.0,0.3429243133850613,Act6611,Tipperary Heritage Way,3.0,0.4836994505574963,Act5187,Rossa Pottery,2.0,0.46909896441240423,Act8606,Cashel Heritage Centre,5.0,0.20363584858964734,Act833,Bothan Scoir,3.0
4452191,53.3818923,-6.318340900000001,0.9316897815800086,-0.11027585196842181,1.7831375117390686,Act6125,The Hole In The Wall Dublin,45.0,1.2475684829628586,Act295,Ashtown Stables,28.0,4.656355449695642,Act2310,Eily O Connell - Jeweller,5.0,1.7178844206129753,Act4828,Paddy’s Irish Hooleys,32.0,2.1536485466680038,Act4616,Newgrange & Boyne Valley - Day Tours Unplugged,39.0
4428019,52.654007400000005,-8.634091499999998,0.918985793499459,-0.15069332459345597,0.27177518001849665,Act4717,O'Dwyers Bar,29.0,0.9425335107185447,Act3974,Limerick City Walking Tours by Limerick Civic Trust,16.0,5.45948120295303,Act4780,Orchard Pottery,0.0,0.5489699468131524,Act8164,The People's Museum of Limerick,11.0,0.5292846478691794,Act6459,The Spa at No.1 Pery Square Hotel & Spa,21.0
4328131,53.351612100000004,-6.448910099999999,0.9311612923918463,-0.11255471441011676,0.37550514546992125,Act6227,The Lord Lucan,8.0,0.7540720817138334,Act72,Activities Ireland,11.0,3.8199760731150643,Act3961,Liffey Valley Shopping Centre,1.0,0.23473714904826035,Act4985,Primrose Hill,7.0,0.6254020419835661,Act5447,Silver Service,13.0
4444676,53.512171499999994,-8.853964399999997,0.9339635825668727,-0.15453083063436418,0.28456342250151817,Act1752,Cré na Cille,3.0,2.33655925943051,Act6726,Tuam Golf Club,1.0,0.38308355215563167,Act6727,Tuam Shopping Centre,1.0,14.42293926507048,Act630,Beechmount Art Studio,0.0,0.29990018914316624,Act4914,Photo One Studios - Galway City Photo Tours,1.0
4444750,53.4868353,-10.019472300000002,0.9335213824569291,-0.17487278094736908,0.08911238660599978,Act2623,G Stanley & Son Ltd.,7.0,0.1251355702695569,Act701,Clifden Bike Shop,10.0,0.08911238660599978,Act2623,G Stanley & Son Ltd.,4.0,0.07124473037796819,Act882,Bridewell Brewery,6.0,0.14738657521759838,Act4329,Michael Gibbons Walking Ireland,3.0
4379951,53.2320866,-6.6673437999999985,0.9290751788767537,-0.11636710167243028,0.3852158959516601,Act3275,Irish Horse Gateway,5.0,1.3915750340331754,Act4545,Naas Self Guided Historic Town Walk,8.0,0.3852158959516601,Act3275,Irish Horse Gateway,1.0,1.5966156501048754,Act366,Avanti Language Institute,3.0,1.5167476703798806,Act4368,Moat Theatre,6.0
4454964,53.2602154,-6.137053,0.9295661190513888,-0.10711178121939556,1.8921651166409892,Act6097,The Grill at the Castle,33.0,0.8185483517417721,Act3678,Killiney Golf Club,15.0,3.574334163978853,Act2181,Dun Laoghaire Shopping Centre,4.0,2.0374097916031966,Act4413,Mornington Garden,14.0,2.1483990072476833,Act3271,Irish Golf Classics,10.0
4462010,53.702843099999996,-6.262333,0.9372914297769184,-0.10929832970629405,2.762907334503644,Act5570,Sonairte The National Ecology Centre,2.0,1.0133778221663232,Act3884,Laytown & Bettystown Golf Club,4.0,2.1872930365271257,Act229,Architectural Furniture,3.0,1.9136588298413506,Act3226,Ireland Painting Holidays,2.0,1.2030453830989147,Act2614,Funtasia Bettystown,3.0
4464682,53.345284299999996,-6.2446721,0.9310508514474385,-0.10899008885242858,0.23514999875681783,Act5699,Stir Restaurant,390.0,0.27801549590963587,Act2927,Greenaer,90.0,0.5017421782688878,Act5985,The Design Tower,66.0,0.2416854804728937,Act2127,Dublin City Archives,167.0,0.2732682678874441,Act1393,City Powerboat,231.0
4454771,53.19082170000001,-6.1070001,0.9283549705062477,-0.10658725916462294,0.6788950388150699,Act11193,Sugarloaf Adventures,6.0,0.722700525373988,Act3685,Killruddery House & Gardens,12.0,1.5800633402652162,Act7026,Wicklow Wolf Brewing Co.,1.0,0.7291490904380026,Act3684,DUPLICATE Killruddery House,5.0,1.2005444946845942,Act4307,Mermaid Arts Centre,6.0
4443095,53.3792073,-6.0597306999999985,0.9316429194895925,-0.10576225249918073,0.8387820700851324,Act6132,The House,9.0,0.5886042806895723,Act5385,Shane's Howth Adventures,17.0,1.3628341512262563,Act3117,Howth Market,1.0,0.9735615276297666,Act7132,Ye Olde Hurdy-Gurdy Museum of Vintage Radio,6.0,1.0732124021318907,Act1127,Carlow Carriages,3.0
4462723,53.286339600000005,-6.223666000000001,0.9300220723558383,-0.10862346324442541,0.6363932014619462,Act6069,The Goat Bar and Grill,48.0,1.4886912810235688,Act7102,Wonderful Ireland Walking Holidays,26.0,1.2375423003927992,Act2200,Dundrum Town Centre,10.0,1.098184709662427,Act3142,"Imaginosity, Dublin Children’s Museum",9.0,0.8783535339059984,Act7155,Zero Latency Dublin,14.0
4442939,53.2424999,-6.1277510999999985,0.9292569252477516,-0.10694943243770427,1.412166632416288,Act850,Brady's of Shankill,20.0,1.2942240579447106,Act5137,Roadbikehire.ie,13.0,4.394899512733301,Act7026,Wicklow Wolf Brewing Co.,2.0,1.3001736173268763,Act5064,Rathmichael Lodge,8.0,3.382770142449971,Act3676,Killiney  Hill,10.0
4415380,53.6537616,-6.683588499999999,0.9364347960001008,-0.11665062517342902,0.062380640530458865,Act6198,The Lantern,6.0,7.4748739530698405,Act5225,Royal Tara Golf Club,0.0,0.2858427092991384,Act4586,Navan Shopping Centre,1.0,0.6781976306706149,Act322,Athlumney Castle,5.0,0.40679000492983836,Act5567,Solstice Arts Centre,4.0
4363396,51.8509881,-8.292857099999999,0.9049704627573989,-0.14473766079238864,0.2155401328728363,Act3508,Kelly's Bar,4.0,0.09404923850744022,Act1552,Cobh Cathedral Bells Crypt and Bridewell Tour,11.0,7.928147030847086,Act3009,Hassett's Bakery,0.0,0.07758733753361965,Act5259,Saint Colman's Cathedral,10.0,0.07219392723163717,Act2994,Harbour Yacht Management Ltd.,3.0
4420089,53.42005169999999,-6.476054799999999,0.9323557887505939,-0.11302847879958286,0.0952990571680659,Act5505,Slevin’s,1.0,0.08789405831687568,Act710,Bike2u,1.0,6.449827390255709,Act767,Blanchardstown Shopping Centre,0.0,5.05199849536253,Act3047,Hibernia Roots,0.0,0.2633073167980581,Act1314,Celtic Journey Tours,4.0
4427513,52.245437700000004,-8.4301032,0.9118549070105735,-0.14713305712291003,11.112344897169216,Act4363,Mitchelstown Market,0.0,6.831564735175019,Act489,Ballyhoura - Canon Sheehan Loop,0.0,21.044367729063676,Act5984,The Design and Craft Studio,0.0,5.913944298913228,Act199,Annes Grove Miniature Castle,0.0,14.555828419524303,Act2515,Fiona Turley - Gallery Crafts,0.0
4457117,54.2337619,-6.852847,0.9465577108976556,-0.11960474328541584,7.905552476637278,Act172,Andy's Bar & Restaurant,0.0,2.222755353007813,Act7084,Wildlife and Heritage Centre,1.0,8.43126919318044,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0.0,7.930457465705015,Act4381,Monaghan County Museum,0.0,6.821156928778625,Act6461,The Spa at the Hillgrove Hotel,0.0
4468026,52.72501949999999,-7.9571003,0.9202251884532142,-0.13887759914642855,2.381836747594662,Act3148,Inch House Country House and Restaurant,2.0,3.1514303402095285,Act6613,Tipperary Mountain Trekking Centre,5.0,23.609797386523947,Act5187,Rossa Pottery,0.0,6.371965825975393,Act527,Ballynahow Castle,0.0,7.015269223636579,Act2458,Farney Castle,0.0
4460094,53.2942245,-7.1711744999999985,0.9301596898220287,-0.12516060626005807,9.661849267231032,Act4862,Patrick Larkin Bar & Lounge,0.0,11.802589336986323,Act2298,Edenderry Golf Club,0.0,23.0500922280535,Act3586,Kildare Village Outlet Shopping,0.0,14.920673479601858,Act4126,Lullymore Heritage  & Discovery Park,0.0,5.989594651663974,Act6153,The Irish Parachute and Skydiving Club,0.0
4430387,54.2706353,-8.469487800000001,0.9472012731340606,-0.14782044806749103,0.1414586403731764,Act5868,The Belfry Pub and Embassy Restaurant,31.0,0.09674415217463347,Act3034,Hen and Stag Sligo,19.0,0.22196625972007128,Act5925,The Cat and The Moon,6.0,0.060756386216913115,Act5535,Sligo Abbey,12.0,0.18802411718025258,Act5924,The Cat & The Moon,12.0
4468552,52.5955264,-8.821024900000001,0.9179651074996,-0.15395592790540358,4.032996080273441,Act354,Aunty Lena's Bar,2.0,2.435725270234811,Act183,Angling Bleach Lough,6.0,4.015310617773604,Act79,Adare Woollens,4.0,3.934379757649857,Act350,Augustinian Abbey Adare,4.0,3.4423266420921843,Act5704,Stonehall Wildlife Park,8.0
4463189,53.290890299999994,-6.302241400000001,0.9301014970541086,-0.10999486268549698,0.4735990875518946,Act6288,The Old Orchard Inn,27.0,1.3195600634215328,Act994,Bushy Park,23.0,2.315066580115199,Act4664,Nutgrove Shopping Centre,7.0,1.318468729570655,Act7146,Young European Strings School Of Music Faculty Of Teachers,9.0,1.4693418762025547,Act5060,Rathfarnham Castle,13.0
4346063,53.30367270000001,-6.261595199999999,0.9303245920204157,-0.10928545266707282,0.6540542870130314,Act6007,The Dropping Well,344.0,0.5754524790170593,Act4357,Milltown Golf Club,78.0,1.4022690820474581,Act2133,Dublin Crystal,68.0,1.120354465314552,Act2330,Emerald Cultural Institute,127.0,1.594334515355303,Act5060,Rathfarnham Castle,152.0
