Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,0,Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Amenity_id,amenity,Number_Shopping_Amenity_to_Property
4456347,51.8815076,-8.3964719,0.9055031285184613,-0.14654608020618407,0.4501124404120386,Act4171,Mahon Point Farmers Market,12.0,1.6979523641929508,Act4170,Mahon Golf Club,6.0,5.429894026286402,Act4611,Newbridge Silverware,0.0
4450662,53.2711086,-6.3700937999999985,0.9297562412574669,-0.11117911047087714,2.2072475638959985,Act1359,China House,3.0,1.4833497979271923,Act5352,Sean Walsh Memorial Park,9.0,1.7250779614235627,Act6475,The Square,1.0
4468319,53.40712289999999,-6.2890780999999985,0.9321301386222621,-0.10976511976006917,2.140987118104822,Act521,Ballymun Market,19.0,1.6129245679298807,Act5444,Silloge Park Public Golf Course,7.0,3.2779522936566106,Act4765,Omni Park Shopping Centre,2.0
4444064,51.549929999999996,-9.2658174,0.8997160076726004,-0.16171902151858042,0.291640764729131,Act5485,Skibbereen Country Market,2.0,0.12788701270400818,Act2466,Fastnet Trails - The Ballydehob Linear Walk,11.0,0.20571548554559782,Act6935,West Cork Crafts,3.0
4423500,52.6778302,-7.0256544000000005,0.919401579796503,-0.12262080138722671,3.9323707269593684,Act1126,Carlow Brewing Company,1.0,0.9918651377553104,Act5387,Shankill Castle Gardens,1.0,6.514667635047557,Act2192,Duncan Russell Furniture,0.0
4463658,53.226454700000005,-6.1265570999999985,0.9289768836786108,-0.10692859320643547,0.42939617821454584,Act850,Brady's of Shankill,5.0,1.4321780592208433,Act4735,Old Conna Golf Club,13.0,2.7232445063092543,Act7026,Wicklow Wolf Brewing Co.,2.0
4433286,53.2739652,-6.3483475,0.9298060983328794,-0.11079956593575072,0.90873802233207,Act1359,China House,6.0,0.3913053016273882,Act3070,Hilltop Treks Walking Tours,16.0,2.093382331665719,Act6475,The Square,1.0
4457616,53.1599172,-7.202693699999998,0.927815585227565,-0.12571072007765266,5.847851314795562,Act1267,CaToCa Fine Food and Giftware,0.0,2.7917906205852963,Act4954,Portarlington Golf Club,2.0,19.0750339976604,Act3586,Kildare Village Outlet Shopping,0.0
4466946,53.1910917,-6.103884499999999,0.928359682895228,-0.1065328816864478,0.5223227988430237,Act11193,Sugarloaf Adventures,5.0,0.6895682608507229,Act3685,Killruddery House & Gardens,12.0,1.561577706713571,Act7026,Wicklow Wolf Brewing Co.,1.0
4464797,53.3377029,-6.3299891,0.9309185310555278,-0.11047915141035258,1.411829754524718,Act2139,Dublin Food Co-op Organic Food Market,300.0,1.4432993697680596,Act2083,Drimnagh Castle,74.0,3.100651535590559,Act6791,Urban Plant Life Garden Centre,62.0
4435716,53.6539897,-6.6802209,0.9364387770961246,-0.11659184946553887,0.1723998818566571,Act6198,The Lantern,6.0,7.409735108751932,Act5225,Royal Tara Golf Club,0.0,0.48763324034079236,Act4586,Navan Shopping Centre,1.0
4466750,53.2623019,-9.084725599999999,0.9296025353462315,-0.15855837336021736,0.39792242654223664,Act3912,Leisureland,78.0,0.799051338284682,Act2676,Galway Golf Club,40.0,1.616593357666495,Act2394,Evergreen Healthfoods Westside,20.0
4463368,53.1486818,-6.0845145999999986,0.9276194905047863,-0.10619481315566574,1.4014132364321443,Act6106,The Happy Pear,8.0,0.3959355325022646,Act721,Birdwatch Ireland,11.0,1.5460368050787405,Act143,AMOC Jewellery,1.0
4421495,53.3953875,-6.3725477,0.9319253172532237,-0.11122193910539185,0.23869274123232928,Act209,AquaZone at  the National Aquatic Centre,10.0,0.7736702813191777,Act6627,Tolka Valley Park,13.0,1.2853014937670855,Act767,Blanchardstown Shopping Centre,3.0
4459932,55.03590000000001,-7.64809,0.9605576617983475,-0.1334843519888531,0.19263227719831177,Act2017,Donegal Food Tours,2.0,8.289438432448284,Act6721,Tropical World,0.0,10.398164051361213,Act3951,Letterkenny Shopping Centre,0.0
4458013,53.3428191,-6.2370025999999985,0.9310078255907184,-0.10885623082544686,0.006015226691325153,Act4453,Mourne Seafood Bar,392.0,0.3731662994448977,Act6843,Wakedock,92.0,0.20053862396606315,Act5985,The Design Tower,65.0
4464752,52.132020000000004,-8.2871653,0.9098753947155344,-0.14463832014202363,6.474277212606389,Act6362,The Rathcormac Inn,0.0,2.240965854522996,Act2487,Fermoy Golf Club,2.0,28.753779031864873,Act2263,Eason,0.0
4457546,52.5098997,-6.582021399999999,0.9164706396569826,-0.11487794486672667,1.2276631386548396,Act5844,The Bailey Cafe Bar,4.0,2.451454284583183,Act2353,Enniscorthy Golf Club,1.0,0.445252320252433,Act645,Bellefield Design,1.0
4462107,53.44541070000001,-6.2034258,0.9327983867956076,-0.10827020511316325,1.3739620371368952,Act3084,Hogs & Heifers,27.0,2.5702705406667397,Act4176,Malahide Castle and Gardens,7.0,6.564962189492849,Act4765,Omni Park Shopping Centre,0.0
4392548,52.7964032,-6.145110499999999,0.9214710690504703,-0.10725241112387499,0.5685515720458391,Act6819,Victorian Tea Times,3.0,0.8083920562335934,Act265,Arklow Golf Club,1.0,8.475522158539754,Act6246,The Mill at Avoca Village,0.0
4466967,53.3639595,-6.3126647999999985,0.931376795175907,-0.11017678533474931,0.764187421053711,Act6125,The Hole In The Wall Dublin,346.0,1.2399642878873829,Act4913,Phoenix Park Visitor Centre and Ashtown Castle,83.0,2.910705987367199,Act2310,Eily O Connell - Jeweller,60.0
4457059,53.30792229999999,-6.2806286999999985,0.9303987615323082,-0.10961764991025116,0.6129931804241547,Act5821,The 108,363.0,1.0557716971326256,Act1217,Castle Golf Club,91.0,1.4770998634561836,Act1266,Cathedral Stamps,70.0
4457132,53.32486329999999,-6.379001799999998,0.9306944377608886,-0.1113345844006448,1.030266550529992,Act3414,Joels Restaurant Newlands Cross,9.0,0.7097950038513143,Act1149,Carr Golf Travel,11.0,3.2110541423076975,Act3961,Liffey Valley Shopping Centre,2.0
4432631,52.99329179999999,-6.9898604,0.9249074233801121,-0.12199607823476785,2.1748554425610473,Act397,Bailey’s Bistro at Clanard Court Hotel,2.0,0.45576334206843866,Act327,Athy Rowing & Canoeing,3.0,18.48028100307449,Act3586,Kildare Village Outlet Shopping,0.0
4458651,52.2490797,-7.0861816000000015,0.9119184719019311,-0.12367720031423984,0.22726672553928237,Act6769,Uluru Bar and Restaurant,34.0,1.5023241463835064,Act7089,Williamstown Golf Club,10.0,1.9467361773599665,Act3776,Kite Design Studios -  Henrietta Street,5.0
4439291,53.3798699,-6.2358110999999985,0.9316544840412163,-0.10883543522740935,0.6497081084045666,Act622,Beaumont House,324.0,1.311824892440426,Act1518,Clontarf Golf Club,72.0,1.5429640869986654,Act4765,Omni Park Shopping Centre,56.0
4422663,53.390626299999994,-6.162676599999998,0.9318422186368777,-0.10755899740560955,0.3750619222414047,Act4156,Madigan's Pub Kilbarrack,11.0,2.408988112192581,Act5617,St Annes Golf Club,12.0,5.555797534097085,Act4765,Omni Park Shopping Centre,0.0
4325332,53.3492718,-6.231481700000002,0.9311204464513617,-0.10875987294277356,0.4263006232443943,Act4521,"MV Cill Airne, Dublin's Floating Restaurant & Bar on the River Liffey",390.0,0.7508948152521204,Act6843,Wakedock,92.0,0.9796197601599078,Act5985,The Design Tower,66.0
4465576,53.56351489999999,-6.804791099999999,0.9348596939460411,-0.11876600960540669,1.2122073353731628,Act836,Bounty Bar,2.0,0.9080482728406157,Act2767,Glebe Golf Course,5.0,12.777745785921635,Act4586,Navan Shopping Centre,0.0
4461437,53.2855,-6.159107700000001,0.9300074185714384,-0.10749670834993517,0.5476777397733343,Act403,Bakers Corner,42.0,1.4207795315078715,Act3285,Irish National Sailing School,16.0,1.5746783635868036,Act791,Bloomfields Shopping Centre,6.0
4417846,51.861954,-8.412099399999999,0.9051618538178432,-0.14681883153503947,2.319841169067314,Act2276,East Village,11.0,1.0522495440656787,Act2070,Douglas Golf Club,4.0,5.4609238739031944,Act3009,Hassett's Bakery,0.0
4432988,51.806906,-8.3985694,0.9042010849712054,-0.14658268848724465,0.8458034511889858,Act9885,"Fig & Olive Café, Carrigaline",2.0,4.363617927839027,Act5035,Raffeen Creek Golf Club,1.0,0.9548252822787109,Act3009,Hassett's Bakery,1.0
4313691,53.40379,-6.4054763,0.9320719685436226,-0.11179665159346405,1.3814056554438063,Act6839,Wagamama,5.0,1.718939573764547,Act6627,Tolka Valley Park,12.0,1.636128219931763,Act767,Blanchardstown Shopping Centre,2.0
4462314,53.287904000000005,-6.246028,0.9300493762866565,-0.10901375377175639,0.15967577784710366,Act6841,Wagamama - Dundrum,54.0,0.05762518422003975,Act7102,Wonderful Ireland Walking Holidays,28.0,0.27113029244912557,Act2200,Dundrum Town Centre,11.0
4465681,52.3603216,-7.732695199999998,0.9138600093231053,-0.1349609912931614,2.2345556200646426,Act4473,Mulcahy's,3.0,1.7513717391045212,Act5593,Specialty Golf Trips,4.0,2.2525600632577842,Act3381,James Whelan Butchers,4.0
4462120,53.368394900000006,-6.273511900000001,0.93145420750955,-0.10949343831804527,0.17109547996557165,Act3424,John Kavanagh The Gravediggers,374.0,0.29887883534157667,Act2762,Glasnevin Cemetery Museum,87.0,2.1562814155161782,Act4405,Moore Street Market,64.0
4465795,53.32794939999999,-6.2776048,0.9307483003669343,-0.10956487289900012,0.4551735717041415,Act4025,Locks Brasserie,383.0,0.6778582354428636,Act2135,Dublin Decoded Walking Tours,93.0,1.1989310224048442,Act6791,Urban Plant Life Garden Centre,68.0
4462978,53.2701899,-6.170057799999999,0.9297402069176288,-0.10768782364835776,1.420011524996637,Act403,Bakers Corner,45.0,1.0229462225436017,Act2583,Foxrock Golf Club,15.0,2.931416868750983,Act5698,Stillorgan Village Centre,7.0
4417753,53.32942560000001,-6.349202,0.9307740649173526,-0.11081447977420901,1.9841181536226096,Act5944,The Chocolate Warehouse,22.0,1.015809083735337,Act2277,Easy Motion,24.0,3.6707815319502552,Act1266,Cathedral Stamps,7.0
4465082,53.3985975,-6.1376398000000005,0.9319813423222127,-0.10712202281144627,2.2516378280376723,Act4156,Madigan's Pub Kilbarrack,12.0,1.3225895570321062,Act4961,Portmarnock Golf Club,24.0,4.433127436358772,Act3117,Howth Market,1.0
4465423,51.9025204,-8.354680499999999,0.9058698710635243,-0.1458166826771661,0.8690595165221663,Act6159,The Island Gate,9.0,0.12275283522918073,Act1680,Cork Golf Club,7.0,7.995334523276676,Act4611,Newbridge Silverware,0.0
4459969,52.793374,-6.1579017999999985,0.9214181995367688,-0.10747566142448534,0.6139148827784751,Act6293,The Old Ship,3.0,0.6895950482048203,Act265,Arklow Golf Club,1.0,8.363424849596596,Act6246,The Mill at Avoca Village,0.0
4462495,52.5899632,-6.5016791,0.9178680113426532,-0.11347570720310166,0.32317530840982334,Act5971,The Courtyard Bar & Restaurant,1.0,8.83054988028041,Act5533,Slieveboy Loop,0.0,10.719348576733704,Act645,Bellefield Design,0.0
4427154,53.327443599999995,-6.2552825,0.9307394724915778,-0.10917527526738219,0.15130928735334578,Act4924,Pinocchio Italian restaurant & Wine bar,394.0,0.47829219807872775,Act3459,Just Golf,94.0,0.2037000413116263,Act264,Arkland Studio,69.0
4468180,53.271255000000004,-6.336325599999999,0.929758796419492,-0.11058974419840518,1.1278122275816027,Act1359,China House,7.0,0.19576657267102468,Act6685,Trails and Tales,18.0,2.9052446521535282,Act6475,The Square,2.0
4460548,53.32737829999999,-6.2750178,0.9307383327915763,-0.10951972123125103,0.35795082350392,Act4025,Locks Brasserie,384.0,0.6442462031182163,Act2135,Dublin Decoded Walking Tours,95.0,1.3211003735377946,Act6791,Urban Plant Life Garden Centre,69.0
4462949,53.2875412,-6.3257778,0.9300430442321301,-0.11040565035956336,1.2636477599157276,Act1359,China House,10.0,0.9898086009642602,Act6686,Trailwalkers Ireland Ltd.,21.0,3.0544874405892495,Act6475,The Square,4.0
4264183,52.2816092,-9.6817056,0.9124862187809586,-0.16897763992877313,1.0017314867659033,Act5776,Taste Kerry,33.0,0.8162718765595377,Act3227,Ireland Walk Hike Bike,11.0,1.748690487989841,Act6913,Waterworld Tralee,3.0
4457913,53.26937170000001,-9.1129771,0.9297259266336892,-0.15905145505384455,1.4421070596241812,Act8503,Galway Summer Garden,77.0,1.5983084630303341,Act2676,Galway Golf Club,41.0,2.5212864420134564,Act2394,Evergreen Healthfoods Westside,19.0
4459649,53.2684904,-6.3701075,0.9297105450469912,-0.11117934958098467,2.3660189675385355,Act1359,China House,3.0,1.7294425915650475,Act3070,Hilltop Treks Walking Tours,9.0,2.015682096063196,Act6475,The Square,1.0
4466766,51.8751326,-8.501064999999999,0.9053918637786466,-0.14837157417605173,1.4845688998370252,Act6113,The Hawthorn Bar,54.0,1.5326740173187248,Act688,BEYOND THE GLASS Cycle Tour of Cork City,10.0,3.0875374505712743,Act6409,The Sandwich Stall,8.0
4462381,53.34926239999999,-6.4385069999999995,0.931120282390412,-0.11237314606270254,0.829250357575719,Act6227,The Lord Lucan,10.0,1.235561440436696,Act72,Activities Ireland,13.0,3.1517261340269997,Act3961,Liffey Valley Shopping Centre,1.0
4444703,53.31237119999999,-8.7392308,0.9304764094854001,-0.15252835155169805,1.5477977388725699,Act310,Athenry Farmers Market,4.0,4.986904681186012,Act2374,Esker Monastery Retreat,1.0,7.5612542391133575,Act6041,The Foods of Athenry,0.0
4468193,53.3728833,-6.4015489,0.9315325448676964,-0.11172810553242123,2.139973960047697,Act5817,TGI Fridays Blanchardstown,10.0,0.8880790251818738,Act1243,Castleknock Golf Club,14.0,2.22374460798564,Act767,Blanchardstown Shopping Centre,2.0
4454203,53.3500333,-6.422762400000001,0.9311337371336157,-0.11209835095329305,1.8776588494175737,Act6227,The Lord Lucan,13.0,1.6651988562810605,Act3043,Hermitage Golf Club,14.0,2.1045925199280715,Act3961,Liffey Valley Shopping Centre,1.0
4446667,53.292398999999996,-9.0215437,0.9301278288365334,-0.15745564117755156,0.400425951702067,Act6511,The Trappers Inn & Jackson's Restaurant,69.0,1.4132960986132752,Act2653,Galway Bird Watching,37.0,0.7990467501540972,Act5224,Royal Tara Gift Centre,21.0
4418434,53.72734739999999,-7.782058600000001,0.9377191104928148,-0.1358225451531404,1.1553622961851364,Act9977,The Market Bar & Restaurant ,2.0,0.7022884690286593,Act1716,County Longford Golf Club,1.0,21.64343790551763,Act4337,Michelle's Craft Courses,0.0
4430310,53.3442591,-6.2380404,0.9310329583319471,-0.10887434385242409,0.17437820045970473,Act4453,Mourne Seafood Bar,393.0,0.48117707848547636,Act6843,Wakedock,92.0,0.28007321035701144,Act5985,The Design Tower,65.0
4310778,53.489855000000006,-6.1504005,0.9335740861643516,-0.10734473904130551,1.2107578024966956,Act3839,Lady Betty Cobbe Café,12.0,0.9245203884792801,Act624,Beaverstown Golf Club,11.0,12.372804661031184,Act3117,Howth Market,0.0
4451112,53.331553099999994,-6.2975683999999985,0.9308111967971886,-0.10991330344955125,0.5701317365571043,Act5873,The Bird Flanagan,381.0,0.5019098262797969,Act6874,War Memorial Gardens,92.0,1.200640018366798,Act6791,Urban Plant Life Garden Centre,66.0
4458095,51.9201826,-8.4561507,0.90617813460667,-0.14758767175982326,1.2103207179336222,Act751,Blackpool Farmers Market,59.0,2.266327755353443,Act1664,Cork Bike Rental,12.0,2.5153740613296676,Act2263,Eason,8.0
4468804,52.8032754,-7.210430400000001,0.9215910115673258,-0.12584575096589176,0.09392692602537446,Act1228,Castlecomer Country Markets,2.0,0.6952389245195253,Act6853,Walking at the Castlecomer Discovery Park,4.0,0.6952389245195253,Act1230,Castlecomer Estate Craft Yard,1.0
4376395,53.15116620000001,-6.777203099999999,0.9276628514647232,-0.11828450817136649,3.2151192795658505,Act2441,Fallon's Bar & Café,3.0,1.1807816262055864,Act312,Athgarvan Pitch and Putt Club,6.0,3.0524735062560233,Act4613,Newbridge Silverware Visitor Centre,2.0
4462545,53.36891800000001,-6.392571299999998,0.9314633373268673,-0.11157141685349416,1.8402024510782273,Act3960,Liffey Valley Farmers Market,11.0,0.39814373425876304,Act1243,Castleknock Golf Club,16.0,1.7964226530705059,Act3961,Liffey Valley Shopping Centre,2.0
4324506,53.36618370000001,-6.228359999999999,0.9314156147891299,-0.108705388999514,0.2607154748207977,Act2745,Gilbert & Wright Clontarf,387.0,0.6007661357462222,Act2427,Fairview Park,85.0,2.7572237683840757,Act4274,McDowells Jewellers The Happy Ring House,65.0
4466359,53.40083249999999,-6.295585200000001,0.9320203504309947,-0.10987869007982574,2.213971937093183,Act521,Ballymun Market,17.0,2.3494785651146954,Act5444,Silloge Park Public Golf Course,7.0,3.3976374105672407,Act4765,Omni Park Shopping Centre,2.0
4418869,53.3233428,-6.215581299999998,0.9306679000296122,-0.10848235861038939,1.0592873456585044,Act6130,The Horse Show House Pub,380.0,1.0559940181312202,Act2324,Elm Park Golf & Sports Club,79.0,1.6518946824729934,Act2038,Donnybrook Fair,70.0
4461342,52.83587470000001,-6.924471899999999,0.9221599766861714,-0.12085483361682751,0.0685391853097347,Act5789,Teach Dolmain,10.0,0.14951349375201944,Act4677,Oakpark Loop,7.0,10.965737090549215,Act226,Arboretum Inspirational Gardens,0.0
4460844,53.507425500000004,-6.3882774000000015,0.9338807492405732,-0.11149647416074283,0.7699875978793974,Act3507,Kelly’s Pub,4.0,0.7149598334752846,Act288,Ashbourne Golf Club,2.0,0.6194337874181108,Act1353,Chez Emily Fine Handmade Chocolates,1.0
4467535,52.2574578,-7.121777700000001,0.9120646973319924,-0.12429846946010899,0.6719900108029446,Act2726,Geoffs Bar,33.0,0.44402994417660385,Act6903,Waterford Walls Guided Art Trail Walk,11.0,0.3700068087104633,Act138,Altitude Cycle & Outdoor Store,5.0
4417947,53.61106089999999,-6.2028452000000005,0.9356895281921943,-0.10826007173152619,3.9697241295533114,Act243,Ardgillan Castle Café,3.0,2.156978188828185,Act407,Balbriggan Golf Club,2.0,13.015330040520414,Act229,Architectural Furniture,0.0
4455989,54.12202989999999,-6.9001768,0.9446076196178171,-0.12043080412972626,14.57591146203207,Act5110,Reynards Restaurant at Errigal Country House Hotel,0.0,11.015210362887927,Act4087,Lough Muckno Leisure Park,0.0,8.289414088026678,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0.0
4406213,53.2846149,-6.1549556,0.929991970662229,-0.1074242405340631,0.48032109161775166,Act403,Bakers Corner,40.0,1.375101145296472,Act3285,Irish National Sailing School,14.0,1.4119450746740407,Act791,Bloomfields Shopping Centre,6.0
4456019,54.64489649999999,-8.43355,0.9537333633365254,-0.14719321513156777,1.0136503313227474,Act6753,Turntable Restaurant,5.0,1.1650058504632343,Act3686,Killybegs Angling Charters,4.0,1.0712632153617738,Act7035,Wild Atlantic Crafts,1.0
4452069,52.66528470000001,-8.6020916,0.9191826195151942,-0.15013482097814704,1.3591307623656328,Act5792,Teacht Linn Tours,31.0,1.4188189460606273,Act3080,Historical Limerick Up Close and Personal,16.0,3.0804991711490155,Act4780,Orchard Pottery,1.0
4463173,53.798243299999996,-9.5262279,0.9389564773739795,-0.16626404215034513,0.23024600971346332,Act3346,J.J O'Malleys Restaurant,14.0,0.22710812598986554,Act6956,Westport Bike Hire,23.0,0.2148471569571387,Act4782,O'Reilly & Turpin,3.0
4463556,54.007001100000004,-6.3856363,0.9425999883231994,-0.11145037826986838,0.3634877170982634,Act6472,The Spirit Store,8.0,0.7938108209459397,Act6493,The Táin Way,4.0,1.0969610897970692,Act4233,Marshes Shopping Centre,2.0
4467355,53.2841326,-9.00763,0.9299835529392467,-0.15721280130141685,1.1911241259288499,Act6511,The Trappers Inn & Jackson's Restaurant,67.0,1.2843694377727832,Act306,Athas Tours,37.0,0.8299680130993224,Act5224,Royal Tara Gift Centre,21.0
4456178,51.8948492,-8.4784261,0.9057359833659454,-0.14797645083202202,0.22712290318963016,Act6038,The Flying Enterprise Lounge & Restaurant,58.0,0.3339624041035489,Act5878,The Blackwater Way,13.0,0.4011045383001783,Act6409,The Sandwich Stall,8.0
4465328,51.8804199,-8.4839608,0.9054841445721873,-0.14807304957013215,0.7154030773484217,Act6113,The Hawthorn Bar,56.0,1.6922861550789292,Act688,BEYOND THE GLASS Cycle Tour of Cork City,13.0,2.01768819664143,Act6409,The Sandwich Stall,8.0
4458308,53.3233877,-6.2081823,0.9306686836824463,-0.10835322169903436,1.4933572689741221,Act6130,The Horse Show House Pub,371.0,1.2143694612862417,Act2324,Elm Park Golf & Sports Club,75.0,2.142080569730834,Act2038,Donnybrook Fair,65.0
4466588,53.69530109999999,-7.806505100000001,0.9371597970447327,-0.1362492170687292,3.386613956494276,Act4031,Longford Farmers Market,2.0,3.303562637510383,Act1716,County Longford Golf Club,1.0,19.25427749598686,Act4337,Michelle's Craft Courses,0.0
4379918,53.309893599999995,-6.255433999999999,0.9304331672078529,-0.10917791944119895,0.20963627960212133,Act6007,The Dropping Well,386.0,0.3638563808222046,Act4357,Milltown Golf Club,92.0,1.237193251061995,Act4417,Mortons,71.0
4451383,52.4958441,-6.569890699999998,0.9162253231586394,-0.114666224211155,0.6204209709621455,Act2352,Enniscorthy Farmers Market,4.0,1.8177228088504773,Act2353,Enniscorthy Golf Club,2.0,1.3272607191919519,Act645,Bellefield Design,1.0
4464728,53.290807799999996,-6.1997728,0.9301000571574758,-0.1082064482355879,0.34202363383108675,Act5697,Stillorgan Orchard,50.0,1.5014875762018767,Act75,Adams & Butler,17.0,0.15547005620979196,Act5698,Stillorgan Village Centre,11.0
4460771,53.96788420000001,-6.3847858,0.9419172696250261,-0.11143553424458018,1.3252093066581159,Act9980,The Clermont ,9.0,0.983590828686083,Act2196,Dundalk Golf Club,7.0,3.945549293446675,Act4233,Marshes Shopping Centre,1.0
4461002,53.9690909,-6.3861493,0.9419383305131097,-0.11145933180893111,1.462567936801509,Act9980,The Clermont ,9.0,0.9875073837302056,Act2196,Dundalk Golf Club,7.0,3.793329187081158,Act4233,Marshes Shopping Centre,1.0
4416782,53.99110349999999,-7.365867,0.942322522860034,-0.12855863141399715,0.3009605480307557,Act6277,The Oak Room Restaurant,3.0,1.6776900119130824,Act1715,County Cavan Golf Club,2.0,41.885479351705825,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0.0
4461273,53.352605000000004,-6.2907987,0.9311786217659893,-0.10979514989517901,0.5275824338214108,Act2619,FXB Grill at Ryans of Parkgate Street,388.0,0.30541721578469777,Act227,Arbour Hill Cemetery,89.0,0.9889141137137161,Act2310,Eily O Connell - Jeweller,66.0
4390264,53.31097809999999,-6.2583717000000005,0.9304520953035907,-0.10922919197863482,0.398013718156433,Act6007,The Dropping Well,387.0,0.5431513458874175,Act4357,Milltown Golf Club,95.0,1.1260592125960136,Act4417,Mortons,71.0
4461678,53.39719239999999,-6.440276,0.9319568187008928,-0.11240402093717032,3.214025664470951,Act5817,TGI Fridays Blanchardstown,10.0,2.0244793967732533,Act6877,Westmanstown Golf Club,11.0,3.3197120164282814,Act767,Blanchardstown Shopping Centre,1.0
4418123,52.683903599999994,-8.6223153,0.9195075806232935,-0.15048779113008265,1.8549108918513921,Act6218,The Locke Bar,29.0,0.18403170846141872,Act5129,"River Shannon - Longshore, Plassey and the Cut Salmon Fishing",18.0,4.7474984116570065,Act4780,Orchard Pottery,1.0
4421142,53.180409700000006,-7.7186585999999995,0.92817324682453,-0.134716006407376,4.447891691170797,Act1268,CaToCa Fine Food at Lough Boora,1.0,0.7573030473265725,Act4054,Lough Boora - Mesolithic Loop Walk,3.0,1.435072814359362,Act4316,Metal Mayhem - Metal Work,1.0
4372784,53.25042979999999,-6.1439227,0.9293953281121055,-0.10723168010301981,2.630256873418291,Act850,Brady's of Shankill,34.0,1.225701579080429,Act5137,Roadbikehire.ie,15.0,3.7066747683856134,Act3725,Kilternan Country Market,4.0
4462808,52.66558199999999,-8.631874,0.9191878083790601,-0.150654621917293,0.24606017721020543,Act4348,Milano Restaurant,30.0,0.4154283755506568,Act6230,The Lough Derg Way,17.0,5.078929958228009,Act4780,Orchard Pottery,0.0
4413579,53.45165260000001,-6.2003961,0.9329073285021878,-0.10821732687281557,1.2694146735915088,Act1013,Butlers Chocolate Café - Swords,27.0,2.2839179859770304,Act2914,Green Golf Ball,8.0,7.278295651668894,Act4765,Omni Park Shopping Centre,0.0
4425372,53.7156589,-6.3714641,0.9375151076831956,-0.11120302671761724,0.9791910157174198,Act406,Balbriggan Fish and Farmers Market,5.0,1.5279911210733277,Act5008,Quay Cycles Bicycle Hire,3.0,1.4446018525034676,Act5974,The Crafty Fox,3.0
4462746,53.2950752,-6.20043,0.9301745373379754,-0.10821791853943201,0.15576813212372131,Act6350,The Purple Sage Restaurant,52.0,1.1642175442050433,Act75,Adams & Butler,17.0,0.6276101099575988,Act5698,Stillorgan Village Centre,13.0
4436517,52.7964032,-6.145110499999999,0.9214710690504703,-0.10725241112387499,0.5685515720458391,Act6819,Victorian Tea Times,3.0,0.8083920562335934,Act265,Arklow Golf Club,1.0,8.475522158539754,Act6246,The Mill at Avoca Village,0.0
4443024,54.1151266,-9.1687386,0.9444871343035646,-0.16002467682469534,0.7904751473007049,Act570,Bar Square,4.0,0.871069599522704,Act4826,Paddle & Pedal,12.0,2.7954257603099153,Act4639,Noo Chocolates,1.0
4467000,53.4510716,-6.200483699999999,0.9328971881392335,-0.1082188557812403,1.280079956820415,Act1013,Butlers Chocolate Café - Swords,27.0,2.33919949815208,Act2914,Green Golf Ball,8.0,7.217245353196483,Act4765,Omni Park Shopping Centre,0.0
4442525,53.1891215,-6.109195099999999,0.9283252964183051,-0.10662556914170422,0.9159072390482511,Act11193,Sugarloaf Adventures,6.0,0.6516368426710146,Act3685,Killruddery House & Gardens,14.0,1.7765626612426664,Act7026,Wicklow Wolf Brewing Co.,1.0
4454633,53.378663100000004,-6.0605695,0.9316334214078033,-0.10577689232094648,0.8716172375576653,Act6132,The House,9.0,0.5926784567064967,Act5385,Shane's Howth Adventures,17.0,1.3759737928171996,Act3117,Howth Market,1.0
4446336,53.39394229999999,-6.4085261,0.9319000937548738,-0.11184988064499138,1.0812291089894814,Act5817,TGI Fridays Blanchardstown,8.0,1.617320190916815,Act6627,Tolka Valley Park,12.0,1.1840189003648636,Act767,Blanchardstown Shopping Centre,2.0
4447589,51.9057599,-8.966726199999998,0.9059264110046427,-0.15649889531483954,0.4194596640522794,Act2894,Granvilles Bar & Restaurant,4.0,0.24107400915434993,Act4111,Lower Lough Avaul,11.0,8.788107061625535,Act1633,Coolavokig Pottery,0.0
4462064,53.288938,-6.350605499999999,0.9300674229911221,-0.11083897547026073,1.082871426472634,Act1359,China House,9.0,1.2803481225831297,Act3070,Hilltop Treks Walking Tours,16.0,1.4263131221184193,Act6475,The Square,2.0
4394806,53.405413100000004,-6.249863400000001,0.9321002969827118,-0.10908069412988738,1.4325114128230758,Act521,Ballymun Market,20.0,1.4614031170559376,Act5444,Silloge Park Public Golf Course,7.0,1.4846782725116021,Act4765,Omni Park Shopping Centre,1.0
4464960,53.40226879999999,-6.3909919,0.932045418595041,-0.1115438511232882,0.8312915480272268,Act6839,Wagamama,7.0,0.9292523607680478,Act6627,Tolka Valley Park,12.0,1.1564502212026175,Act767,Blanchardstown Shopping Centre,2.0
4448785,53.283507799999995,-9.0042708,0.9299726481220801,-0.15715417220118383,1.4221306178052562,Act6511,The Trappers Inn & Jackson's Restaurant,68.0,1.1785701038591276,Act306,Athas Tours,37.0,1.0618461525586524,Act5224,Royal Tara Gift Centre,20.0
