,School,FullAddress,Latitude,Longitude
1832,"S N AN CHRIOCH, AN CHRIOCH, Kilrush","Drimna, Kilrush, Co. Clare, Ireland",52.6406999,-9.4859374
1833,"S N RATH RIAGAIN, Rathregan, Batterstown","Rathregan Ct, Co. Meath, Ireland",53.4733161,-6.5429216
1834,"SN MUIRE NA FREASTOGALA GIRLS SEN, Assumption Senior Girls NS, Long Mile Rd","Long Mile Rd, Dublin, Ireland",53.3237501,-6.3403586
1835,"GLENEELY N S, Gleneely, Killygordon","Killygordon, Co. Donegal, Ireland",54.76696099999999,-7.6843206
1836,"S N BRIOTAS, Brittas, Co. Dublin","Brittas, Hillsbrook, Co. Wicklow, Ireland",53.2278972,-6.447576799999999
1837,"S N CAITRIONA NAOFA, Oristown, Kells","Oristown, Kells, Co. Meath, Ireland",53.72026779999999,-6.789677299999999
1838,"SCOIL AINE NAOFA, Rathkeale, Co. Limerick","Thomas St, Rathkeale, Co. Limerick, Ireland",52.5245911,-8.940201
1839,"ST JOSEPHS CONVENT, Dublin Road, Longford Town","Dublin Road, Longford, N39 DY23, Ireland",53.7259178,-7.794385699999999
1840,"S N BRIDE, Lackagh, Monasterevin","Monasterevin Rd, Coolier, Co. Kildare, Ireland",53.1661797,-7.007829
1841,"St. Hugh's N.S., Dowra, via Carrick-on-Shannon","Dowra, Co. Cavan, Ireland",54.1900827,-8.0162777
1842,"NAOMH ATRACHTA, KINGSLAND, MAINISTIR NA BUILLE","Knocknashee, Boyle, Co. Roscommon, Ireland",53.9722082,-8.2972757
1843,"QUEEN OF UNIVERSE N S, Long Range, Muinebeagh","2 Long Range, Moneybeg, Muine Bheag, Co. Carlow, R21 AW74, Ireland",52.7016947,-6.9632934
1844,"S N CILL LÚRAIGH, Causeway, Tralee","Tralee, Co. Kerry, Ireland",52.2713096,-9.6999325
1845,"SCOIL PHADRAIG NAOFA, Carrickedmond, Kilcurry","Kilcurry, Dundalk, Co. Louth, Ireland",54.0443335,-6.4252305
1846,"S N CRONAIN NFA AN CARN, Carron, Ennis","132A Tirkane Rd, Maghera BT46 5NH, UK",54.86972799999999,-6.709796
1847,"S N RAITHIN, RAHEEN, ENNISCORTHY","Enniscorthy, Co. Wexford, Ireland",52.5068183,-6.581974600000001
1848,"S N NAOMH FIONTAN, Lismacaffrey, Mullingar","Scoil Náisiúnta Naomh Fiontan, Lismacaffry, Co. Westmeath, Ireland",53.7133456,-7.459259099999999
1849,"CIARAN NAOFA, Cooly, Fuerty","Fuerty, Co. Roscommon, Ireland",53.6131024,-8.2591228
1850,"St Patrick's National School, Boherash, Glanworth","Boherash, Glanworth, Co. Cork, Ireland",52.1923902,-8.3583493
1851,"PADRAIG NAOFA N S, AVOCA, CO WICKLOW","Avoca, Kilmagig Lower, Avoca, Co. Wicklow, Ireland",52.852058,-6.2067213
1852,"SCOIL NÁISIÚNTA CÚIL an tSÚDAIRE 2, Sandy Lane, Portarlington","2 Sandy Ln, Cooltederry, Portarlington, Co. Laois, R32 V4K7, Ireland",53.1565625,-7.1895938
1853,"S N AN PHAROISTE, Church Street, Finglas","Church Street, Finglas North, Finglas, Co. Dublin, D11 XT35, Ireland",53.3881981,-6.3035177
1854,"NA CARRAIGE N S, Rock, Mountmellick","Na Carraige, Kilnacash, Mountmellick, Co. Laois, Ireland",53.1152482,-7.2874551
1855,"S N BAILE AN ATHA, Grange Road, Ballina","Grange Rd, Ballina, Co. Tipperary, Ireland",52.811933,-8.4360827
1856,"SCOIL NA MAIGHDINE MHUIRE, Harbour Street, Mullingar","23 Central Park, Commons, Mullingar, Co. Westmeath, N91 H9C6, Ireland",53.5281035,-7.3431528
1857,"S N LEAMHACH, Leugh, Thurles","Thurles, Co. Tipperary, Ireland",52.6801064,-7.8044421
1858,"SN Cill Conla, CILL CONLA, BALLYBUNION","Dromin, Ballybunion, Co. Kerry, Ireland",52.51108,-9.670969999999999
1859,"SCOIL PADRE PIO N S, Churchfield Terrace West, Churchfield","Cork, T23 DH24, Ireland",51.9070851,-8.4921628
1860,"SN CHONAILL, Machaire Chlochair, Bun Beag","Magheraclogher, Bunbeg, Co. Donegal, Ireland",55.060874,-8.3003485
1861,"S N MHUIRE MILIUC, LUIMNEACH, CO LUIMNI","Limerick, Ireland",52.6638367,-8.6267343
1862,"SCOIL MHUIRE NAISIUNTA, Newtown, Corofin","Newtown, Corofin, Co. Clare, Ireland",52.9367617,-9.0689919
1863,"St Johns Parochial School, Ashe Street, Tralee","Ashe St, Cloonalour, Tralee, Co. Kerry, Ireland",52.2702762,-9.7036322
1864,"SCOIL NAOMH PADRAIG, Oram, Castleblayney","Oram Cottages, Oram, Castleblayney, Co. Monaghan, Ireland",54.1430348,-6.6958674
1865,"S N MUIRE AN PORT MOR, Ross Road, Ferrybank","Ferrybank, Waterford, Ireland",52.2671181,-7.1035588
1866,"Scoil Naomh Mhuire National School, BEAL ATHA DA THUILLE, CO LUIMNI","Farran, Co. Cork, Ireland",51.8757359,-8.7388287
1867,"SCOIL NAOMH CHOLMCILLE, DRUMMAN, RAMELTON","Drumman, Ramelton, Co. Donegal, Ireland",55.0421631,-7.7045811
1868,"CARNEW N S, Carnew, Arklow","R725, Mungacullin, Carnew, Co. Wicklow, Ireland",52.7683762,-6.569543299999999
1869,"S N BAILE MUINE, Ballymoney, Ballineen","Ballymoney, Ballineen and Enniskean, Co. Cork, Ireland",51.7309256,-8.9508551
1870,"S N MHUIRE NA MBRAITHRE, Clounalour, Tralee","Cloonalour, Tralee, Co. Kerry, Ireland",52.27299679999999,-9.6994739
1871,"S N BAILE MOR, Ballymore, Portnablagh","Ballymore, Crockalaghta, Co. Donegal, Ireland",55.1641699,-7.918986500000001
1872,"AYR HILL N S RAMELTON, Tank Road, Ramelton","Tank Rd, Ballyboe, Ramelton, Co. Donegal, Ireland",55.0361286,-7.6473155
1873,"SCOIL MHUIRE, Doire Glinne, Sraith Salach","Doireglinne, Oughterard, Co. Galway, H91 D8W9, Ireland",53.4289358,-9.4228802
1874,"SCOIL NAOMH CAITRIONA, Bishopstown Avenue, Model Farm Road","Bishopstown Ave, Model Farm Rd, West, Cork, Ireland",51.8866804,-8.5161602
1875,"SCOIL BHRIGHDE, Tyholland, Co. Monaghan","Terrycaffe, Tyholland, Co. Monaghan, Ireland",54.27776799999999,-6.905835
1876,"S N BAILE AN FHASAIGH, Ballyfacey, Glenmore","Sheastown, Co. Kilkenny, Ireland",52.6111912,-7.1956896
1877,"NAOMH EARNAIN N S, KILLASHEE, LONGFORD","Killashee, Aghnaskea, Longford, Ireland",53.6812889,-7.879322800000001
1878,"Lanesborough Primary School, Lanesborough, Co. Longford","2 Rathcline Rd, Lanesborough, Co. Longford, Ireland",53.6734789,-7.9873911
1879,"SCOIL MHUIRE, Broadford, Charleville","Scoil Mhuire National School, Farrihy, Broadford, Co. Limerick, Ireland",52.3459314,-8.9693569
1880,"LOCHAN AN BHEALAIGH N S, Loughanavally, Mullingar","Adamstown, Loughnavalley, Co. Westmeath, Ireland",53.48674,-7.526059999999998
1881,"BHRIDE N S, Ardough, Bilboa","Ardough National School, Ardough, Bilboa, Co. Laois, Ireland",52.7969624,-7.0473423
1882,"BALLYGOWN NS, CASTLETOWNROCHE, CO. CORK","National School, Ballygown, Castletownroche, Co. Cork, Ireland",52.1919524,-8.519689399999999
1883,"CROINCHOILL N S, Crinkill, BIRR","Crinkle National School, School Rd, Ballinree, Birr, Co. Offaly, Ireland",53.08016569999999,-7.896068
1884,"S N CILLININ, Killeeneen, Craughwell","Killeeneen, Craughwell, Co. Galway, Ireland",53.2208688,-8.8076794
1885,"Lecarrow Community National School, Lecarrow, Co. Roscommon","Knockanyconor, Lecarrow, Co. Roscommon, Ireland",53.5424697,-8.0412653
1886,"St Mary's Church of Ireland N.S, Waterpark, Carrigaline","Church Rd, Carrigaline East, Carrigaline, Co. Cork, Ireland",51.8155338,-8.375318499999999
1887,"SCOIL NAOMH IOSEPH, Gorey, Co. Wexford","Creagh, Gorey, Co. Wexford, Ireland",52.6776154,-6.309183099999999
1888,"SN PAROISTE MAITIU NFA, Cranfield Place, Sandymount","Cranfield Pl, Dublin, Ireland",53.3367752,-6.2211187
1889,"SCOIL MHUIRE, Knockognoe, Brosna","Brosna West, Co. Kerry, Ireland",52.3127219,-9.2764796
1890,"S N CILL CHUIMIN, Thurles, Co. Tipperary","Churchquarter, Kilcommon, Co. Tipperary, Ireland",52.6922641,-8.146777199999999
1891,"S N NA HACRAI, Acres, Burtonport","Burtonport, Co. Donegal, Ireland",54.9845286,-8.4326581
1892,"S N NA MAIGHDINE MHUIRE, Garrisker, Broadford","Newmarket on Fergus, Newmarket, Newmarket On Fergus, Co. Clare, Ireland",52.7633671,-8.898118799999999
1893,"SCOIL MHICHIL NAOFA, Mount Hawkins, Athy","Mount Hawkins, Athy, Co. Kildare, Ireland",52.9938127,-6.9808268
1894,"SCOIL NAOMH IOSEF, Castlehackett, Belclare","Castlehackett, Tuam, Co. Galway, Ireland",53.4495441,-8.9828516
1895,"GAELSCOIL AN TEAGHLAIGH NAOFA, Tory Top Road, Ballyphehane","Tory Top Rd, Ballyphehane, Cork, T12 K039, Ireland",51.8837102,-8.475349
1896,"BARR NA SRUTHAN N S, BARR NA SRUTHAN, MOUNTMELLICK","Townparks, Mountmellick, Co. Laois, Ireland",53.1181481,-7.3267379
1897,"S N MIN AN AOIRE, Meenaneary, Carrick","Stranakirk, Meenaneary, Co. Donegal, Ireland",54.7011948,-8.60977
1898,"DROMDHALLAGH N S, Drimoleague, Co. Cork","Drimoleague, Dromdaleague, Drimoleague, Co. Cork, Ireland",51.6623206,-9.261233899999999
1899,"S N CUL FADA, Culfadda, Ballymote","Cloonshanbally, Culfadda, Co. Sligo, Ireland",54.02631400000001,-8.47512
1900,"SN MHUIRE BNS, Killarney Road, Millstreet","Killarney Rd, Co. Cork, Ireland",52.06017660000001,-9.0709889
1901,"S N MOIN NA GCAOR, Monageer, Ballysimon","Monagear, Monageer, Co. Wexford, Ireland",52.52746,-6.47917
1902,"SCOIL BRIDE, Cooloo, Moylough","Brierfield, Ballinasloe, Co. Galway, Ireland",53.4580841,-8.643754
1903,"S N TALAMH NA MANACH, TALAMH NA MANACH, CARLINGFORD","Monksland N.S Monksland, Grange Old, Carlingford, Co. Louth, A91 PW81, Ireland",54.0022769,-6.1735471
1904,"S N PADRAIG NFA, Courtnacuddy, Enniscorthy","Courtnacuddy, Co. Wexford, Ireland",52.48520389999999,-6.6951085
1905,"S N FHURSA, Lyre, Banteer","Banteer, Co. Cork, Ireland",52.12946059999999,-8.8935092
1906,"S N NAOMH PARTHALAN, CIONN SAILE BEAG, YOUGHAL","Youghal, Co. Cork, Ireland",51.9542704,-7.8471707
1907,"S N TRIANTA, Triantagh, Letterkenny","Letterkenny, Co. Donegal, Ireland",54.9558392,-7.7342787
1908,"S N MUIRE MAGH DEILGE, Modeligo, Dungarvan","Dungarvan, Co. Waterford, Ireland",52.0936763,-7.620362699999999
1909,"S N AN DROMA, Drom, Templemore","Belleville, Templemore, Co. Tipperary, Ireland",52.794802,-7.839860900000001
1910,"SCOIL LORCAIN B, The Oval, Palmerstown","2 Palmerstown Ave, Redcowfarm, Dublin 20, D20 K248, Ireland",53.3524352,-6.3683784
1911,"SCOIL BRIDE C, Turret Road, Palmerstown","20 Turret Rd, Redcowfarm, Dublin 20, D20 K076, Ireland",53.352239,-6.3700372
1912,"NAOMH CHARTHAIGH, College Road, Castleisland","College Rd, Knockananlig, Castleisland, Co. Kerry, V92 DY26, Ireland",52.2350768,-9.456195899999999
1913,"S N NAOMH PADRAIG, CILL CHAIS, CLONMEL","Cill Chais, Glenaleamy Dr, Glenalemy, Clonmel, Co. Tipperary, Ireland",52.3603161,-7.6769618
1914,"S N CNOC DOIRE, KNOCKERRA, KILRUSH","Drimna, Kilrush, Co. Clare, Ireland",52.6406999,-9.4859374
1915,"S N PHADRAIG, Ballybryan, Fahy","Ballybryan, Fahy, Ballybryan, Rhode, Co. Offaly, Ireland",53.3563231,-7.149545499999999
1916,"S N NAOMH MHUIRE, Leckaun, VIA SLIGO","Sligo, Ireland",54.27661029999999,-8.4760888
1917,"S N CAOIMHIN NAOFA, Clonlisk National School, SHINRONE","Clonlisk National School, Clonlisk, Shinrone, Co. Offaly, Ireland",52.9477679,-7.9097944
1918,"SCOIL NAOMH PADRAIG, Moylough, Ballinasloe","Moylough Lodge, Clooncallaga, Ballinasloe, Co. Galway, Ireland",53.4874616,-8.5627043
1919,"S N CNOC MIONNA, Turlaghraun, Ballymote","Ballymote, Co. Sligo, Ireland",54.08982880000001,-8.5171827
1920,"S N MHUIRE NAOFA, Rathcobican, Rhode","Rathcobican, Rhode, Co. Offaly, R35 KD66, Ireland",53.3395366,-7.1977344
1921,"BOOLAVOGUE N S, Boolavogue, Ferns","Ferns, Enniscorthy, Co. Wexford, Ireland",52.554883,-6.419874999999999
1922,"SN IOSEF NAOFA, Maigh Mór, An Leacht","Saint Mary's National School, Crag, Moy, Co. Monaghan, Ireland",52.9291363,-9.344833699999999
1923,"S N PADRAIG, Lisboduff, Cootehill","Lisboduff, Co. Cavan, Ireland",54.0723537,-7.227001700000001
1924,"S N CHAOIMHGHIN, Littleton, Thurles","Thurles, Co. Tipperary, Ireland",52.6801064,-7.8044421
1925,"S N MHUIRE, Moynalvey, Summerhill","Moynalvey Manor, Moynalvey, Summerhill, Co. Meath, Ireland",53.4747663,-6.6818896
1926,"S N IOSEF NAOFA, Corville, Roscrea","Grange, Co. Tipperary, Ireland",52.93897399999999,-7.7853853
1927,"S N GREACH RATHAIN, Greaghrahan, Belturbet","Kilconny, Belturbet, Co. Cavan, Ireland",54.10190559999999,-7.449667899999999
1928,"S N SAN NIOCLAS, NICHOLAS ST, DUNDALK","Nicholas St, Townparks, Dundalk, Co. Louth, Ireland",54.0092751,-6.4004131
1929,"S N NA HINSE, Bouladuff, Thurles","Thurles, Lognafulla, Thurles, Co. Tipperary, Ireland",52.6801064,-7.8044421
1930,"Aughadreena National School, Aughadreena, Stradone","Unnamed Road, Drumgora, Co. Cavan, Ireland",53.9350537,-7.219835199999999
1931,"S N BARRA NAOFA, Gilabbey Terrace, Cork","Gillabbey St, The Lough, Cork, Ireland",51.8938155,-8.4832133
1932,"S N PADRAIG NAOFA, Curtlestown, Enniskerry","Barnamire, Curtlestown, Co. Wicklow, Ireland",53.18337,-6.225010000000001
1933,"S N FIACH, Ballinacree, Oldcastle","Ballynacree, Co. Meath, Ireland",53.7684757,-7.232658400000001
1934,"S N CUAN, Kilbaha, Kilrush","Kiltrellig, Kilbaha, Co. Clare, Ireland",52.5705484,-9.8616683
1935,"SCOIL BHREANDAIN, McAuley Road, Artane","23 McAuley Rd, Harmonstown, Dublin, Ireland",53.3841553,-6.1958847
1936,"SN CAITRIONA GIRLS, Measc Avenue, Coolock","Kilmore, Coolock, Co. Dublin, Ireland",53.3882315,-6.199216000000001
1937,"S N CAITRIONA NAIONAIN, Measc Avenue, Coolock","Mask Ave, Coolock, Dublin 5, Ireland",53.3848105,-6.19839
1938,"S N MUIRE GAN SMAL, Green Lane, Carlow","Green Ln, Carlow, Ireland",52.8381735,-6.9229213
1939,"St Patrick's National School, Gilroy Avenue, Edenderry","Gilroy Ave, Edenderry, Co. Offaly, R45 XV22, Ireland",53.3399471,-7.067330200000001
1940,"KILMACANOGUE N S, Kilmacanogue, Bray","Kilmacanogue, Kilmacanoge North, Bray, Co. Wicklow, Ireland",53.168564,-6.140065
1941,"S N AODAIN, Hollyfield, Ballintrillick","Gorteen, Ballintrillick, Co. Sligo, Ireland",54.40879649999999,-8.4073735
1942,"S N TOINN AN TAIRBH, CAPPAMORE, CO LIMERICK","Tinnatarriff, Co. Limerick, Ireland",52.5974424,-8.3868163
1943,"MHUIRE FATIMA N S, Timahoe, Portlaoise","Timahoe Road, Timahoe, Portlaoise, Co. Laois, Ireland",52.96275499999999,-7.1989539
1944,"S N CILL RUADHAIN, Nenagh, Co. Tipperary","Nenagh, Co. Tipperary, Ireland",52.8642968,-8.1975561
1945,"SCOIL MHUIRE, AN CRAOSLOCH, LETTERKENNY",.,.,.
1946,"IOSEF NAOFA, Barrack Hill, St. Bernard's Place","Oliver Plunkett Hill, Carrignagroghera, Fermoy, Co. Cork, Ireland",52.1446532,-8.2801177
1947,"S N NAOMH IOSEPH, Halverstown, Kilcullen","Halverstown, Whitehall, Co. Kildare, Ireland",53.08977429999999,-6.761950499999999
1948,"BARNANE N S, Barnane, Templemore","Barnane, Templemore, Co. Tipperary, Ireland",52.7896838,-7.911355899999999
1949,"S N FAICHE LIAG, Faithlegg, Co. Waterford","Faithlegg, Co. Waterford, Ireland",52.2619678,-7.0028722
1950,"SCOIL NA MBRAITHRE, College Street, Mullingar","College St, Commons, Mullingar, Co. Westmeath, Ireland",53.5263156,-7.3471845
1951,"SCOIL BHRIDE, Shelagh, Hackballscross","Siolach, Hackballscross, Sheelagh, Dundalk, Co. Louth, Ireland",54.03905409999999,-6.558259199999999
1952,"MARIST NATIONAL SCHOOL, Clogher Road, Crumlin","Clogher Rd, Crumlin, Dublin 12, Ireland",53.3262223,-6.2928866
1953,"S N CATRIONA NFA, Ballyhack, Arthurstown","Coleman, Arthurstown, Co. Wexford, Ireland",52.24201679999999,-6.9513715
1954,"SCOIL NAOMH MICHEAL, Church Road, Blackrock","Church Rd, Blackrock, Cork, Ireland",51.8958828,-8.420070299999999
1955,"Faughart Community National School, Faughart, Dundalk","Lower Faughart, Co. Louth, Ireland",54.0399025,-6.3798916
1956,"S N CILLIN, Crossreagh, Mullagh","Crossreagh, Mullagh, Co. Cavan, A82 H704, Ireland",53.8541555,-7.0121788
1957,"S N CLUAIN NA CILLE, Cloonakille, Bealnamulla","Bealnamulla, Bellanamullia, Athlone, Co. Westmeath, Ireland",53.4266094,-8.0222085
1958,"S N RATH EILTE, THURLES, CO TIPPERARY","Rahealty, Thurles, Co. Tipperary, Ireland",52.7144074,-7.761353499999999
1959,"S N BHRIDE, Ballyboy, Kilcormac","Birr St, Ballyboy, Kilcormac, Co. Offaly, Ireland",53.1741815,-7.696619300000001
1960,"SCOIL MHUIRE, Glaslough, Co. Monaghan","Glaslough, Co. Monaghan, Ireland",54.3082807,-6.8993936
1961,"S N PHOIL NAOFA, Lyster Street, Athlone","Lyster St, Athlone, Co. Westmeath, Ireland",53.4207277,-7.942653999999999
1962,"S N PHROINSIAIS NAOFA, Kilbeggan Road, Clara","Kilbeggan Rd, Kilcoursey, Clara, Co. Offaly, Ireland",53.341414,-7.6092878
1963,"S N LIOSCEANUIR, Liscannor, Co. Clare","Liscannor, Co. Clare, Ireland",52.9383667,-9.3922452
1964,"ST MARYS SCHOOL, Greenhills Road, Tallaght","Greenhills Rd, Tallaght, Dublin, Co. Dublin, Ireland",53.2907367,-6.3572766
1965,"S N C NAOMH PADRAIG, Portrane Road, Donabate","Portrane Rd, Rahillion, Donabate, Co. Dublin, Ireland",53.49273489999999,-6.1354285
1966,"S N NAOMH TREASA, BELLEWSTOWN, DROGHEDA","Collierstown, Co. Meath, Ireland",53.6432479,-6.3533802
1967,"S N GLEANN BEITHE, Glenbeigh, Co. Kerry","Lower Ballinakilla, Kilnabrack Upper, Glenbeigh, Co. Kerry, Ireland",52.05616,-9.940400100000002
1968,"SN DUN CEANNFHAOLAIDH, Dunkineely, Co. Donegal","Dunkineely, Ballymagowan, Dunkineely, Co. Donegal, Ireland",54.6320711,-8.357078699999999
1969,"SCOIL NA NOG, GLEANN MAGHAIR, CO CHORCAI","Scoil Na Nóg, Poulacurry South, Glanmire, Co. Cork, Ireland",51.9189438,-8.3975473
1970,"SCOIL NAIS IOSEF NAOFA, St. Joseph's Road, Co. Carlow","St Joseph's Rd, Rathnapish, Carlow, Ireland",52.8391521,-6.9225702
1971,"SCOIL IDE NAOFA, Raheenagh, Ballagh","Raheenagh, Co. Limerick, Ireland",52.37617900000001,-9.043790999999999
1972,"S N BAILE NORA, Ballynora, Waterfall","8 Woodside, Ballynora, Waterfall, Co. Cork, T12 DR9W, Ireland",51.8602863,-8.575987999999999
1973,"S N MHUIRE, CUL RONAIN, BAILE IOMHAIR","Ballivor, Co. Meath, Ireland",53.5237764,-6.970978799999999
1974,"S N BAILE ROIBEAIRD, Robertstown, Co. Kildare","Robertstown East, Robertstown, Co. Kildare, Ireland",53.269268,-6.815316399999999
1975,"SN DROICHEAD NA BANDAN, Clancool More, Bandon","Clancool, Gully, Bandon, Co. Cork, Ireland",51.73725,-8.7445819
1976,"S N BAILE UI FHIDHNE, Scramogue, CO ROSCOMMON","Gortlustia, Scramoge, Co. Roscommon, Ireland",53.7675268,-8.0512541
1977,"NAOMH PIUS X N S, Ballacolla, Portlaoise","Portlaoise, Co. Laois, Ireland",53.0328123,-7.298793300000001
1978,"RATHCOYLE N S, Rathcoyle Upper, Rathdangan","Rathcoyle, Rathcoyle Upper, Rathdangan, Co. Wicklow, Ireland",52.9165213,-6.524683
1979,"SACRED HEART PRIMARY SCHOOL, Newline, Roscrea","Sacred Heart Primary School, New Line, Parkmore, Roscrea, Co. Tipperary, Ireland",52.94925809999999,-7.798882499999999
1980,"SCOIL NAOMH CHUAN, Killimor, Ballinasloe","Killimor, Lisduneen, Ballinasloe, Co. Galway, Ireland",53.159153,-8.2017784
1981,"S N IOSEF NAOFA, Aglish, Roscrea","Grange, Co. Tipperary, Ireland",52.93897399999999,-7.7853853
1982,"S N CLOGACH, Clogagh North, Timoleague",.,.,.
1983,"S N SCOIL TREASA, Kilshanroe, Enfield","Scoil San Treasa, Kilshanchoe, Kilshanroe, Co. Kildare, A83 PC95, Ireland",53.3830752,-6.8895767
1984,"SCOIL NAOMH MHUIRE, Carnmalin, Malin","Farran, Co. Cork, Ireland",51.8757359,-8.7388287
1985,"S N RATH BEAGAIN, Rathbeggan, Dunshaughlin","Growtown, Dunshaughlin, Co. Meath, Ireland",53.4765013,-6.5033287
1986,"ST CONLETHS N S, Derrinturn, Carbury","Ballyshannon, Carbury, Co. Kildare, Ireland",53.341078,-6.938547
1987,"SCOIL LORCÁIN, Cearnóg Eaton, Baile na Manach","Eaton Square, Seapoint, Blackrock, Co. Dublin, Ireland",53.296584,-6.1647249
1988,"S N MHICHIL NAOFA, CILL, RATH MOLLADHAIN",.,.,.
1989,"S N NAOMH TREASA, CARRAIGIN RUA, MAINISTIR NA BUILLE",.,.,.
1990,"SCOIL MHUIRE, CILL MHEANMAN, MULLINAHONE THURLES","Castlemeadows, Gortataggart, Thurles, Co. Tipperary, Ireland",52.6840722,-7.8256982
1991,"SN BAILE AN MHUILINN, Milltown, Tuam","Tuam, Co. Galway, Ireland",53.5141156,-8.8565177
1992,"S N MUIRE NA DOIRINI, Dreeny, Skibbereen","Lurriga, Skibbereen, Co. Cork, Ireland",51.55592439999999,-9.262130299999999
1993,"SCOIL LORCAIN BNS, St. John's Park, Waterford","St Johns Park, Waterford, Ireland",52.2431036,-7.106027399999999
1994,"St. Peter's Primary School, Hawthorn Road, Bray","7 Hawthorn Rd, Little Bray, Bray, Co. Wicklow, A98 XP60, Ireland",53.2068644,-6.11874
1995,"S N LIOS AN HALLA, Lissenhall, Nenagh","Lissenhall, Co. Tipperary, Ireland",52.83497269999999,-8.243138799999999
1996,"S N BAILE AN DROICHID, Bridgetown, O'Brien's Bridge","O'Briensbridge, Co. Clare, Ireland",52.7527002,-8.498597
1997,"SCOIL MHUIRE, Castledonovan, Drimoleague","Castledonovan National School, Castledonovan, Drimoleague, Co. Cork, Ireland",51.69063149999999,-9.2799215
1998,"NAOMH BRID N S, Knockananna, Arklow","Talbotstown House, Talbotstown Upper, Kiltegan, Co. Wicklow, Ireland",52.925413,-6.633134999999999
1999,"S N RATH CORR, Rathcor, Riverstown","Rathcor, Co. Louth, Ireland",53.98766149999999,-6.1953833
2000,"SCOIL CHAITRIONA, Ballynoe, Mallow","N.S, Kilphillibeen, Ballynoe, Co. Cork, P51 YD60, Ireland",52.0531541,-8.1092003
2001,"AN CHROI RO NAOFA N S, Main Street, Aughrim","Aughrim Lower, Aughrim, Co. Wicklow, Ireland",52.8559337,-6.325933099999999
2002,"S N BAILE UI CHROININ, BALLYCRONEEN, CLOYNE","Cloyne, Ballynacorra East, Midleton, Co. Cork, Ireland",51.89114379999999,-8.1568527
2003,"SCOIL NA MBRATHAR, John Dillon Street, Dublin 8","John Dillon St, The Liberties, Dublin 8, D08 FE83, Ireland",53.3414075,-6.2734884
2004,"MHUIRE GRANSLA, Latgallan, Clones","Leachtgallon, Latgallan, Clones, Co. Monaghan, Ireland",54.2025136,-7.16519
2005,"MHUIRE N S, RATH AIRNE, MULLINGAR","Mullingar, Co. Westmeath, Ireland",53.5259334,-7.3381378
2006,"S N CILL SIOLAIN, Chapel Road, Kilsheelan","Chapel Road, Cloughcarrigeen, Co. Tipperary, Ireland",52.3650835,-7.5828047
2007,"S N NAOMH MHUIRE, Fearann, Ovens","Farran, Co. Cork, Ireland",51.8757359,-8.7388287
2008,"SCOIL NAOMH GOBNAIT, CUl NA SMEAR, DUNGARBHAN","Dungarvan, Co. Waterford, Ireland",52.0936763,-7.620362699999999
2009,"TINAHELY N S, TINAHELY, ARKLOW","Tinahely, Churchland, Tinahely, Co. Wicklow, Ireland",52.7979891,-6.4580063
2010,"SN M AN CROI GAN SMAL, LEENANE, CO GALWAY","Leenaun, Letterbrickaun, Leenane, Co. Galway, Ireland",53.5955956,-9.693132499999999
2011,"S N GARRAN AN EASAIGH, KILLBRITTAIN, CO CORK","Ensay, United Kingdom",57.76269670000001,-7.0809009
2012,"S N NAOMH BRIGHID, COILL NA GCROS, CARRICK ON SHANNON","Carrick-On-Shannon, Co. Leitrim, Ireland",53.94511559999999,-8.0861878
2013,"ST LOUIS INFANT SCHOOL, Park Road, Monaghan","Park Rd, Mullaghmonaghan, Monaghan, Ireland",54.2458204,-6.975694100000001
2014,"LITTLE ISLAND NS, Little Island, Co. Cork","Castleview, Little Island, Co. Cork, Ireland",51.9008815,-8.3626381
2015,"S N NAOMH COLMCILLE, Mount Hanover, Duleek","Mt Hanover, Gafney, Duleek, Co. Louth, Ireland",53.6747741,-6.373389899999999
2016,"GRANGEMOCKLER NS, Grangemockler, Carrick-On-Suir","66 Main St, Carrickbeg, Carrick-On-Suir, Co. Tipperary, E32 XR67, Ireland",52.3455905,-7.411750800000001
2017,"S N NAOMH BRID, Talbotstown, Kiltegan","Talbotstown House, Talbotstown Upper, Kiltegan, Co. Wicklow, Ireland",52.925413,-6.633134999999999
2018,"S N NAOMH BRID C, OIRREAMH, CASTLEBAR","Errew National School, Errew, Castlebar, Co. Mayo, Ireland",53.7961666,-9.2641548
2019,"S N N MAOLMHAODHAGH B, Anne Street, Dundalk","Anne St, Dundalk, Co. Louth, Ireland",54.0008006,-6.407115
2020,"NAOMH CLAR N S, Tubberclare, Athlone","Tober Clar, Kiltober, Athlone, Co. Westmeath, Ireland",53.4623795,-7.753187700000001
2021,"NAOMH ADHAMHNAIN, Laghey, Co. Donegal","Unnamed Road, Laghy, Co. Donegal, Ireland",54.6190971,-8.089195799999999
2022,"AN TEAGHLAIGH NAOFA Girls Junior, Military Road, Waterford","Clochar na Trocaire, Waterford, Ireland",52.262001,-7.1108699
2023,"St Patrick's National School, Ballymurphy, Borris","Ballymurphy National School, Ballymurphy, Borris, Co. Carlow, Ireland",52.57128909999999,-6.860493399999999
2024,"St Francis National School, GARRYSHANE, Donohill","Saint Francis National School, Garryshane, Donohill, Co. Tipperary, Ireland",52.5397056,-8.1404438
2025,"NAOMH PADRAIG N S, DOIRE LIAIM OIG, ROSENALLIS","Derrylamogue, Derrylemoge, Rosenallis, Co. Laois, Ireland",53.1123357,-7.405765299999999
