,School,FullAddress,Latitude,Longitude
387,"Lucan Community College, Esker Drive, Lucan","Lucan Community College, Esker Dr, Lucan, Co. Dublin, Ireland",53.3476706,-6.4497507
388,"Colaiste Ghleann na hAbhann, Riversdale Community College, Blanchardstown Road North","Blanchardstown Rd N, Blanchardstown, Dublin 15, Ireland",53.4019114,-6.379454
389,"Coláiste Chilliain, Bóthar Nangor, Cluain Dolcáin","22 Nangor Cres, Bawnoges, Clondalkin, Co. Dublin, Ireland",53.3213719,-6.4089829
390,"St Finians Community College, Castlefarm, Swords","Castlefarm, Swords, Co. Dublin, Ireland",53.4654457,-6.224143700000001
391,"Fingal Community College, Seatown Road, Swords","Fingal Community College, Seatown Rd, Townparks, Swords, Co. Dublin, Ireland",53.460698,-6.216774
392,"Greenhills College, Limekiln Avenue, Greenhills","Limekiln Ave, Walkinstown, Dublin 12, D12 DP8W, Ireland",53.30722,-6.3351279
393,"Firhouse Community College, Firhouse Road, Dublin 24","Firhouse Rd, Tallaght, Dublin 24, Ireland",53.2762325,-6.3484937
394,"Mount Seskin Community College, Jobstown, Tallaght","Fortunestown Road, Jobstown, Dublin 24, D24 R267, Ireland",53.2788424,-6.410148299999999
395,"Cabra Community College, Kilkieran Road, Cabra","Kilkieran Rd, Cabra West, Dublin, Ireland",53.3687218,-6.2943072
396,"Clogher Road Community College, Clogher Road, Crumlin","113 Clogher Rd, Crumlin, Dublin, D12 X8E2, Ireland",53.3265124,-6.293414599999999
397,"Coláiste Eoin, Cappagh Road, Finglas West","Cappagh Rd, Finglas, Dublin 11, D11 AY65, Ireland",53.3876613,-6.309822400000001
398,"Ringsend College, Cambridge Road, Ringsend","Cambridge Rd, Dublin 4, Ireland",53.3437546,-6.2245095
399,"Kylemore College, Kylemore Road, Ballyfermot","Kylemore Road, Ballyfermot, Dublin 10, Ireland",53.34509749999999,-6.3516238
400,"Marino College, 14-20 Marino Mart, Fairview","Ballybough, Dublin, Co. Dublin, Ireland",53.3643758,-6.2314903
401,"St Mac Dara's Community College, St. Mac Dara's Community College, Wellington Lane","Wellington Ln, Templeogue, Dublin 6W, Co. Dublin, Ireland",53.2970834,-6.3268266
402,"Rathmines College, Town Hall, Rathmines","Townhall, Rathmines, Dublin 6, Ireland",53.3240796,-6.2652375
403,"Pearse College - Colaiste an Phiarsaigh, Clogher Road, Crumlin","Clogher Rd, Crumlin, Dublin, Ireland",53.3265403,-6.2934106
404,"Plunket College, Swords Road, Whitehall","Swords Rd, Whitehall, Dublin 9, D09 C94K, Ireland",53.3794304,-6.248254699999999
405,"Margaret Aylward Community College, The Thatch Road, Whitehall","The Thatch Rd, Whitehall, Dublin 9, Ireland",53.3838442,-6.2400965
406,"Coláiste Dhúlaigh, Barryscourt Road, Coolock","17 Barryscourt Rd, Coolock, Dublin 17, Ireland",53.3966321,-6.211757
407,"St Bricin's College, Belturbet, Co Cavan","Saint Bricin's College, Railway Rd, Corporation Lands, Belturbet, Co. Cavan, Ireland",54.099416,-7.4434722
408,"St. Mogue's College, Bawnboy, Co Cavan","Bawnboy, Co. Cavan, Ireland",54.122559,-7.677543699999998
409,"Breifne College, Cootehill Rd, Cavan","12 Cootehill Rd, Curragho, Co. Cavan, H12 PX51, Ireland",54.0095501,-7.346259400000001
410,"Virginia College, Virginia, Co Cavan","Virginia, Rahardrum, Virginia, Co. Cavan, Ireland",53.8317736,-7.0845831
411,"Borris Vocational School, Borris, Co Carlow","Borris, Knocknagundarragh, Borris, Co. Carlow, Ireland",52.5972716,-6.9178413
412,"Coláiste Eoin, Hacketstown, Co Carlow","Hacketstown Upper, Co. Carlow, Ireland",52.8611781,-6.5530601
413,"Tyndall College, Mortarstown, Kilkenny Road","Kilkenny Rd, Mortarstown Upper, Carlow, Ireland",52.8185242,-6.9446829
414,"Coláiste Aindriú, Muine Bheag, Co Carlow","Kilcarrig, Bagenalstown, Co. Carlow, Ireland",52.7021103,-6.9506057
415,"Gaelcholáiste Cheatharlach, Easca, Ceatharlach","Gaelcholáiste Ceatharlach, Askea, Carlow, Ireland",52.8368409,-6.910886499999999
416,"Killarney Community College, New Road, Killarney","New Rd, Inch, Killarney, Co. Kerry, Ireland",52.06248979999999,-9.5195383
417,"Community College Killorglin, Killorglin, Co Kerry","Community College Killorglin, Langford St, Ardmoneel, Killorglin, Co. Kerry, Ireland",52.0999548,-9.7841122
418,"Coláiste na Ríochta, Upper Church St.,, Listowel","Upper Church St, Ballygowloge, Listowel, Co. Kerry, Ireland",52.44837930000001,-9.4791246
419,"Castleisland Community College, Tonbwee, Castleisland","Tonbwee, Castleisland, Co. Kerry, Ireland",52.2272523,-9.456630299999999
420,"Causeway Comprehensive School, Causeway, Tralee","1 Tóchar View, Dromkeen West, Causeway, Co. Kerry, V92 EP46, Ireland",52.4118438,-9.7360539
421,"Coláiste Gleann Lí Post Primary School, Clash Road, Tralee","Clash Road, Clash West, Tralee, Co. Kerry, Ireland",52.2724915,-9.6865223
422,"Gaelcholáiste Chiarraí, Tobar Mhaigh Dor, Trá Lí","Cloon Beg, Tralee, Co. Kerry, Ireland",52.2667396,-9.6989362
423,"Scoil Aireagail, Ballyhale, Co. Kilkenny","Ballyhale, Knocktopher Manor, Ballyhale, Co. Kilkenny, Ireland",52.478758,-7.212555900000001
424,"Duiske College, Graignamanagh, Co Kilkenny","High St, Brandondale, Graiguenamanagh, Co. Kilkenny, Ireland",52.5400938,-6.9573525
425,"Coláiste Mhuire, Johnstown, Co Kilkenny","Urlingford Rd, Glebe, Johnstown, Co. Kilkenny, Ireland",52.7443664,-7.5596697
426,"City Vocational School, New Street,, Kilkenny","Lower New St, Kilkenny, Ireland",52.6478498,-7.254449799999999
427,"Coláiste Cois Siúire, Mooncoin, Co Kilkenny","Filbuckstown, Mooncoin, Co. Kilkenny, X91 Y168, Ireland",52.2903323,-7.246716800000001
428,"Grennan College, Ladywell St, Thomastown","Lady's Well St, Thomastown, Co. Kilkenny, Ireland",52.5284997,-7.1433941
429,"Coláiste Pobail Osraí, Bóthar Urmhumhan, Cill Chainnigh","6-7 Ormonde Rd, Kilkenny, Co. Kilkenny, Ireland",52.648616,-7.251819999999999
430,"Athy Community College, Tomard, Athy","Rathstewart, Athy, Co. Kildare, R14 KT50, Ireland",53.001559,-6.986398299999999
431,"Curragh Post-Primary School, McSwiney Road, Curragh","McSwiney Road, Curragh, Co. Kildare, Ireland",53.1473624,-6.8323535
432,"Colaiste Lorcain, Castledermot, Co. Kildare","Castledermot, Mullarney, Athy, Co. Kildare, Ireland",52.90921909999999,-6.8388259
433,"St Conleth's Community College, Station Road, Newbridge","Station Rd, Piercetown, Newbridge, Co. Kildare, Ireland",53.1828618,-6.8019049
434,"Confey Community College, Confey, Leixlip","River Forest, Newtown, Leixlip, Co. Kildare, Ireland",53.3728402,-6.4983019
435,"Maynooth Post Primary School, Moyglare Rd, Maynooth","Maynooth, Co. Kildare, Ireland",53.3847093,-6.5957705
436,"Piper's Hill College, Killashee, Naas","Killashee, Piper's Hill Campus, Naas, Co. Kildare, Ireland",53.1954453,-6.669875999999999
437,"St Farnan's Post Primary School, Prosperous, Co. Kildare","Curryhills, Prosperous, Co. Kildare, Ireland",53.28669559999999,-6.7516438
438,"Ardscoil Rath Iomgháin, Rathangan, Co Kildare","Rathangan, Rathangan Demesne, Rathangan, Co. Kildare, Ireland",53.2183382,-6.9941143
439,"Glenart College, Coolgreaney Rd, Arklow","Coolgreaney Rd, Sheephouse, Arklow, Co. Wicklow, Ireland",52.7964072,-6.1729309
440,"Scoil Chonglais, Baltinglass, Co Wicklow","Carsrock, Baltinglass, Co. Wicklow, Ireland",52.9378838,-6.7013089
441,"Blessington Community College, Naas Rd, Blessington","Naas Rd, Blessington, Co. Wicklow, Ireland",53.1695369,-6.5391134
442,"St Thomas' Community College, Novara Avenue, Bray","Novara Ave, Bray, Co. Wicklow, Ireland",53.2007951,-6.106713999999999
443,"Coláiste Bhríde Carnew, Carnew, Arklow","Main St, Carnew, Co. Wicklow, Ireland",52.710198,-6.502342
444,"St Kevin's Community College, Dunlavin, Co Wicklow","Saint Kevin's Community College, Pound Rd, Dunlavin Upper, Dunlavin, Co. Wicklow, Ireland",53.0543708,-6.6967596
445,"Avondale Community College, Rathdrum, Co Wicklow","Rathdrum, Co. Wicklow, Ireland",52.9343558,-6.236100800000001
446,"Coláiste Raithín, Bóthar Bhaile Átha Cliath, Bré","Bóthar Bhaile Átha Cliath, Ravenswell, Bré, Co. Chill Mhantáin, A98 X3A3, Ireland",53.2096484,-6.109433
447,"Ennis Community College, Harmony Row, Ennis","Harmony Row, Lifford, Ennis, Co. Clare, Ireland",52.84702069999999,-8.9878814
448,"Ennistymon Vocational School, Ennistymon, Ennis","Ennistimon, Co. Clare, V95 P991, Ireland",52.94012069999999,-9.294971499999999
449,"St Michael's Community College, Kilmihil, Co Clare","Saint Michael's Community College, Newtown, Kilmihil, Co. Clare, Ireland",52.7248033,-9.3211622
450,"St Joseph's Community College, Carrigaholt Road, Kilkee","7 Church Rd, Dough, Kilkee, Co. Clare, Ireland",52.6744206,-9.6502933
451,"Scariff Community College, Scariff Community College, Drewsborough","Drewsborough, Scarriff, Co. Clare, V94 Y9W2, Ireland",52.9027336,-8.5359141
452,"St Anne's Community College, Killaloe, Co Clare","Clarisford, Shantraud, Killaloe, Co. Clare, Ireland",52.80307269999999,-8.4402273
453,"St. Brogan's College, Bandon, Kilbrogan, Bandon","St Brogan's College, Kilbrogan, Bandon, Co. Cork, Ireland",51.7565561,-8.7422537
454,"Colaiste Ghobnatan, Baile Mhic Ire, Machromtha","Flats, Ballymakeery, Co. Cork, P12 X239, Ireland",51.9392118,-9.1558049
455,"Scoil Mhuire, Béal Atha'n Ghaorthaidh, Co Chorcaí","Illauninagh West, Ballingeary, Co. Cork, P12 YP62, Ireland",51.8479875,-9.235342000000001
456,"Clonakilty Community College, Clonakilty, Co Cork","Scartagh, Clonakilty, Co. Cork, P85 E099, Ireland",51.62481080000001,-8.887062199999999
457,"Coachford College, Coachford, Co Cork","Glebe, Coachford, Co. Cork, Ireland",51.9121113,-8.793301699999999
458,"Carrignafoy Community College, Carrignafoy, Cobh","Carrignafoy, Cobh, Co. Cork, P24 WR29, Ireland",51.8552312,-8.2861028
459,"Coláiste an Chraoibhin, Duntaheen Road, Fermoy","Coláiste an Chraoibhin, Duntaheen Rd, Duntahane, Fermoy, Co. Cork, Ireland",52.13523319999999,-8.2855797
460,"Colaiste Treasa, Kanturk, Co Cork","Greenane Street Upper, Bluepool, Co. Cork, Ireland",52.1779891,-8.9009388
461,"Davis College, Summerhill, Mallow",.,.,.
462,"McEgan College, Macroom, Co Cork","Macroom, Maghereen, Macroom, Co. Cork, Ireland",51.9049181,-8.9615551
463,"Coláiste Fionnchua, Mitchelstown, Mallow","Brigown, Mitchelstown, Co. Cork, Ireland",52.2652171,-8.2623316
464,"St Colman's Community College, Youghal Road, Midleton","Youghal Rd, Park South, Midleton, Co. Cork, Ireland",51.910309,-8.167486000000002
465,"St Aidan's Community College, Dublin Hill, Cork","Dublin Hill, Cork, Co. Cork, T23 YE02, Ireland",51.92084500000001,-8.4626465
466,"Schull Community College, Colla Road, Schull","Colla Road, Skull, Schull, Co. Cork, Ireland",51.5224824,-9.546703899999999
467,"Coláiste Choilm, Ballincollig, Co. Cork","Ballincollig, Carrigrohane, Ballincollig, Co. Cork, Ireland",51.8897506,-8.580173
468,"Nagle Community College, Mahon, Blackrock","Nagle Community College, Ave de Rennes, Mahon, Cork, T12 WT21, Ireland",51.89136269999999,-8.4027383
469,"Cork College Of Commerce, Morrison's Island, Cork","Morrison's Quay, Centre, Cork, Ireland",51.89564319999999,-8.4694212
470,"Terence Mac Swiney Community College, Hollyhill, Knocknaheeny","Harbour View Rd, Knocknaheeney, Cork, Ireland",51.9046339,-8.503776
471,"Coláiste Daibhéid, Teach Buckingham, Sráid Mhuilinn na Sábhadóireachta","Sawmill St, Ballintemple, Cork, Co. Cork, T12 VP03, Ireland",51.8937418,-8.4668286
472,"Crana College, Crana Road, Buncrana","Crana Rd, Ardaravan, Inishowen, Co. Donegal, Ireland",55.1350212,-7.4589171
473,"Coláiste na Carraige, Carrick, Co. Donegal","Carrick, Roxborough Glebe, Carrick, Co. Donegal, Ireland",54.6555012,-8.632718299999999
474,"Abbey Vocational School, The Glebe, Donegal Town","Glebe, Co. Donegal, Ireland",54.64865899999999,-8.112553
475,"Errigal College, Windyhall, Letterkenny","Windyhall, Letterkenny, Co. Donegal, F92 FC82, Ireland",54.9634831,-7.733002599999999
476,"Mulroy College, Milford, Letterkenny","Rossgarrow, Milford, Co. Donegal, F92 FX36, Ireland",55.0926904,-7.7042511
477,"Deele College, Raphoe, Lifford","Lifford Rd, Raphoe Townparks, Lifford, Co. Donegal, Ireland",54.8742429,-7.6034088
478,"Finn Valley College, Drumboe Lower, Stranorlar","Drumboe Lower, Greenhills, Stranorlar, Co. Donegal, F93 AE27, Ireland",54.8070477,-7.7748944
479,"St. Catherine's Vocational School, Donegal Road, Killybegs","Donegal Rd, Drumbeagh, Killybegs, Co. Donegal, F94 A004, Ireland",54.63944309999999,-8.4373691
480,"Gairm Scoil Chú Uladh, Béal an Átha Móir, An Clochán","Ballinamore Vocational School, Meenagolan, Cloghan, Co. Donegal, Ireland",54.8658162,-8.044247
481,"Gairmscoil Mhic Diarmada, An Leadhbgarbh, Árainn Mhór","Fallagowan, Arranmore, Co. Donegal, Ireland",54.98528719999999,-8.4930261
482,"Colaiste Cholmcille, Indreabhán, Co na Gaillimhe","Aille, Inverin, Co. Galway, Ireland",53.2446698,-9.3904651
483,"Clárin College, Caheroyn Road,, Athenry","Newford, Athenry, Co. Galway, H65 KC65, Ireland",53.29328539999999,-8.754201799999999
484,"St Brigids College, St. Brigid's College,, Loughrea","Mt Pleasant, Baunoge, Loughrea, Co. Galway, Ireland",53.1952867,-8.55951
485,"Coláiste an Chreagáin, Mountbellew, Ballinasloe","Mountbellew, Bovinion, Ballinasloe, Co. Galway, Ireland",53.460975,-8.4838472
486,"COLÁISTE NAOMH ÉINNE, Cill Rónain, Inis Mór","Cottage Rd, Oghil, Kilronan, Co. Galway, Ireland",53.12581849999999,-9.672385199999999
487,"St Killian's College (Coláiste Chilleáin Naofa), New Inn, Ballinasloe","R348, Knockbrack, Co. Galway, Ireland",53.3009438,-8.488189499999999
488,"Coláiste Naomh Feichín, Corr na Mona, Co na Gaillimhe","Cornamona, Co. Galway, Ireland",53.5133372,-9.451209
489,"Coláiste na Coiribe, Bothar Bhaile na mBúrcach, Cnoc na Cathrach","Knocknacarra, Ballymoneen Rd, Ballyburke, Galway, H91 RC97, Ireland",53.26951589999999,-9.1236778
490,"Coláiste Ghobnait, Inis Oírr, Oileáin Árann","Inisheer, Co. Galway, Ireland",53.063474,-9.522560499999999
491,"Gairmscoil na bPiarsach, Ros Muc, Co na Gaillimhe","An Gort Mór, Rosmuck, Co. Condae na Gaillimhe, Ireland",53.3870817,-9.6107108
492,"Archbishop McHale College, Dublin Road, Tuam, Tuam","Dublin Rd, Parkmore, Tuam, Co. Galway, Ireland",53.5105127,-8.8454473
493,"Galway Community College, Moneenageisha, Wellpark","Wellpark, Galway, H91 K642, Ireland",53.2829121,-9.0326741
494,"Athlone Community College, Retreat Road, Athlone","Retreat Rd, Retreat, Athlone, Co. Westmeath, N37 Y985, Ireland",53.4246831,-7.9211828
495,"Castlepollard Community College, Castlepollard, Mullingar","Castlepollard, Kinturk Demesne, Castlepollard, Co. Westmeath, Ireland",53.6748789,-7.3050636
496,"Columba College, Killucan, Co Westmeath","Columba College, Killucan, Co. Westmeath, Ireland",53.5165218,-7.1400535
497,"Mullingar Community College, Millmount Road, Mullingar","Millmount Rd, Bellview, Mullingar, Co. Westmeath, Ireland",53.52445,-7.334517199999999
498,"Clonaslee College, Clonaslee, Co. Laois","Corbally, Co. Laois, Ireland",53.1455966,-7.5139869
499,"Portlaoise College, Mountrath Road, Portlaoise","Mountrath Rd, Clonroosk Little, Portlaoise, Co. Laois, R32 N795, Ireland",53.03569479999999,-7.3137246
500,"St Fergal's College, Rathdowney, Co Laois","Saint Fergal's College, Church St, Rathdowney, Co. Laois, Ireland",52.854399,-7.577092500000001
501,"Carrigallen Vocational School, Carrigallen, Co. Leitrim","Carrigallen, Clooncorick, Carrigallen, Co. Leitrim, Ireland",53.9795381,-7.647757999999999
502,"Lough Allen College, Drumkeerin, County Leitrim","Lugmeen, Drumkeeran, Co. Leitrim, Ireland",54.1692834,-8.137009899999999
503,"Drumshanbo Vocational School, Drumshanbo Vocational School, Drumshanbo","Drumshanbo Vocational School, Carricknabrack, Drumshanbo, Co. Leitrim, Ireland",54.04853379999999,-8.046401399999999
504,"Coláiste Abbáin, Adamstown, Enniscorthy","Adamstown, Glenour, Enniscorthy, Co. Wexford, Ireland",52.3920602,-6.7192782
505,"Bridgetown College, Bridgetown, Co Wexford","co Y35 R 628, Bridgetown, Lake, Bridgetown, Co. Wexford, Ireland",52.2289421,-6.5499745
506,"Bunclody Vocational College, Irish Street, Bunclody","Irish St, Ballinapark, Bunclody, Co. Wexford, Ireland",52.6530531,-6.6513905
507,"Enniscorthy Vocational College, Milehouse Rd, Enniscorthy","Milehouse Rd, Bellefield, Enniscorthy, Co. Wexford, Ireland",52.50985910000001,-6.585142500000001
508,"Coláiste an Átha, Kilmuckridge, Gorey","Kilmuckridge, Gorey, Co. Wexford, Ireland",52.5117753,-6.285971399999999
509,"Kennedy College, New Ross, Co Wexford","Bosheen St, Trianglepark, New Ross, Co. Wexford, Ireland",52.3912839,-6.9329681
510,"Selskar College (Coláiste Sheilscire), Westgate, Wexford","Y35 RY27, Westgate, Townparks, Wexford, Ireland",52.3414349,-6.4678387
511,"Ballymahon Vocational School, Ballymahon, Co Longford","Ballymahon, Co. Longford, Ireland",53.5682901,-7.772113699999998
512,"Colaiste Mhuire, Askeaton, Co Limerick","Church St, Askeaton, Co. Limerick, Ireland",52.60019279999999,-8.969714
513,"Ardscoil Phadraig, Granard, Co Longford","Granard, Churchquarter, Granard, Co. Longford, Ireland",53.7772429,-7.504488799999999
514,"Lanesboro Community College, Lanesboro, Co Longford","Knock, Lanesborough, Co. Longford, N39 NN52, Ireland",53.6692632,-7.9839016
515,"Templemichael College, Templemichael, Longford","Templemichael, Longford, N39 DA02, Ireland",53.731941,-7.7863535
516,"Bush Post Primary School, Riverstown, Dundalk","Dundalk Rd, Seecrin, Dundalk, Co. Louth, Ireland",53.9985629,-6.18871
517,"St Oliver's Community College, Rathmullen Road, Drogheda","Rathmullan Rd, Rathmullan, Drogheda, Co. Louth, Ireland",53.71422570000001,-6.3780914
518,"Ó Fiaich College, Dublin Road, Dundalk","Dublin Rd, Marshes Upper, Dundalk, Co. Louth, Ireland",53.9861037,-6.392202999999999
519,"Scoil Ui Mhuiri, Barn Road, Dunleer","Barn Rd, Skibbolmore, Dunleer, Co. Louth, Ireland",53.8263672,-6.3820163
520,"Desmond College, Station Road, Newcastle West","Station Rd, Gortboy, Newcastle West, Co. Limerick, Ireland",52.4559271,-9.052272799999999
521,"Colaiste Chiarain, Croom, Co. Limerick","High St, Tooreen, Croom, Co. Limerick, Ireland",52.5208434,-8.713801199999999
522,"Hazelwood College, Dromcollogher, Co. Limerick","Hazelwood College, Kells, Dromcolliher, Co. Limerick, Ireland",52.3433302,-8.9033912
523,"St Peter's College, Dunboyne, Co. Meath","Station Rd, Bracetown, Dunboyne, Co. Meath, Ireland",53.4185002,-6.468379
524,"Community College Dunshaughlin, Dunshaughlin, Co Meath","Drumree Rd, Knocks, Dunshaughlin, Co. Meath, A85 TY22, Ireland",53.5138304,-6.5497252
525,"Coláiste Clavin, Enfield Road, Longwood","Enfield Road, Clonguiffin, Meath, Ireland",53.45237530000001,-6.916161600000001
526,"O'Carolan College, Nobber, Co Meath","O'Carolan College, Nobber, Co. Meath, Ireland",53.8173128,-6.7419012
527,"St Oliver Post Primary, Oldcastle, Co. Meath","4-2 Cavan St, Oldcastle, Co. Meath, Ireland",53.7719608,-7.1625026
528,"Coláiste Pobail Rath Cairn, Ráth Chairn, Áth Buí,","Rathcarran, Clifton, Co. Meath, C15 FK26, Ireland",53.6200683,-6.860761999999999
529,"Beaufort College, Trim Rd, Navan","Trim Rd, Limekilnhill, Navan, Co. Meath, C15 PY53, Ireland",53.6435793,-6.6828793
530,"Moyne College, Ballina, County Mayo","Abbeyhalfquarter, Ballina, Co. Mayo, Ireland",54.113022,-9.148288599999999
531,"St. Brendan's College, Belmullet, Co. Mayo","Saint Brendan's College, Belmullet, Co. Mayo, Ireland",54.2148735,-9.9789984
532,"St. Tiernan's College, Mullinmore Street, Crossmolina","Mullenmore St., Knockalegan, Crossmolina, Co. Mayo, Ireland",54.0974732,-9.3158409
533,"St. Patrick's College, Lacken Cross, Killala","Lacken Cross, Doonamona, Killala, Co. Mayo, Ireland",54.2294299,-9.2879252
534,"Colaiste Chomain, Rossport, Ballina","Rosdoagh, Ross Port, Co. Mayo, F26 YR99, Ireland",54.2860887,-9.802543199999999
535,"Ballybay Community College, Ballybay, Co Monaghan","R180, Corrybrannan, Co. Monaghan, Ireland",54.123694,-6.901818
536,"Largy College, Analore Rd, Clones","1 Analore Rd, Legarhill, Monaghan, Co. Monaghan, Ireland",54.1791884,-7.224726500000001
537,"Inver College, Carrickmacross, Co Monaghan","Inver College, Castleblaney Rd, Cloghvally Upper, Carrickmacross, Co. Monaghan, Ireland",53.9835693,-6.716102299999999
538,"Castleblayney College, Dublin Road, Castleblayney","Castleblayney College, Dublin Rd, Onomy, Castleblayney, Co. Monaghan, Ireland",54.1145498,-6.7325176
539,"Beech Hill College, Tirkeenan, Monaghan","Dublin Rd, Tirkeenan, Monaghan, H18 P997, Ireland",54.2445023,-6.962661
540,"Dungarvan College-Coláiste Dhun Garbhán, Youghal Road, Dungarvan","Youghal Rd, Cloneety, Dungarvan, Co. Waterford, X35 PV34, Ireland",52.0871838,-7.628351700000001
541,"St Declan's Community College, Kilmacthomas, Co Waterford","Kilmacthomas, Co. Waterford, Ireland",52.2047906,-7.4212633
542,"St Paul's Community College, Browne's Road, Waterford City","Paddy Browne's Rd, Lisduggan, Waterford, Ireland",52.2517223,-7.1377099
543,"Elphin Community College, Elphin, Castlerea","Elphin Community College, Chanterland, Elphin, Co. Roscommon, Ireland",53.84493450000001,-8.2028541
544,"Roscommon Community School, Lisnamult, Roscommon","20 St Theresa's Rd, Ardnanagh, Roscommon, Ireland",53.6249985,-8.2000222
545,"Corran College, Ballymote, Co Sligo","Marren Park, Rathnakelliga, Ballymote, Co. Sligo, Ireland",54.0910233,-8.515093
546,"Coola Post Primary School, Riverstown, Via Boyle","Riverstown, Carrickcoola, Via Boyle, Co. Sligo, F52 XE71, Ireland",54.1538951,-8.375937799999999
547,"Coláiste Iascaigh, Easkey, Co Sligo","Easky, Aderavoher, Easkey, Co. Sligo, Ireland",54.2857405,-8.956193899999999
548,"Grange Post Primary School, Grange, Co Sligo","Grange, Co. Sligo, F91 F722, Ireland",54.3916225,-8.5224947
549,"Ballinode College, Clarion Rd, Ballinode","Clarion Road, Bellanode, Ballinode, Co. Sligo, F91 DY66, Ireland",54.2790053,-8.4591399
550,"Borrisokane Community College, Borrisokane, Co Tipperary","Borrisokane Church of Ireland, Fairgreen, Ballyhaden, Borrisokane, Co. Tipperary, Ireland",53.00106650000001,-8.1181204
551,"Comeragh College, Tinvane, Carrick-On-Suir","Tinvane, Carrick-On-Suir, Co. Tipperary, Ireland",52.3520793,-7.3890996
552,"Raheen College, Clonmel, Co Tipperary","The Mall, Raheen, Clonmel, Co. Tipperary, Ireland",52.3537524,-7.695879
553,"Scoil Ruain, Killenaule, Thurles","Killenaule, Thurles, Co. Tipperary, Ireland",52.5719305,-7.676740699999999
554,"Nenagh College, Dromin Road, Nenagh","Dromin Rd, Nenagh North, Nenagh, Co. Tipperary, Ireland",52.8706725,-8.2011437
555,"Newport College, Black Road, Newport","Black Rd, Newport, Co. Tipperary, Ireland",52.7150905,-8.4064467
556,"St. Ailbe's School, Rosanna Road, Tipperary Town","Roselawn, Carrownreddy, Tipperary, Ireland",52.4784701,-8.1565153
557,"Coláiste Mhuire Co-Ed, Castlemeadows, Thurles","Castlemeadows, Gortataggart, Thurles, Co. Tipperary, Ireland",52.6840722,-7.8256982
558,"Coláiste Naomh Cormac, Kilcormac, Co Offaly","Coláiste Naomh Cormac, Park, Kilcormac, Co. Offaly, Ireland",53.1793772,-7.7202134
559,"Ard Scoil Chiaráin Naofa, Frederick St., Clara","Frederick St, Kilcoursey, Clara, Co. Offaly, Ireland",53.34049719999999,-7.6126786
560,"Oaklands Community College, Sr. Senan Avenue, Edenderry","Sr Senan Avenue, Edenderry, Co. Offaly, Ireland",53.33684539999999,-7.063478399999999
561,"Tullamore College, Riverside, Tullamore","Riverside, Tullamore, Co. Offaly, R35 XC66, Ireland",53.2756368,-7.487299999999999
562,"Davitt College, Springfield, Castlebar","Springfield, Castlebar, Co. Mayo, F23 VY15, Ireland",53.8571589,-9.2903781
563,"Colaiste na Trocaire (Mercy Community College), Rathkeale, Co. Limerick","Ballywilliam, Abbeylands, Rathkeale, Co. Limerick, Ireland",52.520051,-8.934068
564,"Castleknock Community College, Carpenterstown Road, Castleknock","Carpenterstown Road, Diswellstown, Dublin, Ireland",53.371686,-6.390483
565,"Colaiste Dun Iascaigh, Cashel Road, Cahir","Cashel Rd, Farranlahassery, Cahir, Co. Tipperary, Ireland",52.3812565,-7.9175064
566,"Glanmire Community College, Brooklodge, Glanmire","Brooklodge, Co. Cork, Ireland",51.9310997,-8.3842679
567,"Coláiste Cois Life, Gleann an Ghrífín, Leamhcán","Coláiste Cois Life, Castle Rd, Glebe, Lucan, Co. Dublin, Ireland",53.3496817,-6.435645699999999
568,"Meánscoil San Nioclás, Rinn O gCuanach, Dún Garbhán","Headquarters D Company, Youghal Rd, Ringaphuca, Dungarvan, Co. Waterford, X35 RF24, Ireland",52.0477152,-7.5755797
569,"Colaiste Pobail Naomh Mhuire, CREGGANE, STATION ROAD","Station Rd, Creggane, Co. Cork, Ireland",52.2362182,-8.6772107
570,"Coláiste na Sceilge, Caherciveen, Co. Kerry","Cahersiveen, Garranebane, Cahirciveen, Co. Kerry, Ireland",51.9401427,-10.2408435
571,"Colaiste Phobáil Ros Cré, Corville Road, Roscrea","Corville Rd, Demesne, Roscrea, Co. Tipperary, Ireland",52.9538002,-7.7907329
572,"Coláiste Iósaef, Abbeyfarm, Kilmallock","Sheares St, Abbeyfarm, Kilmallock, Co. Limerick, Ireland",52.4043212,-8.5781852
573,"Abbey Community College, Boyle, Co Roscommon","Abbey Community College, Upper Marian Rd, Termon, Boyle, Co. Roscommon, Ireland",53.969034,-8.29916
574,"Castletroy College, Newtown, Castletroy","Newtown, Castletroy, Co. Limerick, V94 6D85, Ireland",52.66313359999999,-8.5408984
575,"St John Bosco Community College, Kildysart, Ennis","Cahiracon, Kildysart, Co. Clare, Ireland",52.6726705,-9.104600300000001
576,"Colaiste Chraobh Abhann, Creowen, Kilcoole","Creowen, Kilcoole, Co. Wicklow, Ireland",53.10024379999999,-6.0653897
577,"Larkin Community College, Champions Avenue, Dublin 1","Champions Ave, North City, Dublin, Ireland",53.3522063,-6.2570492
578,"Skerries Community College, Skerries, Co. Dublin","Townparks, Skerries, Co. Dublin, Ireland",53.5792175,-6.115860899999999
579,"Coláiste Phobail Cholmcille, Baile Úr, Oileán Thoraí","Coláiste Phobail Cholmcille, Tory Island, Co. Donegal, Ireland",55.2647334,-8.2212443
580,"Coláiste Ailigh, Cnoc na Móna, Leitir Ceanainn","Knocknamona, Letterkenny, Co. Donegal, Ireland",54.9627237,-7.724127199999999
