id,formatted_address,lat,lng,county,address,dateofsale,euro_price
205356,"3 Thornberry Drive, Woodside, Dublin, Co. Dublin, Ireland",53.2653841,-6.2205328,Dublin,"3 THORNBERRY DRIVE, BELMONT, AIKEN'S VILLAGE",23/10/2020,475000.00
1266,"3 Thornberry Drive, Woodside, Dublin, Co. Dublin, Ireland",53.2653841,-6.2205328,Dublin,"3 THORNBERRY DRIVE, BELMONT, AIKEN'S VILLAGE",23/10/2020,475000.00
1430,"111, Bruach Na Laoi, Union Quay, Ballintemple, Cork, Ireland",51.8965199,-8.4674976,Cork,"311 BRUACH NA LAOI, UNION QUAY, CORK",23/10/2020,190000.00
1444,"31 Blackrock Rd, Dundanion Ct, Ballintemple, Cork, T12 T2R4, Ireland",51.8962264,-8.424874,Cork,"31DUNDANION COURT, BLACKROCK, CORK",23/10/2020,370000.00
1362,"35 Alderwood, S Douglas Rd, Ballinlough, Cork, T12 DYF6, Ireland",51.8792491,-8.4499407,Cork,"35 ALDERWOOD, SOUTH DOUGLAS RD, CORK",23/10/2020,255000.00
1354,"35 Seafield Rd, Trimblestown, Blackrock, Co. Dublin, A94 EK64, Ireland",53.3088673,-6.2081351,Dublin,"35 SEAFIELD RD, BLACKROCK, DUBLIN",23/10/2020,672500.00
1365,"Lurriga, Skibbereen, Co. Cork, Ireland",51.5559244,-9.2621303,Cork,"37 LEVIS QUAY, OFF MAIN ST, SKIBBEREEN",23/10/2020,87500.00
1353,"37 Whitehall Rd, Terenure, Dublin 12, D12 Y383, Ireland",53.3113535,-6.3082709,Dublin,"37 WHITEHALL RD, TERENURE, DUBLIN 12",23/10/2020,648000.00
1351,"39 Cloughvalley, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 NC52, Ireland",53.9796329,-6.7134312,Monaghan,"39 CLOUGHVALLEY, CARRICKMACROSS, MONAGHAN",23/10/2020,140000.00
1364,"39 Maplewood Dr, Springfield, Dublin 24, D24 V0R1, Ireland",53.2847653,-6.3830356,Dublin,"39 MAPLEWOOD DR, SPRINGFIELD, TALLAGHT",23/10/2020,250000.00
1287,"4 Bayside Glen, Dunbur Lower, Wicklow, A67 KF72, Ireland",52.9696919,-6.018387,Wicklow,"4 BAYSIDE GLEN, COAST RD, WICKLOW TOWN",23/10/2020,505000.00
1282,"4 Priory Rd, The Claddagh, Galway, Co. Galway, H91 DY7P, Ireland",53.2679232,-9.0556749,Galway,"4 PRIORY RD, CLADDAGH, GALWAY",23/10/2020,329000.00
1267,"Howth Lodge Hotel, Quarry, Dublin, Co. Dublin, Ireland",53.3903492,-6.0850672,Dublin,"40 HOWTH LODGE, HOWTH, CO DUBLIN",23/10/2020,715000.00
1275,"40 Park Rd, Glenageary Heights, Dublin, A96 P8F1, Ireland",53.2747999,-6.1350136,Dublin,"40 PARK ROAD, GLENAGEARY HEIGHTS, GLENAGEARY",23/10/2020,465500.00
1264,"Ferndale Court, Allies River Rd, Oldconnaught, Bray, Co. Dublin, Ireland",53.2149713,-6.1300093,Dublin,"42 FERNDALE COURT, ALLIES RIVER RD, RATHMICHAEL",23/10/2020,305000.00
1268,"47 Hamilton Hall, Castlefarm, Dunboyne, Co. Meath, A86 NN52, Ireland",53.4164511,-6.4686808,Meath,"47 HAMILTON HALL, DUNBOYNE, MEATH",23/10/2020,460000.00
1407,"5 Park Wood, Tullowphelim, Tullow, Co. Carlow, R93 AW29, Ireland",52.8081355,-6.7270062,Carlow,"5 PARK WOOD PHELIM WOOD DUBLIN RD, TULLOW, CO CARLOW",23/10/2020,125000.00
1392,"6 Árd Esker, Cullairbaun, Athenry, Co. Galway, H65 RR92, Ireland",53.3065184,-8.7501282,Galway,"6 ARD ESKER, ATHENRY, GALWAY",23/10/2020,220000.00
1472,"Station Rd, Portmarnock, Co. Dublin, Ireland",53.4185913,-6.1489407,Dublin,"6 THE DRIVE, STATION MANOR, PORTMARNOCK",23/10/2020,512000.00
1467,"Urban Flo, N Main St, Coolfadda, Bandon, Co. Cork, Ireland",51.7464485,-8.7369214,Cork,"6 URBAN FLO, NORTH MAIN ST, BANDON",23/10/2020,275000.00
1389,"66 Daar River Walk, Gortboy, Newcastle West, Co. Limerick, V42 VK51, Ireland",52.456849,-9.0489631,Limerick,"66 DAAR RIVER WALK, NEWCASTLEWEST, COUNTY LIMERICK",23/10/2020,169000.00
1402,"69 Balreask Village, Trim Rd, Balreask Old, Navan, Co. Meath, C15 R6P1, Ireland",53.6405148,-6.6938276,Meath,"69 BALREASK VILLAGE, BALREASK, NAVAN",23/10/2020,210000.00
1482,"9, Marybank, Rutland St, Ballintemple, Cork, Ireland",51.8930957,-8.4686339,Cork,"7 MARYBANK, DOUGLAS ST, CORK CITY",23/10/2020,190000.00
1485,"70 Kiltipper Dr, Killininny, Dublin 24, D24 KC8A, Ireland",53.274422,-6.3602046,Dublin,"70 KILTIPPER DR, TALLAGHT, DUBLIN 24",23/10/2020,265000.00
1475,"72 Mountain View, Shankill, Dublin 18, D18 F4A6, Ireland",53.2261421,-6.1272467,Dublin,"72 MOUNTAIN VIEW, CRINKEN GLEN, CRINKEN LANE",23/10/2020,400000.00
1470,"Dun Rioga Cres, Killeen Castle, Co. Meath, Ireland",53.516808,-6.5532032,Meath,"74 DUN RIOGA CRESCENT, DUN RIOGA, DRUMREE ROAD",23/10/2020,251101.32
1151,"8 Blackrock Rd, Dundanion Ct, Ballintemple, Cork, T12 H3A3, Ireland",51.8972475,-8.4218255,Cork,"8 DUNDANION COURT, BLACKROCK, CORK",23/10/2020,297500.00
1166,"8 Temple Villas, Palmerston Rd, Rathmines, Dublin, Ireland",53.3146342,-6.2587206,Dublin,"8 TEMPLE VILLAS, RATHMINES, DUBLIN 6",23/10/2020,3000000.00
1165,"8 Whitestown Park, Coolmine, Dublin 15, D15 A3KD, Ireland",53.3954057,-6.3993479,Dublin,"8 WHITESTOWN PARK, BLANCHARDSTOWN, DUBLIN 15",23/10/2020,225000.00
1170,"87 Finglas Pl, Finglas East, Dublin, D11 YT1X, Ireland",53.3872509,-6.2957511,Dublin,"87 FINGLAS PLACE, FINGLAS, DUBLIN 11",23/10/2020,250000.00
1171,"9 Beechwood Dr, Ballyvoloon, Cobh, Co. Cork, P24 WP66, Ireland",51.8548639,-8.3075647,Cork,"9 BEECHWOOD DR, CLUAIN ARD NEWTOWN, COBH",23/10/2020,175000.00
1153,"9 Charlestown Dr, Meakstown, Dublin 11, D11 N996, Ireland",53.4045061,-6.297603,Dublin,"9 CHARLESTOWN DR, ST MARGARETS RD, DUBLIN 11",23/10/2020,230000.00
1149,"99 Clonattin Village, Clonatin Upper, Gorey, Co. Wexford, Y25 CY53, Ireland",52.6778059,-6.2738462,Wexford,"99 CLONATTIN VILLAGE, GOREY, WEXFORD",23/10/2020,148000.00
1323,"Baile, 19 Barrack Square, Abbeyland South, Dunmore, Co. Galway, H54 E932, Ireland",53.6168711,-8.7386243,Galway,"ABHAILE, 19 BARRACK SQUARE, DUNMORE",23/10/2020,150000.00
1324,"Alba Beag, Tinnarath, Foulkesmill, Co. Wexford, Ireland",52.3053715,-6.8122533,Wexford,"ALBA BEAG, TINNARATH, FOULKSMILLS",23/10/2020,235000.00
1328,"Lurriga, Skibbereen, Co. Cork, Ireland",51.5559244,-9.2621303,Cork,"APARTMENT 39, THE QUAY, SKIBBEREEN",23/10/2020,87500.00
1332,"Coach Horse Lane, The Square, Midleton, Co. Cork, Ireland",51.9134035,-8.1732802,Cork,"APT 1 BLOCK A COACH HORSE LANE, THE SQUARE, MAIN STREET",23/10/2020,151500.00
1326,"The Laurels, Main St, Rathfarnham, Dublin 14, Ireland",53.2985225,-6.2868458,Dublin,"APT 14, CLORAGH MILLS, EDMONDSTOWN RD DUBLIN 16",23/10/2020,265000.00
1325,"Apartment 23, Glenmalure Court, James's Walk, Rialto, Dublin 8, Ireland",53.3375241,-6.2979191,Dublin,"APT 1, GLENMALURE COURT, JAMESS WALK DUBLIN 8",23/10/2020,215000.00
1329,"Longford, Ireland",53.7276296,-7.7932573,Longford,"APT 1, SANDY LANE, LONFORD",23/10/2020,58000.00
1217,"Apartment 103, The Distillery Building, Distillery Rd, Drumcondra, Dublin 3, Ireland",53.3637698,-6.2487348,Dublin,"APT 408 THE DISTILLERY, DISTILLERY ROAD, DUBLIN 3",23/10/2020,250000.00
1219,"Parkview Hall, Dublin Rd, Limerick, Ireland",52.6649599,-8.6011044,Limerick,"APT 4, PARKVIEW HALL, DUBLIN RD",23/10/2020,125000.00
1208,"Gallery Quay, Grand Canal Quay, Dublin Docklands, Dublin 2, Ireland",53.3429414,-6.2390153,Dublin,"APT 6 BLOCK 2, GALLERY QUAY, GRAND CANAL DOCK DUBLIN 2",23/10/2020,531000.00
1227,"EC5, Old Dublin Rd, Galway, Co. Galway, Ireland",53.2775573,-8.9905685,Galway,"ARDAUN HOUSE, MERLIN PARK, GALWAY",23/10/2020,465000.00
1223,"Ardnageeha, Co. Cork, Ireland",52.1215059,-9.0980462,Cork,"ARDNAGEEHA, CULLEN, MALLOW",23/10/2020,260000.00
1225,"2A Hazelwood Centre, Riverstown, Glanmire, Co. Cork, Ireland",51.930904,-8.3972811,Cork,"AVALON, MAIN STREET, GLANMIRE",23/10/2020,130000.00
1222,"Garrananaspick, Kinsalebeg, Co. Waterford, P36 C597, Ireland",51.9798978,-7.8139774,Cork,"BLACKWATER HOUSE, KINSALEBEG, WATERFORD",23/10/2020,250000.00
1418,"Cloney, Co. Kildare, Ireland",53.0613698,-7.0233261,Kildare,"CLONEY, KILBERRY, ATHY",23/10/2020,255000.00
1423,"Cnoc Aluinn, Coliemore Rd, Dalkey, Co. Dublin, Ireland",53.2769105,-6.0980572,Dublin,"CNOC ALUINN, 92 COLIEMORE ROAD, DALKEY",23/10/2020,3000000.00
1410,"Corrandulla Garda Station, Corrandulla, Co. Galway, Ireland",53.4031886,-9.0166109,Galway,"CORRANDULLA GARDA STATION, CORRANDULLA, CO GALWAY",23/10/2020,250000.00
1419,"Knockaunavaddreen, Knockane, Co. Cork, Ireland",52.1895906,-8.7106728,Cork,"DAISY LANE KNOCKANE OVENS, CORK",23/10/2020,450000.00
1417,"Dursey, N Circular Rd, Limerick, Ireland",52.6608505,-8.6581198,Limerick,"DURSEY, NORTH CIRCULAR RD, LIMERICK",23/10/2020,365000.00
1420,"Crinnage, Carrigeen, Co. Galway, Ireland",53.2288623,-8.7585133,Galway,"EOCHAILL, CRINNAGE, CRAUGHWELL",23/10/2020,440000.00
1453,"Ferritersquarter, Co. Kerry, Ireland",52.1393406,-10.4650066,Kerry,"FERRITERSQUARTER, DUN CHAOIN, COUNTY KERRY",23/10/2020,125000.00
1465,"Killeagh House, Main St, Killeagh Gardens, Killeagh, Co. Cork, Ireland",51.9418962,-7.9929455,Cork,"KILLEAGH HOUSE, KILLEAGH, CO CORK",23/10/2020,150000.00
1461,"Kilnatoora, Co. Cork, Ireland",51.9698299,-7.9109358,Cork,"KILNATOORA, YOUGHAL, CORK",23/10/2020,100000.00
1318,"Killarney, Co. Kerry, Ireland",52.0599353,-9.5044265,Kerry,"RAHANANE, KILCUMMIN, KILLARNEY",23/10/2020,260000.00
349057,"Killarney, Co. Kerry, Ireland",52.0599353,-9.5044265,Kerry,"RAHANANE, KILCUMMIN, KILLARNEY",23/10/2020,260000.00
1319,"Rossy Bridge, Rossy, Co. Leitrim, Ireland",54.031424,-7.9383939,Leitrim,"ROSSY, KESHCARRIGAN, LEITRIM",23/10/2020,156000.00
1317,"Ryves Castle, Co. Limerick, Ireland",52.4199558,-8.374974,Limerick,"RYVESCASTLE, KNOCKLONG, LIMERICK",23/10/2020,94400.00
1314,"Stella Marias, Main St, Baldoyle, Dublin 13, Ireland",53.3989791,-6.1271021,Dublin,"STELLA MARIAS, 29 MAIN ST, BALDOYLE",23/10/2020,657000.00
1339,"Boola, Glen South, Co. Limerick, Ireland",52.33484,-8.96748,Limerick,"THE GLEN, KILMEEDY, COUNTY LIMERICK",23/10/2020,220000.00
1338,"Glencollins Lower, Ballydesmond, Co. Cork, P51 D430, Ireland",52.17847,-9.2324221,Cork,"TOOREENGLANAHEE, BALLYDESMOND, MALLOW",23/10/2020,50000.00
1188,"1 Hampton Wood Park, Dublin, Ireland",53.4059235,-6.2868118,Dublin,"1 HAMPTON WOOD PARK, HAMPTON WOOD, DUBLIN 11",23/10/2020,160000.00
1191,"1 Heatherfield, Carrigaline Middle, Carrigaline, Co. Cork, P43 NW02, Ireland",51.8216976,-8.3880149,Cork,"1 HEATHERFIELD, CARRIGALINE, CORK",23/10/2020,155000.00
1192,"1 Millrace Walk, Saggart, Co. Dublin, D24 Y898, Ireland",53.2813718,-6.451178,Dublin,"1 MILLRACE WALK THE MILLRACE, SAGGART, DUBLIN",23/10/2020,245000.00
1261,"10 Anville Ct, Cannaboe, Ballinamore, Co. Leitrim, N41 FH97, Ireland",54.052364,-7.7993192,Leitrim,"10 ANVILLE COURT, BALLINAMORE, LEITRIM",23/10/2020,117500.00
1263,"104 Palmerstown Woods, Raheen, Dublin 22, D22 K4A6, Ireland",53.3365306,-6.3935816,Dublin,"104 PALMERSTOWN WOODS, CLONDALKIN, DUBLIN 22",23/10/2020,230000.00
1255,"Model Farm Rd, Cork, T12 XEK7, Ireland",51.888343,-8.534604,Cork,"106 PARCHMENT SQ, MODEL FARM RD, CORK",23/10/2020,164000.00
1262,"11 Manor Cres, Thornbury View, Cork, T12 W68Y, Ireland",51.8734103,-8.3939106,Cork,"11 MANOR CRESCENT, THORNBURY VIEW, ROCHESTOWN",23/10/2020,305000.00
1252,"15 Allendale Square, Clonsilla, Dublin, Ireland",53.3888993,-6.4271118,Dublin,"122 ALLENDALE SQ, CLONSILLA, DUBLIN 15",23/10/2020,219000.00
1181,"13 Old Coach Ave, Liscahane, Millstreet, Co. Cork, P51 D5X0, Ireland",52.0563395,-9.0554011,Cork,"13 OLD COACH AVENUE, MILLSTREET, CO CORK",23/10/2020,90000.00
1174,"149 Boyne View, Johnstown, Navan, Co. Meath, C15 XR0F, Ireland",53.636284,-6.6524617,Meath,"149 BOYNE VIEW, JOHNSTOWN, NAVAN",23/10/2020,245000.00
1238,"15 Botanic Rd, Glasnevin, Dublin 9, D09 V5X0, Ireland",53.3664247,-6.270793,Dublin,"15 BOTANIC RD, GLASNEVIN, DUBLIN 9",23/10/2020,695000.00
1229,"15 Silverheights Dr, Mayfield, Cork, T23 D1W6, Ireland",51.9104977,-8.425485,Cork,"15 SILVERHEIGHS DR, SILVERSPRINGS, MAYFIELD",23/10/2020,184000.00
1230,"16 Bayview Ave, North Strand, Dublin, D03 K584, Ireland",53.3587724,-6.2439957,Dublin,"16 BAYVIEW AVENUE, NORTH STRAND, DUBLIN 3",23/10/2020,325000.00
1249,"Apartment 10, Watermill Place, Main St, Monasterevin, Co. Kildare, Ireland",53.1385296,-7.0630765,Kildare,"16 WATERMILL PLACE, MONASTEREVIN, KILDARE",23/10/2020,137000.00
1241,"17 Clifton Cres, Newcastle, Galway, Co. Galway, H91 DWT4, Ireland",53.2878177,-9.0739262,Galway,"17 CLIFTON CRESCENT, CLIFTON PARK, NEWCASTLE",23/10/2020,295000.00
1242,"17 Glendasan Dr, Glebe, Wicklow, A67 VY76, Ireland",52.9817828,-6.0596795,Wicklow,"17 GLENDASAN DR, HARBOUR VIEW, WICKLOW",23/10/2020,260000.00
1247,"17 Hallwell Dr, Tobermaclugg, Co. Dublin, Ireland",53.3476545,-6.4760004,Dublin,"17 HALLWELL PARK, HALLWELL, ADAMSTOWN",23/10/2020,333761.00
1199,"18 Vartry Cl, Raheen, Limerick, V94 A9FD, Ireland",52.6299785,-8.6492417,Limerick,"18 VARTRY CLOSE, RAHEEN, LIMERICK",23/10/2020,170000.00
1200,"UNIT 1 BASEMENT, 18 Waterloo Rd, Ballsbridge, Dublin, D04 F9W0, Ireland",53.3312338,-6.2436195,Dublin,"18 WATERLOO ROAD (UNIT 1 BASEMENT), BALLSBRIDGE, DUBLIN 4",23/10/2020,1400000.00
1196,"19 Hunters Walk, Hunters Wood, Dublin 24, D24 P9P2, Ireland",53.2711392,-6.3323736,Dublin,"19HUNTERS WALK, HUNTERSWOOD, BALLYCULLEN DUBLIN 24",23/10/2020,355000.00
1292,"2 Ashleigh Lawn, Malahide, Co. Dublin, K36 EV91, Ireland",53.4457777,-6.1565039,Dublin,"2 ASHLEIGH LAWN, MALAHIDE, CO DUBLIN",23/10/2020,835000.00
1434,"St. Helen's Bay Golf Resort, Burrow, Rosslare Harbour, Co. Wexford, Ireland",52.231984,-6.324866,Wexford,"2 CASTLEGARDENS, ST HELENS BAY, ROSSLARE",23/10/2020,176000.00
1436,"Gennazzano, 2 Geoffrey Keating Rd, Saint Catherine's, Dublin 8, D08 N2X8, Ireland",53.3355572,-6.2796816,Dublin,"2 GEOFFREY KEATING RD, CIRCULAR RD SOUTH, DUBLIN 8",23/10/2020,402000.00
1371,"20 Glencove Manor, Annahagh, Monaghan, H18 WR82, Ireland",54.2482732,-6.9514869,Monaghan,"20 GLENCOVE MANOR, LATLURCAN, MONAGHAN",23/10/2020,191000.00
1372,"20 Ascaill Stoicín, Stocking Wood Hall, Ráth Fearnáin, Baile Átha Cliath 16, D16 T296, Ireland",53.2721683,-6.3189741,Dublin,"20 STOCKING WOOD HALL, RATHFARNHAM, DUBLIN 16",23/10/2020,260000.00
1385,"21 Father Russell Rd, Abbey Ct, Gouldavoher, Limerick, V94 EPN2, Ireland",52.6368419,-8.6618564,Limerick,"21 ABBEY WAY, MUNGRET GATE, RAHEEN",23/10/2020,268722.46
1368,"22 Blackthorn Way, Duntahane, Fermoy, Co. Cork, P61 KP38, Ireland",52.1289009,-8.2936605,Cork,"22 BLACKTHORN WAY, FOREST GLEN, FERMOY",23/10/2020,183000.00
1377,"22 Kilcarrig St, Kilcarrig, Muine Bheag, Co. Carlow, R21 DE62, Ireland",52.7019122,-6.9545565,Carlow,"22 KILCARRICK STREET, BAGENALSTOWN, CO CARLOW",23/10/2020,115000.00
1378,"22 Southknock, Chambersland, New Ross, Co. Wexford, Y34 XH94, Ireland",52.3874784,-6.9425866,Wexford,"22 SOUTH KNOCK, NEWROSS, WEXFORD",23/10/2020,160000.00
1381,"24 Ashbrook, Clontarf, Dublin, Ireland",53.3684289,-6.2142499,Dublin,"24 ASHBROOK, HOWTH RD, CLONTARF",23/10/2020,629200.00
1369,"6W, 24 Eaton Square, Terenure, Dublin 6W, Co. Dublin, D6W T220, Ireland",53.3129443,-6.2862257,Dublin,"24 EATON SQ, TERENURE, DUBLIN 6W",23/10/2020,1120000.00
1305,"Saint Martins, 24 St Dominic's Rd, The Claddagh, Galway, H91 Y27V, Ireland",53.266313,-9.0584159,Galway,"24 ST DOMINICK'S ROAD, CLADDAGH, GALWAY",23/10/2020,200000.00
1304,"25 Hillcrest Cl, Lucan, Co. Dublin, K78 R9H3, Ireland",53.3517143,-6.4617195,Dublin,"25 HILLCREST CLOSE, LUCAN, DUBLIN",23/10/2020,475000.00
1298,"26 Castlewood, Hartstown, Dublin, D15 XC9T, Ireland",53.3985978,-6.416717,Dublin,"26 CASTLEWOOD, CLONSILLA, DUBLIN 15",23/10/2020,208000.00
1301,"26 Drummartin Park, Kilmacud West, Dublin 14, D14 R2E6, Ireland",53.2875723,-6.2240168,Dublin,"26 DRUMMARTIN PARK, DUNDRUM, DUBLIN 14",23/10/2020,540000.00
1291,"27 The Glen, Inse Bay, Laytown, Co. Meath, A92 A8P6, Ireland",53.6881825,-6.2458587,Meath,"27 THE GLEN, INSE BAY, LAYTOWN",23/10/2020,230000.00
1290,"The Close, Clonattin Village, Goreybridge, Gorey, Co. Wexford, Ireland",52.677208,-6.2755489,Wexford,"28 THE CLOSE, CLONATTIN VILLAGE, GOREY",23/10/2020,185000.00
1294,"29 Huntstown Rise, Huntstown, Dublin, D15 P02H, Ireland",53.4022396,-6.4043343,Dublin,"29 HUNTSTOWN RISE HUNTSTOWN, BLANCHARDSTOWN, DUBLIN",23/10/2020,306000.00
1441,"2 Árd Fraoigh, Galway, Ireland",53.2712439,-9.1087039,Galway,"2C ARD FRAOIGH, CLYBAUN RD, GALWAY",23/10/2020,225000.00
1360,"3 Dartmouth Terrace, Ranelagh, Dublin 6, D06 P524, Ireland",53.328854,-6.2575972,Dublin,"3 DARTMOUTH TERRACE, RANELAGH, DUBLIN 6",23/10/2020,490000.00
1279,"3 St Finian's Green, Glebe, Lucan, Co. Dublin, K78 D660, Ireland",53.3469184,-6.4436883,Dublin,"3 ST FINIANS GREEN, LUCAN, DUBLIN",23/10/2020,360000.00
1270,"Saint John's Terrace, Mount Brown, Saint James' (part of Phoenix Park), Dublin 8, Ireland",53.3412863,-6.2988745,Dublin,"3 ST JOHNS TERRACE, MOUNT BROWN, DUBLIN 8",23/10/2020,283800.00
1278,"3 Tí Na Rí, Cosmona, Loughrea, Co. Galway, H62 XN73, Ireland",53.2031561,-8.5842456,Galway,"3 TI NA RI, LOUGHREA, CO GALWAY",23/10/2020,295000.00
1440,"30 Fernleigh Dr, Carpenterstown, Dublin, D15 V0C5, Ireland",53.3728493,-6.4013953,Dublin,"30 FERNLEIGH DR, CARPENTERSTOWN, CASTLEKNOCK",23/10/2020,305000.00
1334,"Johnstown, Glounthaune Village, Co. Cork, Ireland",51.91114,-8.3363299,Cork,"UPPER JOHNSTOWN, GLOUNTHAUNE, CORK",23/10/2020,390500.00
1333,"Aunamihoonagh, Raheen Cross, Co. Cork, Ireland",52.08322,-8.3780701,Cork,"WOODFORD HOUSE, RAHEEN CROSS, KILDINAN",23/10/2020,495000.00
1615,"Rivendell, Crosstown, Co. Wexford, Ireland",52.3510738,-6.4610923,Wexford,"'RIVENDALE', CROSSTOWN, CO WEXFORD",22/10/2020,472500.00
1582,"1 Ballynoe Rd, Ballynoe, Cobh, Co. Cork, P24 FW24, Ireland",51.855209,-8.3153415,Cork,"1 BALLYNOE RD, COBH, CORK",22/10/2020,270000.00
1580,"1A Elm Grove, Gortnahomna Beg, Gort An Óir, Co. Cork, P25 WA24, Ireland",51.9137741,-8.0518747,Cork,"1 ELM GROVE, GORT AN OIR, CASTLEMARTYR",22/10/2020,155000.00
1585,"1 Oaklands Dr, Rathfarnham, Dublin 6, D06 N7C6, Ireland",53.3120534,-6.2684838,Dublin,"1 OAKLANDS DRIVE, SANDYMOUNT, DUBLIN 4",22/10/2020,870000.00
1586,"Amberly, 1 William's Place Upper, Dublin, D01 V2W5, Ireland",53.3609441,-6.2595056,Dublin,"1 WILLIAM PLACE, OFF DORSET ST, DUBLIN 1",22/10/2020,254116.00
1540,"10 Raheen Rd, Whitestown, Dublin 24, D24 X0E9, Ireland",53.2848196,-6.3897778,Dublin,"10 RAHEEN RD, SPRINGFIELD ESTATE, TALLAGHT",22/10/2020,255000.00
1537,"106 Gaybrook Lawns, Malahide Demesne, Malahide, Co. Dublin, K36 EW73, Ireland",53.4466603,-6.1758037,Dublin,"106 GAYBROOK LAWNS, MALAHIDE, DUBLIN",22/10/2020,730000.00
1544,"11 Glen View Ave, Thomastown, Arklow, Co. Wicklow, Y14 FH56, Ireland",52.7923258,-6.2310691,Wicklow,"11 GLEN VIEW AVE, THOMASTOWN, ARKLOW",22/10/2020,108167.00
1563,"13 Colpe Ave, Deepforde, Drogheda, Co. Meath, A92 F9DE, Ireland",53.7028758,-6.3172383,Meath,"13 COLPE AVE, DEEPFORDE, DUBLIN RD",22/10/2020,270000.00
1562,"13 Woodford Rise, Redcow, Dublin 22, D22 KP60, Ireland",53.3197546,-6.3776054,Dublin,"13 WOODFORD RISE, CLONDALKIN, DUBLIN 22",22/10/2020,353500.00
1569,"139 The Walled Gardens, Castletown, Celbridge, Co. Kildare, W23 VN84, Ireland",53.3494021,-6.5411805,Kildare,"139 THE WALLED GARDENS, CASTLETOWN, CELBRIDGE",22/10/2020,254000.00
1564,"The Watermill, Donaghmede, Dublin 5, Ireland",53.3761758,-6.167364,Dublin,"140 THE WATERMILL, BETTYGLEN, RAHENY DUBLIN 5",22/10/2020,39000.00
1599,"15 Castle Oaks, Gully, Bandon, Co. Cork, P72 CX51, Ireland",51.7421224,-8.7485033,Cork,"15 CASTLE OAKS, BANDON, CORK",22/10/2020,203297.80
1597,"Rockfield, Dundrum, D14, Ireland",53.2863024,-6.2356929,Dublin,"15 THE WILLOW, ROCKFIELD, DUNDRUM",22/10/2020,390000.00
1602,"16 Talbot Ct, Blanchardstown, Dublin 15, D15 CFP2, Ireland",53.3837916,-6.3666487,Dublin,"16 TALBOT COURT, CASTLEKNOCK, DUBLIN 15",22/10/2020,620000.00
1605,"Saint Ita's, 163 Cathedral Rd, Gurranabraher, Cork, T23 TN3F, Ireland",51.9045629,-8.4784952,Cork,"163 CATHEDRAL ROAD, CORK",22/10/2020,192000.00
1600,"165 Rathdown Park, Rathdown Lower, Greystones, Co. Wicklow, A63 T043, Ireland",53.1498161,-6.0754532,Wicklow,"165 RATHDOWN PARK, GREYSTONES, WICKLOW",22/10/2020,612500.00
1587,"18 Burrow Manor, Calverstown, Co. Kildare, R56 V672, Ireland",53.0832748,-6.7936776,Kildare,"18 BURROW MANOR, CALVERSTOWN, KILCULLEN",22/10/2020,370125.00
1584,"18 Cromwellsfort Ave, Cromwellsfort, Wexford, Y35 H2C4, Ireland",52.3300394,-6.4610209,Wexford,"18 CROMWELLS FORT AVE, MULGANNON, WEXFORD",22/10/2020,177500.00
1574,"18 Toormore, Fortyacres, Bruree, Co. Limerick, V35 D594, Ireland",52.4248855,-8.655428,Limerick,"18 TOORMORE, BRUREE, CO LIMERICK",22/10/2020,175000.00
1583,"Willow Park, Chapelstown, Carlow, Ireland",52.8270573,-6.9065581,Carlow,"19 WILLOW PARK, TULLOW RD, CARLOW",22/10/2020,154000.00
1581,"1A, 15 Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.3760977,-6.3909926,Dublin,"1A CARPENTERSTOWN ROAD, CASTLEKNOCK, DUBLIN 15",22/10/2020,750000.00
1642,"2 Brackenhill, Ballynaglogh, Blackwater, Co. Wexford, Y21 W025, Ireland",52.4496703,-6.3427484,Wexford,"2 BRACKEN HILL, BLACKWATER, ENNISCORTHY",22/10/2020,207000.00
1661,"20 Castlebawn, Kilmeage, Co. Kildare, W91 RX49, Ireland",53.24799,-6.844499,Kildare,"20 CASTLEBAWN, KILMEAGUE, NAAS",22/10/2020,215000.00
1657,"20 Kickham Ave, Prospect, Limerick, V94 N12V, Ireland",52.6529714,-8.630259,Limerick,"20 KICKHAM AVENUE, PROSPECT, LIMERICK",22/10/2020,95000.00
1659,"15, River Weir House, Oakview Village, Rahoonane, Tralee, Co. Kerry, Ireland",52.2786492,-9.693415,Kerry,"20 RIVER WEIR HOUSE, OAKVIEW VILLAGE, TRALEE",22/10/2020,104000.00
1665,"21 Melville Rise, Meakstown, Dublin, Ireland",53.4027159,-6.2986396,Dublin,"21 MELVILLE RISE, MEAKSTOWN, FINGLAS",22/10/2020,128300.00
1664,"219 Glenvara Park, Knocklyon, Dublin 16, D16 YR76, Ireland",53.2786982,-6.3304246,Dublin,"219 GLENVARA PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16",22/10/2020,380000.00
1667,"Bonanza, 22 St Thomas Rd, Mount Merrion, Blackrock, Co. Dublin, A94 WR15, Ireland",53.3007081,-6.2109885,Dublin,"22 ST THOMAS RD, MOUNT MERRION, DUBLIN",22/10/2020,1190000.00
1660,"22 Wolfe Tone Square Middle, Oldcourt, Bray, Co. Wicklow, A98 AD90, Ireland",53.1899265,-6.1087107,Wicklow,"22 WOLFE TONE SQUARE MIDDLE, BRAY, WICKLOW",22/10/2020,265000.00
